ID	damagedvsundamaged_logFC	damagedvsundamaged_padjFilter
ADGRE5	0.0830501920741065	0.580365901187964
PAQR7	-0.0776227716246232	0.450515429720549
WSCD1	-0.0640306179237662	NA
KCNE2	0.0232809051252163	NA
PTCHD1	-0.00550293937128237	NA
GABARAPL2	-0.133918601181323	0.698043163144398
NDUFA8	0.0769507355312988	0.753052959082882
GPSM3	-0.0444529326185845	0.85400677967177
RNF180	0.134069139113227	NA
RNF113B	0.145727500157351	NA
ECI2	-0.00464744685666555	0.968736220068128
MRAP	-0.00140256218824688	NA
ADGRF2	0.0393117097294866	NA
SLC38A3	0.150568411597688	0.595333987815099
GBF1	0.133217064951262	0.554320054725322
SERPINB3	0.0056233404778355	NA
RAB11A	-0.262006899515869	0.128030846561742
PTGER2	0.117985844872408	0.609767522373595
VPS37A	-0.0316023484355577	0.754020771173327
NXT1	0.0350804814003816	0.848024718686967
IL17F	0.0433808920749667	NA
CEP152	0.0118373278961151	NA
SPEM2	0.0163817576367008	0.953226373358491
RHCE	0.214867829686838	0.118932197920755
TM4SF1	-0.0707834710248138	0.905967174903231
TRPS1	0.0310975086114053	0.899884044501574
SMPD3	-0.701275276625249	0.111834361834274
DDHD1	-0.0564673758068429	NA
ZMYND11	0.327157585651851	0.452924757637883
WDR12	0.0922669773935462	0.435706386371314
PRDX2	0.111068660365405	0.516807291152683
CBX3	-0.107188942346328	0.684180598307282
ZNF18	-0.135445069222901	0.204132006860167
TRPC3	0.134960473246068	NA
DAZAP2	0.0448131451541452	0.885591159053735
SHPK	-0.0306044621341643	0.820377977365039
SUMO1P3	-0.192658131829099	0.321416348144833
IFI30	-1.47429631659597	0.101912292763622
BATF	0.246349362502146	0.397849224585185
POLD4	0.223890626025669	0.121894333367421
CHCHD4	-0.0490347417383192	0.569575017170037
ZNF853	-0.149622382343556	0.289540381506062
FKSG29	-0.032665775997225	NA
H2AC4	0.126294436050087	0.199651743519518
FXR2	-0.291421251879471	0.0270205114602594
FAM13C	-0.0625614929228445	NA
FBXL20	-0.0164949717719511	0.863891061817297
CYSLTR1	0.331488781819015	0.358253319946431
ATP6V0B	-0.384056315954782	0.125923230585216
POC5	-0.166244172205076	0.189455284864003
MYH7	0.18498732986121	NA
PTCD1	0.10476212106336	0.430505945235287
SGMS1	0.401800016366462	0.0712382000927264
SLC10A2	0.0534106823792424	NA
AFG3L1P	-0.567374111453575	0.0353799322460222
CFAP57	-0.0116172667834891	NA
ATG13	0.0277889713475795	0.886304766640588
PTPN18	0.00503903615297243	0.965102484853948
TSC22D2	-0.19569053075801	0.178102093340322
SPATA19	0.381525364023296	0.196233650990434
EZR	0.139833115984798	0.588555535499635
EFS	-0.11542361488561	0.696798978223371
LSM2	0.0949565866575412	0.370774635519786
CHST13	0.0432454027629611	0.976058652215296
SALL4	0.0256166024644621	0.921743647309884
DDT	-0.0115110437977017	0.938378647656779
RASGEF1A	0.17907169943978	0.0932965524330877
DCDC1	-0.0601810750372343	0.590833746742468
CYP2A7	0.0363005826075316	NA
NUDT10	-0.0482340902905612	NA
ESPL1	0.158155505029505	0.269326524848319
ATP5F1D	0.322370230874776	0.326191074079765
KAT7	-0.157485675911235	0.342945226917741
OPTC	0.0674411736161289	NA
TCTE3	0.00673270085684594	NA
PGAP1	0.022458658397107	NA
PARD6G	-0.0843359102141776	0.4674853607218
LOC643406	-0.0509411758466115	NA
GBP6	-0.0496159320614299	0.964651271422704
MTHFD1L	0.274918734744163	0.155500993561889
SPAG5	-0.026702152987029	0.895038803042913
GAS2	-0.0107513270131175	0.932333069614427
TRHR	-0.0298127344800269	NA
TMEM81	-0.134541034636014	0.164785508011074
SLC24A4	-0.0345491371347984	NA
HIVEP3	-0.290217044204581	0.104451446166652
SHTN1	0.121996416433373	0.440479202827123
RAD54L2	0.130672456234268	0.389920160005774
KCNS3	0.161168291441148	0.57301230097134
SLC35G3	-0.0161145525974745	NA
CAB39	-0.273797144649707	0.13670454721962
CCNH	0.0439664861820782	0.752966014115241
KAT5	-0.037655257953551	0.78208862605394
LHX6	-0.116945212804688	NA
RCVRN	0.0720675911645421	NA
STK40	0.256629232141946	0.283644329847538
ZNF649	0.00278341402592482	0.986529843981306
RBP7	-0.271480698849399	0.421792012242519
EPGN	0.0468911335287576	NA
IRS4	0.0469165862295896	NA
C6orf226	0.0108210331579712	0.955281596438597
HMGN4	-0.486835257091138	0.111834361834274
CD101	-0.0490579170615236	NA
HBA2	0.379216736495976	0.360838890696286
TOR3A	-0.0913823001558625	0.42993894593648
RACGAP1P	-0.0464283746000023	NA
MT1A	0.272795806969105	0.312321488676831
CAMTA1	0.0657968795254036	NA
ZNF423	0.109952287308468	0.249164174853623
DVL2	-0.292966376732599	0.0201230705810044
KCNJ2	-0.19075411929788	NA
DOK5	-0.184549591267835	0.204132006860167
TMEM25	0.156527576316166	0.372376925213683
AAMP	-0.288001661890644	0.0991402303938625
NHLRC4	-0.163531282955705	0.280988377538745
EID3	-0.196437262332172	0.0937401267295585
HERC6	-0.117154735890237	NA
FAT2	0.0679335481727551	NA
ECM1	-0.513832586070375	0.0883584739721024
SLC7A3	-0.0512547481893742	NA
TP53TG3HP	-0.0502584314607381	NA
CCDC107	0.158447502550276	0.430866784199813
LCE1C	-0.383415533956989	0.814030611844115
ODF3	0.0426227035888902	NA
PSMD12	-0.081126927959197	0.524206236548912
MEX3D	0.250054343762618	0.768975384059691
NME4	-0.476748990523989	0.0300326339044231
POLA1	0.0525381538207565	0.678919910715916
HDLBP	-0.0992877367319562	0.690457934782121
SLA	-0.605928333546287	0.175786496485856
HSD17B1	-0.0547165845463397	0.640165856102958
FEN1	-0.0554231738333619	0.638520054617242
CMTR1	-0.0555193529466376	0.578546794268278
HADHB	-0.583717213708956	0.033802681832877
MOK	0.0265290412397258	0.817176547805254
TDP2	-0.361982056266881	0.0960718324841059
SRGN	-0.701762859356485	0.0675729714161201
PMS2P9	-0.0882685265836052	NA
LBP	-0.125973443945491	0.424049556062501
C20orf197	0.00210909209006175	NA
SAXO2	-0.030233287737891	NA
TSHZ1	-0.0855092150080168	0.44185333874436
SORCS3	-0.0637193594823146	NA
BIRC7	-0.0230055945925264	NA
RHOC	-0.190123091362696	0.365009223639472
PDE6B	0.104636477150954	NA
FAM47A	0.0245497213930116	NA
SHROOM2	-0.024790233258381	NA
CST11	0.0724609289744997	NA
SP140L	-0.0535981207800215	NA
RRBP1	0.513321794062593	0.0877923666349508
KCTD2	-0.153122556678778	0.219705678065933
DNAJB9	0.00130608556545063	0.997559842641871
CIDECP1	-0.133759908520469	0.117828612552859
DOK3	-0.28312360466251	0.260894015599325
FRK	0.164942174068929	0.194733502841535
HUS1B	0.117554970799606	NA
SH3TC2	0.0455027244769285	NA
FAM110D	-0.437685993309879	0.26035417209711
EME1	0.340318211200043	0.226621324164476
ARHGAP39	0.12902210818917	0.199956297928872
TOPORS	-0.0243234080056088	0.886287268568066
LRBA	-0.308392159607595	0.0310841126066352
AKR1D1	-0.0259973534376492	NA
C11orf40	0.0897869956232429	NA
ART1	0.105599131328329	NA
TBX18	-0.276268839053829	0.100719242183123
LELP1	0.04421400037748	NA
GLIPR2	-0.881086260711611	0.0421750978021067
RPS3	-0.315645474346819	0.153371459713476
SGK2	-0.00160580952709201	NA
HTN3	-0.0294933361589043	NA
SLC16A2	-0.119144175632883	0.334759319799322
CLASP1	0.0627552792775114	0.366661318221769
BAG2	-0.0828524682803683	0.749588233519144
C15orf65	0.0743589510604731	0.661501393683087
EPN2	0.212630355388852	0.0948409212593831
CC2D1A	0.021059627733069	0.866760930935364
SYNPR	-0.0903243026854985	NA
RPLP1	0.654692933567272	0.10361331886668
ERP29	-0.000848010531427683	0.997026372920143
RCOR3	-0.0525217348692334	0.555503482125852
MTMR6	0.0126731330847611	0.937386551928565
COCH	1.02345798159435	0.135368545325003
TRPV1	-0.0418055537810975	0.640165856102958
ITGA7	-0.174975490553203	0.81227880120771
SYN1	0.148749586858549	NA
SUN2	-0.490087626885354	0.137868611659161
LYRM9	0.382118252116189	0.141308439319989
COPE	-0.0951428708313432	0.560865935440762
CCDC125	0.17851318745613	0.606842585439658
CUTC	-0.39440760014205	0.17123355382049
ZNF594	0.0160758669242414	0.913605300547913
GPR62	-0.0309690991031863	NA
INA	0.0350275410214897	NA
CASC1	0.0719223364771047	0.277070435630534
KLHDC2	-0.266079322608156	0.241946205349413
HELB	-0.0692838630092273	NA
PRR7	0.0756956465262303	0.764467279332968
ZNF827	-0.0570178779739356	NA
MAFG	0.166604194935781	0.439331299451752
HLA-DRA	-1.86106059425898	0.0704941715162924
CDON	0.697817718611617	0.0897017600965333
PCDHB19P	-0.0865394348464296	NA
TTC21B	-0.0661857789149591	0.380366286863774
USP22	-0.268839405537827	0.0332790899390907
DIPK2A	-0.056595228820466	0.794435227088282
H3C3	-0.0708380259293067	0.806965569561475
PHOSPHO2-KLHL23	-0.0698973681163495	NA
HFE	-0.034388583561049	NA
GATM	-0.709499494581723	0.0544427908548371
LOC389831	-0.114970501794627	0.39560619689596
BEST1	-0.279472708362582	0.0201230705810044
DMRTB1	3.00810221879968e-05	NA
LIG3	0.0738108373276372	0.448728966318222
QSOX1	0.751858096021707	0.044484688155812
ARF3	-0.267000580103118	0.110676412405167
HPCAL4	0.0136881674217647	NA
VPS29	-0.346662519002037	0.287064356972742
ARHGAP11A	-0.120663901034609	NA
POU4F1	-0.0711343383488384	NA
ZNF618	-0.0303561207438365	0.810036838563272
KCNB1	-0.030586002561512	NA
FAM171B	-0.0898972204560924	NA
LMO3	-0.259808527520971	NA
LRRN3	-0.363481096025921	0.0917821892893706
CHTF18	-0.142326610183837	0.413167615046009
ARPC1A	-0.0180736199812633	0.844981589417486
SHISA3	-0.0444753941308664	0.915158024257369
PGAP4	0.455600889182695	0.0225475870139815
PHF20	-0.0479524190672103	0.529002800305916
HMGB2	-0.507772528930927	0.0395185506796905
KCNMB4	-0.387592030235446	0.128809363136128
ZBTB16	0.142445762339929	0.538354528392681
ADAM15	-0.21453808008743	0.40946392110721
CHRNA7	0.0372946860305621	0.715530906396598
C3P1	0.00811614587089739	NA
HSPA1L	0.0230943403775813	0.849829691445206
PAM	0.228250584607645	0.606842585439658
ZNF24	-0.250517263135665	0.149923233593109
HS6ST3	0.15923450318882	NA
CEP57	-0.168765204090009	0.287966594769406
ZNF567	-0.201425402005411	0.397839891858542
CMTM1	0.08909272567515	NA
ODF4	0.106890829482056	NA
PMFBP1	0.0280865858778876	NA
EIF3F	-0.113821497158942	0.45523047093862
SLC22A15	0.0400999107431924	0.743175079514031
NXPH3	-0.0302949819606115	0.831295690618135
ZNF831	-0.0746804089798621	NA
PTAFR	-0.338055280723224	NA
EBI3	-0.166335371855277	NA
ZNF223	-0.0782860476313244	0.40468417347516
GNB4	-0.698317462949558	0.0554356045349877
COL27A1	-0.328471964722978	0.359475958490067
EDEM2	0.286656585262055	0.109565320628047
EIF1AY	-0.00413920078347259	0.969426457120511
ECHDC3	-0.0276587546600372	0.898829881455284
NUDT13	0.00685041964883136	0.951555289625311
IAH1	-0.092236936709569	0.53845086638794
OR6K2	0.0381847548525577	NA
ZMAT5	-0.263822960920088	0.0544427908548371
ZNF337	-0.157751376821966	0.257175761329717
PHKA1	0.0302968089659848	NA
CARD19	-0.180564925956246	0.0880300885376392
SREK1IP1	-0.0181950221298168	0.915158024257369
LYSMD2	-0.329126417029872	0.18097493977415
KIAA0895L	0.0387073845907435	0.792015611204622
SOX2-OT	0.0416966488621833	NA
DRC7	0.0164823504483105	NA
TOGARAM2	-0.0909039203928283	NA
OVOL2	0.0147051650632721	NA
CST1	0.0430629169838693	NA
RAD51C	-0.240917023610076	0.192470559707741
FAM86B2	-0.0513288066407268	0.619188546410827
IFNB1	0.00151691126179926	NA
MAP6	0.0755829992879703	0.498498223560524
SYTL4	0.134754874359225	0.29990088007851
L2HGDH	0.081921398573651	NA
PRPH	0.0255691360204826	0.889807069013589
L1CAM	-0.00233691245125176	NA
SLC2A4	0.0120936638872053	NA
LAYN	-0.126879030913784	0.370228593763183
CCDC93	-0.112938871780896	0.204285608446244
PSMA1	0.0450024863400745	0.767990205929511
ATP1B1	1.00613596730954	0.0205695631343856
JPT1	-0.022470024092324	0.921743647309884
FLII	-0.104769723327082	0.577165875429023
ERLIN1	0.0860115494488694	0.493916474134047
MAP4K1	-0.0202657207870196	NA
FAM214B	0.0254770598969831	0.810036838563272
C7orf69	0.0480815151884679	NA
DAND5	0.107820986421173	NA
SCAND1	0.149031274544634	0.618242203100693
FLJ40194	-0.0188345882405202	NA
P3H2	1.2032653303293	0.0300326339044231
MOV10L1	-0.0177453310872181	NA
RCAN1	1.05613230901005	0.0573951035616714
SCMH1	-0.184258128021132	0.259719018215519
EPS8	-0.65685940324155	0.0417365705386252
COA6	-0.258389577771807	0.124314172615087
BTBD6	-0.0715600960108753	0.813994766253164
SSBP4	0.0782572995937902	0.75553241278774
SPDYE5	-0.0334166517267079	0.780287812989857
ATP8B5P	-0.0137361820351627	0.930011002181057
RO60	-0.0877402015940471	0.459973038844181
BBS2	-0.178117589755726	0.188520572413539
MSTN	-0.0791245924599683	NA
CMC2	0.021977578930263	0.882252140361912
BOLA2B	0.211658120324725	0.110598074289945
IFT122	-0.148096619003365	0.208994156765332
PPA1	0.0507645268630509	0.822202976437337
TSPAN18	-0.244075986401931	NA
POTEM	-0.540635666486445	0.135360558472911
UTP15	-0.0698542532104888	0.416535702084241
EPB41L4B	-0.0507196481431468	NA
IZUMO4	-0.0576568585954619	0.676771790725178
SRRM1	-0.201384832868301	0.162394986613117
MEIS2	-0.339549076095491	0.0808132640064371
SSX2IP	0.0264029605344704	0.769009260003029
HEBP1	-0.257279268114798	0.277255699997849
GTPBP8	0.119360515116028	0.320728328811413
CERS2	-0.157597550126235	0.442054953891371
MAPK8IP1	0.0562556328579797	0.536483631786341
ZNF404	-0.0391729583502849	0.806169726834883
SELP	-0.124790646324155	0.64038458390834
KRTAP4-1	0.0249090268730866	NA
OCEL1	0.207054446246316	0.264733765867958
TRIM23	-0.0132424308592051	NA
ASXL3	-0.0551488208046247	NA
PAQR9	0.886196780470129	0.0397269547922934
SURF2	0.00994023784574791	0.973169319079413
PSMA3	-0.256025301122198	0.204341442539905
KIF26A	-0.303124858836005	0.183855575831895
ZBTB22	-0.000576190507159383	0.997131055393926
FAM169B	0.0978350042439699	NA
SOX3	0.0635258841031587	NA
CXCR5	0.183981220174797	NA
LY6G6C	0.037524667622239	NA
ELP4	-0.0339673992384951	0.861088539325888
ARIH2	-0.0397637098095268	0.741328181186983
C19orf18	0.0600661862437913	0.478615079963037
GABRA4	-0.00328868812844336	0.976337795398792
COMMD10	-0.0944005004990701	0.800326702727468
DOCK2	-0.0444716255516105	NA
GIGYF1	-0.051008180601657	0.768865135887593
LSM4	-0.222172693544249	0.200721917259535
HOXD11	0.140950843200108	0.236933390768805
CFAP52	0.0609761370778191	NA
NUP107	-0.15713833498535	0.349052320831219
IARS1	0.330928592125963	0.240706671152108
AFG1L	0.0400399770343018	0.542166731406037
UAP1	-0.0207367883144924	0.966034015621854
ZNF501	0.0807376887540624	NA
LTO1	0.0287242272524761	0.850296779938378
TMEM50A	-0.396918691843359	0.0888868394873722
ZNF622	-0.0452061677346514	0.710858885845892
MX1	-0.979469348264615	0.0420849092651857
ANKRD49	-0.370809099123256	0.0803437311945275
NFKBIZ	-0.497379766208538	0.0880300885376392
SRPK1	-0.154480470518269	0.377777216053274
SUCLG1	-0.261196827630855	0.123587384453255
RABGEF1	0.035915219114337	0.815778731378046
GATD1	0.263784814395557	0.674604991077089
LRRC37A2	-0.049691280957846	0.835026732745363
DMKN	-0.0297120096563984	0.883242448321519
B4GALT5	-0.0864653612150122	0.657600379881798
RORA	0.343047257496687	0.0475344431799029
H2AX	-0.104203654871877	0.646394662519341
EFNB1	-0.434785448823265	0.170447831932878
MZT1	0.12287458443834	0.224651217609293
UBXN4	-0.24429949385812	0.0934247911982518
CLK3	0.273631961982888	0.0477755430638553
WDR34	0.29504044365986	0.196316604335177
FAN1	-0.0556456740461477	0.707094742234767
BRIP1	0.00507007686910559	NA
HBD	0.268660167676233	0.768179519972831
SPDYE1	0.0432689247967823	NA
KLRC4	-0.0377352406901427	NA
SYCE2	0.0784128058584887	0.326191074079765
ARF1	-0.291445448981013	0.4116995687724
CHST7	0.0207395919105085	0.909424914559748
PCSK9	0.24095491532802	NA
OAS1	-0.273259339277139	NA
AFAP1	-0.0980601290130975	0.434996804183198
FAM193A	-0.116771951125668	0.239319297589225
P2RY2	0.721339405292853	0.0395185506796905
INHBB	-0.263038307583199	0.307162398815047
S1PR2	-0.0372101552336275	0.905967174903231
C5orf15	0.0477590337174339	0.836725972459815
KMT2B	-0.29474998366649	0.0189097879628403
KDF1	-0.212027228958657	NA
GPR137	-0.00526514209930758	0.971036728881859
TTTY12	-0.0601778064443768	NA
LINC01137	0.0939675789845928	0.414892689668177
CHAMP1	-0.0531573774785975	0.673665721591818
CAND2	0.131785559898454	0.283808152027354
SLC3A1	-0.0504353401038273	NA
MAST4	0.246106297486402	0.0826731550848031
POLDIP3	-0.163743415797158	0.436699623964648
STARD10	0.388320614308938	0.160723943843322
SELENOI	0.220383051306398	0.113413538041413
TM4SF18	-0.268731365195621	NA
PDCD10	-0.225184838015462	0.581354091924792
PGA3	-0.0867483105193957	NA
RGS4	0.00159821035174323	NA
RTCA	0.0139082836189074	0.903319825847089
HBBP1	-0.0351192613781741	NA
KLF9	-0.181350840285006	0.575358275549573
MGAT3	0.38769500121902	0.152575525419238
ZYX	-0.214920371749207	0.108230573555018
WDR46	-0.161592798717761	0.153190307401788
NLRP4	-0.0109289396901973	NA
GNRH1	-0.0273643073355878	0.88826856186513
PRDM2	-0.0928345423636198	0.315806882034368
SLC4A1	0.0155294370764717	NA
ZC4H2	0.105973564060687	0.412810578273294
C2orf49	0.0523415663365659	0.538354528392681
WSCD2	-0.0651459866027511	0.70429548321626
HOXC12	-0.0145713240395472	NA
PLD6	-0.083539661113704	0.29688799111909
C6orf47	0.00390751237088961	0.990493403134604
TMC5	-0.00500385513335003	NA
LRP11	-0.00656341958436101	0.979639176102873
GPR171	0.541681435275492	0.0253089906939051
CDKL5	-0.258681801391099	0.0580477335528898
NME7	-0.308578950746029	0.226031388171184
DHRS13	0.224927681285242	0.145386998953905
CTDP1	0.0287510681568466	0.798102075538223
VSTM4	0.150618620921077	0.254266879645444
IER5	0.149205823524895	0.546126594809311
ANO6	-0.0849461106924282	0.728597678997777
MYL12B	-0.380423820615303	0.0589842341551097
ASIC1	0.0385883435560127	0.906765571132426
BCAR3	-0.229264388954732	0.0818492636267023
ZNF468	-0.0263905938421074	NA
ARF6	0.0420193858584882	0.761690683414085
CNPY2	-0.0771135770730267	0.792354587841477
CSGALNACT1	-0.17619644922711	0.477375513469071
CAPRIN1	0.0539634190943028	0.760264256751117
SIGLEC15	-0.479990781707991	0.367698871096691
SPOUT1	0.0488780553178903	0.57301230097134
HCP5	-0.171650493184344	NA
PDE6A	0.0916974471754742	NA
ZPBP2	0.0573987164826561	NA
SLC5A12	0.039233275573725	NA
PNPLA1	-0.0172118247770777	NA
TMEM202	0.000845919147774067	NA
EMID1	-0.200948304866737	0.402782336883809
JADE3	-0.284238180724294	0.731812167041196
NDUFB9	-0.0255954345113927	0.861229777762716
HEPH	-0.196299683284475	0.145293666285198
KCTD11	-0.23281933899025	0.265006734998538
PSMD4	0.212143489871895	0.101476802140529
CNOT10	0.0935069716241709	0.372925910214589
NPAT	-0.0563862165072916	0.741328181186983
SGSM2	-0.336426811123551	0.0225475870139815
ZMYND15	-0.305461057545523	0.190716281821449
TEKT1	0.022333253350062	NA
NR1D2	-0.0679058796752574	0.74732570281599
SPACA3	0.0813675466063279	NA
POLR2H	0.224196734493892	0.072628392155358
TCEA1	0.0488872293798686	0.405554339403168
ZC3HAV1L	0.0549468886716549	0.905967174903231
ROBO1	0.0123740580149081	NA
ARHGEF10	-0.177494992414297	0.464509036706668
SYT4	0.586532106721939	0.123565150643629
PTPRA	-0.196489857344928	0.160525064318935
PCCB	-0.264271425728434	0.131722636629756
STRAP	0.140362300940752	0.529430206165484
C11orf88	0.0123153436130816	NA
PLGLB1	-0.0678222123613253	NA
PLG	-0.0131586618595504	NA
ASIC3	0.0240477763798142	NA
ODF3L1	0.0967007067696544	0.420411972662496
RNF8	0.0540814863452786	0.537927540540249
TNFRSF19	-0.0315826876259808	NA
SDHD	-0.673998978393627	0.0892856877199942
WNK4	0.485274531949934	0.164131959709169
MTCH2	-0.0155513717553605	0.918280134647437
CD5L	-0.000875618707212557	NA
RNF217	0.110417220212734	0.365526274578422
CERS4	-0.0966909656414583	0.258056382543587
RAPGEF1	-0.0251811122358915	NA
OGDH	-0.00925198134793596	NA
FAM161B	-0.0779893667834613	0.363349704642671
CHCHD5	0.133478822259893	0.251365317647584
FRAT2	0.158592285247037	0.104191112605221
PCDHB8	0.05138286352324	0.500647453294908
CYP21A2	0.114400829799022	0.534246092235955
CDKN1C	0.655892309417153	0.0932965524330877
NADK	-0.0446320782669239	0.674959204483176
GNA12	0.184123706366978	0.245624018505879
MEG3	-0.0956622003916738	0.791262042159254
FAM226A	-0.058010044317895	0.356969622501927
GGT3P	-0.0183558315142442	0.857214158883941
ATP2C1	-0.258667382990565	0.281872974828396
MSX1	-0.00643428962729046	NA
KHDC1	0.148946831265156	0.319744029600703
SGSH	-0.0705094318010273	0.710616904827854
MS4A6E	-0.00641758869232573	NA
DCSTAMP	-0.116799737542526	NA
S100A7	0.00794091673229733	NA
HOMER3	-0.179602805986802	0.58770986271658
NSL1	0.00157832052668376	0.991999477126483
NEURL3	-0.0573319754039689	0.884151046924843
OTC	0.0556349252768584	NA
MIEF1	-0.0875059685596657	0.347888205087048
CAPZA1	0.360243650041923	0.0804236869797418
AGPAT1	0.126364101461172	0.605243358115461
RPIA	-0.316592002703596	0.045958704976492
HECTD3	-0.0567040694087876	0.522909925041995
NPR1	-0.117163261765553	NA
FOXF2	0.0576941750527973	0.614278000270935
PDXDC1	-0.0888801875246101	0.534084801799331
RGS1	-0.507435422632904	NA
ESRRA	0.0649578253248087	0.616020129293511
DDX5	-0.534275173101544	0.194638010997063
CHKB	-0.452171144751508	0.0417365705386252
ZDHHC9	0.56783291348481	0.0270285349643554
GRM3	-0.0229670456213543	NA
MSC	-0.0882882708383533	NA
SPATA31A1	0.0208750893882784	NA
PARD3	0.160329606349832	0.250332754101582
LOC389906	0.0351577112122421	0.69986346535663
PAK6	0.0485242090487112	NA
NR2F1-AS1	-0.104619450384909	NA
TAF7	0.016897508577999	0.960220468451859
NOL4L	0.161058743492897	NA
KANK1	0.0800987688839055	0.770799067242682
ZNF30	0.0100790512747246	0.926735288181166
TUBB3	0.168715026558925	0.570424403521394
BORCS6	-0.0657437984958219	0.603424828020701
ETFRF1	-0.239011364502368	0.312692424226175
CCDC62	-0.0798506060189926	NA
RRM2B	-0.0716264311254371	0.684561496133091
FAM102A	-0.280240943904007	0.137925871327649
DPM1	-0.232971473584706	0.420510093665051
DNTTIP1	-0.0491574477925779	0.725391069119684
SEMA4B	0.105007067014157	0.597760267643891
CARD11	-0.0138455514741598	NA
VAT1	-0.35133250773665	0.0201230705810044
SFMBT1	0.131789500066414	0.262967215768524
MVB12A	-0.166037825796135	0.173057296270309
ADAM32	0.0651221266924947	NA
ATCAY	-0.0309120046422539	NA
FAM53B	0.0682742350357187	0.623821776216531
FCAMR	0.0827943537767727	NA
COX10	-0.0125343693532317	0.898282165430953
STK31	-0.0142901658544463	NA
PRR4	0.123263127647616	0.580365901187964
FBN2	-0.0534363971085752	NA
SMC1B	-0.0161530098638941	NA
MPP6	-0.634326798902043	0.109143791576702
PASK	0.0138181157883879	NA
RTN2	0.185070415660445	0.0682489397650084
GPBP1L1	-0.037948702330112	0.780393773896973
TRPC2	-0.00286670632960494	NA
TAF5	0.030330969613848	NA
ANKRD44	-0.0409190191018904	NA
CPA1	-0.0321426604380174	NA
PKIB	-0.146481976321439	NA
NPTXR	-0.0276228246386708	0.760704987709239
SNRK	-0.0861903989991326	0.574710739146601
SRY	0.0569542062622942	NA
VPS11	-0.279057979485782	0.0726627611531285
PLK4	-0.0276495404627677	NA
ABCA11P	-0.0611622084578841	0.470177892922423
PCDHGA12	-0.0167063540150488	0.895473685556412
ADSS2	-0.0732015305481038	0.790739087955771
ANGEL1	0.0178529960251177	0.851038715596204
CA1	0.0709052661692655	NA
COPS5	-0.388569466950532	0.272676720307165
PSMF1	-0.153332506189835	0.095917899212975
HLCS	0.214733102777573	0.0499103107784704
EFNB2	-0.120398183512571	NA
SCN11A	-0.0329503753118641	NA
SLC7A6	-0.0658177067894849	NA
PWAR5	-0.020609977879302	NA
ZSCAN25	-0.0848911656682627	0.227857648288856
DHRS7B	-0.137658237556003	0.074285171578177
FUZ	-0.115697064014186	0.589827811753424
ZNF708	-0.0385164054320726	NA
GLRX2	-0.118841720126245	0.529716812847405
ACTR8	-0.0165992601899718	0.893473648273749
CALCOCO2	-0.0217307048537679	0.862246139099028
AQP5	0.113343778215276	0.321041260813564
TDO2	0.0401183833170107	NA
ADCK5	0.0410631292434787	0.797756694659034
GAS2L2	0.0981035168159843	NA
CCKAR	0.00376236286330944	NA
URI1	0.110795086947232	0.314095315590237
BRD9	-0.134304781867687	0.265770200851505
SLC6A12	0.645151811302961	0.0495993785130583
RNPC3	-0.0108891873347972	0.975089199839293
CNIH4	0.0457352319060046	0.877315540739527
SI	-0.0039912455792682	NA
ZNF33A	0.140127095495335	0.0895329166460663
GRTP1	-0.0392700137885206	NA
FGF7P3	-0.0442781125118896	0.76569292934024
TMPO	-0.0638437344862452	NA
SLC38A4	-0.146655223194081	NA
SYS1	-0.0676172793566655	0.396411599962889
CCDC30	0.00638800532745059	0.960446883164549
ACBD7	0.313671517599789	0.622987040011182
NPM3	0.162051098174598	0.559535576468005
PYGB	-0.0976128571548525	0.60078499395976
LEF1	-1.13540908336009	0.0888868394873722
SMYD5	-0.185176482767986	0.117488179384681
PNRC2	-0.218773406049907	0.412193149403744
ZDBF2	0.240663145880294	0.0919305213882579
ZNF439	-0.0474021248319292	0.765848177334045
ORC1	0.0123783517590518	NA
MRPS30	0.000830340672078963	0.995168694526154
AJUBA	-0.148389661035273	0.271501566328482
SLC6A9	-0.0194500901140322	NA
PLAGL2	0.157319443214535	0.148811258440331
CIB1	0.0802437045617186	0.635139915419146
IL17RD	0.0378849593502535	0.735335228642355
CD160	-0.0178063487199403	NA
SERPINB9P1	0.0854736643620871	NA
GLYCAM1	-0.0677508523272114	NA
PCDHGC3	-0.0239878668490477	NA
STS	-0.0244220810308025	NA
GAPDHS	-0.0310907843583378	NA
CCNE1	0.432898357684712	0.0887048864876204
FOXD2-AS1	-0.148165041060792	NA
WDR31	-0.0689012168817342	NA
TCEAL6	0.102303612417295	0.707094742234767
FOXH1	0.242200034740888	0.200564662840044
H3C1	0.152479237065521	0.105068571685425
ESD	-0.252784535118016	0.0781742924177476
ZNF462	0.194176258880659	0.334635710971849
C1QL2	0.03042023428626	NA
JAKMIP3	0.229651672638797	0.331538919417482
RC3H2	0.0331026943623767	0.795838031568201
TSPAN13	-0.250350105759596	0.545701014150872
ZNF492	0.0356235085329485	NA
IQCC	0.00220270328895822	0.985287657893296
ARID4B	-0.382558433852103	0.0778878910068836
RBMY2EP	-0.0456816141831933	NA
NUS1	0.0723704437079777	0.643344649545027
SCEL	0.0192035951795098	NA
DDN	0.0756903319077315	NA
TPD52L3	-0.0351940153135777	NA
CELF5	0.033862628331522	NA
SLC43A1	-0.253895418370732	0.274692723344994
NFS1	-0.138538565398954	0.174081753935876
DDOST	-0.176736146824325	0.389920160005774
