gene_name	InjuryRepair.Day28vsInjury.Day28_log2FoldChange	InjuryRepair.Day28vsInjury.Day28_padj
	NA	NA
SPINK14	NA	NA
SASH1	0.0846925638261536	1
SAP30L	-0.117279842040615	1
CDC26	-0.140611592773451	1
	0.266597173913992	1
	0.0360049635630398	1
PSMD10	0.0799730713257187	1
	-0.00716564180778857	1
	NA	NA
	-0.239476169769055	1
	NA	NA
PPP2R3A	0.0754602613989903	1
	NA	NA
FAM107A	0.511060193937357	1
	-0.555281317267847	1
BEAN1	0.276692119500449	1
	NA	NA
TPO	-0.00769165584731963	1
GEMIN7	-0.252932817895911	1
	NA	NA
MYORG	-0.119794218811524	1
	0	1
	0	1
FAM19A4	-0.00615983565547845	1
OR4D1	NA	NA
	NA	NA
	0.408133761980528	1
	0.296270834597414	1
	NA	NA
SULT2A1	-0.550139591358853	1
	0	1
	-0.00853485473553725	1
	0	1
	NA	NA
	-0.0519508024742668	1
LYRM7	-0.245543563572127	1
GNMT	0.1280817684913	1
HRK	NA	NA
	0	1
	NA	NA
	NA	NA
	NA	NA
TRIM14	0.263144121176124	1
	0	1
	0.0601533685339972	1
	NA	NA
	NA	NA
SPAG9	-0.0128901344265775	1
	0.0224229515498579	1
	NA	NA
	NA	NA
	-0.0614778159478921	1
	NA	NA
SSTR5	-0.225164902751404	1
	-0.194925507205128	1
SMIM18	-0.00748735727153469	1
	0.203113258203037	1
	NA	NA
	NA	NA
	0.12854710000241	1
	-0.00771055214938827	1
	NA	NA
GLYATL3	-0.121420392408793	1
SAYSD1	-0.184841919753964	1
	0.213229436517422	1
	0	1
TREM1	-0.870545620828693	0.951711805684101
	-0.00883033728673963	1
	NA	NA
IFN-ALPHA-13	-0.293518807824607	1
	0	1
	NA	NA
LZIC	0.0841580178397723	1
TCF21	-0.164991276024499	1
ARMH1	-0.307950907635937	1
TNNI2	-0.437168070310303	1
	0.0663677205188995	1
CD74	-0.397609126540151	1
	NA	NA
	NA	NA
C7orf57	0.0527645966958384	1
IL2	0.022916365220852	1
CABCOCO1	-0.14571510882231	1
	NA	NA
	-0.0107662593127525	1
	0.0150806993670927	1
	NA	NA
RIPPLY1	-0.0648488735582038	1
IQCF5	-0.653989058738415	1
ATP6V1D	0.0979402307950757	1
	NA	NA
	NA	NA
	NA	NA
ZBTB42	0.0807359478210525	1
	NA	NA
	0.0174964402153119	1
	0.646060551216337	1
	NA	NA
	NA	NA
PIP4K2B	0.335417888603777	1
C1orf194	-0.389056171767656	1
	NA	NA
EIF2S1	0.0582274654323816	1
	-0.249645767000475	1
AP5S1	0.292800017567302	1
SAMD1	0.320675611612168	1
	0.312309693690282	1
THAP7	-0.42429667598509	1
	0	1
MBD4	-0.110068052939262	1
RTBDN	0	1
PGBD2	0.155356147648998	1
GNG4	-0.0261508957880333	1
	NA	NA
	NA	NA
	-0.570961011984463	1
TMEM186	-0.199075258918978	1
	-0.37679152777073	1
C7orf31	0.16061530183911	1
DLX6	-0.0222083899723113	1
	0	1
	NA	NA
	NA	NA
USP29	NA	NA
GAS1	-0.121585306638918	1
	NA	NA
UBE2D1	-0.248423538628957	1
SPATA2	0.235679753147056	1
TRIM35	-0.353743762547454	1
RPL37	-0.492379507214513	1
PDGFB	0.419140416591728	1
	-0.511905838605265	1
SLC47A1	0.123129297904292	1
IFN-DELTA-10	-0.013418279557595	1
	NA	NA
PSMA7	-0.0840937621608002	1
FER1L6	0.763852952099152	1
COPS7B	-0.119118455434192	1
AKIP1	-0.122134793221389	1
	-0.00883459935872954	1
ARHGDIB	0.230023773880541	1
	-0.442651970662104	1
	0	1
	0.275071369820366	1
	0.843363897658939	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
ISL2	0.0160877816472494	1
	-0.00766341348988174	1
	-0.120687470122156	1
FAM163A	-0.629334150611871	1
LY6H	NA	NA
LGI3	0.234795539324309	1
RRN3	0.159232305290785	1
VPS37D	-0.509894002501127	1
CUEDC2	-0.387647660453263	1
	NA	NA
	NA	NA
	0.00586101159898919	1
	0.254408870419569	1
	-0.252516613475677	1
	NA	NA
	-0.439285855461011	1
PLEKHA2	0.532337476773024	1
ATP5MC2	-0.18356067601279	1
	-0.209287908547789	1
	NA	NA
	-0.00764440588429231	1
COMMD8	-0.0463030193940291	1
MRPL20	-0.00303544257777439	1
LRRC14B	0.12725783780114	1
FOPNL	0.122761340611416	1
	NA	NA
	-0.00879614651936273	1
	-0.458869038204479	1
IRF4	-0.293404735466178	1
	-0.395686400368221	1
AVPR1A	0.0812464428045949	1
	0.197836173198833	1
	-0.256659404600949	1
	NA	NA
	0.136629218660685	1
	NA	NA
SCML4	-0.560910717121389	1
	0	1
VWA3B	-0.145829656322763	1
	0	1
	0.890369653061729	0.951711805684101
KCNK9	NA	NA
HIST1H1T	0	1
	NA	NA
	NA	NA
SARAF	-0.0139229181472913	1
	0	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
INKA1	-0.114078295667977	1
ZBED5	0.0535761269350971	1
B4GALNT3	-0.104483029841412	1
NRTN	-0.0267964162451098	1
	0	1
	NA	NA
	0.578921985287219	1
	NA	NA
	NA	NA
ZNF227	-0.167979448943973	1
	-0.226042314228054	1
	0.0631265468552067	1
	0.0816202964852608	1
	-0.0605868846394372	1
ST6GALNAC5	-0.329702174856941	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
CHMP4A	-0.418961345571592	1
	NA	NA
	NA	NA
	0	1
	NA	NA
	0.0217518709318777	1
	NA	NA
	-0.00883033728673963	1
HCN2	0.32458994866575	1
DEPDC1	0.653207513267153	1
SPC24	-0.0825209347459726	1
	NA	NA
	-0.350358269158829	1
	-0.288600477706685	1
PDAP1	-0.0757505327402974	1
	0.232832001687912	1
	0.439997253932326	1
BST2	-0.339899521488549	1
	NA	NA
GPR157	0.272403141617309	1
	0.468912804200597	1
	NA	NA
	NA	NA
	-0.00879614651936273	1
	NA	NA
	0.591816991228845	1
KCNF1	-0.121928611497249	1
	-0.0394083254344748	1
HIVEP3	0.686455549220416	1
	NA	NA
	0.540080458643098	1
	NA	NA
	-0.011619821889861	1
	NA	NA
	NA	NA
	NA	NA
	0.0205478474892775	1
NEUROG2	-0.00810809107316247	1
	0	1
	0.0401487051592482	1
	0.233742913157479	1
	NA	NA
	0.0211117792532165	1
	NA	NA
	NA	NA
C10orf71	-0.287431865480993	1
	-0.292665071437341	1
	NA	NA
	0.180021426589438	1
ZNF689	0.0998805807431405	1
RERE	0.210823025220577	1
	NA	NA
	NA	NA
	-0.596652588398728	0.951711805684101
	0.0701294166045248	1
	-0.00881656949546675	1
	NA	NA
	NA	NA
KCTD21	0.683690933164137	1
ASCL2	NA	NA
	-0.898106244836861	0.978104637944557
SAMD11	0.4088443047747	1
	-0.00883033728673963	1
	NA	NA
C1QB	-0.297285452363929	1
	-0.13358429735117	1
CRHR2	-0.780272885934614	0.992267329788745
	NA	NA
DHDDS	0.202217906003088	1
	NA	NA
LLGL2	0.413617548676509	1
IL23A	-0.117147785457007	1
	0.250526657938016	1
	0	1
KRR1	0.0694448015359974	1
	NA	NA
BAG2	-0.335440410827014	1
ITFG1	0.0733366737036155	1
BPTF	0.0356239352241256	1
SBK2	-0.214826398131144	1
	-0.0804120184270004	1
	NA	NA
PPP1R17	NA	NA
	0	1
SMLR1	-0.082108679509892	1
CRYBG2	0.156966884919465	1
	-0.00713536682537761	1
NAT8L	-0.136393098755103	1
	-0.198468561428523	1
	NA	NA
NTF3	0.396283874833322	1
	NA	NA
UBXN11	-0.763784637470963	0.82647732037916
	-0.213839481661143	1
LKAAEAR1	-0.00868329304669714	1
	0	1
CACNG2	0.173130273697499	1
	0.103865093075863	1
	-0.361116496247869	1
	NA	NA
GABRB2	-0.693431368044704	1
	-0.00633417863619247	1
GJB7	0.411919802556374	1
	0.393519065206739	1
	NA	NA
	-0.245888527815532	1
	0	1
ZC3H10	-0.0845554169988727	1
	NA	NA
	-0.196585065009318	1
	NA	NA
	-0.200964380397092	1
	NA	NA
CFAP54	0.532310994570723	1
	NA	NA
MED30	-0.202408446975269	1
	0.540817464102363	1
	0	1
C17orf50	-0.0910252029619205	1
RGS7BP	0.153491780078794	1
	0.0968445826298769	1
NEUROD2	0.13563487255901	1
	NA	NA
DUSP23	-0.733815397741408	0.951711805684101
DBNDD2	0.167508540429329	1
	NA	NA
	NA	NA
LY6G6F	-0.0580458808232045	1
CHD9	0.127722292171805	1
TMC8	-0.0203588717327525	1
CIP2A	0.26234254183743	1
	-0.199908002443564	1
	0	1
	NA	NA
	-0.0324101204540122	1
UBE2K	0.109867760238568	1
	-0.0210285094082572	1
	NA	NA
	NA	NA
HIST1H2AC	0.274374444092281	1
	NA	NA
LOXL2	0.135277236850549	1
	-0.701925703388252	1
	0.16495527048558	1
	0.0539857706164839	1
FOXS1	0.127715788345426	1
	-0.409955518993836	1
	-0.239861717729031	1
	-0.313897187078839	1
	NA	NA
	-0.509319998510954	1
	-0.142586905436812	1
	0.121532760850811	1
	NA	NA
	0.482437635122585	1
SRGAP3	0.247028991474922	1
SREBF1	0.128669136733481	1
YIPF3	-0.265434709454409	1
KLHL10	0.115066006179125	1
	0.406418763976617	1
	NA	NA
ERI1	0.489056991121687	1
	NA	NA
AFMID	0.141174326401501	1
	0.168712213484997	1
	NA	NA
	0.0528559382470981	1
COL8A2	-0.478042249281674	1
	0.0343566573476844	1
	0	1
	-0.00757116656107302	1
	-0.289805036865772	1
	NA	NA
	0.0459477629500831	1
	-0.226629059951506	1
	0.104787599492367	1
	0	1
	NA	NA
CASC10	-0.00794432601557679	1
U2AF1	-0.0834943286254589	1
FANCC	0.416191241284023	1
TUBB2B	0.121746992059879	1
	0.388114439975252	1
GREM1	-0.289443149458793	1
	-0.00788796116224867	1
FIGNL2	-0.112979140004454	1
	0.311601529478993	1
	NA	NA
	0	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
RDH10	0.270543439093256	1
	NA	NA
	NA	NA
HIST1H1E	-0.212138649225075	1
SLC25A6	-0.284608999006456	1
PRKCB	0.217932369486867	1
SPAI-2	0.19719755753985	1
	NA	NA
	-0.0428879400577458	1
	NA	NA
CPLX2	-0.00707633883824595	1
	-0.406191304762302	1
CD79A	0.161770127903841	1
NOXA1	-0.120859163852873	1
	-0.746324441092829	1
ATG101	-0.357055457493289	1
ZDHHC22	-0.021575970523627	1
GPS1	-0.277143127373065	1
DERL1	0.0289020149602064	1
RAB26	-0.0410283813029931	1
B3GALNT2	-0.188276730085778	1
SLC10A5	0.0519945818339813	1
MRPL41	-0.307115203853325	1
KCTD15	0.147909772031616	1
	-0.475122688206017	1
	NA	NA
	NA	NA
	0.106286048622017	1
SBSN	-0.223803960490336	1
	0.136692503248019	1
	0.0211799777652251	1
NUP88	-0.0907017896674126	1
REPIN1	0.228807846704533	1
	NA	NA
	NA	NA
	0.0533265227286705	1
	NA	NA
	NA	NA
	NA	NA
	0	1
	-0.0101978460195368	1
	0.112621925090197	1
	NA	NA
	NA	NA
	NA	NA
	-0.22373818264577	1
GPX1	0.0274317769790827	1
FABP9	0.050146686372071	1
	-0.0103538014362655	1
	-0.411956886404908	1
SLC35B1	0.0713898441520645	1
ANKRD10	0.134852723835514	1
	0.0282307168475503	1
	0.129776610274725	1
PERM1	0.330806188956565	1
	0.395489044184376	1
	NA	NA
	0.0213427123223543	1
	-0.0727783030611629	1
INS	NA	NA
NIP7	0.00796296098294745	1
	NA	NA
	-0.111779041695698	1
	-0.554840618080466	1
	NA	NA
	NA	NA
	0	1
	0.449743597043924	1
UBXN2A	0.133787393693914	1
	0.0201187292156323	1
	NA	NA
FKBP2	-0.409911279930895	1
TBXA2R	0.347335372692428	1
LTBP4	-0.545550218885618	1
FOXG1	NA	NA
NATD1	-0.245897117889977	1
GNAQ	0.0480488935390634	1
PCDHGA3	0.0152221148000929	1
	-0.176578257806708	1
	0	1
LAX1	-0.32294896955292	1
	0.27283951807512	1
	NA	NA
	0.0361514995065301	1
	NA	NA
	NA	NA
	0.00660469081947328	1
	NA	NA
GPR152	0.251638343599681	1
OR10J5	NA	NA
	NA	NA
B4GALNT4	-0.745246190138486	1
AADACL2	-0.0863883513060698	1
	NA	NA
	0.208973492174656	1
	NA	NA
	NA	NA
	0.28053760155489	1
	0.607097142551443	1
OXLD1	-0.535583261072979	1
	0	1
	-0.132250351486285	1
IMPA1	0.197257117027224	1
	-0.0927078304916356	1
	NA	NA
	NA	NA
	NA	NA
	0.169907941460499	1
	NA	NA
PELI2	0.456106840381813	1
	NA	NA
	NA	NA
	0.00662040539233221	1
	-0.489175046314304	1
	-0.0715655187476786	1
C14orf132	0.29023594824445	1
	0.0559363377779803	1
IFITM10	-0.0845342365714194	1
	-0.00881656949546675	1
CBFB	0.0200714174612007	1
CRK	0.100482610123741	1
	0.111805689139673	1
	0.0235857284148985	1
SST	-0.237978317103375	1
	0.262719565005608	1
	-0.555793107711917	1
	0.331847288351946	1
	NA	NA
	0	1
THRSP	0.556718478854588	1
	0.202556239183593	1
	NA	NA
	0	1
	NA	NA
	0.314908791044489	1
RIMS2	-0.00775251794345143	1
CCDC8	-0.286498414052939	1
	NA	NA
	NA	NA
	-0.032229584456699	1
NDST4	0.0373983873625077	1
	NA	NA
SHKBP1	0.107392681917691	1
	0	1
	NA	NA
	NA	NA
	NA	NA
CFDP1	-0.226091475180322	1
ETFRF1	-0.049095652340704	1
CYP1B1	0.156361485869147	1
	NA	NA
	NA	NA
	0	1
CD37	0.272575690605567	1
	NA	NA
	NA	NA
LGALS1	-0.253893606520586	1
	NA	NA
	NA	NA
	-0.126449804706432	1
	NA	NA
ZMAT3	0.2074151353292	1
	NA	NA
	NA	NA
	0	1
	0.125304528020646	1
	NA	NA
	0.0201187292156323	1
	NA	NA
	0	1
	NA	NA
	-0.0790031933195233	1
	NA	NA
TRMT44	-0.163591861090769	1
RAB35	0.100178880938754	1
	NA	NA
RAB38	-0.0859463623111949	1
ZNF280B	-0.0839186160429201	1
	-0.0957330770267867	1
	NA	NA
	NA	NA
	-0.798241679359517	0.781432008814667
	-0.129282172663878	1
PDCL3	-0.0548695837263934	1
	NA	NA
PLA2G2E	NA	NA
	-0.246602514875011	1
EVA1B	-0.207724469589868	1
	0	1
	-0.163346444419312	1
	NA	NA
	0	1
EPHA6	0	1
TPBGL	0.0218253580987376	1
	0	1
	-0.095896781870711	1
ZNF414	-0.250954825217768	1
	0	1
	0	1
	-0.0596336114449607	1
	-0.100341483010255	1
SMIM2	0.738922023003002	1
	0.586421719524076	1
IFN-OMEGA-2	-0.360874063097501	1
	NA	NA
ATG12	0.211478434884765	1
C1RL	0.380575403474791	1
	-0.0081968448890825	1
	0.00615106394236718	1
	0.198008239765477	1
	0.199106247031128	1
DCLK1	-0.348011773164585	1
CTU2	-0.432283998523354	0.951711805684101
	0.0212489078479804	1
ALKAL1	0.262847254735328	1
	NA	NA
	0.0350740168064787	1
NUDT1	-0.418890941589451	0.98509417762029
	0.054092557001308	1
	0.0681673055613277	1
	NA	NA
	0.0203887700598663	1
OR10C1	NA	NA
	NA	NA
	-0.211370472007128	1
	NA	NA
	NA	NA
C2orf88	-0.225994818681479	1
	NA	NA
CYB5B	0.145869926656183	1
RGS18	0.493911164411044	1
DIDO1	-0.226260546906742	1
	NA	NA
GNG7	-0.231995247021785	1
	-0.0192968388214983	1
	-0.621278640993519	1
CITED4	0	1
	NA	NA
	-0.195615374035859	1
	-0.0213098468984508	1
	NA	NA
	NA	NA
	-0.856102884982546	1
	NA	NA
	NA	NA
	-0.00820387952085436	1
	0	1
	-0.0355790982611198	1
	0	1
	0	1
SLC39A3	-0.127640625221004	1
	NA	NA
ZNF407	0.215200928282702	1
	NA	NA
	NA	NA
	NA	NA
	-0.117641816185603	1
KLHL34	-0.0215450222859043	1
	NA	NA
	NA	NA
ZNHIT1	-0.0980135328385166	1
RRP7A	-0.265698705610798	1
FIZ1	-0.148337449052727	1
UBE2E3	-0.0112020560196094	1
	NA	NA
RD3L	-0.374190462512184	1
DPP7	-0.445468385976201	1
	-0.00756039673594803	1
PLCXD3	-0.256227220049617	1
	NA	NA
	NA	NA
	-0.867695868388847	0.781432008814667
SLC43A3	0.462933565996448	0.927695106980563
	NA	NA
	0.00529524947015558	1
	NA	NA
	0.0617915776805619	1
	NA	NA
	NA	NA
	0	1
	NA	NA
	-0.265060221503745	1
	NA	NA
	NA	NA
CASP3	0.248556948089032	1
TMEM88B	-0.284070344925572	1
MRPL40	-0.136432527751789	1
	-0.234971909249375	1
KPNA6	0.169633777306937	1
	0	1
	-0.197183041157688	1
	NA	NA
	0	1
	-0.0186734797040457	1
TMEM250	-0.355867510454315	1
	NA	NA
	-0.11007327484421	1
	-0.108063977434333	1
	0	1
	0	1
	NA	NA
ZNF16	-0.117347111835976	1
	NA	NA
	0	1
TMEM69	0.358629788272045	1
	-0.164666297906091	1
	NA	NA
	-0.00805454000710851	1
SLC11A2	0.514613426597771	0.57970345118142
TMEM11	-0.273523517173582	1
	NA	NA
	NA	NA
RASD1	-0.0805467378592193	1
ERGIC3	-0.252660220008141	1
	NA	NA
	NA	NA
	NA	NA
	-0.15071148031805	1
	-0.00844892243649085	1
	NA	NA
ARHGDIA	-0.00796304939387293	1
ST3GAL3	-0.202876909928926	1
	0.249246360072063	1
	0.234641863010006	1
SV2C	0.214686636731173	1
	0	1
	-0.129469838355209	1
	NA	NA
	0.432196219942946	1
ALPK3	0.109053588957124	1
	NA	NA
	-0.0554164310373799	1
	0	1
	0.0387398245190643	1
	0	1
	NA	NA
	0	1
	NA	NA
DEFB128	0.275301938433257	1
	NA	NA
	0	1
	0.0633440357361862	1
OR1G1	NA	NA
	NA	NA
ATP5F1C	-0.0513101876290657	1
TNFSF15	0.578266256566973	1
IFN-ALPHA-14	-0.036073084982394	1
	NA	NA
CRTC3	0.0224079520378742	1
	-0.977783713776994	0.951711805684101
	-0.368338145893214	1
	0.0219687603871758	1
	NA	NA
	0	1
DMAP1	-0.400113735535171	1
	0	1
	NA	NA
D2HGDH	-0.402906680411042	1
DGAT2	0.450559942171646	1
	0.00688061228743956	1
	-0.0112602761288079	1
TMEM127	0.0305847813157166	1
	NA	NA
RNF223	-0.820110008081806	0.951711805684101
	NA	NA
	NA	NA
	0.0409144803162441	1
	NA	NA
	0	1
GPR68	1.15922408096255	0.51272379031425
	NA	NA
	NA	NA
	NA	NA
MEIG1	-0.124338939419347	1
CDKN2B	1.11030222453924	0.585224146060534
TMEM128	0.0638788774470447	1
	0	1
CIAO2A	-0.0024723162600546	1
	NA	NA
ADAM20	0.0204566374641064	1
SHISAL2A	0.233391591217627	1
	NA	NA
	-0.287062074742785	1
TXNDC5	0.123128869523949	1
	NA	NA
	-0.861695810964056	0.749048453880233
	0	1
	0	1
	0.0215777009930442	1
PPIB	-0.367697936191591	1
	NA	NA
EYA4	-0.252203645703484	1
	NA	NA
	0	1
	-0.732791357187137	1
	NA	NA
CBX8	-0.30236074192307	1
DTYMK	0.05074575660654	1
	NA	NA
	NA	NA
	NA	NA
RNPEP	-0.065786873024582	1
MEI4	0	1
TAF6	-0.00246132561858046	1
WNK2	-0.414028792706297	1
FANCD2OS	-0.108726832339519	1
GTF2F2	-0.00430027006899853	1
	0	1
	NA	NA
SNAPIN	-0.129217285467556	1
	NA	NA
	NA	NA
	0.0211318620338301	1
PLN	-0.28684927758792	1
	-0.639131608821762	1
	-0.0430111106611265	1
SLC5A3	0.531226708816939	1
	NA	NA
	-0.00880196124711908	1
	0.0177967693436897	1
	NA	NA
GID8	0.00351792277434467	1
AURKC	-0.307951324386477	1
	NA	NA
	NA	NA
	NA	NA
AIF1L	0.326130919861792	1
	-0.00880196124711909	1
NKX3-2	-0.238077101227273	1
	NA	NA
	NA	NA
	0.34293742674953	1
SAMD10	-0.00792829425088577	1
	NA	NA
	0.110366839710106	1
LDOC1	-0.073523502105033	1
	-0.249663329736731	1
SOX6	0.202545971918127	1
GNAO1	0.122214259210281	1
	0.00619198048315193	1
	NA	NA
	NA	NA
	NA	NA
EDEM1	0.590589333983473	0.680738688949146
	-0.0646878396263919	1
SEC22C	0.0220714250337879	1
	NA	NA
C9orf64	0.0480935444428738	1
	NA	NA
CEBPB	0.356233877151307	1
	0	1
	-0.154553609979852	1
GH1	0.0692223454423544	1
ACER2	0.496322800359914	1
	NA	NA
	0	1
OGFR	-0.21301214766992	1
SKA2	0.280098812100062	1
	NA	NA
TRBV30	0	1
	-0.102037678397915	1
	NA	NA
	-0.203875078114644	1
	NA	NA
RPL35	-0.569801050177989	1
	NA	NA
MIS18A	-0.049018298250785	1
RBX1	-0.0957789992254679	1
	-0.274349185148908	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
C10orf82	0.197675094176263	1
ZNF189	0.0576189014155241	1
	NA	NA
	NA	NA
HNF4G	0.301869537215487	1
	0	1
	0	1
	-0.00951844174337761	1
	NA	NA
	0.165592683796566	1
	-0.0104211892301017	1
	NA	NA
	NA	NA
	0	1
PMEPA1	-0.0345392037501457	1
GDF15	0.0242242222945129	1
TMEM59	-0.186648744722328	1
FIGN	-0.439715354783952	1
	NA	NA
	NA	NA
DESI1	0.306129218608642	1
CACNA1H	0.0482223819292638	1
	-0.129608697745738	1
	NA	NA
	NA	NA
DENND6B	-0.311696081519011	1
	NA	NA
	-0.216849704948886	1
	0	1
SLC31A1	0.240338460483697	1
	NA	NA
	0.171191283232177	1
	0	1
ABCA12	0	1
	0.0200903928616215	1
LAIR1	0.710878736790729	1
RAG2	-0.274751866250832	1
	-0.0239901586371743	1
	NA	NA
AP4M1	-0.478941137948202	0.919246618187046
	0	1
MED6	-0.205951992293214	1
ZAR1L	0.0327986659645793	1
ZMYM1	0.0287557484419069	1
ARL4C	0.681944901667994	1
	NA	NA
	NA	NA
HES2	0.232698168043868	1
	0.247111507577118	1
KNCN	NA	NA
ZNF304	-0.294123059886894	1
SLC12A7	0.32672170398831	1
	0	1
GJE1	NA	NA
LRMDA	-0.260727726800662	1
	NA	NA
	NA	NA
	NA	NA
SELENOW	-0.153865630772561	1
LSM4	0.140606495140291	1
	0	1
MRPS25	-0.132616412729426	1
	0	1
KLLN	NA	NA
TP53INP1	-0.193688730503131	1
	0.242503323854254	1
	NA	NA
	NA	NA
SP7	0.116889428356195	1
NAT14	-0.480093492852821	1
	-0.12354588893905	1
	0.440938965859536	1
	NA	NA
	NA	NA
ECI1	-0.574520554768592	1
	-0.345106472178657	1
	-0.164167372165015	1
SPRY3	0.441767462909758	1
	0	1
TRIM56	0.120215750944368	1
NBEA	0.102037137442588	1
	NA	NA
SERHL2	-0.0924844615992618	1
B3GALT1	-0.0327061955324384	1
	0.143326730969863	1
	-0.164723487171151	1
	-0.0216646830970668	1
	-0.00843281174708194	1
	-0.00167587102316678	1
DAG1	0.297741163423272	1
KCNJ16	0.390945601237908	1
	-0.00832218967138982	1
CELSR2	0.419873486152502	1
	NA	NA
	NA	NA
	NA	NA
	0.231691863553395	1
	0	1
	0.0446775504055908	1
	NA	NA
SPSB4	-0.427115893693465	1
	0.00639625022244941	1
	-0.0886954178742347	1
	NA	NA
TNRC6C	-0.15539566279087	1
	NA	NA
	0.548450524788172	1
	NA	NA
IFNGR2	0.206044312073193	1
MAP2K3	0.338907933051416	1
	NA	NA
	NA	NA
	NA	NA
ADAD2	NA	NA
ATP2A2	0.34322587999922	1
	-0.546073759035011	0.875240032087355
CYP8B1	-0.345403453320819	1
CARD11	0.212651151884289	1
	-0.124461282796412	1
	0	1
CREB1	0.0794378321020854	1
	NA	NA
	NA	NA
C8orf37	-0.0537628429934109	1
C5orf46	NA	NA
	0.0353418271162208	1
LRIT1	-0.444080971872075	1
	-0.0669671913123586	1
	NA	NA
MEI1	0.333943067860124	1
MRPL58	-0.098306598237556	1
AMN1	0.0342489121954817	1
	NA	NA
TBX10	NA	NA
	0.0836181869100149	1
FAM192A	-0.133371785658383	1
C18orf32	-0.162854319118571	1
	NA	NA
CREBL2	0.0798121351527514	1
	NA	NA
	-0.270621303891178	1
	NA	NA
	NA	NA
	0.0564155521010739	1
MEX3C	0.130549332795113	1
	NA	NA
PLA2G5	-0.268717565166126	1
	NA	NA
	NA	NA
	NA	NA
	-0.485728258903848	1
	-0.333382735523482	1
MMP28	-0.130335643999467	1
MRGPRF	0.0078038286493699	1
	0.0772554056013273	1
	-0.326763696499862	1
EIF4EBP2	0.0756654633545277	1
	0	1
	0.0503107263114345	1
	-0.582217694978201	0.841539616821685
RSRP1	-0.188580845400568	1
ABHD10	-0.0343080497818074	1
	NA	NA
	NA	NA
	-0.00785900942913849	1
RNF166	-0.305066201471856	1
	NA	NA
	0	1
	-0.244449460657953	1
	NA	NA
	-0.0108958348373388	1
	NA	NA
	NA	NA
LRP10	-0.0555172259307225	1
	0	1
BAG4	0.297070188920669	1
	0.113326106118215	1
PSORS1C2	0.285892308809837	1
HOXC9	-0.596831203996486	1
	0	1
	-0.00852493714854154	1
	NA	NA
	0	1
RITA1	-0.119021572954075	1
	NA	NA
	0.395244617629369	1
	NA	NA
	0.0222171898088422	1
SPEN	0.388851091534987	1
	NA	NA
	0	1
NDUFB11	-0.323684694303866	1
NEUROG3	NA	NA
	NA	NA
	NA	NA
PRICKLE1	0.0466341238844974	1
ST3GAL6	-0.0766564763764099	1
MARS2	0.197711558712972	1
SNTG1	-0.180121641791581	1
CCDC192	0	1
TMEM225B	-0.0914557305853482	1
MSX2	0.232561398939326	1
RIOX2	-0.00763179403017593	1
H6PD	-0.0606377574038604	1
ERMN	-0.0321683231277282	1
	0	1
	NA	NA
MS4A2	-0.00469017695249843	1
	NA	NA
	NA	NA
ORAI1	0.168748208389322	1
SPINK1	NA	NA
	NA	NA
	0.141152602908498	1
	-0.150622894658356	1
	0.195574089131286	1
CDKL1	0.133296592802749	1
ZNF12	-0.0419810414520108	1
TOR1A	0.0303039303460504	1
SERPINB13	0	1
NUDT21	0.0656057150125792	1
TRIP13	0.0945517369701057	1
	0.464890309386793	0.951711805684101
	NA	NA
	0.370826227141269	1
	-0.0477262860856492	1
TGM6	NA	NA
SMIM4	-0.592225984428706	0.913074022233565
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.195482199066571	1
	NA	NA
C2orf50	NA	NA
	-0.0103030989801311	1
	NA	NA
	-0.0650133534424802	1
	0.172458134583669	1
	-0.145495330846299	1
LYG2	0.234254688649065	1
	0.0341602747830553	1
	-0.179473975370414	1
	0	1
	0.208340776733959	1
	NA	NA
SCX	0.368631998824726	1
	NA	NA
	-0.0084146270393683	1
	-0.288390814466689	1
	0.0556918766185747	1
ASCL1	NA	NA
	NA	NA
	-0.0625341443703835	1
	NA	NA
TMEM203	-0.246646829479256	1
	NA	NA
	NA	NA
	-0.00802196485745392	1
NPDC1	-0.246329064983577	1
RNASE4	0.0408470356795289	1
	-0.237976067728884	1
IFI6	-0.0206423946152698	1
	0.180762228300077	1
	NA	NA
	0	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
LRIG2	0.0810080204515655	1
	NA	NA
	NA	NA
	0	1
	0	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.111567361918923	1
	NA	NA
HIST2H2AC	0.107752548080225	1
	NA	NA
	NA	NA
	0.044777047439103	1
CLEC3A	-0.228140369285171	1
OGN	-0.913532108596783	0.789986547363249
TMEM94	-0.0436769485190546	1
RNF112	-0.279203051581566	1
	0.243283707712142	1
MEAF6	-0.0365043257134032	1
	NA	NA
	NA	NA
	-0.209732415933725	1
TNFAIP8L1	0.145303431061214	1
LRRC58	0.158984752701101	1
	-0.622595679773796	0.857541746889252
ZMYM6	0.238026657856065	1
	0.0357268324777068	1
	NA	NA
	0	1
	0.118305649328985	1
