gene_name	Injury.Day7vsControl.Day0_log2FoldChange	Injury.Day7vsControl.Day0_padj
TNFAIP8L1	1.04301026101475	0.0275895260264012
LRRC58	-0.25620838647704	0.539064951177465
	-0.491901270258352	0.234970299306816
ZMYM6	-0.606894923014354	0.0105063529410498
	0	NA
	NA	NA
	0	NA
	-0.437345490863121	NA
ADAM2	0.261136891401808	0.642655933235889
TMEM50B	-0.268444406208369	0.525789544546119
PXMP4	-0.201045064875733	0.656710582099637
PAX7	0.334352932028438	NA
	NA	NA
	-0.510383641365022	0.574747901799337
ABI2	-0.447290346437974	0.108075141430318
	NA	NA
PDXP	-0.325437972394592	0.611350957397381
CFAP99	0.00258633794222284	0.979647405224654
DOC2A	-0.871324422161965	NA
	NA	NA
	-0.294022532186556	0.664248799331194
	0	NA
	NA	NA
	NA	NA
	0	NA
C3orf38	0.117824303318422	0.795311339087054
	NA	NA
MRPS15	0.138938723925554	0.778927356659684
	NA	NA
	NA	NA
	NA	NA
	NA	NA
TRAV5	-0.00275766921757161	NA
DLX4	1.20420622247357	0.0256325941026427
MYOG	-0.181401711320546	NA
COQ7	0.0585144997519742	0.917021653353451
RTN4R	-0.366120367228869	0.580890938971371
LHX3	0	NA
	NA	NA
	-0.988944136301737	0.100184472164697
CCR4	0.0523930853396404	NA
	0	NA
	0	NA
MPIG6B	-0.631546281721525	0.426893301894204
	-0.822287598450386	0.218197350700763
	0	NA
	NA	NA
	-0.0170663541401818	NA
	NA	NA
CALHM3	-0.00285835943364667	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0	NA
	NA	NA
	NA	NA
	-0.34804141873583	0.598449073182495
	NA	NA
	-0.017113696673235	NA
	NA	NA
	-0.00303015844496048	NA
FAM19A2	0.62261987811479	0.410280704311179
	NA	NA
	0	NA
GPIHBP1	0.616418731422753	0.682516661195732
	NA	NA
SH3BP4	1.80722630778688	0.00105573456959499
	NA	NA
SIRT7	-0.661601814156752	0.0647550446050282
	-0.273954713572681	0.823888709808675
	-0.103802975353894	0.761187702058039
	NA	NA
	-0.498902418199371	NA
	-0.017160170759135	NA
CALY	-0.695690440899189	0.274283669198509
	0.689430328547064	0.123222310261115
	NA	NA
ZNF532	-0.347467133539814	0.252769295107051
	NA	NA
MFAP3	0.196458830897007	0.548773554349992
	NA	NA
PITX2	0.0560550107753191	NA
	0.030343853474889	0.923703008538096
	-0.079995514396092	0.857166401385623
	NA	NA
	NA	NA
OTULIN	-0.0379085409289889	0.889784676110795
LIPT1	-0.69194515942609	0.0921161867417036
CCDC137	-0.182451611202819	0.716709469090279
	0.0117126716856553	NA
	NA	NA
	0.564627694290375	0.631585148027468
IQCK	-0.040463105518059	0.956249467320644
	0	NA
CCL14	1.45225266554737	0.0474503643046743
PYCR1	0.168508534293243	0.714010617916606
UBE2R2	-0.061657216026154	0.809477056458728
KCNH5	0	NA
CCDC24	-0.105422418202836	0.891022099848284
RNF151	0.0210247517726189	NA
	NA	NA
PIAS2	-0.273512183324462	0.101649739965442
	0.329433805058567	0.675591270156297
DNLZ	0.195277788714	0.705044470239074
CMAS	-0.216173399681801	0.229110868247756
	0.0312446220148888	NA
	-0.58030647615512	0.460731691783506
	0	NA
TRMT61A	0.0233553288267979	0.956249467320644
	-0.18682895404505	0.794087439660336
	NA	NA
HOXD11	-0.847311340105829	0.0556402196266047
MECP2	0.0936120495668174	0.794396434256534
	-0.689913272850422	0.129912744328219
	0	NA
CAPN8	-0.805771189619964	0.152110059824533
	-1.34549880924054	NA
	NA	NA
	-0.0115701506478735	0.972970522360428
	-0.522459845848837	0.178469674271955
	0	NA
SUPT4H1	-0.0497145921940019	0.893309047121039
FAM177A1	-0.661016013167546	0.0220068609414459
PLEKHS1	0.586159264284309	0.288077880549994
	NA	NA
PLB1	-0.0719800829352491	0.976732880121373
FGF11	1.08609393038368	0.000881655747675206
PDXK	0.369487290802974	0.368593392309241
	NA	NA
	NA	NA
IRS2	-1.16646233471541	0.0522580222657391
	NA	NA
	-0.135029836804642	0.852304128709558
	0.69794676090996	0.413355099068009
LAMA1	0.889582971899613	0.193143191487361
CYTH3	1.08942607142709	0.000280889591389898
	0.0139356364305653	NA
	NA	NA
CCNDBP1	-0.222578661339422	0.153040004049751
	0.0772787227457732	NA
TBX6	0.265994509794556	0.629706284128005
	-0.00369954777058921	NA
FAM19A5	0.792949946148043	0.380976301168726
OR51I1	0.0401236527229554	NA
ARTN	NA	NA
NT5C3B	0.152599402983217	0.688903194592777
	0	NA
VPS25	0.278825472254449	0.437726387106791
TMPRSS12	0	NA
	NA	NA
	0	NA
HACD2	-0.220773139154027	0.570921415234122
	0	NA
	-0.580200673981358	0.524895033608931
	NA	NA
	-0.0314978797726976	NA
KLK5	0.313822051800703	0.758449400008514
	-0.000595527340195312	NA
	NA	NA
SCAMP1	-0.384316449782166	0.160162819002801
	NA	NA
	NA	NA
JKAMP	-0.0368770876219202	0.893309047121039
	0	1
IFN-ALPHA-10	0.234223909199681	0.880678691481443
DNAJB7	-0.298786601808252	NA
	0.772426911248143	0.339055867131327
	-0.0171758184192085	NA
	-0.0169590526847404	NA
	-0.22985417810149	NA
	-0.017113696673235	NA
	NA	NA
	NA	NA
PEF1	0.195737759194129	0.578505614947649
QDPR	-0.255713371556362	0.287307895151723
EFCAB8	-0.554456862056419	0.31379077048714
	NA	NA
MRTO4	0.308622822519042	0.424693376121392
U2AF2	-0.0622078670812912	0.793972780457699
METTL4	-0.653008457909296	0.0169761039327952
	-0.194805191978373	0.660232582823586
	-0.15485881462862	0.560863953443055
	0	NA
MAFA	-0.00305264566345803	NA
ARMCX4	-0.236390573645479	0.672149330340749
	0.0688400382496105	NA
	-0.152530184230566	NA
CHP2	0.550982647611883	0.470065279367334
	NA	NA
	NA	NA
	-0.200389871002427	NA
	NA	NA
	0.0116550407799935	NA
SLC7A6	0.287524624020076	0.416319146793079
	NA	NA
	NA	NA
MAP1LC3C	1.30344289061243	0.0104142053559051
	NA	NA
RGS19	0.298950341006592	0.564530616741293
	0.0402789804736512	NA
	-0.396573573205207	0.30651080533216
	0.153271139424397	0.575775191400411
	-0.0101253591470414	0.993496738378765
MS4A15	0.0112069953421672	NA
	NA	NA
	NA	NA
	0.297976839954577	NA
	NA	NA
	0.446075147487578	0.490931846541695
SEC16A	-0.198945021766867	0.463143161032057
	0	NA
	NA	NA
RAP1GAP2	-0.0756984820659036	0.947874045607798
GADD45GIP1	0.0739336031018204	0.886223691752588
HSCB	0.255609837165451	0.595907147570012
	0.391857263592994	0.543209274846763
	NA	NA
PARD6A	0.521642781753713	0.447232622896257
CHEK2	-0.00335235601221382	0.997750622361853
	NA	NA
	0.695561222864399	0.240460176663282
	-0.779903552973877	0.00435343084515512
	NA	NA
	0.652035261537677	0.206551016748073
	0.300416961233511	0.272006420757064
	NA	NA
	-0.416384533347755	0.201995001047902
FANCG	-0.444847479942989	0.134826965792193
PET100	0.366046079929933	0.497068558783415
	-0.263245385707663	NA
MAML2	-0.280494131620467	0.390273266746427
FOXD2	0.801221393017702	0.240213496921453
	-0.0894544390512378	NA
AMIGO1	-0.562783677798441	0.0348097472636219
IRX1	0.384203350982138	0.685358569941911
	NA	NA
HAPLN4	0.951178992219806	0.0741540797436746
	-0.0187198489335881	NA
GCGR	-0.031531508118516	NA
	NA	NA
COPS6	0.202169895450277	0.532176759876121
NKAIN3	0.695138582802066	0.418340485892684
	NA	NA
	0.464321051432946	0.0370894191056169
	NA	NA
MYDGF	0.289335649531562	0.342315518399777
	-0.00332082474425877	NA
	NA	NA
	NA	NA
	-0.0333401145074993	NA
	NA	NA
MVD	-0.162776962023879	0.815623423507351
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.202376238191242	0.706450672296134
	0.0695545848259254	NA
	NA	NA
GORASP1	0.0717154541220379	0.741753629442399
	0.0255358206764322	NA
	0	NA
GDA	0.341188059569359	NA
	0.0689681563230983	NA
CLDN19	-1.00104793852406	0.0990535339957884
ABHD16A	-0.276849728447543	0.196330804452274
JRKL	-0.0230836416224478	0.963814601830579
	NA	NA
	0.272429871179774	0.279731362363309
	NA	NA
TRAV29DV5	NA	NA
	NA	NA
	NA	NA
	NA	NA
SH3BGRL3	-0.216581630085363	0.664984795001683
	0	NA
IFN-DELTA-9	-1.39843342112211	0.067343710822009
	-1.00490695091384	0.457279347117809
STAR	-0.193136337234461	0.836127655862962
GDF6	0.720595770177053	0.135546048067268
	NA	NA
	0.71068811786254	NA
RASSF9	0.636122157639969	0.28120936895373
	-0.315198832534855	0.630121048396229
	0	NA
DPM1	-0.0892072116050453	0.71964862095764
	NA	NA
C5orf24	-0.159205043056984	0.674951820234484
	NA	NA
	-0.0172155909740597	NA
MIS12	-0.0518842182918703	0.871829162975477
	NA	NA
	0.270356960098624	0.700996320860278
	0.0210155419053704	0.982113443225639
IQCH	-0.524471025441398	0.572674304141438
STX8	0.399028767185803	0.331285889620947
	-0.767582690871403	0.475151428334617
TTC33	0.171122793315582	0.682790871446614
	NA	NA
	NA	NA
	NA	NA
	NA	NA
CNIH3	-0.595789547796825	0.306843315832442
CXCL12	1.33388326102678	0.059725242184081
	NA	NA
	-0.782732174671412	NA
	NA	NA
PNPLA7	-0.378834183786141	0.448993817244425
	NA	NA
IRF8	0.976110125089035	0.111019751764814
	0.0862743632141467	NA
	NA	NA
PSMB4	0.109820401758479	0.683969808867144
	-1.44294455513993	0.00872631055908981
	-0.0170205061485791	NA
IQANK1	-0.791736555422722	0.361197288230698
LRRTM2	-0.597750243286711	0.482660412640965
	NA	NA
NREP	0.521055848050563	0.231475532904013
AKAP1	0.49109345770421	0.258808286204828
	NA	NA
	-0.017047768896969	NA
	0.189277610865472	0.914425067352826
	-1.10897762762512	0.155650128787666
	NA	NA
	NA	NA
PIGW	0.440471962832256	0.374036884710974
RPL17-C18orf32	-0.250814918352232	0.618528793967167
	NA	NA
	NA	NA
ELOVL7	0.13237950656779	0.71677713024481
	-0.0772958216734829	0.928659630945753
	NA	NA
	0	NA
	0	NA
	-0.0136954562194331	NA
GABRD	0.374352964828872	NA
STK32B	-1.32902749854417	0.00353176318148428
	NA	NA
ADGRV1	0.16451155943242	0.943983747117049
	0.0116490417042713	NA
ZDHHC14	0.467277039718361	0.675989745374388
GRK6	0.0824902116773779	0.765083379769027
NOVA2	1.66201610836323	0.0204965052061308
	-0.017047768896969	NA
CNIH4	0.0161831264796116	0.973504663627753
TDRD15	0.0258219988818042	NA
	-0.0224224348355772	0.982020920693082
CGNL1	-0.0724340939951567	0.892815515460079
	NA	NA
OR52W1	-0.0173495299545275	NA
	NA	NA
DOCK1	0.431319374736387	0.356619047987053
	0	NA
	NA	NA
	0.26618944411508	0.321439016230328
	NA	NA
ADORA2B	-0.0073359134442985	0.971454235510558
KREMEN2	0.0115140877068403	NA
	-0.89028753411406	0.176754396892844
	0.0260598536048724	NA
	-0.133024162240014	0.818058223668135
	NA	NA
RUNDC1	0.235966160509988	0.481164005838345
PID1	-1.13757366763017	0.00041214405332089
MCM10	0.972698733973661	0.0122857346465434
	-1.01979744719485	0.00793666167146357
WBP1	0.43946802780748	0.160162819002801
	0.386963824677768	0.193036747907467
	NA	NA
	-0.618590562424361	0.485669618013337
	NA	NA
MYOC	0.465825319174515	0.655872044197436
	1.5519224887221	0.0180858064364977
GJB4	0	NA
CHSY3	0.232884353213156	0.608665436729381
	NA	NA
DCST1	-0.471734711548129	0.684116638615382
	0.0355967757741938	0.982113443225639
	0.249820336587476	NA
FOXO6	0.011370044527722	NA
	NA	NA
INHBA	0.800279374724715	0.175538166905032
CD40	0.0939082417282026	0.864924570091362
	0	NA
RPL23A	-0.315810602901978	0.524585684348155
CCDC106	-0.217731564467144	0.591405080040941
PHF5A	0.186048053852833	0.421933367583746
	NA	NA
	0.0117535203585104	NA
	NA	NA
	-0.137015116363303	0.918698501429156
	NA	NA
	NA	NA
	0.0672053225809683	NA
RAC1	0.12011369235575	0.447992529799634
	-1.11418456904693	0.0618497891953216
KIF26A	0.362437985029019	0.801505241354478
	NA	NA
	NA	NA
	NA	NA
MED4	0.0562173219353106	0.889958558922008
	-0.977267128827942	0.121669005474161
	NA	NA
KLF5	0.398804594202142	0.338921958073051
LYPD1	0.245974990308122	0.882360850927494
PIGL	-0.242891242406093	0.470023393480406
TERB1	-1.37561840685629	0.0235304960340247
DUSP13	0.343769167915322	NA
	NA	NA
	NA	NA
TRAV4	NA	NA
	NA	NA
	0.0117101136135263	NA
CLDN12	-0.100043190597076	0.811350405388188
	NA	NA
	NA	NA
BRD9	-0.0842073959455284	0.774671136601588
MTMR6	-0.0603487992255619	0.787983744258121
ALKBH5	-0.408419892813199	0.094328695585023
RHBG	-0.355345155612315	0.642655933235889
	NA	NA
COMMD5	0.778652747421726	0.0303006483107131
ILDR2	2.00111135659387	0.00250196255350969
	NA	NA
	0	NA
	NA	NA
	NA	NA
	NA	NA
IDNK	-0.366995630144674	0.530090895808302
MTMR9	-0.1307367773168	0.719861360976562
MRPS7	0.198741828123831	0.615175958339559
	NA	NA
SDCCAG8	0.19241468213748	0.573900725808958
	0	NA
	NA	NA
	-0.402290872116572	0.276538912594094
	0	NA
	-0.017047768896969	NA
NAGLU	0.343825933312321	0.271208829229251
ZNF268	-0.4414447291741	0.127805322463899
	0	NA
	-0.440316362203823	0.291327081988024
	0.110869697387095	NA
TEF	-0.138554495006563	0.91801829354733
TRIM38	0.12608858299239	0.829116333590906
	NA	NA
	NA	NA
	0.0117856581839421	NA
	NA	NA
DYTN	NA	NA
TMEM237	-0.269999455530556	0.239417256886466
	0.0845240000530935	0.864533361286518
	NA	NA
	-0.0462195298556602	NA
	-0.0170633783768116	NA
	0.0116512284767897	NA
	NA	NA
VSIG4	2.47893815352086	6.88738061779759e-05
	0.0115342183863274	NA
	-0.0173785084309029	NA
	NA	NA
	0.0459329790220381	NA
SEMA6B	0.793483748396788	0.240903216385127
	-0.493778275323761	0.515002756229555
	NA	NA
	NA	NA
RNF24	-0.00238343317685724	0.982502676462434
SDR42E1	-0.383084339928578	0.151595770049984
	0	NA
	NA	NA
ADCYAP1	NA	NA
	NA	NA
	1.88407861891955	4.23916614061153e-05
	NA	NA
	NA	NA
MRPS23	0.48389523116564	0.125546087149598
	NA	NA
HNMT	1.41682684221519	0.0317699633157407
BTBD8	-0.295711012017279	0.523784308769211
	0.226732781972109	0.805194857243067
	-0.380480244872265	NA
PTGES3L	0.00303242531977447	0.990535643752088
	0	NA
	-0.580393740882044	0.472052737003948
	NA	NA
	-0.308865813828874	0.711161728857282
	-0.0673274960290116	0.851289251986429
	-0.391579646016134	0.19243006823988
	-0.904475405509285	0.389969273077044
GCC1	0.501120733608494	0.0370894191056169
KLF6	1.0017141122618	0.0653085904460319
ZBTB18	-0.351996649587547	0.220037703135427
	-0.133427230351248	NA
	NA	NA
SPRED3	-0.65538258608838	0.263085266051751
	-0.205223037934622	NA
ADA2	1.04685332340172	0.107848973654786
	-0.0640380500948862	NA
ENTR1	-0.079572096445555	0.822823351837815
CHST8	0.497390268711885	0.538657508793056
SYNM	0.743102920998942	0.203026985350256
	0.627381311361685	0.172200687042111
	0.360819055824935	0.768427475781107
ESRP2	-0.221168380353494	0.748564850156601
	0.0109718201665982	NA
PIEZO1	-0.724153389088098	0.00889419169320561
	0.271317271397749	NA
	-0.160253522775438	NA
	NA	NA
	0.0180483340175418	NA
	NA	NA
ELOVL1	0.917371721069695	0.00372111721809782
	0	NA
GPR63	0.490594408393312	0.475151428334617
RAB27B	0.46165746594594	0.271541439859803
FOXB1	NA	NA
BAAT	0	NA
	NA	NA
	NA	NA
	NA	NA
GADD45G	0.00231058368017668	0.99257663453067
HTR1E	NA	NA
SMIM17	-1.03246078493207	0.196396907322071
MAFG	0.139565052587066	0.79162302759696
DPH6	0.219768615530297	0.735876944531247
	NA	NA
	0.25658971748407	0.76758169094685
	NA	NA
RABL3	-0.311940877513262	0.198250525679445
PHF3	-0.147472342212861	0.742556616105281
	0	NA
	0.18649611331037	NA
TMEM74B	1.12655110884006	0.0473557535765336
UBQLN2	-0.129569497273566	0.556907419623329
	NA	NA
	NA	NA
	-0.219911343732296	0.980013189009042
	NA	NA
NXNL2	-0.0172531334118559	NA
	NA	NA
	-0.0170663541401818	NA
	-0.00421178171400536	NA
GAPT	-0.880746258824548	0.221697935629058
	NA	NA
OR9I1	NA	NA
ZNF292	-0.290252399550686	0.54623380387765
	NA	NA
	0	NA
BMF	-0.177536698011489	0.679951229672371
	NA	NA
	NA	NA
	NA	NA
	0.34772365201867	0.742556616105281
	-0.448537335598662	0.436751028619143
	0	NA
	0.841449697441403	0.0342704793671196
	-0.209761519113141	0.808802773232783
	-1.15716102924379	0.059430706625966
ISG12(A)	1.76082076169245	0.00361124401734794
	NA	NA
SFRP4	0.608673805315441	0.63275730643746
	-0.36264821885272	0.63275730643746
BLOC1S3	-0.45732034925914	0.59176648946514
ARFRP1	0.116214314319021	0.771688228538968
	NA	NA
	0.266608736567139	NA
	-0.0173714980438743	NA
	0.0116467654704146	NA
	NA	NA
	0.0747045694001347	NA
	0.0116512284767897	NA
ZBED4	0.177850985992854	0.79654351993376
	0.0115486707698072	NA
TEX50	NA	NA
	0	NA
	NA	NA
NUP58	-0.14337503691475	0.42848616971037
	NA	NA
ASB14	-0.181538764208003	0.830927280493905
	NA	NA
	0.15329895957177	0.802381483031795
EN2	0.291730665341705	0.69033550629368
	NA	NA
HIGD1C	0	NA
	-0.00346782336776454	NA
	NA	NA
	NA	NA
ZNF436	0.163176010404523	0.695961385954852
	NA	NA
FGL1	0.287527056567891	0.719478965193871
	NA	NA
	0.0103777318410602	NA
	NA	NA
C6orf89	0.447987860418759	0.00518919793667558
UBE2S	0.878906584642905	0.00771503067755824
	-0.166421731889166	NA
	NA	NA
	-0.896654783200856	0.0913365071431875
	NA	NA
	-0.061002810236994	NA
	NA	NA
MRGBP	-0.435672387036892	0.095401044221227
	-0.0172831949484657	NA
F2R	0.367116466468292	0.342315518399777
	NA	NA
BCL2L1	0.0843426531794387	0.802652936635312
	NA	NA
TMEM235	0	NA
	-0.283760016729142	NA
	0	NA
	0.0482799614346216	0.921920706152743
RNF186	NA	NA
MFHAS1	0.994824256463003	0.00931655677893448
	0.208322026211669	0.89678553097778
	NA	NA
RD3	-0.674146446073584	0.202838376273118
	-0.401937785946768	0.472293003157027
PSCA	-0.0132648864324056	NA
	NA	NA
TRAPPC6A	-0.648752519309781	0.19732867535977
	NA	NA
VAMP3	-0.116708574364503	0.782701561896641
	0.128851182425527	NA
JCHAIN	0.178874948100959	0.861185837826353
	-0.442259751379911	NA
	NA	NA
	-0.0170633783768116	NA
	NA	NA
	0.0840594564114945	0.953278110830208
ZNF550	-0.568328079310468	0.215362161046298
C16orf46	-0.51529278497318	0.451000021406003
	-0.0170968317167123	NA
C2orf49	-0.137058818984531	0.703100050460197
	0	NA
IGFBP2	2.20696721177519	0.000389634231023765
SAAL1	0.144713474925209	0.492946962164685
	-0.036031437457822	NA
	0	NA
PDE6H	0.808699190781921	0.423025346973251
YPEL2	-0.427344501783124	0.317190733310217
	NA	NA
RGS9	0.436348290816576	0.704346911771934
RFX2	0.954897082643118	0.0848619800074943
	0	NA
	-0.017047768896969	NA
	0.0115549248647466	NA
	0.0899575332789338	NA
	NA	NA
	0.0116688065732032	NA
IWS1	-0.10479884993095	0.691459434064553
	NA	NA
XXYLT1	-0.307448120785673	0.272717052790082
	0.676540806644954	0.487322759066156
TMEM238	-1.21172719221227	0.0674860698995318
	NA	NA
RARRES2	-0.64011280223978	0.159036000559191
HES4	1.42589359311159	0.0189902327940835
ATP8A2	-0.652362304569041	0.179058143950975
	0.252726012454777	0.977461249512027
	-1.04579560610133	0.176738292365659
	NA	NA
	NA	NA
	0.299013205721137	0.654392780720651
	-0.753000920861951	0.354301878599712
YPEL3	-0.605900483049128	0.11804568475068
HDGFL3	0.259940025003365	0.605555648014291
	-0.0781147289318428	NA
SEC61G	0.245906789370937	0.552444612997633
	0.0114182660568676	NA
HAMP	0	NA
	NA	NA
	NA	NA
	-0.00276388246724828	NA
	NA	NA
SLC36A1	0.824619615742349	0.00891692811818137
	0.278910049169743	0.928659630945753
ZFP42	NA	NA
SEZ6	0.589861851773424	0.649922146596783
CAVIN1	-0.0110009767618047	0.985866637050552
	0	NA
SS18L1	-0.23914774631009	0.296693080521037
	-0.017047768896969	NA
	NA	NA
	NA	NA
HTD2	-0.059888856779068	0.864533361286518
LEKR1	NA	NA
B4GALT1	1.22073155286693	1.81941936817533e-06
FAM219A	0.248022707339249	0.425957009510128
WWC1	0.120140099688762	NA
	-0.10774759363915	0.87185292124148
	-0.182288770971749	NA
	NA	NA
	0	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.0269101273660186	NA
TAS2R7	NA	NA
TTC9C	0.287712216930695	0.162318984126168
	-0.0500477766082608	0.99341894330036
	-0.375785829679008	NA
	-0.344391378930095	0.706460652250417
RMND5A	-0.378850364548135	0.284238354162684
DISP1	-0.146027850518515	0.723681138015671
	NA	NA
	NA	NA
	NA	NA
	0.0786882896866962	0.757470120506513
	-0.0198248423344027	0.813293754535471
	NA	NA
WDR44	-0.25546211450708	0.515159872382884
C11orf74	0.0557403334216742	0.94841764564414
	0	NA
	NA	NA
SACS	0.185801997561621	0.700492313623003
	NA	NA
KITLG	1.71965826868543	0.00696137500536829
	NA	NA
	-0.196282699111912	NA
	-0.0170005018738104	NA
SMARCAL1	-0.0955632763102852	0.723140241937649
	0	NA
	-0.321747346769872	0.494989642399738
YTHDC1	-0.333285633210306	0.259350160800729
UBAP1L	0.0192123958104811	0.962798922591454
	NA	NA
	NA	NA
	NA	NA
C1QTNF1	0.765641445304251	0.0503095418742405
C5orf47	0.0397288924677473	NA
	NA	NA
	0	NA
	-0.328921445851101	0.304306770101221
	-0.0126746448278308	NA
KLHL38	0.512099866286181	NA
	-0.840494402472226	0.290075621286034
FUT11	-0.0570659309579873	0.779637812155789
WNT9B	0.556665779773513	0.449993153562614
	0.141537652727663	0.90647602774258
	-0.969148337291867	0.000282711566073915
	NA	NA
GKN1	-0.600076601170301	0.5691253047189
	NA	NA
	-0.0358011883922794	0.858272877242925
ATP5F1D	0.415479560564804	0.186044346944745
ANKRD39	-0.18773493763238	0.739371084734914
	0.199931184163101	0.79952475024218
	NA	NA
RUNX1	0.95689824430157	0.00696211700746577
	-0.27432343377479	0.212729141827504
ST8SIA4	1.78935344434432	0.00527905258555012
	-0.0171315307677141	NA
	0.937719129374058	NA
NUSAP1	0.286925162163651	0.459891714289237
	NA	NA
	NA	NA
	-0.974936874533366	0.0873243374887107
	NA	NA
	NA	NA
	NA	NA
	-0.031415603848579	NA
	NA	NA
L3MBTL4	0.0114640243626861	NA
LHFPL3	0.688237246963712	0.383200309450572
BTBD6	0.00771248584587476	0.981802199016912
	NA	NA
	-0.120408547796207	0.802268775842417
	NA	NA
	NA	NA
	NA	NA
	0.184069472277349	0.762880462560148
GCM2	0.025756980210999	NA
MCM6	0.612348481706136	0.112222759179503
CCDC134	0.15780370839999	0.715204118726852
	-0.158211617085845	NA
	-0.153936252163599	NA
	-0.103857387722251	0.945075972223963
	0.089399626193769	0.624603766306791
	-0.356797578239727	0.772243555349579
	-0.331548771348646	0.565798863273289
	-0.630543584341609	0.441406590526568
ZIM3	NA	NA
	-0.18241841076491	0.893309047121039
SF3B5	0.496985478191724	0.170722430025702
SUGCT	-0.217777446449698	0.745160989814751
GIPC2	0.706365242739674	0.279880228925165
PKDREJ	0.57165531969107	0.438605897408569
GABRG3	0.0113969381792976	NA
	0.777598519381711	0.0694991298001962
	0.00948796816289729	NA
	NA	NA
	NA	NA
	-0.922949482357046	0.0984158987833717
	NA	NA
GPR55	0.048763015886847	0.922757911016247
PRSS22	-0.111021634538711	0.862827655420748
HMCN1	0.0915489156307566	0.995769423924264
	0.0142106765922134	0.995043393157017
	NA	NA
EDN1	1.04796222932302	0.175011931863135
	0	NA
DNAJC12	-0.335383449814249	0.510727934729358
HAS3	0.777707435076359	0.0603222592025036
GPR88	-0.00414059006049947	NA
	0.330958463488939	0.613032912314979
FAM89B	0.795207343659728	0.124362754205544
	NA	NA
	NA	NA
PRM3	-0.0170142085598008	NA
	0.69941141890527	NA
	0.170887264088637	0.594509635027479
COX6B2	-0.196282811479122	0.945189765039914
	-0.0176231959728199	NA
	-0.0167079867974482	NA
GSTK1	-0.213907010490916	0.59320512485628
	NA	NA
	0.311709777412232	0.873460025245404
PGAM5	-0.263448670604652	0.198509423685614
TMEM135	-0.167824735393332	0.41433424991607
	-0.0173242304565982	NA
GABRB1	-0.891204037428402	0.177313497262128
UBE2D3	0.0133922419400191	0.967294775672489
	0.0111612536943	NA
	NA	NA
	-0.017113696673235	NA
	-0.0030623189721464	NA
CCDC115	0.338016832965559	0.413566342013149
CA5A	-0.278187548558917	0.784491550930895
	NA	NA
	NA	NA
	NA	NA
	NA	NA
PLSCR1	0.0349809260069361	0.974798815220619
	-0.0171819268910271	NA
	0.301438416794573	NA
	0.0117856581839421	NA
NAE1	-0.350872125369282	0.316681218555758
	NA	NA
	0.0113968098098722	NA
	0.147134845239131	NA
	-0.132615627488559	NA
	0	NA
	0.662080704621875	0.171075616441904
MANEA	-0.0172462606930495	0.969848812959194
	-0.376633691016393	0.646670642164959
	0.119132994798687	0.609307651761528
	0.344406574193762	NA
	NA	NA
PGAP2	0.140579709748157	0.664248799331194
	0.242491099304826	0.826800766964615
	NA	NA
DIP2A	-0.250330541126527	0.45120456995934
	0.422823392010373	0.0813295330827306
	NA	NA
	NA	NA
	NA	NA
	-0.563003727036598	0.0319877499143714
ZBTB45	-0.272027145443801	0.696186000756958
	NA	NA
C20orf27	-0.0319912490243546	0.951074561747963
KBTBD13	-0.0325825610752261	NA
C9orf135	-0.638369038681206	0.352089925200627
	0.497908343028258	0.281144126865613
	0.026059679378261	NA
USP22	-0.0155147551461242	0.956249467320644
	NA	NA
HBP1	-0.16334706265381	0.624901494296751
	0	NA
	-0.840728797460805	0.00145096532213291
G3BP1	0.510847316796123	0.031170281181766
EPOP	-0.233582261633778	0.795057537073211
	NA	NA
	-0.0173152564343828	NA
	NA	NA
ANKRD63	-0.00296848575290085	NA
	NA	NA
TMED10	-0.0783165563977871	0.829116333590906
	NA	NA
	0.434646396189059	0.0195923869614881
	-0.00642034899228737	NA
NEXMIF	0	NA
SFPQ	-0.115644132607883	0.76758169094685
	0	NA
	-0.420570842452738	0.717468902775054
POLRMT	-0.0876823740392232	0.767763837937699
	NA	NA
	NA	NA
MCEE	-0.279276017475687	0.383431753434019
	-1.28417117311002	0.00366129716922652
	0.198621246616888	NA
	-0.00762989526317941	NA
CENPW	0.856429059270391	0.0217455606460822
	NA	NA
WDSUB1	-0.404060753825869	0.294651202993321
	NA	NA
	NA	NA
PDHA2	NA	NA
	0.665042344852904	0.468334758426978
	NA	NA
	NA	NA
	-0.0342082570392617	NA
	NA	NA
	NA	NA
GCH1	-0.411535610180913	0.379965852516136
	NA	NA
	NA	NA
	-0.0516336368815731	NA
HAUS2	-0.0470182570896382	0.909346895911516
HRCT1	-1.47453345473526	0.0246661737036376
	0.0113069608279529	NA
	-0.0467866737910497	0.982509744479394
GFY	-0.017160170759135	NA
	-0.204657657544357	NA
	NA	NA
	NA	NA
SURF1	-0.209804852987439	0.557623534670608
	0.270103086781734	0.570649847549977
MYOZ3	-0.620633315059458	0.317291823753928
ZDHHC21	0.383932234132159	0.423545524103182
	-0.0517379757838202	NA
PLXNB2	0.321933718506404	0.110381004118795
	-0.475498893997278	0.42722849940834
	1.84259862449347	0.00547702616468948
ZCCHC13	0	NA
	0.952789683509317	0.137819726049676
SLC26A1	-0.36129688209816	0.626278834751976
	0.137709809634769	0.714722000389463
