ID	osteophytic.cartilagevsarticular.cartilage_logFC	osteophytic.cartilagevsarticular.cartilage_padjFilter
RAP1GAP	-0.392316175942085	NA
RAP1GAP2	-0.902590865114234	0.346286259366759
RAP1GDS1	0.03845302196381	0.951951739404428
RAP2A	-0.0337895400882759	NA
RAP2B	1.01448935983997	0.0877717832249821
RAP2C	0.151757979895836	0.575011620196808
RAP2C-AS1	0.0506028691712936	0.919235615390094
RAPGEF1	1.39859198130198	0.0123120741524338
RAPGEF2	0.149464354762524	0.750840342478355
RAPGEF3	0.422544902100492	0.205942156918793
RAPGEF4	1.33025685272715	0.0873735174960084
RAPGEF4-AS1	-0.283123983413732	NA
RAPGEF5	-0.794020854632274	NA
RAPGEF6	0.770361010231869	0.0510227284866451
RAPGEFL1	-0.26979161559739	0.570094004612827
RAPH1	-0.145756493324172	0.664493907565971
RAPSN	0.0607313688288307	NA
RARA	-0.174033719691599	0.516054944808519
RARA-AS1	-0.916394282708622	0.0372358358110349
RARB	-0.144199484932531	NA
RARG	-0.300818305938834	NA
RARRES1	0.406935225646262	0.577787169125578
RARRES2	-1.94638528569161	0.0110813563438602
RARS1	-0.185377150557433	0.577495888740382
RARS2	0.297186332479428	NA
RASA1	0.163586882418175	0.558490441300685
RASA2	1.11261948444532	0.0732726879422151
RASA3	-0.272438639235735	0.384491210563133
RASAL1	0.110324474631061	0.707269302472998
RASAL2	0.269279732646349	0.520310105874119
RASAL3	0.383238797187453	0.221956827699478
RASD1	-0.958363773154646	0.204866907761957
RASD2	-0.102726623770904	NA
RASEF	-0.38954780767102	NA
RASGEF1A	-0.706317272365552	0.0934362685143373
RASGEF1B	0.315290313422526	NA
RASGEF1C	-0.300771885085211	NA
RASGRF1	-0.294770379319456	NA
RASGRF2	1.02239784415971	0.0369941963853753
RASGRP1	0.500670564305743	NA
RASGRP2	0.763605413601965	0.0482775383140191
RASGRP3	0.700274785629304	NA
RASGRP4	-0.0504077180196121	NA
RASIP1	0.0512345429618892	0.907796487195806
RASL10A	0.331506207273199	0.391364690504277
RASL10B	-0.318193250092437	0.285504045651673
RASL11A	0.747972264732078	NA
RASL11B	0.62946443477173	0.0657032176999322
RASL12	-0.0237408668827088	0.974068399101126
RASSF1	-0.0960287049971909	0.742261034419031
RASSF10	-0.0221068744624466	NA
RASSF2	1.80822907088199	0.0145259625525081
RASSF3	0.696277260730234	0.214843559878524
RASSF4	0.168131956698973	0.616348097391236
RASSF5	0.376762091451326	0.322544087719018
RASSF6	-0.424273157748308	NA
RASSF7	-0.220519205849938	0.55561468746102
RASSF8	-0.488986703662331	0.140495654308467
RASSF8-AS1	-0.194602582983487	0.525647644593713
RASSF9	0.712246646972805	NA
RAVER1	-0.137995683624069	0.665053911379984
RAVER2	0.322061970334759	NA
RAX	-0.244836173360964	0.47436763932545
RAX2	-0.317542613766278	0.254546743218334
RB1	0.432163099940992	0.158032521857145
RB1-DT	-0.224186914271319	NA
RB1CC1	0.414548723028695	0.159558024291663
RBAK	-0.352441333866032	NA
RBAKDN	-0.139075069961723	0.599670747256032
RBBP4	0.338859604601171	0.317042411463098
RBBP5	0.193290715411814	0.50400339879391
RBBP6	-0.108980465590595	0.793799085942543
RBBP7	0.130006259381121	0.687956549198921
RBBP8	0.869626599583546	0.0352943156906424
RBBP8NL	-0.474836708018664	NA
RBBP9	-0.163580532646786	NA
RBCK1	0.326969211473622	0.37012612419387
RBFA	0.164652374017145	0.640207915824363
RBFADN	0.0756716927383247	NA
RBFOX1	-0.708851634791262	NA
RBFOX2	0.410141934383078	0.365767597257564
RBFOX3	-0.278733970998354	NA
RBIS	-0.00676051623373475	0.994067846039213
RBKS	-1.06726418387876	0.031733997290783
RBL1	-0.221425167754314	NA
RBL2	0.0211561503569815	0.966152374636569
RBM10	0.050201180123584	0.884616466686082
RBM11	-0.304230890698989	NA
RBM12	0.113685238434805	0.685963521440321
RBM12B	-0.222797098902301	0.491098239621611
RBM12B-AS1	-0.549527082103042	NA
RBM14	0.489518934493104	0.50028778074586
RBM15	-0.207040435722517	NA
RBM15B	-0.104617507282307	0.839615982317909
RBM17	0.528522585143201	0.0975250201273933
RBM18	0.20783534423467	0.431599210252731
RBM19	-0.0223345602166147	0.945861278280706
RBM20	0.151513084951014	NA
RBM22	-0.235587058006922	0.613376983104892
RBM23	0.0821801682031689	0.880643114591622
RBM24	0.565095131558709	NA
RBM25	0.327623703248482	0.26440701411533
RBM26	0.348919382346743	0.297212474164227
RBM26-AS1	-0.659905291750988	0.0678486971553904
RBM27	0.0739187150967746	0.798421764327051
RBM28	0.304671375099565	0.611942110014757
RBM3	0.397247678680879	0.223658469713107
RBM33	-0.0583016857354108	NA
RBM34	0.107694735462924	NA
RBM38	0.226181237840263	0.479481863069608
RBM39	0.488042377773716	0.430112408842752
RBM4	0.189632658155867	0.555897222406042
RBM41	0.196746237446007	0.544068820979963
RBM42	-0.532547535045142	0.286196860671662
RBM43	-0.0858116454379827	0.826861274535994
RBM45	-0.0902171565911938	0.740805081574332
RBM46	-0.106042096922683	NA
RBM47	0.656872938740325	0.107662045408934
RBM48	0.0323161140254347	0.929644314421021
RBM4B	-0.0578083072225919	0.875933314843627
RBM5	0.193126705356157	0.686596937043909
RBM6	0.372072131770274	NA
RBM7	0.0864920006195771	0.793603270883432
RBM8A	-0.211958383344498	0.549805543771893
RBMS1	-0.0627316992298912	0.893727418152045
RBMS2	0.159466824120269	0.535307724961968
RBMS3	0.561655989080827	0.17347395276679
RBMS3-AS3	-0.0517467166392471	0.897090189268715
RBMX2	0.177339191501306	0.490205211314665
RBMXL2	-0.154609398323504	NA
RBMY3AP	-0.0382762059836173	NA
RBP1	-0.680202530366668	0.0838249822638095
RBP2	-0.372775491092785	NA
RBP3	-0.158549628728994	0.631909383430952
RBP4	0.385405263233283	0.344250695625819
RBP5	-0.0833098478078775	NA
RBP7	3.3186583347361	0.00893495767835151
RBPJ	0.684146676354099	0.134304721353684
RBPJL	-0.374677631196711	0.312789811094075
RBPMS	0.172585235298874	0.659901393577931
RBPMS-AS1	-0.150648354568765	NA
RBPMS2	-0.0094562584081066	0.988017050129513
RBSN	-0.379838587591924	0.239262047906657
RBX1	0.101213627547807	0.778206526049062
RC3H1	0.529757540255805	NA
RC3H2	0.396117336165961	0.490269689027777
RCAN1	-0.632810986683806	0.333047083686541
RCAN2	-1.06035120011613	0.0418679450161162
RCAN3	0.114748426428106	0.723745801958128
RCBTB1	-0.238385684151367	NA
RCBTB2	0.563234881372161	0.086574007926619
RCC1	0.0250739044868578	0.953890861683939
RCC1L	-0.12934638642472	0.74802701603453
RCC2	0.739696653737497	0.102646631687302
RCCD1	0.0778198679145001	0.78870495563756
RCE1	-0.0449777921546612	0.893895957553637
RCHY1	0.350527329046206	0.382543213564167
RCL1	-0.61605093916168	0.288762666175537
RCN1	-0.0302113007711995	0.92149941663158
RCN2	-0.119265785843558	0.823361571927792
RCN3	-0.311522624148651	0.519287777678225
RCOR1	0.0927979764410169	0.769813604941435
RCOR2	-0.279108316358832	0.447473640388335
RCOR3	0.281239862509013	0.480713532881628
RCSD1	-0.0606780815603916	0.83869862296448
RCVRN	-0.177610680893872	NA
RD3	-0.110928836448874	NA
RDH10	-0.332817928525938	NA
RDH11	0.0952841142982326	0.782626368705021
RDH12	-0.301676877165109	NA
RDH13	-0.134945726351019	0.673906560130704
RDH16	0.062632053231888	0.864905260830547
RDH5	0.061356918069321	0.876635738923191
RDH8	-0.0789121331426692	NA
RDM1	-0.15930425157938	NA
RDM1P5	-0.209972782938237	NA
RDX	0.515275344133335	0.41000524435866
REC114	0.103495515639309	NA
REC8	-0.0797535593542196	0.793603270883432
RECK	-0.0397938805143703	0.903751357365485
RECQL	0.255157882584083	0.420289011860286
RECQL4	-0.0722001986540937	0.815203040687021
RECQL5	-0.438584856067766	NA
REEP1	1.26907722836799	0.138288607727965
REEP2	-0.679379080550524	0.141650235784447
REEP3	-0.113656184533245	0.701000626072971
REEP4	0.176592840087115	0.531645630912535
REEP5	-0.10125084827863	0.769220963461567
REEP6	-0.10290598304955	NA
REG1A	-0.508390421154973	NA
REG1B	-0.0296321851953181	NA
REG1CP	-0.592589792789583	NA
REG3A	-0.433309623089186	NA
REG3G	-0.40447101555455	NA
REG4	-0.339097205879581	NA
REL	0.564386746298994	0.415503214905184
RELA	-0.260048025814528	0.57339027701109
RELB	-0.265851996773358	0.650457367414624
RELCH	0.229259677838087	0.416104867673507
RELL1	0.0421961989635999	0.897090189268715
RELL2	-0.0317791695402798	0.930978487921717
RELN	-2.95798694839376	0.00932830067483057
RELT	-0.309749914051299	0.477178385420116
REM1	-0.721717917614289	0.130928137583323
REM2	-0.0189497080355576	NA
REN	-0.046850080127824	NA
RENBP	0.483281474352009	0.195492638953278
REPIN1	0.0798015796594678	NA
REPS1	0.58405262444357	NA
REPS2	0.188988630649475	NA
RER1	0.106892637432234	0.693397378587223
RERE	0.0356083414342514	NA
RERG	-0.0929221165897376	0.750840342478355
RERGL	1.22072785465618	NA
RESF1	0.702749739061311	0.10690815257727
REST	-0.160851721644742	0.641581249567645
RET	-0.161316381151545	NA
RETN	-0.463069730938623	0.135170869746656
RETNLB	-0.163509543043513	NA
RETREG1	-0.290210566565818	0.476630766913222
RETREG2	0.0543914247334412	0.867892940447225
RETREG3	0.194894751300525	0.568081070129204
RETSAT	0.143177263029745	0.789276792321012
REV1	0.125657255136903	0.648534846386809
REV3L	0.323367981873112	0.36115714167155
REX1BD	-0.29576535988722	0.348970751863583
REXO1	-0.50121975250968	NA
REXO1L1P	-0.203492642776227	NA
REXO2	-0.473434113471037	0.179797998389114
REXO4	-0.275422950017236	0.527364598591028
REXO5	0.417006687899616	0.256347780512186
RFC1	-0.017589090143515	0.96580931123743
RFC2	0.457757077739306	0.143111739726317
RFC3	0.050725294312604	NA
RFC4	0.156181959321422	0.595901991402722
RFC5	0.165911935478871	0.675957646974008
RFESD	-0.150516453813213	0.696615610657782
RFFL	-0.105625927677047	0.770207094321062
RFK	0.745496044401996	0.234773575770667
RFLNB	1.04495605996227	0.0247208518306119
RFNG	-0.317834467854889	0.505939681995889
RFPL1	-0.0676236418314375	NA
RFPL1S	-0.162134923401987	NA
RFPL2	-0.486181884030038	0.141185225469912
RFPL3	-0.819060027430988	0.153926717082241
RFPL3S	0.17641941774874	NA
RFT1	0.0559529793188549	0.901595013863824
RFTN1	-0.216273568722374	NA
RFTN2	-0.17294166138486	0.664150760067912
RFWD3	0.632410977393612	0.223223002200005
RFX1	-0.0391285358439699	0.911160703039951
RFX2	-0.108977476542325	0.828380765885558
RFX3	0.121934845003944	NA
RFX4	-0.189568882947832	NA
RFX5	0.0403245906093881	0.916363871122961
RFX6	0.0604619828232185	NA
RFX7	0.325109594621748	0.357593019555279
RFXANK	-0.0996397049071183	0.807132989845769
RFXAP	0.0291226298428411	0.931219052480229
RGCC	-0.837799895693162	0.156140239388278
RGL1	1.11869257427766	0.0280647353563812
RGL2	0.262181157880728	0.407665428025347
RGL3	0.455657790549125	0.219011602035375
RGL4	0.0218337467354215	NA
RGMA	-0.324727595556479	0.38053168382177
RGMB	0.0864030277149981	NA
RGMB-AS1	-0.540429569145078	NA
RGN	-0.887157127072865	0.0344990507998248
RGP1	-0.566094293622028	0.165251025736702
RGPD4-AS1	-0.279435594743082	NA
RGPD5	-0.210236876468997	NA
RGR	-0.0425752014221277	NA
RGS1	2.69938114340429	0.00893495767835151
RGS10	1.16483128606858	0.159081730206819
RGS11	0.427062188684603	NA
RGS12	-0.0895869942593261	NA
RGS13	0.237606966531495	NA
RGS14	-0.329041410590569	NA
RGS16	0.631969380569091	0.348970751863583
RGS17	1.08208213417239	NA
RGS18	1.18300378494321	NA
RGS19	0.955211400781357	0.0456807656400635
RGS2	0.498850777078106	0.119996240720127
RGS20	-0.12136808227248	NA
RGS22	-0.595251079434811	0.338898558115145
RGS3	-0.213472105286687	NA
RGS4	-0.47487774651121	NA
RGS5	2.36899137928871	0.118304382034645
RGS6	-0.10385219098431	NA
RGS7	-0.0301477411522191	NA
RGS7BP	0.426870270278488	NA
RGS8	-0.381677754525622	NA
RGS9	-0.0816167973752235	NA
RGS9BP	-0.244024305601576	NA
RGSL1	-0.852328106138664	NA
RHAG	-0.126409143736912	NA
RHBDD1	-0.433610816950639	0.24775508302795
RHBDD2	-0.163604051732084	0.539775104698651
RHBDD3	-0.45779491592871	0.131441232838703
RHBDF1	0.377955992375061	0.206380828283289
RHBDF2	-0.0819621947332854	0.848408429642308
RHBDL1	0.0809067133414736	NA
RHBDL2	2.51933859764135	0.0398466145830394
RHBDL3	-0.483663238518705	NA
RHBG	-0.263970742097549	0.426481773777789
RHCG	-0.183615366545862	NA
RHD	-0.738075571542671	0.161354419094633
RHEB	0.130039211174838	0.775911221312751
RHEBL1	0.0534964161453879	NA
RHNO1	-0.0752637768764339	0.813865672249932
RHO	-0.208237943552905	NA
RHOA	0.584439528973147	0.555023065212338
RHOB	-0.189810550502022	NA
RHOBTB1	0.417117028795751	0.156014045982193
RHOBTB2	-0.0986875379678391	0.740805081574332
RHOBTB3	-0.767973207151528	0.0547140995155532
RHOC	-0.184603968528763	NA
RHOD	-0.451270927204112	0.190896575331548
RHOF	-0.449426312551006	NA
RHOG	0.442680569728514	0.251766751046981
RHOH	0.16895456430571	NA
RHOJ	-0.180765583541836	0.584218576956363
RHOQ	0.378681927920932	0.410054591927984
RHOT1	0.355158057281505	0.213945285449495
RHOT2	-0.0309673918923918	0.918286355796511
RHOU	-0.866715329223582	0.0356779275623143
RHOV	-0.0739250423653153	NA
RHOXF1	0.0739535976121766	NA
RHPN1	-0.203601413077725	0.46567680983373
RHPN1-AS1	0.0321758869559279	0.919031710294749
RHPN2	0.0198163171983623	NA
RIBC1	-0.300356718425963	NA
RIBC2	-0.0966897009003529	NA
RIC1	0.575525046597532	0.10039014183498
RIC3	-0.464366577101577	NA
RIC8B	0.114790646284897	0.665658133899406
RICTOR	0.448159598811089	0.193460803477192
RIDA	0.0597034079109386	0.88878836536898
RIF1	0.278440039485441	0.348977127078255
RIIAD1	-0.150642455823851	0.564044551375846
RILP	0.430841716282338	0.18796952228022
RILPL1	-0.439764833597232	0.326279129336857
RILPL2	-0.46920097469824	0.182291551632957
RIMBP2	-0.306054850421298	NA
RIMKLA	-0.0506014801348393	NA
RIMKLB	0.675647056002617	0.267052444246153
RIMS1	-0.184263808962735	NA
RIMS2	-0.454664827136362	NA
RIMS3	-0.255442223553119	NA
RIMS4	-0.2292114779323	NA
RIN1	-0.428988717852757	0.375864803613041
RIN2	1.09572094941356	0.059204351141543
RIN3	-0.0157629544621667	NA
RING1	-0.114093836921738	0.733970187026246
RINT1	0.0802249675294258	0.845311315203949
RIOK1	0.413483597540328	0.204581662636064
RIOK2	0.207209786924848	0.431988873135524
RIOK3	0.859742731183021	0.171296102191697
RIOX1	-0.211156823650636	0.466474538413826
RIOX2	-0.213492001695067	0.478415707526365
RIPK1	0.39564868248709	0.190896575331548
RIPK2	0.384232005049385	0.346172160266831
RIPK3	-0.132286192989242	0.716837458801769
RIPK4	-0.0808463811432656	0.77883472487632
RIPOR1	0.894376920007528	0.0506259568405473
RIPOR2	0.418648423083585	NA
RIPOR3	0.546278960942054	NA
RIPPLY1	-0.156803529158932	NA
RIPPLY2	-0.808549511379142	0.119912734712958
RIPPLY3	0.313493016801045	NA
RIT1	0.643433307318305	0.119996240720127
RIT2	-0.0594329415110484	NA
RITA1	-0.109558921363027	0.787835021860779
RLBP1	-0.339637950141092	NA
RLF	0.254344817452388	0.479780154826161
RLIM	0.275323148242554	0.34002363036914
RLN1	-0.0465081870612869	NA
RLN2	0.0711703755804642	NA
RLN3	0.0968278915348044	NA
RMC1	0.184300251719868	NA
RMDN1	0.106659325104742	0.747668505064387
RMDN2	0.314370820988378	NA
RMDN3	0.441877792221845	0.168620746339911
RMI1	0.564933630096253	0.277043504299785
RMI2	0.19718169180673	0.447292877271842
RMND1	0.375184897812649	0.366093698059775
RMND5A	0.123706364093418	0.69243626738807
RMND5B	-0.131347305073692	0.670626152092362
RMST	0.000315667679418041	NA
RNA45SN5	-0.226916023302567	0.735118033221033
RNASE1	0.859460524576639	0.0690314252720785
RNASE11	-0.201528889967471	NA
RNASE2	1.67387149559596	0.268561600174704
RNASE3	0.562294598291169	0.486722696073769
RNASE4	-0.466113330846472	0.157259670527547
RNASE6	2.70618817310245	0.0198151672605905
RNASE7	0.0365452794555856	NA
RNASEH1	0.00722917869433015	0.981002069284005
RNASEH1-AS1	-0.368761425542112	0.256467175885562
RNASEH2A	0.636831541157088	0.0904631678443475
RNASEH2B	0.189474371963942	0.472647775089619
RNASEH2C	-0.407500643156861	0.229473081861057
RNASEL	0.175653176524669	0.511262746191059
RNASET2	-0.390530283098891	NA
RND1	0.424740248553617	0.316054814734504
RND2	-0.255807723581943	NA
RND3	0.755124240348893	0.0719596738086166
RNF10	0.0932952371978892	0.817227756113674
RNF103	0.0105258356874565	0.973352537613757
RNF11	0.147010638511921	0.623472140230709
RNF111	0.204086038730985	0.439502600333033
RNF112	0.111023734021202	0.755264370384726
RNF113A	-0.300314165927343	0.364127068122685
RNF114	-0.325092811254411	0.28365904787553
RNF115	0.411254573742882	0.161642959976672
RNF121	-0.341033260970036	0.4172557170833
RNF122	-0.213398729160114	0.420639715096611
RNF123	0.331533578551361	0.264235772822093
RNF125	0.914651795514521	0.209026202561392
RNF126	-0.716713409747149	0.174395837869167
RNF126P1	-0.237723389910579	0.608620882452442
RNF128	0.130956898592447	NA
RNF13	-0.14626532470726	0.639934317667292
RNF130	-0.22602815349018	NA
RNF133	-0.128355056442794	NA
RNF135	0.645338544209933	0.0764485631104271
RNF138	0.786421328421552	0.0770555954168481
RNF139	0.0980669902165854	0.779477913771989
RNF139-AS1	-0.276554362072733	NA
RNF14	0.493207188043799	0.289450829155548
RNF141	-0.0553888735639347	0.858772968941942
RNF144A	0.609117816371313	0.223502263694943
RNF144A-AS1	-0.0875531372113296	NA
RNF144B	-0.529339385005287	0.190374626185746
RNF145	0.347529285993451	0.467402052151239
RNF146	0.400892270860339	0.308890937354232
RNF148	0.158262729992945	NA
RNF149	0.70658151754038	0.0728868284725796
RNF150	0.881837294823904	0.0973369460292522
RNF151	-0.383466066208155	0.326279129336857
RNF152	-0.252668474866916	NA
RNF157	-0.0268089360311627	NA
RNF157-AS1	-0.372164187996722	NA
RNF165	-0.173327652468167	NA
RNF166	0.825727148571202	0.0951190865431743
RNF167	-0.522334016652804	0.178506896547188
RNF168	-0.711506422316154	0.143281434485923
RNF17	-0.0236042499656195	NA
RNF170	0.103102070194328	0.831491427942718
RNF175	-0.168313399694882	0.740991162369329
RNF180	-0.0775965521638535	NA
RNF181	-0.35669282635468	0.313016904903733
RNF182	0.297568635359202	NA
RNF183	-0.558986324261046	NA
RNF185	0.0288212027553252	0.928556130569251
RNF185-AS1	-0.599313635695474	NA
RNF186	-0.643225864912922	NA
RNF187	-0.00744457622783612	NA
RNF19A	0.966435630463102	0.0499708587895865
RNF19B	-0.242301573937318	0.735832615810475
RNF2	0.107769200027163	NA
RNF20	0.379499399390653	0.18637629204775
RNF207	-0.247109067506452	0.370233335713151
RNF208	-0.145940422971792	0.671981330533684
RNF212	-0.610004906431103	0.141185225469912
RNF212B	-0.377281884067412	NA
RNF213	0.70406880908951	0.174067232324303
RNF213-AS1	0.0507607631780578	NA
RNF214	-0.194257206495291	0.633696859807709
RNF215	-0.232196827789009	NA
RNF216	0.0174567711395213	0.971310284540591
RNF217	-0.967560879950195	0.146524463464097
RNF217-AS1	-0.31955950048536	NA
RNF220	-0.0279899998538262	0.95668673689644
RNF227	-0.390793536758053	0.235098297513506
RNF24	-0.235214708659822	0.682058270214303
RNF25	-0.0299402619057725	0.93479525386027
RNF26	-0.0840829229227298	0.85504057544862
RNF31	-0.260813975517023	0.382621587712662
RNF32	-0.564178605942482	NA
RNF34	-0.160595324032785	NA
RNF38	0.288998569912793	0.30570613740851
RNF39	-0.0655934165775274	NA
RNF4	-0.199277794782909	0.624043288526302
RNF40	-0.0960438454636749	0.7851555253952
RNF41	0.481752270291784	0.157070180272098
RNF43	-0.254433180772609	NA
RNF44	0.343901186105412	0.292876901479273
RNF5	-0.0702845684916111	NA
RNF6	-0.287528680021076	NA
RNF7	-0.00554093654167787	0.98969861949049
RNF8	-0.240694812618708	0.398985693784046
RNFT1	0.242781974476002	0.472860632732999
RNFT2	-0.0598577763420605	NA
RNGTT	0.000178284013196084	0.999357506855307
RNH1	-0.0750367629711906	NA
RNLS	-0.17996717177036	0.557189836875874
RNMT	0.161469950488542	0.576212142722963
RNPC3	0.0243144408500005	0.948572751948364
RNPEP	-0.12487055761015	0.672934318493633
RNPEPL1	0.347282865603044	0.2642450711372
RNPS1	-0.107578500248922	0.723745801958128
RO60	-0.105380119182193	0.756487040982197
ROBO1	0.219568823079998	0.446936204421573
ROBO2	-0.0715797685729038	NA
ROBO3	0.794140234371489	0.0893445756380166
ROBO4	1.12418493154616	0.0301259334028373
ROCK1	0.0712167201459533	0.870571154492488
ROCK2	0.568507499810095	0.117057600127713
ROGDI	0.000210891209064812	0.999256372243963
ROM1	-0.773845159333337	0.0575625330815074
ROMO1	-0.401840389300437	0.40066248009451
ROPN1	-0.280427606356511	NA
ROPN1L	-0.173787591556164	NA
ROR1	0.510082287423712	0.108529438323685
ROR1-AS1	-0.286674378719004	NA
ROR2	-0.405918321035197	0.190896575331548
RORA	0.303129780825919	0.543017634584528
RORA-AS1	-0.300804574562003	NA
RORB	-0.227540730411733	NA
RORC	-1.76081639425615	0.0328927400509492
ROS1	-0.203888503278047	NA
RP1	0.190828856859888	NA
RP1L1	-0.456540327831094	NA
RP2	0.50797383319508	NA
RP9	-0.485835370854024	0.164702380702854
RP9P	-0.019743342767077	0.949091624656942
RPA1	-0.279926375510016	0.35380942483613
RPA2	-0.0209005474051871	0.947135600815245
RPA3	-0.383065310419521	0.274106782763643
RPA4	0.239394836677095	NA
RPAIN	-0.254682606045773	NA
RPAP1	-0.235761469863341	0.52246959548278
RPAP2	0.510126021942489	0.102646631687302
RPAP3	0.159869496313989	0.70961492586151
RPARP-AS1	-0.335723228227943	NA
RPE	0.495792780982733	0.221070184928012
RPE65	-0.351113309409682	NA
RPF1	-0.0476420127378541	NA
RPF2	0.267651464043177	0.328606799812893
RPGR	0.0189215487190562	0.951622181482682
RPGRIP1	0.188792888679812	0.466963688217177
RPGRIP1L	0.118527451972765	NA
RPH3A	-0.0991287932696689	NA
RPH3AL	-0.500348521588547	0.139031378220248
RPIA	0.696162902855871	0.0602765557453558
RPL10A	0.105567573562475	0.693397378587223
RPL10L	0.0946218801873648	0.7222703466276
RPL11	0.104099396586959	0.723745186459592
RPL12	0.0858899675046825	0.748354168848398
RPL13AP17	-0.331026873093097	0.271502233971003
RPL14	0.141372271934804	0.587430234714495
RPL15	-0.117356889271493	0.649842615783905
RPL18	-0.116203402292581	0.682058270214303
RPL19	0.0925541280858084	0.733474553636853
RPL22	0.0810510817497807	0.769616159890981
RPL22L1	0.220836425609491	0.631300976426018
RPL23A	0.0684485074567434	0.80327896718397
RPL23AP32	0.263618463580907	0.683123097064902
RPL23AP53	-0.418220316002649	NA
RPL24	0.117982688717733	0.698529753613207
RPL26L1	-0.0622044624912217	0.835411703463459
RPL27	0.365282479841461	0.31538893901907
RPL27A	-0.53699182422586	0.179510635648637
RPL29	0.232889273437216	0.383434291611999
RPL3	0.102311219688575	0.709187131015971
RPL30	0.0557717472759425	0.842296054543876
RPL31	-0.331062992261392	0.283422377499312
RPL32	0.199704399352962	0.474785395415204
RPL32P3	0.24601003818987	0.655877007612611
RPL34	0.13892696297664	0.672226668257397
RPL34-AS1	-0.0190426223143296	NA
RPL35	0.0316883286641652	0.929484824457378
RPL35A	-1.25192981354304	0.025753164886747
RPL36	-0.0481075479423438	0.866652689045262
RPL36A	-0.127950071225178	NA
RPL36AL	-0.0749786372991288	0.791733619550922
RPL37	0.205459010583279	0.437285066382788
RPL37A	-0.662293226163878	0.237206377336846
RPL38	-0.294818771094421	0.45222324069559
RPL39	0.278655291104815	0.46453795498256
RPL39L	-0.507471513822038	0.136178045604156
RPL3L	0.214707038311206	NA
RPL41	0.18906191459674	0.48040251627308
RPL6	-0.12073111930647	0.63894975304542
RPL7	-0.0303783115799909	0.918676975297522
RPL7L1	-0.210380319802615	0.6233406522467
RPL8	0.272339059178613	0.306188512042626
RPL9	0.076541827426448	0.846269915545018
RPLP0	0.115300476749411	0.664168357386351
RPLP1	-0.152930910226586	0.561581289255025
RPLP2	-0.121984742932915	0.714964124878473
RPN1	0.00103290381733068	0.997505459666552
RPN2	-0.455516748515805	0.17503464478692
RPP14	0.139108936940005	0.634417476658636
RPP25	-0.0280282081504213	0.929644314421021
RPP25L	-0.526215216259915	0.0996852425483593
RPP30	0.161885791637872	NA
RPP38	-0.286544555462886	0.502752978936099
RPP40	-0.116258028661871	0.697619329600324
RPPH1	-0.299044858762279	0.508177575517897
RPRD1A	0.0555626697467844	0.851008100294939
RPRD1B	-0.255402617187702	0.392550856662869
RPRD2	-0.271563555673144	0.569470916956002
RPRM	-0.52307926874879	NA
RPRML	0.309409021443962	NA
RPS10	0.13473433827266	0.719941470758921
RPS10P7	-0.00494871932825425	NA
RPS11	-0.489519341366101	0.148215238790585
RPS11P6	0.226357179011957	0.52381638118733
RPS12	0.00229039964953159	0.99490033509603
RPS14	0.0349829614708081	NA
RPS15	0.0915563562745696	0.737761639929609
RPS15A	0.253369270264497	0.364127068122685
RPS16	0.179962953224386	0.527466109122683
RPS17	0.11581491814227	0.682058270214303
RPS18	0.249707894638492	0.407788804712381
RPS19	0.125692888429183	0.697967481622952
RPS19BP1	-0.34845188373785	0.208630306246887
RPS2	0.166262103197662	0.560189954944172
RPS21	-0.09363570120669	0.853842596598279
RPS23	0.0733625152748907	0.859701092770337
RPS24	0.212791400343395	0.432388382167845
RPS25	0.0568358831563671	0.844622203069041
RPS27	0.450723826394812	0.416683145152539
RPS27A	0.41788715022627	0.295109994226549
RPS27L	-0.149661093967193	0.659407453060912
RPS28	-0.0938594550981176	0.830188408526757
RPS29	-0.340881041793404	0.249579752065675
RPS2P45	-0.655811000865233	NA
RPS3	0.09184626321548	0.751433175504974
RPS4X	0.0366209904647121	0.901091493091476
RPS4Y1	3.40218480546686	0.00943050838932886
RPS5	-0.0391252118869119	0.902523604055764
RPS6	0.14345351436603	0.624712969249433
RPS6KA1	-0.298524285211847	0.273367314597798
RPS6KA2	0.0329063516556021	0.926244707263527
RPS6KA2-AS1	-0.0490773096201305	NA
RPS6KA3	0.929315270364244	0.0327967268748706
RPS6KA4	-0.270270536901433	0.388181166502607
RPS6KA5	0.112569874602967	0.701490872279499
RPS6KA6	-0.24950777761877	NA
RPS6KB1	0.217270726261799	0.478415707526365
RPS6KB2	-0.294959781708135	0.390237247077817
RPS6KC1	0.0990204940326445	0.815203040687021
RPS6KL1	-0.092171348265671	NA
RPS7	0.207411469802935	0.543017634584528
RPS8	0.0798005202113088	NA
RPS9	0.127698341976684	0.659901393577931
RPTN	0.00659539107076501	NA
RPTOR	-0.74113398742372	0.187013300259971
RPUSD1	-0.131511268236064	0.789096497455363
RPUSD2	-0.384183799162452	0.375878734736644
RPUSD3	0.244459656978614	0.485287358458846
RPUSD4	0.226650849886054	0.391428988132035
RRAD	-0.0931847018957019	NA
RRAGA	-0.435818534298315	0.299456072662595
RRAGB	0.0953175422586821	0.735128945524474
RRAGC	0.686282913571776	0.0547140995155532
RRAGD	0.0107293431721667	0.976414599237849
RRAS	-0.386924413756066	0.270657541263784
RRAS2	-0.189506583926828	0.49429253369492
RRBP1	-0.626325467810748	0.37104121456625
RREB1	0.20428599468945	NA
