ID	surgery..OA.time.after.surgery..8.weeksvssurgery..OA.time.after.surgery..2.weeks_logFC	surgery..OA.time.after.surgery..8.weeksvssurgery..OA.time.after.surgery..2.weeks_padjFilter
Rundc3a	-0.146666760718096	0.336678642805647
Rundc3b	-0.0941485331841792	NA
Runx1	0.72088324218173	0.0729031255249585
Runx1t1	-0.0709018973722149	NA
Runx3	-0.246407739389471	0.222966297945528
Rup2	0.02110181459941	NA
Rusc1	0.084006957700689	0.793065782490972
Ruvbl1	-0.34863040060258	0.293662696551117
Ruvbl2	-0.0871974676669858	0.688683412474416
Rwdd1	-0.234324448299949	0.219181633721995
Rwdd2a	0.0169825675237014	NA
Rwdd2b	-0.124481540614962	0.62379558093162
Rwdd3	0.211676556464602	0.337101763500992
Rwdd4	-0.0388917543843004	0.881750678631661
Rxra	-0.0697904532080313	0.690742293294677
Rxrb	0.104591399967953	NA
Rxrg	0.049599112562051	0.845642928322575
Rxylt1	0.100714398453936	0.627880290503479
Rybp	0.0170855504944534	0.927629383731795
Ryk	-0.192428850620026	0.423160010772107
Ryr1	-0.737509221093675	NA
Ryr2	-0.0903497496921002	NA
Ryr3	0.221666263017843	NA
S100a1	0.251035522137673	0.281876858925744
S100a10	0.206728683328992	0.343646446820274
S100a11	0.659798142737747	0.0232329105065275
S100a13	-0.0109149527980836	0.96749471121659
S100a14	-0.0142063548815416	NA
S100a16	0.188602986516816	0.520630622761189
S100a3	0.166091145556074	0.363845699836756
S100a4	1.18750768531781	0.0171241173330173
S100a5	-0.114777747377881	NA
S100a6	0.729657221311703	0.0199430142903822
S100a7l2	-0.0563640660759708	NA
S100a8	-4.68754398640186	0.0647075259529838
S100a9	-4.48966838144078	0.0587897687358041
S100b	0.0237967942554143	0.894629364719796
S100g	-0.0496381826776569	NA
S100pbp	0.174711164991271	0.499535982288379
S100vp	0.118816783654514	NA
S1pr1	-0.832731322010998	0.00653689823771875
S1pr2	0.108114525652908	0.491989888295354
S1pr3	-0.237887436179488	0.197717620908234
S1pr5	-0.121573564254159	NA
Saal1	0.0386367812612161	NA
Sac3d1	-0.18779719794142	0.416250171387235
Sacm1l	0.0749980739346139	0.71183891977229
Sacs	-0.144557023060433	0.584648465270556
Sae1	0.0945260915751973	0.594684558791414
Safb	-0.128148142718295	0.635525155974182
Safb2	0.0145708552566646	0.965533804885811
Sag	-0.206053566737887	0.304488593288283
Sall1	-0.0152577278128225	NA
Sall2	0.210326270486838	0.456146212290878
Sall4	-0.15442889686259	NA
Samd1	-0.0156498691355047	0.952661410749643
Samd10	-0.013362026526079	NA
Samd11	-0.111520642924764	NA
Samd12	-0.0620111574482261	NA
Samd13	-0.0588388676816418	0.713157116857628
Samd14	-0.0708442876085877	NA
Samd4b	0.236169037957163	0.330857356516397
Samd8	-0.141187702223608	0.52576113489344
Samhd1	0.300104755671009	NA
Samm50	-0.0154758340874075	0.945989819696145
Samsn1	-0.0174700995972454	0.947939692354868
Samt3	-0.0262417212110346	NA
Sap130	0.0494453476407237	0.851490823052912
Sap25	-0.0194296413477328	NA
Sap30bp	-0.0728214589269909	0.618814152903312
Sap30l	-0.492190945712993	0.0943645366445046
Sapcd1	-0.125478875706309	NA
Sapcd2	0.13211571912876	0.548539276748104
Sar1a	0.000774147103268064	0.996955870707651
Sar1b	0.0613564211510198	0.744294319706928
Saraf	0.150978529210565	0.545223924021236
Sardh	-0.0737726338957803	0.711119153244936
Sarm1	-0.256730488241462	0.275713569899837
Sarnp	0.232254537214088	0.343377368114666
Sars1	0.0623896984577641	0.798336748114965
Sars2	-0.0917097414915524	0.631016453931905
Sart1	-0.0936195228582832	0.622110456869285
Sart3	0.136579575796512	0.47618398170963
Sash1	0.300948969593035	0.18796381719975
Sash3	-0.233042944161738	0.647295902850956
Sass6	-0.259359317881119	0.416250171387235
Sat1	0.587958888759873	0.0344735251086598
Sat2	-0.54004589288499	0.0106981845268475
Satb1	-1.38436048294798	0.0141936697628584
Satb2	-1.69005280568128	0.00659593546024518
Sav1	-0.266674143540494	NA
Saxo1	0.0477180543681222	0.875625730975539
Saysd1	-0.147333840878554	0.60636138079297
Sbds	-0.0807865813073505	0.612571559066101
Sbf1	-0.0521781714242113	0.783414741893176
Sbf2	-0.104599596592758	NA
Sbk1	-0.0523801917174147	0.784098560662237
Sbno1	0.0760095383126274	0.845642928322575
Sbno2	0.24907266839433	0.322904900266967
Sbp	-0.202090068248891	NA
Sbsn	0.266271195590945	NA
Sbspon	-0.199657355447295	NA
Sc5d	0.226977099782111	0.547738639245739
Scaf1	-0.160344176642473	0.513915885313758
Scaf11	0.142674130663705	0.456188877231025
Scaf4	0.00585829415216921	0.978484866392473
Scaf8	-0.111954663728248	0.69322043611483
Scai	-0.0735949061657459	NA
Scamp1	0.198893751782132	0.444784867429117
Scamp2	0.042537365852743	0.820368051245903
Scamp3	0.0829213636097084	0.64686150072913
Scamp4	-0.00309551211648795	0.990456584740027
Scamp5	-0.0855326623217199	NA
Scand1	-0.553731954120487	0.0575839998953105
Scap	-0.0840824629219767	0.581966829281628
Scaper	0.0512888705976007	0.767976475181497
Scara3	0.446768837750959	0.175951738452603
Scara5	0.343815442211645	NA
Scarb1	-0.17019734980447	0.380371829000401
Scarb2	0.256996527872888	0.447382220943298
Scarf1	-0.100541472146656	0.527340053533384
Scarf2	-0.112576182554212	0.553102948100722
Sccpdh	0.101529682802523	0.674198863082547
Scd	0.659348577148933	0.304553699669715
Scd2	-0.0146937031198551	NA
Scel	0.0489475277557787	NA
Scfd1	0.219913300487073	0.468476237196255
Scfd2	-0.192454427545034	0.171462875305813
Scg2	-0.118106445476687	NA
Scg3	-0.0833147365651561	NA
Scg5	-0.612895603834446	0.122971570016378
Scgb1a1	0.000806248219832106	NA
Scgb1b30	-0.146988792554107	NA
Scgb1c1	-0.156534507234844	0.557163169582597
Scgb1d2	-0.106034437978947	NA
Scgb1d4	0.0204958423499386	NA
Scgb3a1	-0.182840340187999	0.251439646505958
Schip1	-0.039431188048491	0.933603391064859
Scin	0.108500717993351	0.711119153244936
Sclt1	-0.0509628307656875	0.90471973609922
Scly	-0.154086309967255	0.299040310815058
Scmh1	0.187271787178645	0.425452881065811
Scn10a	-0.0311445740855314	0.863670946498703
Scn11a	-0.0943095588134568	NA
Scn1a	0.391362008337177	0.359664640294894
Scn1b	-0.147184187871957	0.349044819453165
Scn2a	0.000456645166367231	NA
Scn2b	-0.113697787362513	0.573031073946694
Scn3a	-0.0485712805430865	0.824369023597204
Scn3b	-0.0377969282482926	0.842233216409621
Scn4a	-0.0873914873817592	0.60536503085903
Scn4b	-0.502381461885327	0.437484525939718
Scn5a	-0.080107114978035	NA
Scn7a	-0.726550313336134	NA
Scn8a	0.00601567155672456	NA
Scn9a	-0.0574604614761371	NA
Scnm1	0.110783295506865	0.568174134953733
Scnn1a	0.0568808865472139	NA
Scnn1b	0.0446862773065515	0.812988403138559
Scnn1g	-0.0931342668226245	0.642274963276212
Sco1	0.0183482715470173	0.944593506673598
Scoc	0.0340415431056069	0.889917021909952
Scp2	-0.0082092175631665	0.977588819973737
Scp2d1	-0.00932921070651638	NA
Scpep1	-0.0154859861915444	0.951482517246966
Scrg1	0.0598523466107945	0.680631445526105
Scrib	0.146825498172534	0.574693605767751
Scrn1	0.671634836750735	0.0558621004502475
Scrn2	-0.00819083663500297	0.974391819186762
Scrn3	-0.117869246634628	0.607061531993297
Sct	-0.151151264051261	NA
Sctr	0.0501773745263785	NA
Scube1	-0.156297908942044	0.334346029735534
Scx	0.0738517632208282	0.830112689897204
Scyl1	-0.178989728783339	0.275024393004582
Scyl2	0.0827999685859808	0.695871323374841
Scyl3	-0.092440737868114	0.689384182182144
Sdad1	-0.129704266118675	0.503666853664385
Sdc1	0.353664797790483	0.328897204939559
Sdc2	0.331035316834548	0.142754228974753
Sdc3	-0.296369860242109	0.0637469366957125
Sdc4	0.147041358563788	0.427704339872787
Sdcbp	-0.0366251984472949	0.869452106888391
Sdcbp2	-0.0971218963088987	0.537559448274292
Sdccag8	-0.0481685814614856	NA
Sde2	-0.13784088234164	0.600924347734727
Sdf2	0.0432192384294421	0.830591587141423
Sdf2l1	0.28424500219011	0.255419221087319
Sdf4	0.113610511276585	0.467249909570632
Sdha	0.150560847855761	0.600924347734727
Sdhaf2	-0.068444839194143	0.679552573589881
Sdhaf3	0.0184477351159522	0.923327510659449
Sdhaf4	0.365021574139679	0.28196455958347
Sdhb	-0.139650552813029	0.390644312818285
Sdhc	0.0399282591670946	0.855872454491133
Sdhd	-0.0338787583274787	0.884772409956471
Sdk1	-0.11456844100961	NA
Sdk2	-0.0929880042297215	0.667484787868786
Sdr16c5	-0.273494034791008	NA
Sdr39u1	-0.0203736284756362	NA
Sdr42e1	-0.0817436386080619	NA
Sds	-0.194008416812715	NA
Sdsl	-0.174829346375722	0.462106425515863
Sebox	-0.14875613732093	NA
Sec1	-0.0724928912067568	0.732850086375698
Sec11a	0.10596091672989	0.644238803985422
Sec11c	0.39424162533259	0.0877461584476951
Sec13	-0.186580295132858	0.295822295992045
Sec14l1	-0.128263550410655	0.520586967142536
Sec14l2	-0.306072855867956	0.133112763515419
Sec14l3	-0.134246841356963	NA
Sec16a	0.310593206671443	0.0762694740999871
Sec16b	0.187258511857257	0.512217551683015
Sec22a	-0.265190957466944	0.103172404298623
Sec22b	-0.10098314108583	0.796811407975657
Sec22c	0.434972675551441	0.0367930048164649
Sec23b	0.0513021815928845	0.767086131837481
Sec24b	0.405300309211615	0.0224945037323549
Sec24c	0.144182485087878	0.3936152246717
Sec24d	0.0456222819615011	0.784722255497746
Sec31a	0.140603249791486	0.37044050824018
Sec61a1	-0.19594218129753	0.500927975775623
Sec61a2	0.364345504931878	0.0632963212360865
Sec61b	-0.00275268439910725	0.989764738231234
Sec61g	0.0620266674898264	0.72885261753109
Sec62	-0.0188343922005103	0.93166837984791
Sec63	0.243596762443605	0.194271749454397
Secisbp2	-0.0870459734017359	0.595004630551686
Secisbp2l	0.0970894956193238	0.556986608600975
Sectm1b	1.28937017908588	0.501136363516158
Sel1l	0.112653057599399	0.590538101229491
Sel1l3	-0.162685011718786	NA
Sele	0.0685619475245627	NA
Selenbp1	-0.112340641311715	0.624558485907079
Selenof	0.160423897469743	0.247252527689203
Selenoh	-0.0540716580697644	0.860124890292606
Selenoi	0.120984245012853	0.723708512397702
Selenok	0.165583131592014	0.390644312818285
Selenom	0.00771236816468779	0.983033151731897
Selenon	-0.169245604214495	0.413100483350919
Selenop	-0.187428511919403	0.417272870431679
Selenos	0.0262166368789689	0.908000519410637
Selenot	-0.0050984387851436	0.978484866392473
Selenow	-0.080153938855986	0.827629888046673
Sell	-0.0735024649072358	0.689384182182144
Selp	-0.00109039265897959	NA
Sem1	0.043643442508202	0.794489100160863
Sema3a	-0.15815868212491	0.533851558541635
Sema3b	-0.0607930533588981	NA
Sema3c	-0.04581439416169	0.895228261301097
Sema3d	0.553924466480435	0.0769443105052918
Sema3f	0.00179887708916571	NA
Sema3g	-0.229745257700233	0.121574766097146
Sema4a	-0.140333894715813	0.725279460481796
Sema4b	-0.111339715622409	0.608476388048145
Sema4d	-0.202866955715245	NA
Sema4f	0.104321959215072	NA
Sema4g	0.0118458988058316	NA
Sema5a	0.101419119150381	NA
Sema6a	-0.0244667281972122	NA
Sema6b	0.0576452362927604	0.842233216409621
Sema6c	-0.0801110815085151	NA
Sema6d	-1.40855548118548	0.00552239528765259
Semg1	0.0578177107297524	NA
Senp1	-0.594974052283103	0.0467921905464454
Senp2	0.100231243401451	0.647295902850956
Senp3	-0.044701411126935	0.772541085570937
Senp6	-0.202254971717036	0.333197416885658
Senp7	0.0169371124298294	0.953509122161866
Senp8	0.0935491052657191	0.647008181532423
Sephs1	0.052991117663435	0.894427204212536
Sephs2	-0.131939838092624	0.612531288034839
Sepsecs	0.0631196883026188	0.8408676827327
Septin1	-0.756401537071586	0.0278251167051856
Septin10	0.624678318466126	0.0896548332122612
Septin11	0.174369901957496	NA
Septin2	0.0912241944573093	0.555038958211113
Septin3	-0.0944658863218768	NA
Septin4	-0.233591811711	0.447792017093206
Septin5	-0.58598341681229	0.01702544637206
Septin6	0.152281959102821	NA
Septin7	-0.0319668143153571	0.964473998229194
Septin8	0.719597106926043	0.0557579366063193
Septin9	-0.177115993091498	0.41300617047402
Serac1	-0.0254697201188021	NA
Serbp1	-0.107395660172021	0.52708013043475
Serf1	0.330568881049125	0.277953348959979
Serf2	-0.0554532147998081	0.775656811852866
Sergef	0.27786519825802	0.206691575854118
Serhl2	-0.139203959572479	0.393850854914237
Serinc1	0.246657942716634	0.177954325430459
Serinc2	0.837400417021907	0.156629146978903
Serinc3	0.201357306412497	0.158990437898104
Serinc5	-0.670151339877028	0.00646480061517613
Serp1	0.101602366100593	0.48257667536478
Serp2	-0.00879852903175404	0.968660013739132
Serpina1	4.40751869945647	0.00494250441978928
Serpina11	0.00991717397959935	0.966445300819116
Serpina12	-0.104994931007285	0.72885261753109
Serpina3c	-0.085216138485336	NA
Serpina3m	0.176928534687583	0.401976857069091
Serpina3n	1.46074049964598	0.180968537865583
Serpina4	-0.0819796696203356	0.782625098197657
Serpina5	-0.0368761852093797	NA
Serpina6	-0.0583041299011926	NA
Serpina7	0.0670641556601614	NA
Serpinb10	-0.884416974846452	NA
Serpinb11	0.149379916325795	NA
Serpinb12	0.165442069217205	NA
Serpinb1a	-0.390300355647774	0.346477208870306
Serpinb2	-0.0640965261843602	NA
Serpinb3	-0.144247519914488	0.419892648822677
Serpinb6a	-0.0294281878292502	0.960357487748888
Serpinb6b	-0.109166275492917	NA
Serpinb7	-0.0385818424376296	NA
Serpinb9	-0.0163960924913233	0.96958869687624
Serpinc1	0.0178675106177364	NA
Serpind1	-0.0991650339588048	0.526204707810141
Serpine1	0.549024661978549	0.0136355718391928
Serpine2	0.54336925109388	0.0979985608349096
Serpine3	-0.0824215989613108	NA
Serpinf1	0.519500421537662	0.147881076635676
Serpinf2	0.0349092882023196	0.855247683417246
Serping1	0.546111453670083	0.0487400479663863
Serpinh1	0.013639703396441	0.954799102715628
Serpini1	-0.0423401151226104	NA
Serpini2	-0.0840510892601092	NA
Sert1	0.0908528083964644	NA
Sertad1	0.305078172845729	0.266966679244436
Sertad2	0.354837177881764	0.0316475805221772
Sertad3	-0.144578887774285	0.421993834026175
Sertad4	0.0204572659240103	0.929301712407215
Sertm1	-0.00952291672075667	NA
Sesn1	-0.0997136908647924	0.64878628700461
Sesn2	0.143350004976995	0.517537962775329
Sesn3	-0.0734069107331292	NA
Sestd1	0.179134670801421	0.661705203862309
Set	-0.0910532463875739	0.62624367777339
Setd1a	-0.147573275951135	NA
Setd1b	0.429468649891861	0.148452274122487
Setd2	-0.00547621547637078	0.989764738231234
Setd4	0.0815360043555184	0.711119153244936
Setd5	-0.0596150680913627	0.744099910348099
Setd6	0.188842849854754	0.269711164102072
Setdb1	0.000718211227585641	0.996955870707651
Setdb2	0.044663956928904	0.958681018365245
Setmar	-0.148834199661616	0.595455105823771
Setx	0.217521264475925	0.30895333500263
Sez6	-0.13200105266341	NA
Sez6l	-0.121545652215151	NA
Sez6l2	-0.0502093768782936	0.777778106444442
Sf1	-0.0210740547667285	0.908000519410637
Sf3a1	-0.0366584664259815	0.864457945151202
Sf3a2	0.056058184609201	0.803265164202414
Sf3a3	-0.0682902658694058	0.778048855684751
Sf3b1	0.0543277948418179	0.880462152492295
Sf3b2	-0.0795384647642283	0.69703970796628
Sf3b3	-0.180291381880227	0.283386782187021
Sf3b4	0.0137885246184588	0.943340695846101
Sf3b5	-0.0215913283022324	0.934053130011531
Sf3b6	0.14044299084558	0.451468674571623
Sfi1	0.223148446844016	0.503064424880921
Sfmbt1	0.102899990474796	0.567650914744445
Sfmbt2	-0.184434845905254	0.279508305326215
Sfn	-0.0235332858707684	0.933603391064859
Sfpq	-0.435303297641278	0.125731197436536
Sfr1	0.0626302201683675	0.842233216409621
Sfrp1	-0.228992462675812	NA
Sfrp2	-0.0669816110356996	0.8144499205384
Sfrp4	0.675576367710156	0.0264804644348334
Sfrp5	-0.392470552423044	0.547039815969658
Sfswap	-0.229648212302415	0.195606851787229
Sft2d1	-0.0933242124061575	0.65643885504895
Sft2d2	-0.336940637762783	0.0600206792061806
Sft2d3	0.293728268922674	0.0603889539906968
Sfta2	-0.0719600228334283	NA
Sftpa1	-0.0285599914338759	NA
Sftpb	-0.124782927386791	NA
Sftpc	-0.0117056005943379	NA
Sftpd	-0.0612236914714472	NA
Sfxn1	0.0601844978783266	0.850409330568514
Sfxn3	0.279169071332632	0.298317671732074
Sfxn4	0.350475395589124	0.0940157367637057
Sfxn5	-0.188933539585658	NA
Sgca	-0.0379857201302372	0.906159395697897
Sgcb	0.218542171132752	0.509028768215501
Sgce	0.0323235203660683	0.865703916659813
Sgcg	0.48015417730779	0.493571046964501
Sgf29	-0.0278692560266736	0.901339385136772
Sgip1	-0.023115519317904	NA
Sgk1	0.543805352580495	0.0729031255249585
Sgk2	-0.0276208522487025	0.909809444865001
Sgk3	-0.174562106096889	0.215026682370788
Sgms1	-0.158640611631975	0.331599786803174
Sgms2	-0.677126992997207	0.0133421033235249
Sgo1	-0.480455216536324	0.04551057353011
Sgo2	-0.075836729504327	NA
Sgpl1	0.052181420669382	NA
Sgsm1	0.0282070848635856	NA
Sgsm2	0.0474704676038957	NA
Sgsm3	-0.14770043644537	0.304918293450032
Sgta	-0.0328839817568642	0.851465084250472
Sgtb	-0.0200869017082352	0.928901372928896
Sh2b1	0.0440518092098419	0.8141182110277
Sh2b2	-0.239198304229156	NA
Sh2b3	0.00564209497792234	0.981518308542129
Sh2d1a	-0.0476384216705794	NA
Sh2d2a	0.0197638915735583	NA
Sh2d3c	-0.2166443713708	0.32138211255131
Sh2d4a	0.129954931725869	0.423160010772107
Sh2d5	0.128598351277621	NA
Sh3bgr	-1.1857878239824	0.00740055119479619
Sh3bgrl	-0.0745523146516316	0.858999512794348
Sh3bgrl3	0.123768152079943	0.721086493044402
Sh3bp1	-0.00672309940923377	0.98589044562785
Sh3bp2	-0.0897783228341069	NA
Sh3bp4	0.0612258265453809	NA
Sh3bp5	-0.153450470616104	0.474485689051103
Sh3bp5l	-0.100033761873425	0.689779403554753
Sh3d19	0.328953887216064	0.121615077522589
Sh3d21	-0.114697489309816	NA
Sh3gl1	-0.00179564531798082	0.990649653028963
Sh3gl2	-0.0134897856738094	NA
Sh3gl3	-0.173308209821354	NA
Sh3glb1	-0.172833351259722	0.319033352130264
Sh3glb2	0.00817217129118131	0.975539376541325
Sh3kbp1	0.094694869221545	0.629345526565212
Sh3pxd2b	0.117319487221029	NA
Sh3rf1	-0.081363470311004	0.742969522885308
Sh3rf3	-0.169856400843359	NA
Sh3tc1	-0.0324450276651369	0.909707624509366
Sh3tc2	-0.0299391330431664	0.947939692354868
Sh3yl1	0.335082602275075	NA
Shank1	0.0354812208649644	0.850541405860861
Shank2	0.0242675152332206	0.917151277772467
Shank3	-0.188858125844118	0.352262699699456
Sharpin	-0.00229424211584472	0.991859568850425
Shb	-0.187379148834204	0.358458402004756
Shbg	0.105387497130494	0.622756099468755
Shc1	0.349870636196139	0.095700341432563
Shc2	-0.0484967827956604	NA
Shc3	0.0785237658431193	0.631531885081956
Shc4	0.243969329406099	0.191656227224412
Shcbp1	-0.213511525469768	NA
Shd	0.0434173236807887	NA
She	0.0141621273093957	0.957821091207336
Shf	-0.100944063042512	0.674695229042293
Shfl	-0.208833232534477	0.338792756845237
Shh	-0.116891826537551	NA
Shisa3	-0.0469003317737666	NA
Shisa4	-0.100679213513528	0.629266283553321
Shisa5	0.110070886587106	0.489644160650721
Shisa7	-0.0791304819128689	NA
Shisa8	-0.0496707966031256	0.79959269009449
Shisa9	0.0238097974790579	NA
Shisal1	-0.00580661684710559	0.987465010822833
Shisal2b	0.070149919487914	NA
Shkbp1	0.0432439241188396	0.858886889085358
Shld1	-0.0957531710655877	0.662114197505857
Shld2	-0.00228198003918223	0.992535032719827
Shmt1	-0.297396620053635	0.165833466605873
Shmt2	0.118899083350277	0.821066444782511
Shoc2	0.0984096066991853	0.694943666744898
Shox2	-0.265190115334549	0.108210029277441
Shpk	0.240231828658414	0.343039586864848
Shprh	0.103491109599714	0.579906642916429
Shq1	0.175030023660828	NA
Shroom1	-0.0555956329211824	NA
Shroom2	-0.513438296718682	0.151574527454539
Shroom3	-0.0578969547687649	0.718581527373984
Shtn1	-0.367175576925112	NA
Si	0.0217006849230534	NA
Siae	0.0935912572372573	0.63158499614004
Siah1	-0.0561622043129786	NA
Siah2	-0.0327720782532399	0.907507703490814
Sidt1	-0.361173411571698	0.16812483136592
Sidt2	0.155868336567497	0.530603165445353
Sigirr	-0.0421949491072748	NA
Siglec10	-0.0902406474746824	NA
Siglec5	-0.0404517569259042	NA
Sigmar1	-0.0253332398942607	0.902257403744
Sik1	0.191066778131662	NA
Sik2	0.0807988933336432	0.578779103061474
Sik3	0.208932281539902	0.258172788188257
Sike1	0.0541431624649729	0.810127936627828
Sil1	0.187961004688937	0.416250171387235
Sim1	0.0130631853322445	NA
Sim2	0.388087431103182	0.397855786266802
Simc1	0.125469325893329	0.766811819675042
Sin3a	0.0821872209271497	NA
Sin3b	0.0351721817165007	0.851929466553434
Sipa1	0.0376571264046008	0.851635963336707
Sipa1l1	-0.389821461661993	0.214383616710993
Sipa1l2	0.00314789872232968	0.990805282121975
Sipa1l3	0.0512075249562036	0.793452581885478
Sirpa	0.034039246179816	0.860124890292606
Sirt2	-0.0906370776971972	0.607430529796014
Sirt3	0.153944128663566	0.47978577821483
Sirt4	0.235656516068825	0.477880784812095
Sirt5	0.166387822262823	0.365471943533353
Sirt6	-0.102299113723847	0.573008531405793
Sirt7	-0.122369347146698	0.674198863082547
Sit1	0.0419850487316156	NA
Siva1	-0.0470287866952503	0.782241392783461
Six1	0.518738590028846	0.215685528329246
Six3	-0.0542258832611271	0.81624230951645
Six4	0.215406712835614	0.354456237912225
Six5	-0.0250576885796381	0.955569975938967
Six6	-0.0167512777836505	NA
Ska1	-0.202766546004334	NA
Ska2	-0.108527799195532	0.428330809475692
Ska3	-0.189951019813691	0.421573236964519
Skap1	-0.156947996425037	NA
Skap2	0.34788490233616	0.3286879103194
Skida1	-0.052964142486978	NA
Skil	-0.00908105262728398	0.974195048672167
Skiv2l	-0.134923139177939	0.620740716144462
Skor1	-0.194699026106871	NA
Skp1	0.0747036076230998	0.658823109434618
Skp2	-0.457942004035863	0.0379088345084182
Slain1	-0.13267846471609	NA
Slain2	0.0462037649827192	0.874801735476581
Slamf9	-0.347371494507549	0.249412221073989
Slbp	0.0595224349943502	NA
Slc10a1	-0.061789461374703	NA
Slc10a2	-0.233212925330315	0.689779403554753
Slc10a3	0.196351694963743	0.207367774382709
Slc10a4	0.00199661023556974	0.990939744407399
Slc10a7	-0.0961757227765334	0.683767842115867
Slc11a2	-0.223423447207136	0.263810673087177
Slc12a1	-0.078127108824674	NA
Slc12a2	-0.0701830066165599	0.738492862454787
Slc12a3	-0.129942565837856	NA
Slc12a4	0.144700076704172	0.525422224108103
Slc12a5	-0.0160496908927552	0.933603391064859
Slc12a6	0.0320142076909438	0.903249529966755
Slc12a7	-0.140607992389435	0.469180283971801
Slc12a8	-0.0102916036205158	0.970473355364191
Slc12a9	-0.0431792434436469	0.830112689897204
Slc13a1	-0.101571383878944	NA
Slc13a2	0.0569531739363143	0.734324614712189
Slc13a3	0.00758118902183114	NA
Slc13a4	-0.0594230036081429	NA
Slc13a5	-0.501520262280179	0.0825383679624756
Slc14a1	-0.0231399718417435	NA
Slc14a2	-0.145828017786185	NA
Slc15a1	0.119160433982438	NA
Slc15a2	-0.0357471297210221	NA
Slc15a3	-0.416446346542799	0.0873305562371331
Slc15a4	-0.239710260419695	0.386807530548735
Slc16a1	0.0414548925997824	0.868428020774834
Slc16a10	-0.724896880104891	0.00512762844336311
Slc16a12	0.118013986170949	NA
Slc16a13	0.135800935615484	NA
Slc16a3	-0.00881879438070499	0.982260952975649
Slc16a6	-0.424869187034838	NA
Slc16a7	0.837770014821125	0.0114376726877879
Slc16a8	-0.106937734588597	NA
Slc16a9	0.0607636476961426	NA
Slc17a1	-0.0147340171928274	NA
Slc17a2	-0.0616225525733292	0.749542788465159
Slc17a3	-0.057857355998264	NA
Slc17a4	0.0929140474780681	NA
Slc17a5	-0.00965525592657634	0.9755214503364
Slc17a6	-0.0730359707868304	0.688683412474416
Slc17a7	-0.0293626501081663	0.896043487743658
Slc18a1	-0.0213290315121757	NA
Slc18a2	-0.069612753259368	NA
Slc18a3	-0.301303801578827	0.28196455958347
Slc18b1	0.0439779205887589	0.928696154361892
Slc19a1	-0.317283983374278	0.0765894679533949
Slc19a2	0.621743017030912	0.0183473513452554
Slc1a1	0.641712546738486	0.0569912956351909
Slc1a2	-0.0375391406626706	NA
Slc1a3	-0.0977922181286646	NA
Slc1a4	0.302734923530727	0.156629146978903
Slc1a5	-0.0160151208890458	0.937939254503707
Slc1a6	-0.0177400932758109	NA
Slc20a1	0.289571289394672	0.269619598078261
Slc20a2	-0.0685922633203084	0.69322043611483
Slc21a4	-0.0375024416232046	NA
Slc22a1	-0.121059340036663	NA
Slc22a12	-0.16767140658583	NA
Slc22a13	0.00998688797869995	NA
Slc22a15	0.135747533313449	0.439338432472448
Slc22a17	-0.170675837506325	0.545372957083494
Slc22a18	-0.104498737420021	0.61439660660396
Slc22a2	-0.143781605286603	0.290783659483723
Slc22a23	-0.306899438240307	0.100238066936438
Slc22a24	-0.0590932012154433	0.802110058612729
Slc22a25	0.0640235638300757	NA
Slc22a3	-0.635791874887006	NA
Slc22a4	2.4681871674352	0.00162167047011564
Slc22a5	0.403889006411072	0.0710591867675606
Slc22a6	-0.157734252427521	0.368470976379773
Slc22a7	-0.00977191384115628	0.965424009240046
Slc22a8	-0.179088694781056	NA
Slc23a1	0.106911760843868	NA
Slc23a2	0.290524163813773	0.140737711565327
Slc23a3	-0.0551779242798505	NA
Slc24a1	0.0759860407409194	NA
Slc24a2	0.138593483454614	0.429382789654232
Slc24a3	-0.0017125386975998	NA
Slc24a4	0.0205569867479918	NA
Slc25a1	-0.173288381426483	0.28487513589954
Slc25a10	-0.00611479507698753	0.980777035672608
Slc25a11	-0.0660523270339848	0.747502415810439
Slc25a12	-0.122895905667468	0.561897788915999
Slc25a13	0.188476654586626	0.369628281409863
Slc25a15	0.11008138061387	0.695871323374841
Slc25a16	-0.0320833005102283	0.924696807659002
Slc25a17	0.0541709786682656	0.801087641025717
Slc25a18	-0.112273249816707	0.667484787868786
Slc25a20	0.0142969715963446	0.950462858656556
Slc25a21	-0.16308715970491	0.352860367735092
Slc25a23	0.116157338762712	0.456260943420275
Slc25a24	0.311675740077163	0.111409910284671
Slc25a25	-0.04175546333677	NA
Slc25a27	0.0880070967550477	NA
Slc25a28	0.232341969062524	0.274332521352265
Slc25a29	-0.00282102038365117	0.990307590401126
Slc25a3	0.0574417715445374	0.715652229376095
Slc25a30	0.128048849404793	0.516412533624779
Slc25a31	-0.0627322051556103	NA
Slc25a32	0.0662516373770536	NA
Slc25a33	-0.17524221914616	0.464051240386886
Slc25a35	0.122856223677014	NA
Slc25a36	0.305126394355717	0.214395523670498
Slc25a37	0.250570211415241	0.476102663234571
Slc25a38	-0.195995158288417	0.375674075635669
Slc25a39	-0.090170310907876	0.548539276748104
Slc25a4	-0.226285383587092	0.223689913128843
Slc25a41	0.0133510202015401	0.944593506673598
Slc25a42	-0.220434110840602	0.333254767823874
Slc25a44	-0.149513832266724	0.344438176498973
Slc25a45	-0.256713424110702	0.428968071144624
Slc25a46	0.00685525004458221	0.980637354759669
Slc25a48	0.163486846548864	0.349939435557695
Slc25a53	0.067428873612271	0.799816120410507
