gene_name	log2FoldChange	padj	ID
CTC-548K16.2	-0.00400095082091958	NA	ENSG00000266913
MRPS5P4	NA	NA	ENSG00000266915
ZNF793-AS1	-0.0674487875999689	0.852506253886756	ENSG00000266916
RP11-798G7.8	-0.00139118628027125	NA	ENSG00000266918
MIR3184	-0.0942083675083558	NA	ENSG00000266919
ACTBP9	-0.00785383981956669	NA	ENSG00000266920
RP11-15A1.7	0.0682703847573899	0.785698923186686	ENSG00000266921
CTC-499B15.6	0.00131937228492052	NA	ENSG00000266922
RP11-693J15.4	NA	NA	ENSG00000266923
RP11-154H12.2	-0.00619038405919393	NA	ENSG00000266924
RP11-434D2.7	NA	NA	ENSG00000266925
CTB-70G10.1	-0.00815391737700196	NA	ENSG00000266928
RP11-400F19.8	NA	NA	ENSG00000266929
RP11-1252D15.1	-0.00804536747753032	NA	ENSG00000266931
AC006116.13	-0.0155405045333898	NA	ENSG00000266932
AC005775.2	-0.0352766427395336	0.912516642650818	ENSG00000266933
RP11-332H18.3	-0.0807682750120396	NA	ENSG00000266934
CTC-215O4.4	-0.000606644381553513	NA	ENSG00000266936
AC119403.1	-0.00215281366589707	NA	ENSG00000266938
AC104532.3	-0.103122747690439	0.800047672182956	ENSG00000266941
RPSAP66	-0.00215281366589707	NA	ENSG00000266943
AC005262.4	0.00147800778424566	NA	ENSG00000266944
MRPL37P1	0.071634770026846	NA	ENSG00000266946
RP11-799D4.4	-0.351719924858592	0.246960279702087	ENSG00000266947
CTD-2623N2.5	0.00587902495164701	NA	ENSG00000266950
AD000091.2	-0.00613513956746684	NA	ENSG00000266951
LINC01538	NA	NA	ENSG00000266952
RP11-618P17.4	NA	NA	ENSG00000266953
RP11-701H16.4	0.563198609607364	0.000271782209550529	ENSG00000266954
RP11-820I16.3	-0.0022080549562364	NA	ENSG00000266955
RP11-49K24.4	-0.237444874597068	0.512036738647487	ENSG00000266957
AC006126.3	-0.000302411988405901	NA	ENSG00000266958
AC005786.3	-0.0122468964310411	NA	ENSG00000266959
FAM106DP	NA	NA	ENSG00000266960
RP11-973H7.5	-0.00629994851067981	NA	ENSG00000266961
RP11-400F19.6	-0.152611810162948	0.319721519908265	ENSG00000266962
AC005625.1	-0.01538924624368	NA	ENSG00000266963
FXYD1	-0.610077667883806	0.0225382554724526	ENSG00000266964
RP11-712P20.2	0.217849541269016	NA	ENSG00000266965
AARSD1	0.0016608891981642	0.964159336963125	ENSG00000266967
RP11-116O18.1	-0.943421064052048	0.000195864529646061	ENSG00000266968
RP11-773H22.4	-0.244298295416726	0.249770039068849	ENSG00000266969
RP11-806H10.4	0.0544817703169679	0.909435331649603	ENSG00000266970
OR4F8P	NA	NA	ENSG00000266971
CTD-3162L10.3	-0.00215281366589708	NA	ENSG00000266973
FARSA-AS1	-0.195177454503685	0.60573880618875	ENSG00000266975
AC079466.1	NA	NA	ENSG00000266976
CTC-459F4.5	-0.0102280381825489	NA	ENSG00000266977
CTD-2369P2.5	-0.34050764268448	0.0620469802847095	ENSG00000266978
LINC01180	-0.00619038405919391	NA	ENSG00000266979
RP11-552F3.4	-0.0737508485239639	0.883363500899792	ENSG00000266980
RP11-799D4.2	NA	NA	ENSG00000266981
CTC-232P5.1	-0.0639868706983353	NA	ENSG00000266983
POLR3GP2	NA	NA	ENSG00000266984
CTD-2329C7.2	NA	NA	ENSG00000266985
RP11-354P11.8	-0.00613513956746685	NA	ENSG00000266987
RP11-749H17.1	-0.010256735790439	NA	ENSG00000266988
FTLP5	-0.00613513956746685	NA	ENSG00000266989
LLNLR-284B4.2	0.00770447996727553	NA	ENSG00000266990
DHX40P1	-0.00815391737700196	NA	ENSG00000266992
RP4-657D16.3	0.458427541406996	0.0909952402689766	ENSG00000266993
RP11-127I20.7	-0.127298568058935	NA	ENSG00000266994
RP11-703I16.3	-0.0290179961690504	NA	ENSG00000266995
RP11-886H22.1	NA	NA	ENSG00000266997
RP11-936I5.1	-0.00576364056796625	NA	ENSG00000266998
RP11-27G24.3	NA	NA	ENSG00000267000
AC006538.4	NA	NA	ENSG00000267001
RP11-242D8.1	-0.182641450014689	0.301351656885848	ENSG00000267002
CTD-2659N19.4	-0.00923598714069994	NA	ENSG00000267004
AC002984.2	-0.000783731991756184	NA	ENSG00000267005
CTC-448F2.4	-0.00836774669595205	NA	ENSG00000267006
CTB-31O20.3	0.124273267049001	0.793759273508119	ENSG00000267007
RP11-120M18.2	-0.189068187383734	0.588307234164163	ENSG00000267009
CTB-50L17.16	-0.226423194913784	NA	ENSG00000267011
CTC-360P9.1	NA	NA	ENSG00000267012
CTD-2171N6.1	-0.0800434134842636	0.790046556984905	ENSG00000267013
LINC01532	NA	NA	ENSG00000267014
RP11-800A18.4	-0.00619038405919392	NA	ENSG00000267015
RP11-75C10.9	0.0118483296528207	NA	ENSG00000267016
NTF6A	NA	NA	ENSG00000267019
AC084219.2	NA	NA	ENSG00000267022
LRRC37A16P	-0.0420053772424066	0.877807484435268	ENSG00000267023
CTD-2588C8.8	-0.0112405148762338	NA	ENSG00000267024
RP11-92C4.3	0.132162410388073	0.638032389487823	ENSG00000267026
AC011524.2	NA	NA	ENSG00000267027
TCF4-AS1	-0.00220805495623641	NA	ENSG00000267028
CTB-50L17.7	-0.274946025364502	NA	ENSG00000267030
RP11-807E13.2	-0.00613513956746685	NA	ENSG00000267032
CTD-2562J15.4	-0.047738169757238	NA	ENSG00000267033
RP11-384O8.1	-0.0158838314040974	NA	ENSG00000267034
RP11-1094M14.10	NA	NA	ENSG00000267035
AC005559.3	-0.00218301066013669	NA	ENSG00000267036
RP11-1096D5.2	0.0078467352691366	NA	ENSG00000267038
RP11-58G13.1	-0.00613513956746685	NA	ENSG00000267039
RP11-35G9.3	0.222516465599751	0.479692805981774	ENSG00000267040
ZNF850	0.0627762998897118	0.812133488932547	ENSG00000267041
CTD-3193K9.4	-0.285879670198669	0.355591889632138	ENSG00000267042
AC005757.6	-0.00417158929103096	NA	ENSG00000267044
E2F3P1	-0.00619038405919391	NA	ENSG00000267046
RP11-589P10.7	NA	NA	ENSG00000267047
RP11-566K11.7	-0.00159176902576802	NA	ENSG00000267048
AC002398.13	0.067501985726896	0.864897056037066	ENSG00000267049
RP11-128P17.2	NA	NA	ENSG00000267051
CTB-30L5.1	-0.00215281366589707	NA	ENSG00000267052
CTD-3162L10.1	-0.0563227792853858	NA	ENSG00000267053
CTD-2540B15.10	-0.014210372799361	NA	ENSG00000267054
RP11-486P11.1	-0.00517266246848954	NA	ENSG00000267055
AC005336.4	-0.145418383586693	NA	ENSG00000267056
RP11-456O19.2	-0.00215281366589708	NA	ENSG00000267057
RP11-15A1.3	-0.581870422860963	NA	ENSG00000267058
AC005943.2	NA	NA	ENSG00000267059
PTGES3L	0.131012648417268	NA	ENSG00000267060
RP11-760L24.1	NA	NA	ENSG00000267061
CTD-2659N19.10	0.0141301392670186	0.95316993573906	ENSG00000267062
AC006130.3	-0.0160112177244133	NA	ENSG00000267063
UXT-AS1	-0.0397999171558854	0.899207309664302	ENSG00000267064
CTD-2246P4.1	0.0587482524832699	NA	ENSG00000267065
RP11-866E20.1	NA	NA	ENSG00000267066
RP11-64C12.8	-0.00852908909572295	NA	ENSG00000267069
RP11-10K17.6	-0.000353118254819986	NA	ENSG00000267070
RP11-165E7.1	0.0180550522434978	NA	ENSG00000267072
AC005256.1	NA	NA	ENSG00000267073
RP11-1094M14.5	-0.00135297478560061	NA	ENSG00000267074
RP11-434D2.3	NA	NA	ENSG00000267075
CCDC58P3	-0.281021115013105	0.456868143682674	ENSG00000267076
RP11-127I20.5	-0.0355703994679551	NA	ENSG00000267077
RP11-666A8.9	-0.234777008732198	0.562869901742654	ENSG00000267078
RP11-820I16.1	0.00122443495819618	NA	ENSG00000267079
ASB16-AS1	-0.201352187747705	0.167691178745735	ENSG00000267080
CTC-400I9.2	-0.00613513956746685	NA	ENSG00000267081
CTC-510F12.2	0.10569111575724	NA	ENSG00000267082
KRT18P61	0.0210247670508486	NA	ENSG00000267083
RP11-666A8.11	-0.00613513956746685	NA	ENSG00000267084
RP11-15J10.9	NA	NA	ENSG00000267085
RP11-115N12.1	0.00739860457203166	NA	ENSG00000267088
CTC-499B15.8	-0.0122575610653262	NA	ENSG00000267089
AC005789.9	0.0637195143804497	NA	ENSG00000267090
CTBP2P7	0.0025861309586392	NA	ENSG00000267091
CTB-25B13.9	-0.0322089969813679	NA	ENSG00000267092
CTD-2319I12.5	-0.00609731281321842	NA	ENSG00000267095
CTD-2537I9.13	0.269023776171908	NA	ENSG00000267096
SLC14A2-AS1	-0.000105463311824599	NA	ENSG00000267097
RP11-325K19.1	-0.000189261257675516	NA	ENSG00000267098
NTF6G	NA	NA	ENSG00000267099
ILF3-AS1	-0.494489578990708	0.000342720229047431	ENSG00000267100
RP11-846C15.2	NA	NA	ENSG00000267101
RP11-686D22.7	-0.0388115247873616	NA	ENSG00000267102
TBC1D3P1-DHX40P1	NA	NA	ENSG00000267104
CTD-2369P2.4	0.184987894165228	0.606928699415196	ENSG00000267105
ZNF561-AS1	-0.150269759032574	0.364494019839745	ENSG00000267106
PCAT19	-0.0413262095914869	0.999913210318587	ENSG00000267107
RP11-861E21.1	-0.109623235559539	NA	ENSG00000267108
CTD-2378E21.1	-0.00613513956746685	NA	ENSG00000267109
CTD-2587H24.4	NA	NA	ENSG00000267110
RP11-839G9.1	0.0015454616314786	NA	ENSG00000267112
AF038458.4	0.00360349709018466	NA	ENSG00000267113
CTB-129P6.11	-0.0332948982343719	NA	ENSG00000267114
CTD-3064H18.2	-0.0121626496600617	NA	ENSG00000267115
RP11-64C12.7	0.00166739220556806	NA	ENSG00000267116
AC010525.4	0.00355555674918083	NA	ENSG00000267117
RPL10P15	-0.416025377900123	NA	ENSG00000267119
AD000671.6	NA	NA	ENSG00000267120
CTD-2020K17.1	-0.260843137888737	0.721028349250005	ENSG00000267121
AC004490.1	0.0520546561785121	0.956900646364515	ENSG00000267122
CTD-2357A8.3	0.00028247346996585	NA	ENSG00000267123
CTD-3113P16.5	0.0756508766136703	0.920809918846235	ENSG00000267124
CTB-31O20.6	-0.0914185568026278	0.794240572463791	ENSG00000267125
RP11-795F19.5	-0.234939112615512	0.44844577789771	ENSG00000267127
RP11-449J21.5	-0.176542639539969	NA	ENSG00000267128
OR1AC1P	NA	NA	ENSG00000267129
CTD-2540B15.9	-0.00624570702231883	NA	ENSG00000267130
RP11-332H18.5	-0.00784651223292284	NA	ENSG00000267131
HMGB3P27	-0.00215281366589707	NA	ENSG00000267132
AC011518.2	NA	NA	ENSG00000267133
RP11-146N18.1	-0.00215281366589707	NA	ENSG00000267134
AD000091.3	-0.211749835407473	0.580650495410324	ENSG00000267135
RP11-53B2.3	0.163514745689785	0.853007650930572	ENSG00000267136
RP11-15K2.2	-0.0308767051612245	NA	ENSG00000267137
AC005954.3	0.0164888497755183	NA	ENSG00000267138
AC005262.3	-0.283844832373374	0.382426765319482	ENSG00000267139
RP11-322E11.6	NA	NA	ENSG00000267140
CTB-31O20.8	-0.00769855649830592	NA	ENSG00000267141
CTD-3162L10.5	-0.0910340890908332	NA	ENSG00000267142
RP11-677O4.6	-0.00815391737700195	NA	ENSG00000267143
AC067968.3	-0.00422687039787049	NA	ENSG00000267144
AC006116.14	-0.0118647384791564	NA	ENSG00000267145
RP11-383D22.1	NA	NA	ENSG00000267146
CTC-548K16.1	-0.00420180690180293	NA	ENSG00000267147
AC005777.3	NA	NA	ENSG00000267148
CTC-550B14.6	-0.000312242394308063	NA	ENSG00000267149
RP11-411B10.2	-0.144246061108041	NA	ENSG00000267150
MIR2117HG	-0.00425713263193384	NA	ENSG00000267151
CTD-2528L19.6	-0.327486920265215	0.221288346391265	ENSG00000267152
CTBP2P3	NA	NA	ENSG00000267153
OR1M4P	NA	NA	ENSG00000267154
TPMTP1	-0.0719838899434266	0.830218928873402	ENSG00000267156
CTB-54O9.9	NA	NA	ENSG00000267157
AC005391.2	0.00177427409539182	NA	ENSG00000267159
RP11-1072C15.4	0.285322009619003	NA	ENSG00000267160
SDHDP1	NA	NA	ENSG00000267162
RP11-78A19.3	-0.047096997429749	0.829354277236761	ENSG00000267165
RP11-527L4.9	-0.0082341229152595	NA	ENSG00000267166
RP11-318A15.7	NA	NA	ENSG00000267168
CTB-55O6.12	0.0803174300707273	0.743727777021064	ENSG00000267169
CALM2P1	-0.0118912068595677	NA	ENSG00000267170
RP11-397A16.3	NA	NA	ENSG00000267172
CTC-512J12.6	NA	NA	ENSG00000267173
CTC-510F12.4	0.00906487047587305	NA	ENSG00000267174
RP11-879F14.1	-0.00648177019730164	NA	ENSG00000267175
RP11-756J15.3	-0.000261332321559865	NA	ENSG00000267177
PHF5CP	0.000712978861623077	NA	ENSG00000267178
CTD-2006C1.13	-0.0116004816014688	NA	ENSG00000267179
AC007136.1	NA	NA	ENSG00000267180
SNRPCP20	NA	NA	ENSG00000267182
RP1-200G19.1	0.0103647054203922	NA	ENSG00000267184
PTP4A2P1	0.159218329053033	0.495856787574652	ENSG00000267185
RP11-767C4.1	NA	NA	ENSG00000267187
CTC-512J12.4	NA	NA	ENSG00000267188
ATP5LP7	NA	NA	ENSG00000267189
TYMSP2	-0.00613513956746685	NA	ENSG00000267190
RP11-15A1.2	-0.0387825147913341	NA	ENSG00000267191
AC006116.12	-0.00476172476908872	NA	ENSG00000267192
RP11-116O18.3	-0.552630814855141	0.059638944662727	ENSG00000267193
RP1-193H18.2	-0.347168973656437	0.124697607486207	ENSG00000267194
MIR212	0.00373778974213352	NA	ENSG00000267195
RP11-813F20.4	-0.00826456428191704	NA	ENSG00000267196
CTC-429L19.3	-0.178855789831504	NA	ENSG00000267197
RP11-798G7.6	-0.0748734051238739	NA	ENSG00000267198
RP11-861E21.2	-0.0191552530980974	0.952075924013382	ENSG00000267199
MIR132	-0.0101727132134157	NA	ENSG00000267200
AC005624.2	-0.0101680297750697	NA	ENSG00000267201
RP11-797E24.3	NA	NA	ENSG00000267202
SNRPGP4	-0.0451602323470464	NA	ENSG00000267203
AC011518.1	NA	NA	ENSG00000267204
AC005954.4	-0.0354679614824726	0.921396756720064	ENSG00000267205
LCN6	-0.00221892331527291	NA	ENSG00000267206
RP11-264B14.1	-0.00997955864562032	0.978462357954471	ENSG00000267207
RP11-693L9.2	NA	NA	ENSG00000267209
RP5-1067M6.3	0.0016446551616924	NA	ENSG00000267211
CTD-2659N19.9	-0.117542425082887	NA	ENSG00000267212
AC007773.2	-0.0547656360127795	0.875062343417029	ENSG00000267213
CTC-265F19.3	-0.00613513956746685	NA	ENSG00000267214
RP11-685A21.1	-0.00215281366589707	NA	ENSG00000267215
AC010642.1	-0.349100520804116	0.247907177868504	ENSG00000267216
AC005336.5	-0.106704353072557	NA	ENSG00000267218
AC010504.2	-0.128253906502878	0.719515673666214	ENSG00000267219
CTC-260E6.9	-0.0141530359611479	NA	ENSG00000267220
CTD-2132N18.2	-0.814155842292384	3.2198208023525e-05	ENSG00000267221
RP11-194N12.2	0.00252775812919785	NA	ENSG00000267222
AC005597.1	-0.00613513956746685	NA	ENSG00000267223
AC005498.4	0.0102571808803247	NA	ENSG00000267224
WDR7-OT1	0.00177427409539182	NA	ENSG00000267225
RP11-126O1.5	0.228246761308133	NA	ENSG00000267226
RP11-640I15.2	NA	NA	ENSG00000267227
RP11-49K24.6	NA	NA	ENSG00000267228
AC005786.5	0.00390133049041045	NA	ENSG00000267231
CTB-31O20.9	-0.425771686917363	0.281824431506451	ENSG00000267232
HNRNPA3P16	-0.00820920054291418	NA	ENSG00000267233
CTB-184G21.3	-0.00215281366589708	NA	ENSG00000267234
ZNF861P	-0.0102280381825489	NA	ENSG00000267235
AC093074.1	NA	NA	ENSG00000267238
RP11-794M8.1	0.00343537349405492	NA	ENSG00000267239
AC011524.3	NA	NA	ENSG00000267240
CYP4F10P	NA	NA	ENSG00000267241
AC005307.4	NA	NA	ENSG00000267243
CTB-31O20.4	-0.237357351380953	0.437118599198629	ENSG00000267244
CTD-2085J24.5	0.00368243188051181	NA	ENSG00000267245
RP11-798G7.7	-0.0030059958356657	NA	ENSG00000267246
RP11-64C12.6	0.0155730672050197	NA	ENSG00000267247
CTD-2319I12.4	-0.82890816673327	0.000287855630073621	ENSG00000267248
RP11-973H7.3	-0.455723936723429	0.115479942419808	ENSG00000267249
RP11-118B18.2	NA	NA	ENSG00000267250
AC139100.3	-0.0261249466644542	0.959342938895394	ENSG00000267251
LINC01255	NA	NA	ENSG00000267252
RP11-209M4.1	-0.0966011143757931	0.790655061759049	ENSG00000267253
ZNF790-AS1	-0.335330952870477	0.173890384198456	ENSG00000267254
CTB-50L17.5	0.0738975471205866	NA	ENSG00000267255
RP11-1151B14.4	0.0513353459618135	NA	ENSG00000267257
CTC-448F2.3	-0.000189261257675489	NA	ENSG00000267258
CTD-2008P7.9	NA	NA	ENSG00000267259
CTD-2162K18.4	-0.295827544712172	NA	ENSG00000267260
CTD-2132N18.3	NA	NA	ENSG00000267261
CTC-232P5.3	0.0217991403563664	NA	ENSG00000267262
RP11-75C10.7	-0.00846613766416301	NA	ENSG00000267263
CTC-459F4.6	-0.00444486627982828	NA	ENSG00000267264
CTC-550B14.7	-0.153243191675559	0.688318068885691	ENSG00000267265
AC007204.2	-0.000304924566284174	NA	ENSG00000267268
RP11-2N1.1	-0.00609731281321842	NA	ENSG00000267269
PARD6G-AS1	-0.379676378304119	0.124372975312267	ENSG00000267270
RP11-686D22.2	-0.00215281366589708	NA	ENSG00000267271
LINC01140	0.205755144650205	0.332812339549623	ENSG00000267272
CTC-543D15.3	-0.00650576761108606	NA	ENSG00000267273
CTD-2006C1.12	-0.087675872625999	NA	ENSG00000267274
CTD-2562J15.6	0.140545188452289	0.829354277236761	ENSG00000267275
CTD-2342J14.6	-0.0870556116921489	0.842144671132045	ENSG00000267277
MAP3K14-AS1	-0.00614841715013759	0.998540947193003	ENSG00000267278
RP11-879F14.2	0.0343860332121776	NA	ENSG00000267279
TBX2-AS1	0.0495244571954201	NA	ENSG00000267280
RP11-793H13.10	-0.137664260094955	0.689836550428206	ENSG00000267281
CTB-129P6.4	-0.3343459756742	NA	ENSG00000267282
AC005306.3	-0.141327084898018	0.361908090696913	ENSG00000267283
RP11-397A16.1	-0.00215281366589707	NA	ENSG00000267284
RP5-951N9.2	0.00214891870297923	NA	ENSG00000267285
RP11-794M8.2	NA	NA	ENSG00000267286
RP11-567M16.1	0.210233766394594	0.421266571253495	ENSG00000267287
RP13-890H12.2	-0.060329942262351	0.793485179201754	ENSG00000267288
CTD-2623N2.11	-0.0072560607661956	NA	ENSG00000267289
CTB-186G2.1	-0.254459893531045	NA	ENSG00000267291
RP11-703I16.2	-0.00613513956746685	NA	ENSG00000267292
RP11-8H2.1	0.336057725317207	0.400255642077806	ENSG00000267293
CTD-2319I12.3	-0.0077294838869668	NA	ENSG00000267295
CEBPA-AS1	-0.267944299190992	NA	ENSG00000267296
AC006116.19	0.0672190864551752	NA	ENSG00000267298
CTB-66B24.1	-0.0441521652574155	NA	ENSG00000267299
RPL23AP77	-0.0101727132134157	NA	ENSG00000267301
RP11-178C3.2	0.101072523676559	NA	ENSG00000267302
CTD-2369P2.12	NA	NA	ENSG00000267303
AC004637.1	0.0157211976253892	NA	ENSG00000267304
RP11-378J18.10	0.214269053913451	0.624297337960286	ENSG00000267305
AC004510.3	-0.00224804839151402	NA	ENSG00000267308
CTD-2630F21.1	-0.324650414606884	0.312432598694529	ENSG00000267309
OR4G1P	-0.00215281366589708	NA	ENSG00000267310
RP11-99A1.2	NA	NA	ENSG00000267311
RP11-1094M14.7	0.347931160697971	0.177871441849999	ENSG00000267312
KC6	-0.0536592412409423	NA	ENSG00000267313
AC104532.2	NA	NA	ENSG00000267314
RP11-686D22.6	0.391742593708925	0.191823165517578	ENSG00000267315
RP11-879F14.3	-0.0126306190045827	NA	ENSG00000267316
CTB-25B13.12	-0.0289077566655055	0.926107953754031	ENSG00000267317
RP11-178C3.1	NA	NA	ENSG00000267318
CTD-2528L19.3	0.34036030155321	0.226154864393073	ENSG00000267319
AC005780.1	NA	NA	ENSG00000267320
RP11-1094M14.11	-0.386538845873708	0.0216763589009531	ENSG00000267321
SNHG22	0.0408546478621871	0.979014279251041	ENSG00000267322
SLC25A1P5	0.0282409173216949	0.961602368412352	ENSG00000267323
RP11-411B10.5	-0.00215281366589708	NA	ENSG00000267324
LINC01415	0.2119288973184	0.618688581456421	ENSG00000267325
CTD-2008L17.1	-0.00222806940085998	NA	ENSG00000267327
AC002398.12	-0.178702006465019	0.49081111733935	ENSG00000267328
BOLA3P2	NA	NA	ENSG00000267332
ASNSP6	-0.00422687039787049	NA	ENSG00000267333
CTD-2534I21.8	-0.00226337591080242	NA	ENSG00000267334
CTB-60B18.6	NA	NA	ENSG00000267335
EIF4A2P1	-0.0901102785154569	NA	ENSG00000267336
LINC01478	-0.506706580560046	0.0515315027071384	ENSG00000267337
KB-7G2.9	-0.00636925164841443	NA	ENSG00000267338
LINC00906	NA	NA	ENSG00000267339
RP11-242D8.3	-0.0883400544484261	NA	ENSG00000267340
RP11-640A1.3	NA	NA	ENSG00000267341
RP11-552F3.10	0.0329287697307008	0.875937247279709	ENSG00000267342
ZNF833P	NA	NA	ENSG00000267343
CTB-39G8.3	0.010229050091005	NA	ENSG00000267344
CTD-2293H3.2	-0.225432243120397	NA	ENSG00000267345
EIF5AP3	-0.00606007673875689	NA	ENSG00000267346
CTB-179K24.3	-0.15757720808469	0.550676861817897	ENSG00000267348
RP11-686D22.9	-0.00613513956746685	NA	ENSG00000267349
SH3GL1P3	-0.147222889541686	0.587261874893075	ENSG00000267352
CTD-2162K18.3	-0.0100676264686513	NA	ENSG00000267353
RP11-749H17.2	-0.00226337591080243	NA	ENSG00000267354
RPL9P29	-0.255092443208499	0.503748237703015	ENSG00000267355
RP11-411B10.3	-0.443810971556983	0.123926193405302	ENSG00000267356
RP11-1094M14.12	-0.00215281366589707	NA	ENSG00000267359
CTC-454I21.3	-0.012191530737901	NA	ENSG00000267360
LOC100421166	-0.132870823831352	NA	ENSG00000267361
CTD-3162L10.4	NA	NA	ENSG00000267363
RP11-47L3.1	-0.00488666828898122	NA	ENSG00000267364
KCNJ2-AS1	-0.183408643150062	NA	ENSG00000267365
RP11-53B2.5	0.0659571550164581	NA	ENSG00000267366
UPK3BL	-0.0378537960786144	NA	ENSG00000267368
RP11-1094M14.8	0.00138950080480066	NA	ENSG00000267369
CTD-2623N2.3	-0.175726157258818	0.628428158212561	ENSG00000267370
RP11-712C7.2	-0.000189261257675507	NA	ENSG00000267371
AC005330.2	-0.010646583377515	NA	ENSG00000267372
CTD-2231E14.5	-0.00424772762386857	NA	ENSG00000267373
RP11-244M2.1	0.00231825132268216	NA	ENSG00000267374
CTB-186G2.4	-0.0128429174977832	NA	ENSG00000267375
ATP5LP6	NA	NA	ENSG00000267376
CTC-400I9.3	NA	NA	ENSG00000267378
CTC-548K16.5	0.152587467647519	0.66698420906336	ENSG00000267379
RP11-325K19.2	-0.00815391737700195	NA	ENSG00000267382
CTC-260E6.6	-0.0450789176849687	0.811905655402592	ENSG00000267383
SMCO4P1	NA	NA	ENSG00000267384
CTB-50L17.14	-0.0102367294461383	NA	ENSG00000267385
CTD-2240E14.4	-0.119590882606156	0.630390627629642	ENSG00000267387
AF038458.5	-0.00266295551111794	NA	ENSG00000267388
CTC-459F4.7	NA	NA	ENSG00000267389
RP11-635N19.1	0.061872538764626	0.841733162809882	ENSG00000267390
MIR122	-0.00613513956746685	NA	ENSG00000267391
CYP4F9P	-0.00215281366589707	NA	ENSG00000267392
RP11-691H4.3	0.00368243188051179	NA	ENSG00000267393
CTB-175E5.7	-0.056511645408456	0.872271910113253	ENSG00000267394
AC074212.6	0.0243219845707004	0.940774567234177	ENSG00000267395
RP11-845C23.3	-0.0493097899157953	NA	ENSG00000267396
RP11-873E20.1	0.442531244383135	0.126922546641731	ENSG00000267397
AC006130.4	-0.00613513956746685	NA	ENSG00000267398
RP11-456O19.5	-0.000189261257675489	NA	ENSG00000267399
RP11-325K19.3	NA	NA	ENSG00000267400
RP11-396N11.1	NA	NA	ENSG00000267401
TCF4-AS2	-0.000219477728133507	NA	ENSG00000267402
RP11-49I11.2	-0.00422431566122409	NA	ENSG00000267404
CTC-296K1.4	-0.00140818334572669	NA	ENSG00000267405
CTD-2189E23.2	-0.00417158929103096	NA	ENSG00000267406
CTD-2050I18.1	NA	NA	ENSG00000267407
CTB-50L17.2	-0.00400070143129633	NA	ENSG00000267408
RP11-567M16.2	-0.00395357864737129	NA	ENSG00000267409
CTC-265F19.2	-0.0219388566512544	NA	ENSG00000267412
RP11-636O21.1	NA	NA	ENSG00000267413
RP11-456K23.1	-0.642327562008127	0.00221775877343044	ENSG00000267414
CTC-503J8.2	NA	NA	ENSG00000267415
CTD-2319I12.2	0.409561538636156	0.346377457085239	ENSG00000267416
CTC-239J10.1	-0.0970005818888223	NA	ENSG00000267417
TCEB1P29	0.00373778974213353	NA	ENSG00000267418
CTC-559E9.6	-0.231259778697197	0.344718350834802	ENSG00000267419
RP11-527L4.6	-0.00402473743494527	NA	ENSG00000267420
AC005498.3	-0.120117987257842	NA	ENSG00000267421
CTD-2554C21.1	-0.205446976751499	0.424554979402939	ENSG00000267422
AC005616.2	NA	NA	ENSG00000267423
CTD-2265O21.3	-0.00422687504283417	NA	ENSG00000267424
RP11-128P17.1	NA	NA	ENSG00000267425
RP11-552F3.12	0.0844253864939681	NA	ENSG00000267426
RP11-289E15.1	NA	NA	ENSG00000267428
AC006116.15	0.00155053116020482	NA	ENSG00000267429
RP11-635N19.2	0.0536748019321862	NA	ENSG00000267430
DNAH17-AS1	-0.00823408753665445	NA	ENSG00000267432
CTD-2057D4.2	NA	NA	ENSG00000267433
AC005786.7	0.0483366057693815	0.978462357954471	ENSG00000267436
CTC-454I21.4	0.0295040201329448	0.934521978696723	ENSG00000267437
AC002398.11	-0.0684441675032167	0.782394325177442	ENSG00000267439
CTC-501O10.1	0.00368263783317609	NA	ENSG00000267440
RP1-37N7.5	NA	NA	ENSG00000267441
AC010641.1	NA	NA	ENSG00000267443
SMUG1P1	NA	NA	ENSG00000267444
CTB-39G8.2	-0.00815391737700195	NA	ENSG00000267446
AC010649.1	-0.00619038405919393	NA	ENSG00000267448
RP11-264B14.2	-0.321603610658133	NA	ENSG00000267449
OR1AB1P	NA	NA	ENSG00000267450
RP11-1018N14.5	-0.0152994178210814	NA	ENSG00000267452
AC004791.2	-0.0124556135764082	NA	ENSG00000267453
ZNF582-AS1	0.0491350832011458	0.863973486115648	ENSG00000267454
RP11-78A19.2	-0.00815391737700195	NA	ENSG00000267455
RP11-49I11.3	-0.010030889051775	NA	ENSG00000267456
RP5-837J1.4	0.0718901902371851	0.634649920429748	ENSG00000267457
CTC-425F1.4	0.0937333206628601	0.769418385652082	ENSG00000267458
AC006116.27	-0.0573564821283599	0.891527298643137	ENSG00000267459
RP11-120M18.5	-0.00685106660298231	NA	ENSG00000267461
RP11-866E20.3	0.00151559751545944	NA	ENSG00000267462
UBE2V2P2	-0.00613513956746685	NA	ENSG00000267463
AC011525.4	NA	NA	ENSG00000267465
RP11-13K12.5	-0.0204072158290586	NA	ENSG00000267466
APOC4	NA	NA	ENSG00000267467
AC005944.2	-0.283360657450849	0.168039943998838	ENSG00000267469
ZNF571-AS1	-0.247967569097487	0.391683601242307	ENSG00000267470
RP11-1058G23.1	-0.00815391737700196	NA	ENSG00000267471
LOC440461	0.00565106270106468	NA	ENSG00000267472
CTC-548K16.6	0.00116295726632419	NA	ENSG00000267474
CTD-2538C1.2	-0.129004560084876	0.725058036043554	ENSG00000267475
RP11-126O1.4	-0.0187428151496189	NA	ENSG00000267476
