gene_name	synovitisvsControl_log2FoldChange	synovitisvsControl_padj
	-0.0861014012544501	NA
	-0.0494489700208916	NA
	NA	NA
	NA	NA
	NA	NA
SMAGP	0.266979083828368	0.73848562954495
	0.260762451422951	0.754073479236698
	NA	NA
NMB	-0.2624199550778	0.658463918718696
	NA	NA
	0.0421930537002733	0.941316466770958
UCN2	NA	NA
	0.133927947768446	0.831958113617847
	-0.281378620891817	0.738270265475407
	-0.131082804361013	NA
C9orf116	0.0700587928893452	0.927072685326356
	-0.0493728549100174	NA
	NA	NA
	0.491128223959478	0.452638844032204
SELENOT	-0.0499963434745646	0.918727230463421
COX7B2	-0.432240493883999	0.603679601863369
	NA	NA
PSMA4	0.0339664786438951	0.906599250074695
OR9A4	0.0613941546331699	NA
MVB12B	0.0642176276373202	0.852694172484909
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.0499241487203353	NA
WNT6	-0.159800039474086	NA
NR1D1	-1.4086652709703	0.00730655123686765
	0.0962354713146138	NA
	0.423269263216489	NA
CTDSP1	0.410431440329639	0.487482494228327
TCF15	-0.283738252424161	0.652261951142947
AKR1E2	0.13362826427872	0.894220023798468
	NA	NA
C11orf87	-1.25877932796514	0.038120995189852
TACO1	0.0215997984205995	0.932857578810244
	NA	NA
	0.707391151700173	0.275440226743729
MAK16	-0.023167622314357	0.951131094715988
	NA	NA
	0.392047750877044	0.405938340648087
GTPBP8	-0.406936589567461	0.170029879129886
	NA	NA
MORN4	0.0864602321815469	0.865044609639268
SOCS3	1.81966022115292	9.83363016231609e-06
	-0.0489971063462005	NA
	-0.0493728549100174	NA
NOP10	-0.0431140365324127	0.85483753709094
PCDHB7	-0.58167815605685	0.326232052781341
LRRC25	0.593512600922649	0.134344993811373
FAM83H	0.0366663275364969	0.968727598299674
ANGPTL8	0	NA
	-0.325013552813643	0.0455823473557434
ARL8A	0.607589878354602	0.120375051441364
	0.0235898469659003	NA
	NA	NA
SUGP1	0.207328071133571	0.54589590731142
	0	NA
	NA	NA
RAC3	0.511087763418404	0.484582455593897
	NA	NA
PSRC1	-0.427776740523547	0.409976850748046
	-0.239313229671296	0.745383364675775
	0.513216531286324	0.0874375022984396
	-0.627814591643629	0.181659255467443
	0.0235898469659003	NA
	0	NA
PRLH	NA	NA
	0.0233961835199551	NA
	0.225935745911798	0.893966447364451
GALR1	-2.05006341910191	3.6164811217305e-07
	-0.434900753052355	0.650849398274828
KRT40	0.0306384179584704	NA
	0.239437050642356	0.682576516837271
DIO3	0.377269345671678	0.582754886217891
	NA	NA
	-0.0490732214570747	NA
TRIM71	0.0223678341827627	NA
	0.0243749230337925	NA
	0.322135550134895	0.143880624063709
	NA	NA
SIGMAR1	0.534948497540091	0.155928336425583
PPM1N	-0.00974920655205316	NA
SERTAD2	-0.0305466156009138	0.909715747117453
	NA	NA
	NA	NA
	NA	NA
	0.525973197416387	NA
	0.812194878829849	0.419275405693568
	NA	NA
	NA	NA
	NA	NA
WFIKKN1	0.508585264445535	0.451893905229778
	-0.0943755345676022	0.88005670187598
SESN3	-0.239797637263219	0.624974413233048
ID1	0.326521462969941	0.46930632930398
	0	NA
	NA	NA
CAMK4	0.225364264601221	0.683658090123722
	0.683713216269314	NA
	0.0599153572188683	NA
TMEM121	0.0429135667214994	NA
	-0.562185618757413	0.177536506768478
ZNF784	0.0651456339665787	0.904524095515434
PLVAP	0.639031823017356	0.0943786121263806
GKN3	NA	NA
CSRNP2	1.36128378629211	0.0149571332800198
	-0.327451307653	0.150378243857797
	NA	NA
DNASE1L1	1.1461367664914	0.0509277290832776
	0.0850664090741501	NA
	NA	NA
UVSSA	1.0758804996258	0.0974917719874345
	NA	NA
	-0.488852126386705	NA
PPP1R27	0.128581755761489	NA
	NA	NA
	NA	NA
	0.0231602612709386	NA
	NA	NA
NME9	-0.393892631362255	0.550229098216518
	NA	NA
TUBB4B	1.41144259478829	0.0115670485854376
	NA	NA
	NA	NA
	-0.148607945225573	NA
	0.0075098650850554	NA
	NA	NA
AK6	-0.134416276042744	0.637559820285889
	-0.290098829326862	0.385734398588672
	NA	NA
PPP1R37	0.571824271006071	0.203472607421514
	NA	NA
	NA	NA
	0.0588066663544435	NA
RRP1	0.977581552389794	0.114276591862188
	NA	NA
PROKR2	-0.154938099375058	0.773840143904888
	NA	NA
EMP2	-0.237167898939991	0.59137912720247
GADD45A	0.294245084461099	0.475120414253692
	NA	NA
	-0.0128838861454997	NA
GRID2IP	0.193137977824567	0.972837975560014
	0.15230536315309	0.814999798902487
TP53TG5	-0.289760416457735	0.492023304873975
	NA	NA
	0.183496243650122	NA
SHMT2	1.33854617207206	0.0107231094356218
	NA	NA
SYT4	0.0613941546331699	NA
	NA	NA
	-0.129141105655221	0.721273787881438
	NA	NA
	-0.35725875929	0.333885370408389
	NA	NA
	-0.0128461599923623	NA
PRRT4	0.322318808833582	NA
	NA	NA
	0.0234142118682682	NA
NEU4	-0.0266969666327822	NA
	NA	NA
	-0.0364141478915704	NA
	0.296860225299836	NA
TMEM88	0.316066021225325	0.620360762232216
	0.0125830679734938	NA
	0.19103996414575	NA
ANKLE1	1.45379596487884	0.0407032106748993
OPA3	0.514933469717809	0.0514037929973116
LRRC8B	0.479181808008673	0.15846442764131
FSTL3	0.762083739815552	0.203105755105222
	NA	NA
EVL	0.251715904519875	0.66242587351379
C2orf40	-0.11474061212057	0.729938138177651
	0.0243749230337925	NA
RTP1	0.23945470828699	NA
	NA	NA
PCP4	0.302333347325644	0.753850261296531
	NA	NA
	-0.264368338205416	NA
	NA	NA
	NA	NA
ZNRF2	-0.124590037687494	0.849881250292483
	0.0966069153809477	NA
	NA	NA
	NA	NA
TK1	2.3565454677231	2.2092647947789e-05
KIAA0319L	-0.250679054013233	0.187554725580558
	NA	NA
	NA	NA
TMEM252	-0.715203486991009	0.137360826461306
	-0.352581151909182	NA
CDKN2AIPNL	-0.320086697459099	0.261654236417264
	NA	NA
	1.37552405224303	0.0177718934563728
	-0.496997129994596	NA
CLTA	0.366311452873023	0.0505018038450101
POU2F2	0.842396959174286	0.266298313185654
	0.180009529472289	0.842651244697416
	-0.0492166185587429	NA
LYG1	NA	NA
	0.476172968472676	0.210084467496448
	NA	NA
	NA	NA
	0.502100227313239	0.542744640122929
	0.626565314384512	0.48331397799186
	1.77074121165547	0.00231433715768026
	0.270961116103357	0.0450451148260707
CDKN1B	-0.794773621824703	0.00301983313956719
	-0.0861716810628332	NA
SWSAP1	0.348781185975994	0.482335860933267
OR10P1	NA	NA
	NA	NA
	0.338461274992277	NA
	NA	NA
MIEF2	0.15515863729683	0.778959786379427
	NA	NA
FEM1A	1.04354893874035	0.0945839688790648
SFTA2	NA	NA
	1.01547492334956	0.0479730935076074
RBPJL	-0.396038267777326	NA
	NA	NA
MTURN	-1.24041206676915	4.75053231832305e-08
MNT	0.527320004524503	0.0773024829697979
	NA	NA
	NA	NA
	NA	NA
	0.769117652944408	0.197140364454098
	NA	NA
	0.263903545798097	NA
TMEM92	-0.075259362097236	0.836389998277732
POMP	0.00134608756427953	0.981313293280374
	0	NA
	-0.1057778629108	0.838199551242747
ASMTL	-0.118028738531305	0.768838798397717
	-1.10254970640657	NA
	0.0324845686960173	0.95999176559604
C2CD4C	0.0811674224911801	NA
	-0.126072880453301	NA
PIRT	NA	NA
	-0.0852403591645852	NA
	NA	NA
	NA	NA
ARRDC5	-0.202322882196283	0.769922031742294
GPR4	0.154735138863174	0.848932380022827
	-0.262294869692036	0.314040136082866
	-0.0855852834835878	NA
	-0.646213002620297	0.151102258693363
PCP2	0.283448054279403	0.585031334230568
TAGLN3	-0.907913459885639	0.192786505232385
	NA	NA
NBDY	-0.329861107119909	NA
FAM57B	-0.628077413077464	0.8929224271878
	0.41259893529773	NA
FOXF2	0.146644841426352	0.857614930931338
	NA	NA
BAG5	0.697619044841752	0.00316422679762994
	NA	NA
	0.0236748204236414	NA
MPV17	-0.230089990127414	0.382661224191359
CACNG4	-0.206894744378175	0.711912028005949
	NA	NA
ZNF248	-0.347020350248226	0.321185041298695
	NA	NA
	-0.531737582462024	0.562091718361149
NXPH1	-0.690098524462896	0.514181579403143
	NA	NA
TLNRD1	0.0736226185094395	0.794189630970458
	NA	NA
	NA	NA
	NA	NA
TRAPPC3	-0.413715472112453	0.000428571461487191
	0.893616910415315	0.554641208872808
ZNF3	-0.00840907940854692	0.9680659661404
PPP4R2	-0.136554095901131	0.746256272447663
	NA	NA
	NA	NA
FNTA	-0.13111775511855	0.656017016436156
	NA	NA
	0.0369730852891395	NA
DEXI	0.429731446913194	0.540346852276244
RPRM	0.266756263625705	0.848634393878703
	0.146842765157498	NA
RRAGB	-0.274147351369967	0.284735754857735
	-0.0200136526062612	NA
	0	NA
SNX29	0.0875777926011428	0.840077462722501
	-0.267620028278946	NA
CLDN2	0.0602616476442003	NA
	-1.30139243033781	0.00489571898011338
RPSA	0.0869252501795745	0.819734643162309
COMTD1	-0.246411689897735	0.583446712338122
	0.505932573557752	0.313419840535541
	-0.110064334178886	0.940963924747196
	NA	NA
RGS2	0.466814532628483	0.122477091583065
	NA	NA
	0.100833754029849	NA
	NA	NA
HNRNPDL	-0.33159163185019	0.187496227914738
	NA	NA
	0.343165123753954	NA
	NA	NA
	0	NA
	-0.255739467862786	0.363742523228573
	-0.30834286279393	NA
	NA	NA
RNPC3	-0.382529136759769	0.218465946814941
	NA	NA
	NA	NA
	0.762222811004254	0.310236445234982
	NA	NA
	-0.0647498939483441	NA
	NA	NA
	NA	NA
PTX4	0.375755427190817	0.494477474055861
SIAH1	-0.275095825632592	0.274052442772599
RAB31	0.849588257596833	0.000770848049026759
	NA	NA
	0.425016558068552	0.423367634531385
MAX	-0.140982393939411	0.487372056875003
APCS	0.0779234504642206	0.86751978512133
LANCL3	-0.0880723602126078	NA
TCTEX1D4	0.19498139486343	NA
FABP2	-0.0466896228713069	0.96058853348306
	NA	NA
PTMA	0.024604205135545	0.930581609032247
SNX22	1.13340184300726	0.0793380671917398
	NA	NA
RFK	-0.0683273881952516	0.91276445050638
	-0.210253070650295	0.570892792656973
	NA	NA
	-0.0503441433410852	NA
CCDC85C	0.0319789440944547	0.917730173966682
	NA	NA
YPEL1	-0.401511154445871	0.36829813105414
	-0.649169861578289	0.106709962689465
ELAVL4	0.618448042746997	0.464256526501806
PLA2G4E	0.144501437351501	NA
	0.0614321893149808	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.441450115297012	0.139014500864256
GRP	0.216286774613256	NA
	-0.0190083265828379	NA
	NA	NA
	NA	NA
HES5	NA	NA
TMEM33	-0.194629288569917	0.59239344342912
	0.468161484965097	NA
	1.19527529226816	0.00026096717171406
	NA	NA
TIGD7	-0.293739849917602	0.290205748953899
ATP6AP1	0.792179801138011	0.095842664942785
	NA	NA
TMEM234	-0.106338965436213	0.83727991430561
MTIF3	-0.0448054505872434	0.848932380022827
TMCO1	-0.263526003786996	0.316901692483679
	NA	NA
TRABD2B	-0.0658111435993237	0.914840155616215
PDCD1	0.162788571695571	NA
	NA	NA
	0.0485591018168473	0.923430990952223
	-0.292030660870088	0.777370946369883
UBIAD1	0.0486625821967682	0.907191516991762
	-0.750917517849108	NA
	NA	NA
	NA	NA
	NA	NA
	-0.119278176154129	0.755692052444178
	NA	NA
ADSSL1	-1.18130585378628	0.0274243146490309
GID4	0.0363574298276185	0.935523465011557
BRSK2	0.00967470802946715	NA
	NA	NA
	-0.0504142022917267	NA
	0.682980401251122	0.179221431890571
	-1.01722966554696	0.100323996908209
MRPS11	0.623522820301028	0.185849419518693
	NA	NA
	NA	NA
	-0.0320858844140221	0.913179609863455
	NA	NA
	0.673522081745852	0.259116153798412
	1.05218270432064	0.0319839478933843
	NA	NA
	NA	NA
MMACHC	0.597040205920399	0.385320507568606
RNF115	-0.124413384863465	0.682294812259165
	NA	NA
	NA	NA
	2.07256066171698	8.46646350461613e-06
	0.0243749230337925	NA
CST3	0.127587342809552	0.887633158787597
	NA	NA
	-0.577054565080855	NA
	0.0238471732868265	NA
	NA	NA
	NA	NA
	NA	NA
TAS2R16	NA	NA
MTG2	-0.292646599444989	0.455460641965438
	NA	NA
TMPPE	-0.293185887996964	0.569239228026304
	0.438017400893346	0.00367553024758745
	NA	NA
	NA	NA
	NA	NA
MXRA7	-0.220212910473168	0.569874924555183
	0.384453902355196	0.766135320413207
WRB	-0.488993595878234	0.0292407936955482
	0.0598240024973853	NA
BLOC1S6	-0.102190069997597	0.804060925414865
	NA	NA
	NA	NA
UBL4A	0.337292084199093	0.487516457678955
	-0.0490592519886664	NA
	-0.222694091510308	0.766562207189254
	0.0122019352557743	0.983183633933908
OR8S1	NA	NA
	NA	NA
	-0.0861014012544501	NA
CLIC3	0.38104701249657	0.613450697701986
	-0.46333984468078	0.13733886009946
	NA	NA
NTAN1	-0.0491263863865648	0.824573722879424
	-0.545364362251105	0.0182545592810923
	NA	NA
	NA	NA
	0.935733194254589	0.766947749357945
	NA	NA
DRGX	1.12961243587332	0.10347141992182
TMEM136	-1.03430547255214	0.00397546955854176
	NA	NA
	-0.0488241928728975	NA
	NA	NA
	NA	NA
	NA	NA
	-0.412716130057131	0.0633672790639303
	0.0238086695393077	NA
	0	NA
CLIC5	-1.84018365495903	5.24976689886538e-05
	NA	NA
	0.437965913506571	NA
TMEM170B	-0.309590197564763	0.43924254803366
	NA	NA
CDK19	-0.428028379310621	0.208937726965855
NFAM1	1.48572107812083	0.010104172201613
	0.774621935161027	0.00732124236397345
PTDSS2	0.236507295595559	0.68097821045505
	0.12662485417756	0.858857301990651
	0.0275165132779244	NA
COL6A6	-1.2351283582637	0.0654957851083757
	0.516184994276852	0.0594682027495745
PLPPR3	0.34414948678559	0.234704570164419
C3orf18	0.427155693569321	0.433864006563109
	-0.342613373224362	0.53182666641734
	-0.0860224162921248	NA
TRAPPC4	0.257183983929176	0.37746292304828
	NA	NA
	NA	NA
SRY	NA	NA
	-0.226311959882009	0.7075896769833
	0.116220338700576	0.652793354871332
INHBC	NA	NA
	NA	NA
	NA	NA
CSF1	0.124457069112892	0.776069383517975
SSC5D	0.433051051208863	0.52525615112656
PPFIA1	0.162833692973911	0.283531448986607
HTR2A	0.289390328097426	0.593687660741912
	NA	NA
NDUFS8	0.899509568201796	0.153383955008624
	NA	NA
HSPB7	0.635601241471976	0.406193057329226
	NA	NA
TCTA	-0.0799488110419334	0.764376164684862
	-0.115746646218331	NA
MLF1	-0.206114213504249	0.621332121822329
	NA	NA
MRPS36	-0.326978255097109	0.277776060951153
	-0.0652197765376762	NA
SERP1	-0.050738356561197	0.901355653669581
	0.910314364586812	0.0918492846719803
	-0.912565339315947	0.00135935500795189
GNE	-0.161193584738738	0.423687055369137
	NA	NA
	-0.67064934705587	0.0998065129488062
	-0.0215790922262436	0.993672253677227
	0	NA
	-0.137291203014922	NA
	-0.184546705094021	0.530436788358054
	-0.620220029316931	0.3444742989531
	NA	NA
	0.932886262631742	0.15846442764131
	-0.0872039888750858	NA
SYF2	-0.25920422268012	0.245499607548956
	-0.14967724937201	0.784414163105713
RFTN2	-0.468549905454373	0.110549188688136
KCNK16	-0.00439728377553349	0.995470320433527
SOX2	0.0595690667935363	NA
	NA	NA
	-0.542009178503386	0.572847852236297
	NA	NA
	NA	NA
	0.919682136915595	0.00350004091008293
OR8D1	NA	NA
	NA	NA
SPTBN4	1.24112896228864	0.178414170503804
	NA	NA
	NA	NA
	-0.173567516397386	0.909218203332134
	-0.0962517590014433	0.864759677119689
NEDD4	-0.815394042919472	0.0120479186209974
	0.192459981462969	NA
FANCF	-0.477986790815374	0.00650018436051005
	0	NA
	-0.273014718320865	0.351794680744458
BTBD9	-0.366838639247397	0.0464907955214241
GSN	-1.53500291626247	0.00331759850085328
	-0.0795400624212115	0.86634635307845
DYNLRB1	0.420741709600448	0.100323996908209
	NA	NA
ZSCAN23	-0.252948571968471	0.54350350949387
GINS4	0.410675859244838	0.0854772048542
	-0.0500679118663947	NA
	NA	NA
MTF1	0.350749308998801	0.0322347143766124
RBM11	-0.889906019798247	0.308061218768497
	NA	NA
	0.475686727908057	0.498983719639194
	1.06303761867743	1.17823980786058e-06
	0.0602616476442003	NA
	-0.0434410706208524	0.971076216592728
	NA	NA
LY6D	-0.0729092213515081	NA
	0.10821830919396	NA
CPLX1	0.173823473355247	NA
	0.172724948583887	NA
	-0.122177541092376	0.820713906146922
MAP3K11	0.858256465529536	0.164339616593409
MNDA	-0.398689353506201	0.152446225310611
HIST2H2AB	0.0578092578150606	NA
	-1.14585591926955	0.181659255467443
SLC34A1	NA	NA
SLC25A28	0.119120882841243	0.853916626088734
	NA	NA
	NA	NA
SORCS2	1.7542833440787	0.00726686216333805
	-0.0755152212958393	NA
	1.2202949748964	0.0109188719253631
	0.726170326164964	NA
	NA	NA
	NA	NA
SLC17A3	-0.17810200933261	0.767543900582526
	NA	NA
GCLM	0.449610051485128	0.217290043070117
	NA	NA
	-0.578914950435583	0.349031672729456
	-0.0493728549100174	NA
FUT7	0.270209582092805	0.86711077490942
	NA	NA
COG5	-0.296178520622396	0.334317305922293
DRC3	0.410196464724257	0.649167471001875
YY1	-0.149814134472236	0.444311131687299
ACOT11	-0.393525539406164	0.420212499941328
ATP11A	0.132740277275404	0.633916832977713
SLC2A4RG	-0.774810644157391	0.0310271723150041
OTX1	NA	NA
	-0.166004977178365	0.723022792502143
	0.497818262558325	0.410772553615004
	0	NA
RAB43	0.81175192050584	0.12909533219174
	-0.0647307884928131	NA
	NA	NA
	-0.530173674575877	0.172070165366907
EPSTI1	-0.309785593808351	0.613736297911814
	NA	NA
	0.844421331119475	NA
FKBP14	-0.0957077812212457	0.807420358244991
	-0.0171359432451093	0.997052417416254
CHAC2	0.132987551148924	0.647635516678655
	NA	NA
PPBP	1.02052473835117	0.0403336613315508
ITPRIPL1	-0.0735738503686484	0.840456143660385
KCNE5	NA	NA
F2RL2	0.0454909321563186	0.895306498893491
GNB4	-0.408890087226408	0.479019722483559
	0.166359995753988	NA
	NA	NA
	-0.160510681180092	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
AMMECR1	-0.0625174842268428	0.94925776571976
SLF2	-0.19401803521287	0.7915513013348
	NA	NA
PNISR	-0.324730096802203	0.276967946625209
AP3S1	0.00933751031822442	0.952420326232705
	-0.189655818256479	0.320472421030977
SNX10	-0.250099170003849	0.67555018500032
	NA	NA
C1orf216	-0.328403741881135	0.209993146233141
	NA	NA
	-0.0943643103607405	0.768446402854273
	-0.120223624168405	NA
BRI3	0.127289347613422	0.797511085261862
PSMB3	0.388442941852919	0.257394700607172
LRRC70	-0.786328518996471	0.0230470834433849
	-0.256486432160838	0.342554740048213
	NA	NA
	0.0236748204236414	NA
LIN28B	0.263406416885339	0.665382433474698
	NA	NA
	NA	NA
	-0.194699621804107	NA
ZBTB39	0.00311635475350691	0.985692387138074
	NA	NA
EEF1AKMT3	0.869656192561971	0.16532883144352
	0.173871567185688	0.81412260302809
KIAA1522	1.20451373788572	0.049582016776623
FNDC10	NA	NA
	NA	NA
IFN-ALPHA-8	0.168612689698335	0.745468399970437
	NA	NA
	0	NA
	-0.0219721546110082	NA
	NA	NA
	NA	NA
FOXA1	NA	NA
	-0.124412185936668	NA
	-0.0811896651074013	0.828416870436091
GGH	-0.278225955258904	0.297653754864574
PDE6G	0	NA
TIMMDC1	-0.156346344126683	0.301585848086131
	NA	NA
GPR25	NA	NA
ARID3A	0.292556290437318	0.465102401187416
	0.586725697623507	NA
COTL1	1.12371474318761	0.00438880285255343
DNAJA4	-0.252593701232944	0.404997904204967
TFDP2	-0.542203473661976	0.0378516841314971
	NA	NA
	-0.575225661876812	0.39727687600068
	NA	NA
	NA	NA
RAB5A	-0.184054993750558	0.621147876908861
	-0.305743991433504	0.460827044926926
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.222718870868257	NA
INAFM2	0.0280805770232525	NA
	NA	NA
PKNOX1	0.146542565031004	0.630314035294519
	-0.408129762749719	0.197941260265243
	NA	NA
	NA	NA
	NA	NA
PTPN7	0.693764653714801	0.156718992031221
TMEM164	0.278375491408204	0.290061358961704
PACS2	0.771915891793088	0.164240615694266
	-0.0861014012544501	NA
	-0.0938104719512587	0.711876573898731
	0.508879004531795	0.127682513610397
	NA	NA
	1.92899528099177	0.00052722524924302
	NA	NA
	-0.0725212273156011	0.927275840974108
	-0.06552247403988	0.903317951667255
HFE	-0.179466459214054	0.618410164637515
	NA	NA
PDYN	-1.26168412759061	0.139183505468498
	NA	NA
TBL3	1.022067701552	0.111948684617445
	-0.085474195411748	NA
	NA	NA
	NA	NA
	-0.155204315712366	NA
	NA	NA
	NA	NA
	-0.0492822071051699	NA
	-0.0405636967397154	0.389601816784636
	0.12259461894418	0.743619162248753
MGP	-0.860689605008221	0.0381997874348116
TCERG1L	NA	NA
	0.053018350697169	NA
	NA	NA
GPR182	0.43178586996153	0.39352013104308
	NA	NA
SLC6A5	-0.108551506705889	NA
PRKAR2B	-1.24586759255015	0.0117237376975275
	NA	NA
	0.596167282022455	0.402352080093185
KCNA2	0.324213214466328	0.952600026771853
ZNF473	0.130958680626855	0.666506814980372
	-0.15506010658782	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
PDPK1	-0.0963580807962229	0.414470976172318
	-0.287653953210263	0.695696647512381
	NA	NA
	0.027056101376295	NA
	NA	NA
	NA	NA
	0.0158724910997496	0.984770239717538
ANAPC16	-0.260747989342682	0.281957884852037
	-0.019793717214674	NA
	NA	NA
SINHCAF	-0.122066474100537	0.777389846579852
TRIQK	-0.294968500953332	0.372664377490647
UBE2M	0.31704292671127	0.325382547509546
	-0.667719852212265	0.259701491670081
	0.934731318784111	0.481239438758971
	-1.23459321263103	0.0810714733840696
	-0.197170443860924	0.771908556254289
	0.0603991904022042	NA
ZNF483	-0.319654205633678	0.446662516931206
ZBTB3	0.22323992398543	0.834889157494807
NHLRC3	-0.0655857928755904	0.850575197542005
	NA	NA
	-0.0402375956480533	0.908517654988585
IFN-DELTA-3	-0.196970709721012	NA
OTOF	-0.0491286626956017	NA
	NA	NA
C17orf98	0.0173555362553228	NA
SLC39A11	0.164100628060515	0.458415380420275
NSMCE2	0.00159555065686593	0.989473172796939
	NA	NA
C4orf45	-0.762570243927656	NA
	NA	NA
	NA	NA
	0	NA
	-0.0122179638865221	NA
TBX1	0.649647542600683	0.516883586145036
POU6F2	0	NA
	NA	NA
NR3C2	-1.27851226428424	0.000262724009055449
TSFM	-0.0299946510237664	0.893352991741798
	NA	NA
	NA	NA
ATP5PB	-0.148120157781712	0.517002363692885
	1.23069541067123	0.0711245172564994
	NA	NA
EMD	0.648437045718222	0.0526447243097386
	NA	NA
CAPN10	1.31154167139297	0.0357334556695211
	NA	NA
	NA	NA
MRPS28	-0.121285711275267	0.694140105535357
	-0.764126550965593	NA
	NA	NA
	-0.0495958100265209	NA
	0.537364061133629	0.377469733008471
	NA	NA
PRLHR	NA	NA
	-0.048942333865085	NA
NKD2	-0.46926512030817	0.35648340605551
COX7A1	-0.00876204141256539	0.981980126638857
NIT1	-0.295753977873725	0.342553147875924
	-0.00695394359189365	NA
IFN-ALPHA-17	0.536939489468791	0.822596929439195
	0.70772137001432	NA
	0.248576024780486	NA
	NA	NA
	0	NA
	0.0770967937372794	NA
MARCKS	-0.232586833385179	0.538874514647628
	NA	NA
	-0.584534254416353	NA
KRT2	0	NA
	-0.0451198961095375	0.907251349649698
	-0.458431785623129	0.188380926459742
RNF34	0.26385918051569	0.351133271200108
	-0.0446402280513968	NA
	NA	NA
	NA	NA
ZC3H12A	1.3988329402094	0.00351683004001389
TMEM167B	-0.262190993078061	0.274306598925673
	0.0599939494128675	NA
IFNA1	-0.122491011590009	0.814474393776287
	-0.064906112459906	NA
	NA	NA
RGS5	-0.204795309763659	0.757328986368241
FBXL13	1.17219531657937	0.00301317746913135
ANKRD34A	-0.182754689482914	0.799197191752355
	-0.0140251679811221	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
PMP22	0.13329462765701	0.763577142823213
	NA	NA
TRIM7	-0.913301844667936	0.121019036116744
OR1B1	NA	NA
	0.259138100142522	NA
	-0.119372461723368	NA
	NA	NA
	NA	NA
TMEM138	-0.318192027880615	0.170928752835149
	-0.146208168417715	0.594143146005605
YEATS4	0.270639594116709	0.4120373315628
ACOXL	0.244835869473516	0.495870921300444
MOB2	0.463061913959524	0.494889824626802
	NA	NA
	-0.370554333086373	NA
	0	NA
	-0.0865620472599204	NA
L3HYPDH	-0.267514191205202	0.560676679198942
	NA	NA
EDN2	NA	NA
	0.557416654597138	NA
	NA	NA
	NA	NA
	NA	NA
	-0.0429839181832449	NA
	0	NA
	NA	NA
	-0.295573048545093	NA
SOX18	-0.285361459113958	0.624945010746217
MAGEA10	NA	NA
TAL2	NA	NA
NPBWR2	NA	NA
	-0.213547147684681	0.485863958830446
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
ZNF688	0.15991217331325	0.446515061186165
	NA	NA
AHSP	-0.0749180336920059	0.899021673550642
	-0.0511078150023631	NA
NSMF	0.166976770797284	0.763577142823213
	NA	NA
	NA	NA
	0.0599425260948104	NA
	-0.0386005328527117	0.899718190178323
	NA	NA
	NA	NA
	NA	NA
ZNF853	0.549893707470602	0.405555310357061
	NA	NA
YPEL4	-0.832724542163727	0.0561116937916576
	-0.306084012589526	0.437847840795503
	0.0494744183717549	NA
	-0.109290977096686	NA
	NA	NA
	0.173302571041146	NA
CXXC5	0.671331578173776	0.42069790657019
	-0.0493728549100174	NA
CCND1	-0.591878662141365	0.099225502873412
	NA	NA
	NA	NA
	-0.449666451368803	0.552598809587051
ITGB5	-0.124726972334823	0.697643249304425
	NA	NA
	NA	NA
	-0.0491353670995406	NA
DUSP6	0.765766060440551	0.00678259837340315
FITM2	-0.384708190130651	0.271082098400908
	0.489178719819885	0.584035531010724
IL17RB	-0.583707895968609	0.03104724079416
	0	NA
	NA	NA
ADIRF	-0.832841304601241	0.194246772022917
	NA	NA
TRIM28	1.01822481965691	0.0709052459255012
	-1.11547544354502	0.186945315978787
	-0.0264459368442105	0.953538430467343
	-0.0213358042158406	NA
	NA	NA
	NA	NA
	-0.0126576853765977	NA
	-0.048942333865085	NA
	0.866876112853189	0.26655125267408
	NA	NA
	-0.0127574484219961	NA
	NA	NA
CYYR1	-0.588894254396418	0.140331178333649
	-0.0490592519886664	NA
	-0.0140027334744982	NA
	NA	NA
	0.096059127804764	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.744412159057891	0.397291320953411
NIPAL1	0.218133391987558	0.494187999379384
ZNF891	-0.428181790378458	0.332899503207462
OR10Q1	NA	NA
NDUFC1	-0.26586765383781	0.285935418910605
CAVIN4	-0.266966051307971	0.758936095597143
	NA	NA
	NA	NA
	NA	NA
TOB2	0.336963484548453	0.257432260775988
	-0.0265796556334258	NA
	NA	NA
	NA	NA
	NA	NA
	-0.110441244745371	0.728092000240919
GNG10	-0.0171766776377503	0.987438945535885
	NA	NA
	NA	NA
	0.191636063976846	0.825067028666146
SOX8	0.0248542994522218	0.962478328180067
	-0.27604277459748	0.452675014056206
	NA	NA
KCNAB3	0.0693335544284911	0.814982220485163
	-0.0493728549100174	NA
JRK	0.719165588818875	0.630736065596106
	-0.090138974153447	0.835560836886715
ALMS1	-0.434105027525358	0.129025620194939
	NA	NA
	0.811040366881855	0.077126204785802
	NA	NA
CNTNAP2	-0.825378391813695	0.318117416604092
	NA	NA
	NA	NA
C6orf203	-0.219903752223915	0.330175005351188
INAFM1	-0.288717809830451	0.768416713566211
MS4A10	1.12626276526389	0.018729878836356
	NA	NA
	NA	NA
RCVRN	0.158120613127832	0.768474862629635
	NA	NA
	NA	NA
