gene_name	synovitis_with_corticosteroidvssynovitis_log2FoldChange	synovitis_with_corticosteroidvssynovitis_padj
	0.00131828228942553	0.997944065018313
XKR8	-0.391045676714254	0.540089657851724
ALDH1L1	1.59482099677477	0.00342493578970186
UBE2V1	-0.183471776224811	0.536663157484482
IRGQ	-0.105486517626926	0.777502304702004
	-0.324035189634891	0.682259965924148
PCNA	-0.41458059234377	0.421007626578768
SELENOI	-0.006082002495947	0.992225552241516
	-1.08068221690135	0.340143354593658
GANAB	0.173130597546712	0.622773480577763
MAMDC2	0.463945151230643	0.557364948292171
PDIK1L	-0.405349607635053	0.437425406976408
PTF1A	NA	NA
UQCC2	0.582474973266155	0.0894332044026166
DAZL	NA	NA
ZNF692	0.401110204451232	0.433903662385847
BLOC1S4	0.243603513582533	0.86534595015126
MIXL1	0.0628745130200733	NA
GART	0.0417760536176303	0.946317827483753
C14orf28	-0.275201230304454	0.581575645650945
TCF7	-1.22187941730943	0.00181173408535783
MYBPH	1.38992780221488	0.149269171995445
MACO1	-0.191786451425501	0.556046398261776
ARID2	-0.226752640219476	0.637148946093248
TSPAN16	-0.0576427197113578	NA
PKP1	2.3779889360713	0.0018536591411901
SLC19A1	0.303302708234293	0.741028608365057
CAPN7	-0.436596387888964	0.232631650011729
	NA	NA
FAM43B	0.0963476582123902	NA
INPP5K	0.192813224984458	0.761456541828168
	0.703477796740255	0.223463890510066
	NA	NA
GP1BB	NA	NA
DEFB124	0	NA
	-0.561632670230285	0.708509890925743
	-0.237686160633428	NA
	NA	NA
	NA	NA
SLA-5	0.0517163063914338	0.999626330347552
	0.317530966264664	NA
	0.0777238609864665	NA
	0.453427819075656	0.558834635897279
C17orf67	-0.088714922631338	NA
CXorf65	NA	NA
FUS	0.20065004027123	0.686211902057172
	NA	NA
	-0.424293433054121	0.551770710676971
STK4	-0.447291727405929	0.153836302385947
	0.671666407003626	0.607555714139697
FGFR3	0.624069232046603	0.134806254009546
	0.150264136280535	NA
DENND3	-0.0070607127383777	0.987552450056128
	-0.0152890345468954	NA
MCTS1	-0.361178036244459	0.714922451891295
APLN	NA	NA
	0.0736867161392689	0.883046494472218
TEX11	-0.232746026814699	0.787974530501224
LENG8	0.332216114447311	0.561048532360133
	NA	NA
FRMPD4	0.202116037080679	0.897199366720633
	0.423581883194269	0.716661250994278
	0.127043640775359	0.886318508828639
	NA	NA
	-0.054841961011021	NA
FADD	0.131174841415051	0.86367821274606
	NA	NA
CDSN	-0.0184071145410569	NA
MPL	0.656289810037449	0.461906697874753
	0.257370808155198	0.526813937725128
	0.00555956298201189	0.991770728353249
	-0.449045344037549	0.718199794535284
APOA1	-0.113479747385683	0.945631601719599
	NA	NA
	NA	NA
	0.151372453096954	NA
	0.222817828332585	NA
ZFAT	0.134737738758723	0.821888246042922
	0.0496271070545498	0.972591524697719
	NA	NA
NFKB1	-0.232651879547464	0.371856944117538
	NA	NA
	0.662205181864801	0.612116336258156
	NA	NA
	NA	NA
	0.00422723228402041	NA
	-0.013712888994619	NA
	NA	NA
	0	NA
	-0.0340546634464311	NA
XBP1	-0.00241127195234413	0.995834343355862
WIF1	0.880056647201892	0.272131774718958
	NA	NA
CCDC160	-0.773124877497407	0.244205942389084
AWAT1	NA	NA
	NA	NA
	0.532984297038996	NA
IFN-DELTA-7	0.240611878443437	0.861234318208261
	0.103093708633785	0.937499504737176
IRS4	NA	NA
CSMD3	-1.36087777194807	0.117979835536246
FAM133A	0.554047603150486	0.551373599691133
GP5	NA	NA
	-0.131245734179915	0.999236247863352
	NA	NA
S100A1	0.835470377190251	0.388826010334468
	NA	NA
ZNF514	-0.357206691928943	0.394760480601816
	0.358194180306423	0.254701236279997
FAM110D	0.180712021346014	0.831903593985646
	0.247701712087146	NA
MAPK7	0.265748384197282	0.811967500427193
KPNA4	-0.0747450204947375	0.894026732164576
SP8	NA	NA
HAND1	0.0596471898528562	NA
	NA	NA
ATP13A2	0.406408536536171	0.682104753604056
	0.156617243549084	0.705721208378391
	-0.0152455758672693	NA
	-0.125993744191113	NA
	-0.00426613253742161	NA
	NA	NA
RPS7	0.611643642610121	0.386177173607734
	-0.0135344200908177	NA
	0.159797219349064	NA
FAM237B	0.219192590095356	0.69174379037443
	0.401457301509462	0.625317234637686
OR6M1	NA	NA
	NA	NA
	-0.0570140873732129	NA
DBR1	-0.225026570998041	0.537913056452096
TAS2R38	0.0963476582123902	NA
METTL21C	-0.179318435217076	0.75866183474262
C1orf174	0.109668787938392	0.836414817853863
TBK1	-0.162475594668842	0.739313412805521
CPNE7	-0.00425157900102294	NA
C9orf85	-0.046952833503328	0.937049310375494
PLA2G2D	-0.804056359828087	0.564600541555926
GLT6D1	0.433016497771367	0.627086115640268
HILPDA	0.202857330475591	0.751330628226825
TMEM150B	-0.33085814017478	0.73285870527895
CBR1	-0.0137294061383624	NA
TM4SF5	0.30485625663557	0.608807667726783
SLFN14	0.24371060222197	0.700699999244328
CD70	-0.00325936193826977	0.995868358213538
	-0.344217935499466	0.413999840774902
PREX1	-0.224340614838943	0.811967500427193
	0.30434894361212	0.756217961013669
	-0.01029864246177	0.986941840190679
HIST1H2BB	-0.0373370718233012	NA
PPIG	-0.301396815068007	0.492922160173761
	NA	NA
AMPD2	0.0986635628310139	0.922792837537566
	-0.050258597898798	NA
PPIC	0.0473835900008659	0.931211433372305
SIRT5	0.295619435987654	0.480795319910965
ZBED1	-0.0371860773509761	0.953442173358704
SIVA1	0.172980482554292	0.889680747023716
MAGEB5	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.169097889556278	NA
	NA	NA
IKZF4	-0.266834625502885	0.853357663073131
	0.244919762545526	0.753800245764163
ABCA13	-0.0921088254333362	0.893514880746121
NMNAT3	-0.482132582635583	0.497518400889898
	0.0234488898137688	0.989144559319872
RAMP3	-0.0518871667900798	0.996313756973212
	NA	NA
	0.023065852786641	NA
ACAP2	0.142504825845289	0.833535169674249
	NA	NA
IFN-ALPHA-15	-0.0365278177183719	0.945631601719599
	0.320519143335198	NA
	NA	NA
	-0.258022092086285	0.768028812929494
ACKR2	0.111583355914001	0.897199366720633
RASD2	-0.0665780540729528	0.961643801766712
	NA	NA
	NA	NA
BEND3	-0.271290134658762	0.447462138756175
	NA	NA
CKLF	0.0961221709392399	NA
	NA	NA
	NA	NA
	NA	NA
	0.325498963015858	0.846376940819067
	NA	NA
TMEM210	0.19101097463516	NA
	-0.140922190603764	0.730310379378241
	-0.127059821943479	0.860431651300228
	NA	NA
RNF11	-0.259761954942107	0.588291654696583
KCNMB4	1.03674799636512	0.173827861164789
FBP1	0.69033513469558	0.186206896691479
FNIP2	-0.525855469550463	0.0602659546606995
GP9	-0.26515158265463	0.804663683467838
	-0.9647413231568	NA
	NA	NA
	-0.188577363678635	0.714922451891295
	0.133069449201769	NA
PRELID1	0.284750219036517	0.246553019698128
	0.541718624937807	0.591886036500339
	NA	NA
	0.308897109694695	0.808233222421195
C1orf185	-0.290388398283188	0.746917502826311
	0.0202667701637131	0.986782230536412
	NA	NA
	-0.0976849165038077	NA
	0	NA
	NA	NA
	NA	NA
	-0.0136412477008592	NA
	-0.0503048784842284	NA
	0.555561543215125	0.498869505143748
	NA	NA
LMOD1	-0.15170901014646	0.867793135972018
	NA	NA
	0.575729146768615	0.686016070355628
	1.27055174365638	0.133087413450041
TFCP2	0.166263595408547	0.532958959445546
PLAC1	0.587647852736571	NA
	NA	NA
	0.132424780216146	NA
	-0.086271102058504	0.835817935145213
OLF42-1	0	NA
	NA	NA
	0	NA
HS3ST6	0.127383360880524	0.915180727468636
	NA	NA
	0.0229996564747583	NA
NAPB	-0.390838654879746	0.0255124853712959
TEX35	0.829127190619327	0.39358897733022
FEZF1	NA	NA
	-0.291082178597588	NA
	0	NA
UFM1	-0.00384573613412735	0.99577761323978
	NA	NA
	-0.15332615981175	NA
	0.117200969511773	0.945631601719599
OPRL1	-0.190142658641179	0.816598258616472
	NA	NA
CCDC54	-0.128752838399472	NA
	NA	NA
	NA	NA
REN	0.546729496719089	0.497728089715249
GLIPR2	0.492232047177469	0.0870290562681741
	NA	NA
	0.0605848007256138	0.949735955979737
	NA	NA
	0.573626852577554	0.244338924515241
	-0.367299057450377	0.556046398261776
GAP43	-0.386874082561403	0.661011627239063
	-0.0136444201513688	NA
	1.10331819073902	0.210139882198415
KAT8	0.213899859119772	0.801550450851044
	NA	NA
PTTG1IP	0.213544692911877	0.670316968007249
	NA	NA
DDA1	0.224713898320417	0.668216296949808
	NA	NA
	NA	NA
	1.18498249210954	0.0422886071028997
	NA	NA
	0.0229674097353777	NA
	0.0221418416538012	0.988915407195218
	NA	NA
RHOQ	-0.581115013511851	0.157850884027301
TXNIP	0.77105654563171	0.148830781879384
	NA	NA
	NA	NA
NIPAL2	-0.0818522834879175	0.888912334603861
	0.139598777112929	0.825575061361151
OR2D2	0.0237068062378378	NA
STRADB	-0.194563536340737	0.702893042063163
FGF5	0.342789468915976	0.81137373305319
IMPG2	-0.121571433941886	0.861297727571482
F12	0.255183546634616	0.78428655131318
	NA	NA
	0.460102150975857	0.670316968007249
	NA	NA
	0.495661041971285	0.149808023129748
	NA	NA
MRPL57	0.186934125711299	0.775768734545323
	-0.102403537597961	0.855755734212605
	-0.495035241803872	0.59844288970313
	0.059645016925636	NA
	NA	NA
	0.946832583040578	0.232631650011729
	-0.184470465599801	0.717788280913345
	-0.0136351627841413	NA
GRIN2A	-1.47408304442309	0.0607620454907844
	NA	NA
	NA	NA
	0.152557805094782	NA
SMCO4	NA	NA
	0	NA
TECR	0.400205857019544	0.646447040795073
	1.38795428647897	0.0211142685870819
CTBP1	0.0436475385223234	0.953084429152979
	NA	NA
TCAIM	-0.383030722189677	0.376783236647631
	NA	NA
	NA	NA
	0.43739663785506	0.753783233655818
	0	NA
	NA	NA
	-0.251416311724134	0.826823740716097
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.0103833380167228	0.989795030465459
	-0.064181995250186	0.927483614874506
	NA	NA
	NA	NA
	NA	NA
NR4A1	-0.399553740441411	0.760846152380994
	NA	NA
	NA	NA
ZYG11A	0.304327808058375	NA
	0.0230213898640809	NA
	-0.102851453323242	0.954679728402714
	NA	NA
ST8SIA1	-0.759129597992757	0.279163747692704
	NA	NA
	NA	NA
NAA30	-0.169767950860144	0.766483879480282
	0.25628563799533	0.869730667701488
	-0.0505006701642582	NA
	-0.62812949037601	0.919652183336726
SNX18	-0.325797646958062	0.48871023606901
	NA	NA
	NA	NA
	NA	NA
	0.530265029602406	0.230729342483463
	NA	NA
AJAP1	0	NA
	0.117208304434023	NA
CMKLR1	0.432692236117148	0.334747856172057
	NA	NA
	-0.202203232210617	0.721437738330016
ZNF580	0.345358761707507	0.623357383460071
	-0.0505006701642582	NA
	0.193352682434375	NA
TCTEX1D1	0.0961104820026936	0.938559913183269
	0.0597753400927426	NA
ATP5S	-0.141463409858009	0.765547798379337
OR13C8	NA	NA
HES1	0.615651526547283	0.354620416607037
	NA	NA
	NA	NA
MT4	0.0963202762552118	NA
ADO	-0.172400011668218	0.726702516670504
CELSR1	0.622375666344179	0.114860489289707
	0.516930150061627	0.810696849877345
	0	NA
	NA	NA
AADAC	0.154625594447219	0.90616570872038
	0.358130320616488	NA
	NA	NA
RPS14	0.963557464473714	0.329743837449537
	NA	NA
	NA	NA
LIPN	0.456427349596658	0.207240240180536
	NA	NA
	0.0963725210969838	NA
KBTBD6	-0.207583611984901	0.73265259589113
MARCKSL1	0.411816753549296	0.821888246042922
	0.146080796209681	0.830691324221178
C9orf40	-0.297811387779197	0.743832871293475
	NA	NA
	-0.373422639013634	0.645443925164766
	-0.0385854483026515	0.958596295824232
	0.112478198185399	NA
	-0.0503938425542168	NA
SIAH2	-0.120162523175284	0.762463749070264
	0.02314233882027	NA
	0.0595937472079161	NA
	NA	NA
	-0.610798838962529	0.192581813291246
	NA	NA
	0.0354427420839455	NA
	NA	NA
	NA	NA
	0.0773966637169376	0.92261702137792
	0.185770921789108	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
STKLD1	0.71763904378181	0.495122130440411
	NA	NA
	NA	NA
	NA	NA
	NA	NA
PMPCA	0.304340524744004	0.338132223670642
	-0.296924721199882	NA
	NA	NA
	0.969972626580281	0.278743306815358
	-0.599578220641138	NA
	NA	NA
	-0.11669092166447	0.902512992165672
DYNLRB2	0.538697808892503	0.540089657851724
	NA	NA
UPK3A	0.250388422592532	0.585284246149416
NECAB1	0.179717498962192	0.890303512614951
	NA	NA
ZBTB34	0.123427549571531	0.867235620475895
	NA	NA
	0.0230805432885197	NA
YAP1	-0.298352744348942	0.519487879880268
	NA	NA
KDELR2	0.0312397899559768	0.937678198686297
COX11	-0.0477482732263597	0.95120320456366
MRPS14	0.230729470452804	0.472028007948466
	0.0224051849998046	NA
	NA	NA
	NA	NA
GRAMD4	0.127440853593542	0.873563759194372
CLP1	-0.077942506387661	0.897339388057856
	-0.0483646219382132	NA
	0.022935012075435	NA
	NA	NA
	0.0859020073360189	NA
	-0.826206096172718	NA
SLC27A5	0.226485714734141	0.685039790742928
MLYCD	0.247593574289823	0.816742350135926
	NA	NA
C14orf93	0.193698019758628	0.757937404700137
	NA	NA
	NA	NA
ARL5B	-0.097580932965081	0.868674297641622
OR8B8	0	NA
	NA	NA
KMT5B	-0.142185063390375	0.698934301342875
ZKSCAN1	-0.245615835840568	0.430369167273107
ZNRF1	0.262970630742744	0.644315715166512
	-0.0137537575493144	NA
PRRT1B	-0.245200316789375	0.774610740452769
	-0.293117584056186	0.613674302237286
	NA	NA
EEF1AKMT1	0.323937428088466	0.622074021957496
PNMA8C	NA	NA
	NA	NA
	NA	NA
	-0.21732595392251	0.866469984669358
PTK6	0.999492182163708	0.197797134293739
	-0.131243394541645	NA
KLHL6	-0.446652372578971	0.586731481557877
GLOD5	0.551593033887081	0.241958145890228
OSTN	0.232849672018445	0.794061749186373
	0.0139451458982622	0.979553884293331
	NA	NA
	NA	NA
	0.180922361900778	0.875648835311957
	-0.187468889778018	0.825115732363876
	NA	NA
	0.0633980241160864	0.942714924397844
ARHGAP17	0.0468295703313487	0.893514880746121
DUSP22	0.116001424563698	0.883055869463238
	NA	NA
PPP1R18	0.0251642059731891	0.975613476595075
CYBA	0.492358812968727	0.694982422523538
TRDV3	-0.289932658215776	NA
	NA	NA
CYP27C1	0.119574772786189	NA
PPP2R3C	0.0949480494344351	0.868110084884435
	NA	NA
	NA	NA
	-0.0135918092865056	NA
	-0.20838878376422	0.76637915465281
PRRX1	-0.266168031471177	0.644754143363962
	0.0963098491883188	NA
	NA	NA
	-0.205073796641772	NA
MTMR12	-0.112040581940024	0.820372352386745
POMK	-0.203639767787903	0.60570720298871
HRAS	0.237291007964961	0.821091748022287
CCDC28B	0.0955380520213331	0.932466656370585
	0	NA
	NA	NA
STARD4	-0.101142768417105	0.904990018173087
NRSN2	0.352203761180825	0.464909734461909
	NA	NA
	NA	NA
ASB17	NA	NA
	0.132073592744388	0.774610740452769
MARCH11	0.107298092815025	0.883046494472218
	0.567158129495775	0.564914903932479
	0.180883355883772	0.86367821274606
	0.41992061577059	0.757446204500436
	0.205578535886105	0.532336278711798
TSPAN10	0.715160499503873	0.476801273560889
ABO	0.676964699385974	0.318098111172005
PCDHGB6	-0.310562075204038	0.45739610144431
MYCT1	-0.427270107908851	0.545164500115742
HAND2	-0.0500155616749576	NA
ANG	0.31702044733838	0.467607373552361
	0.333993149290296	NA
	NA	NA
ARL5A	-0.0115113250009042	0.991740525336884
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.229134730119162	0.618636721164272
	NA	NA
	NA	NA
	0.472116188158216	0.739138593339798
	NA	NA
	0.00334858902031618	0.994782624961401
	NA	NA
	NA	NA
	NA	NA
TCEAL7	-0.176370304060469	NA
CHCHD6	0.506903486543246	0.643990664659615
	0.059596949386488	NA
	NA	NA
	NA	NA
MZF1	0.246266111180506	0.757446204500436
	NA	NA
	NA	NA
	0.707717755495468	NA
	NA	NA
	NA	NA
	0.059659621295153	NA
	NA	NA
	NA	NA
MFF	-0.215987014300512	0.627086115640268
	NA	NA
	NA	NA
TMEM42	0.419355602983975	0.34312965482979
ATP6V1G1	0.0735601226100144	0.896405987723562
	NA	NA
PCP4L1	-1.03722483988941	0.122464113026515
	0.0698518163704993	0.886318508828639
	-0.0885399765553269	0.927460748544092
	0.059659621295153	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.60927519888091	0.540219486978999
SYT13	-0.153662737261094	0.897339388057856
	0.801062092470818	0.486920181078336
ZNF462	-0.0205344947907955	0.969852359650945
NUDT3	-0.149785621583967	0.505401669373148
	0.0770064962709279	0.825515934295765
	0.103201712802961	NA
	-0.39065681024249	0.763549338028271
	0.964027772458699	NA
CDADC1	-0.203757464796081	0.627086115640268
SYNGR2	0.261326941990356	0.790806899482692
	NA	NA
DNAJC5	0.233013046402535	0.771664355910255
	NA	NA
TRAV2	-0.147332529033006	NA
	NA	NA
	NA	NA
	NA	NA
	0.0989112404341403	NA
	-0.136423907060127	NA
	-1.5004627813968	0.0186588093290626
	0.0596471898528562	NA
ZNF570	-0.183197655589884	0.730970167444541
	-0.0136790784954531	NA
SMCO1	0.426069925844106	0.45739610144431
SERPINB9	-0.394258257139122	0.22493664720508
FOSB	-0.906919094835405	0.414120063162942
SFT2D2	-0.604735905309526	0.00502963080208899
	NA	NA
	-0.166746345107902	0.852524326904848
	0.148644828358677	0.446015897330962
	NA	NA
	NA	NA
	NA	NA
WBP4	-0.169962973164923	0.704797133821411
PRPH2	NA	NA
MOSMO	-0.126265859461829	0.80587782252896
DPH7	0.643148021040163	0.433869539227226
GNL2	0.158464518030279	0.537913056452096
	-0.0502470798474289	NA
	0.118996368335797	0.932466656370585
	0.615829720672614	0.47808495983131
	-0.192245847811602	0.631162272649002
	-0.0308363426728852	NA
	NA	NA
ZCCHC17	0.0793275096211981	0.824478690964267
	0.121382806215951	0.870238970110869
	NA	NA
SMIM12	0.50689169723138	0.592552904771101
	0.0596056005839713	NA
	0.059659621295153	NA
	NA	NA
APOC4	0.255968170240264	0.624064830617929
WISP2	-0.302384898076721	0.640583043906313
RNASE1	0.0810059752911004	0.925671471644773
AMELY	0	NA
	NA	NA
RPGRIP1L	-0.142544601703494	0.807244324524252
DOK3	0.652535566590107	0.608499720303697
	NA	NA
	0.0595800562293269	NA
	-0.0355050205824573	NA
	-0.186331975657225	0.90775728235959
	-0.0226059917192496	0.958754521294899
MAPK8IP2	-0.0970141700114407	0.95002689223515
C12orf75	1.13482968947252	0.0383144065653096
	NA	NA
	-0.455851430195583	NA
	-0.184210234947821	0.633894462246199
C11orf95	-0.142716220269072	0.915159290300719
	-0.0502977022166665	NA
	NA	NA
DOLPP1	0.298031278817915	0.601348096746735
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.187488052186721	NA
	NA	NA
	-0.103724108584472	NA
	0.0596471898528562	NA
GGPS1	-0.0862234086621336	0.863795677152005
	NA	NA
FAM104A	-0.057424739472457	0.914430300427571
	NA	NA
	NA	NA
TLDC2	0.133342027838328	0.867949615043855
	-0.181693106028273	NA
	0.645912252334403	NA
DIRAS2	-0.218431416272202	0.971359658956465
	NA	NA
	NA	NA
	NA	NA
TSTA3	0.336534690960751	0.730310379378241
	NA	NA
SLC2A9	-0.211159875276575	0.846376940819067
GXYLT1	-0.199986489380398	0.741474200209774
	0.739162403443061	0.525761495639694
	-0.31953222963566	0.459224164975503
	-0.0698115869644693	0.944142452113021
CTDSP2	-0.0578349598146529	0.867682377345669
	0.0251957396120449	NA
BRF1	0.388456408469919	0.738699520581969
	NA	NA
MFAP5	1.54348451107669	0.00490277082124822
H2AFY2	-0.0521498601904535	0.938363600843541
	NA	NA
CARD9	0.282275367660928	0.90616570872038
PTPRQ	-0.105634563459403	0.948638138844882
ADCY8	1.23470491473098	0.0144619813704023
	NA	NA
SEMA4B	0.16484804769416	0.716186110830808
	NA	NA
SOX14	NA	NA
	-0.391606734767049	0.561344960449905
RAB39A	0.00841609813082792	0.998111958169922
LYNX1	-0.283181742102592	0.80587782252896
OR9Q1	NA	NA
	0.638535711697541	0.482542744234306
ABRA	0.405686653170835	0.5289300336789
	-0.46623739104348	0.700654039444719
	-0.100027671927387	0.822837065435279
	-0.0582702327464744	0.928963746516066
	NA	NA
AKAP12	0.935785769552153	0.0708904001464344
	NA	NA
	NA	NA
MGST2	0.278667047617101	0.808997976311823
	NA	NA
	-1.44139164787252	0.000951469483071105
	0.315927044948235	NA
	-0.462040068131443	0.492778396329289
	NA	NA
	-0.318905968011984	0.540089657851724
KCNQ2	-0.0503048784842284	NA
	NA	NA
	NA	NA
	NA	NA
	0.308877932842148	NA
	-0.523855716224782	NA
	-0.183490182890614	0.813874260649326
	0.293171355343785	0.807807624530865
CARS2	0.200674467473413	0.780261408464332
	NA	NA
TM6SF2	-0.65734592565326	0.272131774718958
	NA	NA
	NA	NA
	NA	NA
	0.223468812290693	0.639805668999751
VMAC	-0.115560114138611	0.80587782252896
	-0.0136603841765221	NA
	NA	NA
TANGO6	0.0411823558011309	0.938970774257462
	0.201231158759963	0.873563759194372
CTTN	0.396279604921626	0.553605322370579
	0.189818614426911	NA
TSHR	-0.443757444188259	0.545765659247363
	0	NA
	0.122606949058389	0.821091748022287
	-0.100307489120523	0.824145934736742
YAF2	-0.138930794508396	0.739654268764907
TULP4	-0.220789826828446	0.73265259589113
	NA	NA
	-0.457419717538628	0.539036670449186
EDA2R	NA	NA
MAGI2	-0.983717262358807	0.172871561881683
PSMB10	0.206194822169312	0.874686672604729
ARL3	-0.242229839997964	0.596994023344879
	0	NA
	NA	NA
	NA	NA
NCDN	0.353032293956537	0.716661250994278
	-0.194701190551255	0.770248891761989
PTAFR	-0.811809926493382	0.257243712934557
ACSL5	0.133944796262284	0.771323350970661
ARF4	-0.120092860655749	0.783884978585212
ZNF331	-0.310487240867342	0.536930747643131
TNFAIP8L3	0.79997237790023	0.197797134293739
	0.0960259272604123	NA
	1.15848019792231	0.0639974105244308
DNAH3	1.05216437139088	0.0794184790175217
TMEM139	0.187272075415369	0.781566860070736
CEP72	0.579168172060569	NA
DHRS7B	0.794316580892243	0.454532788055365
	0.0947963392169962	0.907068081756276
	NA	NA
	NA	NA
	-0.0525454579545031	NA
	0.742118096949097	0.603197706560023
TM9SF2	-0.263353199421145	0.605279627626701
ZKSCAN5	0.0460210201070946	0.894810083630964
NGRN	0.0879651669569811	0.812878579088104
	NA	NA
	NA	NA
	-0.0545893550800077	0.980415005603347
	-0.281559346706888	NA
	NA	NA
	NA	NA
	0.0355586094307128	0.93915233440348
TP53I11	-0.791764592731935	0.452404998292072
	NA	NA
HASPIN	-0.524713581728061	0.286345063605201
	-0.0136412477008592	NA
	NA	NA
	NA	NA
NAPRT	0.14130709745809	0.957232610264063
	NA	NA
	-0.150278320423071	NA
	-0.00961425990235565	0.991770728353249
CADM1	-0.306224616805404	0.558246030362862
	NA	NA
GATAD1	-0.145275071384285	0.611347892988358
	NA	NA
CMTM2	0.675867172045636	0.531738564728387
	0.0157795828911706	0.978624250169144
	0.230018267548426	0.865609825631135
	NA	NA
	NA	NA
	0.674545343029234	NA
	NA	NA
	NA	NA
RBM28	0.0128644172127315	0.974764981966972
	-0.301436795768405	0.845989269888001
	0.218667428792652	0.695376899078664
IFN-OMEGA-4	0.363765456432622	0.75866183474262
CBR2	1.67159211940895	0.0147033431001843
	NA	NA
	-0.0938680824269291	NA
	0.291355338654132	0.705976566219494
DACT1	-0.252610609459477	0.486920181078336
SMIM19	-0.00343936711743039	0.994858933783608
KCNJ10	-0.0210721775594143	0.989019726796352
	NA	NA
MRPS12	0.350061998288599	0.757446204500436
	-0.0138002018047243	NA
	NA	NA
	NA	NA
AQP8	0.155721786338198	0.779032433616644
TIMP3	0.0471202751912758	0.94484707057289
	NA	NA
XK	-0.771913917060732	0.482979024077969
VPS72	0.28394241032683	0.292437285648499
	0.819795319776093	0.33808825306906
	-0.15318307063403	0.746917502826311
	NA	NA
	NA	NA
REM2	0.381856300688665	0.597456983872701
ZNF469	0.55636837048876	0.564610705087511
TMEM159	0.0425225510611533	0.932466656370585
ABHD8	0.0335588535880471	0.983608650218095
	NA	NA
	0.0636193041786228	NA
CDC42SE1	-0.0930463111278638	0.826594032027222
PNPT1	0.277594088241031	0.541875619239397
	-0.632625469082212	0.550045762177923
	0.0596471898528562	NA
	NA	NA
	0.0925841623627573	NA
DDIT4	2.07729827537718	0.00105018905153244
	-0.395749713481633	0.639789917744138
	NA	NA
	-0.0136790784954531	NA
HSBP1	0.118137011353666	0.698150798359928
	-0.3162684107785	0.64915663488427
	NA	NA
	NA	NA
	-0.148369207169926	NA
	-0.230669085500204	0.709831556124979
CALHM5	0.346622777559847	0.653532084044907
	NA	NA
	NA	NA
PAPSS1	-0.242871077641801	0.443192589876102
	-0.473992084665236	0.731575318518006
TNNT3	0.243718462368885	0.891108083391701
UGT8	0.367901828213973	0.69689982369101
KCNS3	-0.853393321662629	0.198719204425272
	-0.641161292389577	0.607648216196566
	NA	NA
	-0.0475718953645481	NA
	NA	NA
	0	NA
	0.0650176194040979	0.945612570354487
NDUFB4	0.124520929201639	0.698755273913335
ZFP82	-0.283366891360654	0.702853975365071
	-0.349981001826928	0.794478042657116
KCNS2	0.40923321950597	0.655881284357079
CYC1	0.306556896201166	0.786607555893344
	0	NA
	NA	NA
	-0.571241452588258	NA
	NA	NA
	NA	NA
NKX3-1	0.30152499758228	0.6710292269941
SHANK3	-0.0610144269045329	0.973585590608062
	NA	NA
	0.0596685124827011	NA
	0	NA
	NA	NA
	NA	NA
	NA	NA
OR3A1	-0.427273984901147	0.767064324683284
	-0.0135527709345724	NA
	NA	NA
GJB2	-0.291558823836004	NA
BHLHE23	NA	NA
NEDD8	0.128723284116193	0.716186110830808
GAS2	-0.350600458792214	0.462326410834135
MED22	0.152960350950041	0.836414817853863
YES1	-0.13080029005996	0.844733603597637
	-0.0502292168950406	NA
	NA	NA
	NA	NA
GPC5	0.350169095192531	0.730432985818331
TP53BP1	-0.498410674280227	0.00662475526048967
	NA	NA
	0.00384505981460531	0.99577761323978
	NA	NA
SLC39A10	-0.537179600993216	0.33823797548983
	0.220372398661581	NA
INSL5	-0.0502905259491046	NA
	-0.595442131190573	0.551685644084
KCTD2	0.172301628877078	0.765202578004481
CAPSL	0.196664394426535	0.723932407823229
	-1.17597381406701	0.217260196061807
	NA	NA
	NA	NA
SAXO2	0.121312908349604	0.869002893589791
	NA	NA
	NA	NA
	NA	NA
TAOK2	0.123862878093236	0.850911687153232
	NA	NA
	-0.171283510135101	NA
RASSF5	-0.223035853511292	0.725794266630227
	NA	NA
	-0.04940976045705	NA
	NA	NA
	0.0612053232400309	NA
	NA	NA
ANKRD53	-0.115276655047636	0.898885114502605
PTCH2	0.956330649715926	0.367319492267798
	-0.669649894571199	0.362290249905872
	NA	NA
SHISA4	0.382213512790556	0.768083641234993
	0.291673281498098	0.794478042657116
	0.263525288377316	NA
	-0.0519834225043568	NA
	0.428817137525857	NA
MYOCD	-0.597030001258573	0.621404251670298
DIMT1	-0.286568418918741	0.453933596413999
GLRX2	-0.1362942101298	0.820534850235534
	0.336773742424164	NA
	NA	NA
	NA	NA
	-1.57023540050345	0.0226032739372587
	0.557811343470946	0.498943398678596
GPR18	-0.190493939062294	0.835817935145213
	0.136756438398888	NA
	NA	NA
	0.594255319098734	0.537913056452096
	NA	NA
	NA	NA
	NA	NA
RTN4	-0.0396440664112704	0.949735955979737
	NA	NA
	NA	NA
RNH1	0.557957245701459	0.667045883732264
	NA	NA
	0.0595618575805071	NA
SH3BGRL2	-0.470135504340926	0.533046507979895
	0.527809034451447	0.440699068586953
	NA	NA
