gene_name	synovitis_with_corticosteroidvsControl_log2FoldChange	synovitis_with_corticosteroidvsControl_padj
	NA	NA
CANT1	0.66777328945124	0.0221903828794309
KRTAP11-1	NA	NA
IRF2BP2	-0.535577614839175	0.0086803748749272
	NA	NA
	0.0648676796554437	0.943003827090942
	NA	NA
	0.0850922147885993	NA
TFEC	0.153733799735833	0.646647906312633
	NA	NA
	-0.312301493898875	0.642971868485186
	-0.702101117793088	0.0168262204802629
	NA	NA
	-0.192180242340011	0.56861375785642
	NA	NA
CLEC2L	0.394890635546266	NA
PROKR1	-0.0762931997267982	0.908978950116817
KCNE4	-0.076605396506584	0.909223811238488
CMTM3	-0.0625875160318205	0.834792664494306
CNTN6	0.328451501154014	NA
PACRG	-0.658366239572017	0.0555365604770185
	0.0470915616735631	NA
TMED7	-0.470157683793914	0.0812866380170096
	NA	NA
THAP5	-0.629511174860843	0.00675755488572305
	NA	NA
CNGA1	0	NA
ARL16	0.426050295680723	0.0279672644355905
CCL21	1.36504547840335	0.0114646190519394
	0.0463812008118743	NA
RAI1	0.41437454479839	0.391798011952586
	NA	NA
	NA	NA
	0.640353838706636	NA
	NA	NA
	NA	NA
	-0.108779978713826	0.866353426488044
PIP4P1	0.195406753960672	0.342288080000219
	NA	NA
	0.0468454271626228	NA
	0.00925558907532379	NA
SPATA16	0.0470322939198416	NA
FUT10	-0.451679893842965	0.0442010587478839
	NA	NA
ADAMTS3	-0.329368898605861	0.531154367962581
CCNT1	-0.14684086956357	0.515837560780232
	0.591598987096808	0.255836958612438
	0.0467799261707679	NA
ACBD7	-0.663901636546944	0.136202851388513
EREG	-0.36198605180556	0.473305771518245
TIGD4	-0.577584137028346	0.134063289774247
	-0.251681644185528	0.466379087269505
	0.0831384892897701	NA
SMCR8	0.775887706756343	0.024114464884281
MPST	0.40337569584298	0.106118886744662
ABT1	0.128725001325713	0.480100101589678
	0.0447620012102378	0.886428640302033
	NA	NA
	0.0674941893309233	0.940846993955047
	NA	NA
	NA	NA
	-1.13919788714554	0.0358132127208627
	NA	NA
	0.082065177458941	0.765419072607856
EDF1	1.08190134000282	0.0467824326512061
	-0.0431144075755398	0.676365774112058
	NA	NA
	NA	NA
	1.00675020091701	0.0568472131868881
	-0.119859114762304	0.910053036234391
	0.0460487390171848	NA
	NA	NA
	0.211397086511358	NA
	1.19301438029523	0.11138916749454
	NA	NA
	NA	NA
	NA	NA
RXRA	0.408353431393421	0.182483919293984
HSD17B2	-0.0763251062438691	NA
CACUL1	-0.371081969798997	0.187322442347073
	NA	NA
	0.0102202713748935	NA
	-0.394377291159049	0.466282730543016
EML2	0.203292948757508	0.711733874318824
	NA	NA
ABCD4	1.22056031534331	0.00128833017049058
AKAIN1	0.0831384892897701	NA
LCN15	-0.276352626929872	0.715722926711554
TMEM175	0.835646718247636	0.0488702355759113
	NA	NA
MGAT4D	-0.136744920137864	NA
UQCC1	-0.234337847659581	0.161224091861689
	0.0468454271626228	NA
	NA	NA
	NA	NA
	-0.390338222397208	NA
	NA	NA
	0.0319683469237988	NA
	0.759079843040382	NA
	NA	NA
LSM11	0.363062319094111	0.25965796338265
	0.604588134345952	0.245454082617108
ZNF772	-0.39390516279161	0.24076223451708
DNAJC15	0.042999546916391	0.840556883388657
ZNF326	0.0284023211776536	0.87921814659561
PRKRA	-1.22020733115167	4.21122380610086e-05
ART1	-0.0635876279100351	NA
SGCZ	-0.208664763026836	NA
	NA	NA
	-0.113722303988599	0.657676377387975
	-0.229534487794164	0.707968288659073
SNAPC4	1.16928907804754	0.0124762090794933
	0.210264573889457	NA
	NA	NA
	NA	NA
	NA	NA
	0.242942235697084	0.717485478230163
	-0.0261038274978184	NA
	NA	NA
	-0.0261552291891534	NA
	NA	NA
	0.169372503204976	0.608301583648716
NTSR1	0.00284828260939418	NA
	NA	NA
NSUN4	0.66590594081799	0.141381429099998
	-0.0840479574302263	0.856919490100493
	-0.0606596855674926	NA
KLK11	0.788546889794215	0.0119231005576746
	NA	NA
KLHL36	1.45949801306415	0.00398599043650534
	0.137993220804377	NA
RDH13	1.56484834507571	0.00381891140454166
	NA	NA
ZNF234	-0.620490218620664	0.0104750216357908
RNF182	-0.156508128500327	0.886164478702392
	NA	NA
	-0.0268585945532184	NA
	NA	NA
	NA	NA
	NA	NA
	-0.196568558764005	0.602523317048891
	NA	NA
	NA	NA
ALDOB	0.383374516596362	NA
	NA	NA
	NA	NA
	-0.479668151042692	0.000761160916894742
TMEM185B	0.454095408806221	0.00939918449520604
	0.306676900139827	NA
POLE4	-0.137539913979409	0.542700375498472
RANBP1	1.25047244418584	2.69614992696901e-05
	NA	NA
	NA	NA
	NA	NA
ZNF219	0.116883066040999	0.778599139308949
	NA	NA
	NA	NA
	NA	NA
	-0.0264146153653261	NA
POR	0.680981212957538	0.0967578707874782
	-0.421371226457033	0.469170663351705
ACTN3	0.300063019600608	NA
	NA	NA
GOT1L1	-0.300067546878815	NA
	0.141596827564109	NA
	0.0589573541925493	0.877810059162994
PIGK	-0.449599692451823	0.0328924710241391
	NA	NA
	-0.0284593969396027	0.980806822384618
	NA	NA
	-0.0640436121616805	NA
	0	NA
	NA	NA
	0	NA
	NA	NA
IKZF1	0.520188987448351	0.198987450013156
	NA	NA
NME1	0.795144312744232	0.0166451646229584
	0	NA
KISS1	0.054235258269016	0.932315417290531
	0.539363580857203	0.658968603261544
	NA	NA
	0.785943624235634	0.240218721895289
SP5	-0.100304656203099	NA
OR8D2	NA	NA
	0.739775969514538	0.214457310857494
	-0.0273233923596331	NA
EIF5A	1.18614992269109	0.000530570024592015
	-0.103320417925474	0.75093230939916
CMTM6	-0.357871894049516	0.281863709126251
	1.51064944516693	0.00312397084682497
	NA	NA
RAP2B	0.477378677136933	0.0865630827634636
FBXO46	-0.337987411816314	0.228963799160237
UQCC3	-0.12393946806813	0.329257955677478
	NA	NA
	0.0838144721088976	NA
CIART	-0.87342294647511	0.00368079537427322
	-0.771608688452604	0.106097274654756
SULT6B1	0.0836444855970053	NA
	NA	NA
	NA	NA
DYNC2LI1	-0.747109625820148	0.00210730104931392
COX4I2	0.561280882032592	0.194152365703428
	-0.0631746694535783	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
HELT	-0.10121662470639	NA
	NA	NA
	-0.453501703174156	0.115471719989041
	0.666766402515737	0.322797976768829
	0.148602163388372	0.726577388806041
	-0.0621956208700949	NA
	-1.15650181405656	0.0738476088770476
PTK2	-0.0465817116293899	0.719116719646554
CD226	-1.56771180348248	0.000486100980754157
ATP5PF	-0.0473160670940074	0.837550212988106
TRAM2	0.508546949311127	0.0281645732243895
	NA	NA
	0.576430689234155	0.673560640025922
SERPINB6	0.0485201934258537	0.835754979133116
STMN3	0.207356147184694	0.678528970226498
	-0.213013045970473	0.535770757880316
	NA	NA
	NA	NA
CPEB2	-0.263835019499544	0.480328734619749
	-0.558565383760857	0.444876431778913
CRYGN	NA	NA
	NA	NA
	-0.179098688483635	NA
LRRC8D	0.9737998357389	2.92258833795791e-05
	-0.293047580801228	0.664285891554755
	0.154672137994343	0.509844830489128
PERP	-1.18064326896748	0.0714954446396153
TMX1	0.150381020474751	0.580525511248999
GLA	0.310007687344595	0.234216895796802
	-0.28314261638956	NA
	NA	NA
PAXX	0.988471035485091	0.0442010587478839
	NA	NA
	NA	NA
	-0.618496351951104	0.0272092269388062
	NA	NA
HYPK	0.406601228929316	0.0255664260106943
EHMT1	0.662405748017478	0.0105810238556697
	-0.063043561670171	NA
PRX	0.502628748451869	0.449890111834358
GTPBP3	1.11472825750008	0.00514486198150863
TMLHE	-0.383481270729118	0.0650184181042024
ZNF639	-0.341325037762421	0.220624368051031
ENY2	-0.0531223907444865	0.859921709925415
	-0.835998921639214	0.0395363672491545
	NA	NA
	-0.0264146153653261	NA
	NA	NA
	0.429761429224325	0.579456877885992
ADAMTS17	0.849252668669341	0.00845090463455282
SYNPO	0.838338432276084	0.136923430391869
	0.120106317325859	NA
RBM24	-0.69028252250438	0.144997281832053
	-0.324038215166518	NA
	NA	NA
SURF2	-0.421606278198682	0.2392031736814
FOXF1	0.100477393110791	0.744646844338883
	-0.31662418120612	NA
	0.0998709997230684	0.766867676734136
VAPA	0.0371616924992555	0.835754979133116
EIF4E2	0.491026097588783	0.0400084465564005
	NA	NA
	NA	NA
	-0.722382779328064	0.00986055881753471
	0.132785507568181	NA
NUAK2	-0.459015667287581	0.0162493755360788
	-0.0264146153653261	NA
	NA	NA
AURKAIP1	1.1188885323563	0.0218355255453897
	-0.741728517551293	0.00734085293210251
	-0.189743376250048	0.58165195973717
HEATR6	-0.228427738724873	0.065854515750392
	NA	NA
	NA	NA
	NA	NA
	-0.688915159249359	0.365107838506297
	NA	NA
WDR60	0.0937942551449265	0.714194413279434
TMPO	-0.716226434400995	0.0168596594543732
PHOX2B	-0.0260167607085204	NA
BHLHA15	0.182258014951866	NA
	NA	NA
MEX3B	-0.0137432056342159	0.993211425325263
PHETA2	0.158242046403691	0.51350017902252
PFDN1	-0.107525174737875	0.66435817888582
LPIN2	0.525977903648574	0.033967945239263
	NA	NA
TRIB1	0.0237749090821637	0.924484229802177
	NA	NA
	-0.178839215368893	NA
FBXL15	0.403774612186662	0.716568136198542
MSI2	-1.16571191634811	4.68356672491911e-07
	0.0335094064237776	0.864647264488194
	0.604122150802205	0.209261645660746
SPTBN2	-0.1694097961803	0.846344034859114
NOTCH1	-0.246799288991762	0.498453608776856
	NA	NA
	NA	NA
DDAH2	0.404397396290954	0.470936329189624
	0	NA
	NA	NA
	NA	NA
MED20	0.165906036644147	0.356481716983076
CHAC1	0.604085592821124	0.118206170492609
FAM162B	-1.49417546142921	0.00187439253252241
KLK10	0.213573142971999	0.617824066198752
	0.0464261125080715	NA
	-0.229087279122787	0.737403469915954
FBXL18	0.969190441542314	0.166885620206555
	-0.401110131526849	0.312042415680936
	0	NA
TMEM240	0.798119839853511	0.60543313546427
	NA	NA
NAPG	0.48236524921544	0.00454712755459969
TSR1	0.504158099450088	0.012904791706782
ARSB	-0.869829678652308	6.60814161977806e-05
GPR158	0.476612695210933	0.28282781021642
	NA	NA
	NA	NA
	-0.751761092096962	0.0897219495607977
TMEM60	-0.274041939475975	0.307699879122902
NCBP2-AS2	NA	NA
CENPA	0.555125382950562	0.160070237340474
C10orf105	-0.579517545020652	0.228381384945431
	NA	NA
GABRB3	1.73714023703464	0.00288006899270368
	NA	NA
ZFP36L2	-0.602464436965577	0.0494281735001042
SCOC	-0.533664431922416	0.0474252617260941
	-0.168945633623827	0.800665469910422
	1.0198088910322	0.155060848615326
TSPO2	-0.218523959612477	0.840360630748016
PDCL	-0.305688906226797	0.0850474832463998
	NA	NA
	-0.127977036365614	NA
	-0.350269619319234	0.684263669432947
GOLPH3L	-0.490333700302774	0.0550500290380718
	-0.105208984154439	NA
	NA	NA
	0.0843789445115078	NA
RND1	0.78693233959534	0.00629614329682168
	NA	NA
	NA	NA
	NA	NA
	NA	NA
ARMCX1	-0.0204489846600532	0.939331113596282
	-0.178553132256945	NA
	NA	NA
NKX1-1	NA	NA
	-0.399334813490182	0.493419722254863
	NA	NA
	NA	NA
HRH3	0.0466779134917843	NA
DKKL1	-0.0202363164340604	0.918687570812903
	0.240810240507482	0.630156311844131
	-0.0782120620061659	0.798911401048095
	NA	NA
	NA	NA
FGF12	-1.48875513122505	3.3595303244521e-07
	-0.0262766493817012	NA
CRNKL1	-0.297492933491467	0.138931231388123
	-0.972944770710797	0.15989679149058
OR11H6	NA	NA
	-0.101361365240147	NA
SDC4	0.643627417526445	0.0217453944510279
	NA	NA
	NA	NA
KLHDC9	0.106976875362978	0.876214461468942
ADRB2	0.0262678644558543	0.948040695144434
	NA	NA
PRSS8	-0.0281390897722937	NA
	-0.345817346018343	NA
SMIM10L1	NA	NA
DOCK6	-0.263721345458837	0.59015317959846
	-0.0264728932574354	NA
	0.223039868127229	0.715474188767328
GADL1	0.360706713272378	0.600496918119376
	0.461622915354727	0.444419079493347
INHBB	0.542588030359744	0.235599854801112
	NA	NA
	NA	NA
	NA	NA
NENF	0.824076172411427	0.0906692682807698
TAF9	-0.0592386644118096	0.820862602782532
	-0.428685913559952	0.234216895796802
PCMTD2	-0.720655879989384	0.000194510719553308
RFLNB	0.956532926997951	0.160363299019002
PAFAH2	0.060811331843466	0.875048015072826
	0	NA
	0.246131449984059	NA
HS3ST3A1	NA	NA
TMED1	1.04865402290371	0.0173883210832202
ZNF513	0.38897561586936	0.187608230656467
ADAMTS18	-0.239750731216072	0.613608404892004
SKP1	-0.533602783041299	0.0242802801205149
	NA	NA
	0.403310347511622	0.029367720543296
TCFL5	-0.291493819180698	0.125957494516263
ADNP2	-0.529679466390446	0.0012374623146122
	-0.0991503563890965	0.768314660808406
ZNF554	-0.25664634719362	0.307895937536924
	-0.0633008504152519	NA
TOM1L2	0.529007554971151	0.215042029698021
	NA	NA
	0.505818049421981	NA
KLF11	-1.32463552389293	2.30026766905733e-07
HOXC8	0.093026246890245	0.864647264488194
	0.0468454271626228	NA
	0.0220635961694846	0.920192951783813
	-0.55995601185142	0.147810114654627
	NA	NA
	NA	NA
TLCD1	0.27970832546542	0.249539973338084
FNDC11	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
ATPAF1	-0.404202754355743	0.00732417361883447
	-0.525196532065905	0.398550890798957
	NA	NA
HAAO	0.496817926969816	0.241042931026755
	NA	NA
ZBED8	-0.650493416717315	0.0470480525392311
	0.67405960235287	0.232768940196961
	-0.0261552291891534	NA
	0.00934028366005983	NA
	NA	NA
	NA	NA
TNFRSF6B	0.0831384892897701	NA
	0	NA
	0.27657538569262	0.618180111647208
EPHA10	NA	NA
	-0.0264146153653261	NA
GJB3	-0.0487638876744096	NA
	-0.0778698276981704	0.851751084973603
TAF1D	-0.180526528348208	0.583825950665624
	NA	NA
	NA	NA
MPPED1	-0.115184549168511	0.823929522275908
PGLYRP1	0.559889546846099	0.378693755519979
	NA	NA
	NA	NA
	NA	NA
	0	NA
RAB19	0.142595227490739	0.58543256178966
CCND2	-0.669924365207034	0.018377752420579
	NA	NA
	NA	NA
FMC1	0.931125857479418	0.0519569466630004
EFNA2	0.477598756296961	0.170665210979585
	-0.706282373127937	0.321192256285307
CCDC178	-0.301776595509613	0.724476003676043
	NA	NA
C1QC	0.903522486001328	0.0273599559192813
	0	NA
	0.176852238232796	0.474208873827036
SEC14L4	NA	NA
TMPRSS13	0.953180365354643	0.101893173700614
TMEM223	0.000890540219973135	0.997956150505751
ZNF577	-0.535441534434769	0.0309919287077723
CRIP2	1.56727331493619	0.00484166566227792
MFSD9	-0.287972936242465	0.322528043463685
	1.24939111436718	0.0150664301557316
FARS2	0.258147858808246	0.268324386281493
ADRM1	0.612421874384763	0.000736805786246156
	-0.598233185437381	0.483685738921208
	NA	NA
PATE2	-0.238693538114528	0.837515231209995
	0.8051581767881	0.166700319893829
	NA	NA
C3orf70	-0.833130703203402	0.00967649555646418
	NA	NA
RANGRF	0.433504089860382	0.325627543853675
GDNF	0.982249856588837	0.0599132435218657
	NA	NA
	NA	NA
ITPRID2	-0.543613447614722	0.00599822923269268
STX18	0.260928036589304	0.0851522773866329
AGAP2	0.400631067321543	0.203949338164629
SIAH3	NA	NA
	0.0812414721673123	NA
SNAP23	-0.28190541546036	0.377945571120739
	NA	NA
DMWD	0.550422690543937	0.244902441500469
MYPOP	0.21295892398494	0.970851274475058
	NA	NA
	0.407993765006207	NA
HDX	0	NA
SERPINF2	0.307160441830712	0.542878762911285
	NA	NA
	NA	NA
OR5D18	NA	NA
	-0.26862859002041	0.719002052028959
	NA	NA
TRBV14	0	NA
C6orf62	-0.279519752937684	0.234546393774782
	0.0106563162489343	0.947464551433906
	NA	NA
	0.715708367058722	0.315631795448623
	-0.436758286801298	0.0991002515449729
	NA	NA
	NA	NA
ANKRD40	0.0186200643722099	0.911581924016574
C2orf15	-0.988480256363223	0.0247376695841523
	-0.281592048133351	0.215566683250812
CERK	1.11837649781695	0.00373899049911493
FAM89A	0.105196979849444	0.752782109087034
MAD1L1	0.726683635933711	0.122263617423583
MBP	-0.0648142820835271	0.859921709925415
GPR37L1	-0.990075385955122	0.0298839216749167
	-0.0624194614687224	NA
	NA	NA
	NA	NA
IKBIP	-0.149106212389797	0.562434485188455
	0	NA
MAPK13	0.568992985261776	0.226270093373129
ASNA1	1.03533456033242	0.017429396271439
C7orf50	1.28084873914595	0.0289259969011153
	NA	NA
C5orf30	-0.00182957221560625	0.982025932123151
	0.172150092920493	0.732824998672015
	NA	NA
	NA	NA
IGFBP3	0.489587159569461	0.391498597655242
CA7	0.0833884413975081	NA
	-0.102523207629621	0.850709374757273
	NA	NA
	NA	NA
	0.241040789778768	NA
	NA	NA
	-0.706209806666796	0.33706840906816
	NA	NA
	0.908648129103832	0.120710099537589
	NA	NA
	0.0809358186696247	NA
	NA	NA
	NA	NA
PUF60	0.856179280889002	0.0680397310305688
NPNT	-1.52017015283086	0.000908472643322599
GKN2	0.384388800342462	0.812516968878217
	0.00980565842505262	NA
HBQ1	0.290699856434176	NA
	0.19358429436307	0.662415624740232
AXL	-0.806096396737483	0.00151798917075763
SCAF1	1.12774277073579	0.0200508798385228
ADAT3	0.363914199635729	0.703414254655829
	-0.0780373414889079	0.850356300647511
	0.427948811675122	0.539924994808268
	NA	NA
	NA	NA
	NA	NA
	0.307512508068997	0.474319917156137
	NA	NA
	NA	NA
	NA	NA
	-0.517689655479086	0.205734644189655
FRRS1L	-1.1258973877754	0.00453293262507451
	-0.481077118228685	0.00547040238832022
NDUFV2	0.103999214350982	0.642971868485186
	NA	NA
	NA	NA
	0.0672997878715722	NA
	NA	NA
	NA	NA
	NA	NA
SOX1	NA	NA
	0.279213481570572	0.253192496536074
DLX5	0.665953414843819	0.22412942838858
TTC36	-0.613514198531905	0.511407177268385
	NA	NA
	-0.237511322018774	0.400853110486381
PCDH9	-1.65369206908247	0.000744581499317654
ST3GAL2	0.159839181514814	0.408768753956693
SMIM5	0.75940469495011	0.199846856095495
	0.0102202713748935	NA
IL22RA1	0	NA
	NA	NA
	NA	NA
	-0.00625667694432088	0.973468896938257
GPR137B	-0.245403014370572	0.533750582453056
PSMF1	0.0590915837025342	0.919188593362448
TRIM8	0.304686524048533	0.17755309231946
TMIE	-0.874469976858956	NA
CFAP61	0.175490511491754	0.803707131472092
INO80C	-0.471782924099347	0.0246850662961938
TM2D1	-0.350486598100961	0.151048817643531
IFN-DELTA-4	-0.206853425026053	NA
	-0.0275782269423643	NA
UCMA	-0.0640436121616805	NA
	0.676579824053033	0.391056662968804
	NA	NA
PPM1K	-0.449280211740686	0.0807165378470921
GPR107	0.332462258896597	0.0168061444971929
APLNR	-0.528923375881295	0.474208873827036
TNRC6A	0.0653620778689615	0.758890246727396
	-0.479140720823289	0.255778688902909
GMEB1	-0.391883170737075	0.0516840909606476
SLMAP	-0.602131945249164	0.0372418940516761
	NA	NA
SLC36A3	-0.460491047956364	0.222127883643164
	-0.587466246903865	0.368910272815909
RELB	0.809694004549513	0.0413755657045542
RPL23	-0.226867889645291	0.285004424055552
C16orf91	0.588576558905631	0.00804443374606942
OR4B1	0.0554721886218886	NA
	0.0468454271626228	NA
	0.402818292700874	0.479752951651192
CAGE1	-0.364632735026417	0.124528265181225
C1orf122	0.94530014101479	0.0581359196502547
	NA	NA
SMIM31	NA	NA
	-0.0814671777312166	NA
	NA	NA
	NA	NA
	NA	NA
DCTN6	-0.21027799658122	0.265247537370435
	NA	NA
	0.215827896548387	0.0900266358158439
CLDN15	0.110679416826791	0.601296821946226
KCNK6	1.18089193781183	0.0119231005576746
	-0.0738312118021484	0.918687570812903
FRAT2	0.199305869742092	NA
MSMP	NA	NA
	0.21065090582146	0.513778357227213
DNAJC8	-0.0772373385197465	0.670930954952893
	NA	NA
	-0.471433076237222	NA
	NA	NA
KLF2	-0.260197315688782	0.281666962624568
IFITM3	0.808299709468353	0.156512186423065
HERC4	-0.58435152755228	0.026043888661867
SEC61B	0.123402099111142	0.65905897296839
TMEM132D	-0.24569315965525	NA
LSM10	1.16621759308429	0.00784235328784269
ATXN1L	-0.128394340722942	0.284415829172866
CTSF	-0.0631467107929851	0.869621845422834
RP9	-0.243054875623447	0.227473939318725
	NA	NA
	NA	NA
TAS2R10	-0.0638392709837824	NA
	NA	NA
ZNF649	-0.750511319368464	0.000393346199520914
	NA	NA
CEMIP	2.60390532469722	2.5461572772512e-08
C6orf120	-0.0561265978477843	0.730896128109855
PPM1E	-0.593719568115508	0.0715952396104189
PURG	-1.33253572503004	5.75459401243139e-07
	0.177843830351029	0.9066188336799
	NA	NA
	0.0466779134917843	NA
	NA	NA
FIS1	0.482741592972712	0.263936455102715
	-0.679705546554035	0.164681614341934
GNPDA1	0.0717786136616729	0.795239874827702
SNAPC5	0.283458585308208	0.245619818165143
OR10G6	NA	NA
TOM1	1.49941055644476	0.00384282942906557
	0.0828773584704235	NA
	-0.439740343504796	0.406533747029417
SLC17A8	0.0439530903609415	0.949449055441262
	-0.151042509501274	0.477476831534897
ETS2	-0.16372571151341	0.541526913736886
NALCN	-0.912402783922259	0.0295747540098353
VARS	1.6763166280657	9.12055591556669e-05
	NA	NA
UBE2B	-0.502166551607882	0.0639298847203498
PLIN3	0.490069890007684	0.138638048513746
CAMLG	-0.51609261775573	0.00958120793754788
HEYL	0.172412966283115	0.589029006241016
	-0.153728950380943	0.364903970895133
DNM3	-0.609056425544876	0.0593660035893252
	NA	NA
	-0.128150872654538	0.424537351299998
	NA	NA
PRKX	0.958815950498769	0.000183091084819969
COX19	-0.0298180205172412	0.881972027311407
ARC	-0.717674391555939	0.314375116577302
KRT7	1.9250519022685	0.000119283938627749
NADK	1.13130016085409	0.00496521356275103
TMEM263	-0.0328613298544328	0.936914450922137
	0.682593736484014	0.180835192316597
BCL2L15	-0.441032154807418	0.103376751625865
ST8SIA3	0.0548508649505466	NA
	NA	NA
PPP1R12A	-0.213467191698665	0.598551396626925
	NA	NA
	NA	NA
RSBN1L	-0.919811088857476	0.00354572714336684
	NA	NA
ARHGDIG	NA	NA
	NA	NA
	-0.025965013878906	NA
	NA	NA
	NA	NA
	0.756603159897513	0.309862707752792
	NA	NA
CCDC59	0.0669480837227793	0.745376763448988
	NA	NA
	-0.312026726188314	0.123727654097522
PTPRT	0.230787345462426	0.84801536577274
S100A13	-0.403514370818778	0.109225512630292
TUBB6	1.20904056826362	0.000839310826731068
HOXC4	-0.577232851505274	0.103376751625865
CLIC4	-0.666301041992011	0.0142578884800762
	NA	NA
	NA	NA
	-0.0871902608868306	NA
	NA	NA
	NA	NA
	-0.0623359343447782	NA
CEBPZOS	-0.424524993313529	0.06818120335565
	NA	NA
CLEC4G	0.346275925275298	0.578565946112451
	NA	NA
	0.117908876577803	0.743338971106455
WNT7A	0.259437913222988	NA
GLTP	0.530515450333754	0.0163174554779322
NOTUM	0.212548116008825	NA
	NA	NA
ADH6	-0.0257784847841027	NA
	NA	NA
	-0.246112135367599	NA
	0.0204740195664626	NA
LSM2	-0.0174349186274078	0.934397286424371
	NA	NA
	0.429080427008191	0.587368350869435
SPSB3	1.08420024389721	0.0322508956173991
FREM1	-0.440004093395614	0.540363628640234
	NA	NA
TRO	0.991100043703292	0.0374196325686489
SCRT2	NA	NA
	NA	NA
	NA	NA
DNALI1	0.623386163772899	0.116703846594907
	-0.613894677590773	0.024114464884281
	NA	NA
	NA	NA
ZNF467	0.220689459731821	0.815674786827746
	-0.0624194614687224	NA
SLC26A2	0.73414663546068	0.000734101136087171
	0.11726938267986	0.523097206832136
	NA	NA
MAP7	-0.631514036001322	0.228298579241678
	NA	NA
ZNF397	-0.512042366810049	0.0249701483059457
VGF	0.534798319863731	NA
CRTAP	0.222624317237252	0.177074520363171
	-0.0261552291891534	NA
GAS7	0.844792755398876	0.00685276933503288
ALKAL2	-0.413744840086657	0.270539175713037
LSM1	0.307973168230789	0.0594238567292595
RASSF3	-0.217578900472957	0.412537723693232
EIF2AK4	-0.530555644308304	0.00394072832892087
DHX33	1.38956534380685	0.00103264124271873
IFN-ALPHA-16	1.07092661967265	0.099052604503017
	-0.919031323327974	0.0632736654962485
	NA	NA
	-0.5076512463532	NA
	NA	NA
	0.262977783498367	0.398226021902146
	0.441959152670432	0.0238504949177227
	NA	NA
	-0.0677100933979026	0.927008451086048
TNFRSF13C	0.148739436842309	0.77204684166699
	NA	NA
	0.119272996763952	NA
	NA	NA
	-0.256516628073334	0.818375534150963
TRIB2	-0.0493098636659226	0.891551592887082
	-0.13676548655814	NA
	NA	NA
	NA	NA
	0.465148006417579	0.123920362165294
	0.0972247061926938	0.601112449705594
	0.0762527483363544	NA
	0.0837381647844395	NA
	NA	NA
	0.7046983428924	0.227258362599234
	-0.113598162236605	0.812516968878217
	NA	NA
	NA	NA
PLEC	1.89812293930943	0.000427197579807434
SLC30A10	-1.45245131705859	0.000562464277292114
	0	NA
	NA	NA
	NA	NA
C1QL1	0.205317327118968	NA
	0.589871505222721	0.600184605382304
ADIPOQ	-1.33661027910264	0.0536940760963116
	0.820379555376431	0.260306593606564
	0	NA
	NA	NA
	0.203540608594564	0.610471748165345
	NA	NA
MTERF2	-0.462837598153887	0.0579982828909636
	NA	NA
	-0.0854109407126944	0.825400532695079
HIST1H3E	-0.0871044954082829	NA
	NA	NA
OR2S2	-0.0640436121616805	NA
	NA	NA
	NA	NA
PDXDC1	0.307760814360117	0.146163354151314
	0.185080329279938	0.631381115381965
	0.706382112769521	NA
	NA	NA
	NA	NA
	0.85416990694129	0.0815282089930425
	0.144868337572263	NA
	NA	NA
	NA	NA
RPL6	-0.331402889010692	0.121397614289892
	NA	NA
	NA	NA
	NA	NA
	1.49955722465926	0.0120797541036011
ARHGAP33	1.01285477925653	0.0627370982647885
	NA	NA
SMARCE1	0.173779710260281	0.141197653966414
	-0.0261552291891534	NA
	1.02272606495508	0.0581855931682621
	NA	NA
	0	NA
	0.99405768019584	0.115846555739906
	NA	NA
	0.450634548330906	0.056247416500584
	NA	NA
	0.129288501046909	0.84801536577274
	-1.30441049484352	0.00123341604679104
P4HB	1.23837928789005	8.76775624213681e-05
	NA	NA
SERPINB12	NA	NA
	-0.0260585242704925	NA
	NA	NA
	NA	NA
	-0.45057187320929	0.607392356482103
CLASP1	-0.331345915090036	1.70315140983909e-05
	-1.19973294609014	0.011319825302515
	NA	NA
	1.2272933307677	0.020560988268479
MEIS1	-1.04824841487079	0.00183609204042555
	0.622203887963245	0.367675475665496
	NA	NA
IFN-ALPHA-1	0.0927955977925929	0.843968491018617
	0	NA
WTIP	0.515287687568226	0.276263197444035
	0.0468454271626228	NA
	NA	NA
CER1	0	NA
	NA	NA
MRTFB	-0.42050486941948	0.0416887224062906
	-0.0264146153653261	NA
	NA	NA
MARCH1	0.574831470505612	0.126346579455628
	-0.465421158565726	0.108011086968007
	0.0743884399799423	NA
	NA	NA
	-0.0265090428518497	NA
	NA	NA
C11orf96	0.778920390123333	0.183979784052547
NDUFAF8	0.931632330900623	0.0932473590218021
	NA	NA
EPB41L5	-1.07536721458878	1.09996314931969e-05
RAB25	0.10480522112883	0.80477880432634
AK8	-0.0234009323661165	0.838229272812603
	NA	NA
	-0.140454466770424	NA
CBX5	-0.20034762543021	0.363261021651341
	NA	NA
HOXB9	-0.565168602263269	0.187536624394518
KANK2	-0.440748966462065	0.0238167098973695
	NA	NA
POLR2I	0.438197653240959	0.130677185389746
PCGF2	0.162713372078941	0.675926732821054
ADGRA1	0	NA
	-0.711095810229299	0.129917828064147
TGIF2-RAB5IF	0.0706247925251675	0.728807883079101
FCF1	-0.0941774524064149	0.750019263381967
CYSLTR1	-1.27628342148081	0.000130126225999824
SOST	0.0459654767450611	NA
	NA	NA
UCN	-0.234223251097843	0.555874467721218
