ID	ipsilateral.osteoarthritic.inductionvssham.surgery_logFC	ipsilateral.osteoarthritic.inductionvssham.surgery_padjFilter
Sirt4	-0.0547147112227284	0.782932812604068
Sirt5	-0.362505540457208	0.0180611096046134
Sirt6	-0.112591377619813	0.607623528675303
Sirt7	0.0754475747548664	0.697296322510134
Sit1	-0.118402590344443	0.604461274187512
Siva1	-0.253866987180855	0.102177030377992
Six1	0.227535761868035	0.501461224654863
Six3	-0.0608129599847977	NA
Six4	-0.133853942493431	0.498634295763764
Six5	0.132591516857234	0.377793516012216
Six6	-0.099793521434683	NA
Ska1	0.018891020530365	NA
Ska2	-0.0981579070405507	0.473442856910251
Ska3	-0.0598676967473235	0.844176096530109
Skap1	-0.0985207243125927	0.737850654543348
Skap2	0.316854915683841	0.0857066853783006
Skida1	0.0177420967060318	0.932164436156937
Skil	0.157526958118579	0.2099783633994
Skiv2l	-0.102014543110613	0.642813129618671
Skor1	0.198796707881385	NA
Skp1	0.270504392607464	0.223218008401774
Skp2	0.156609464022008	0.700444437615444
Slain1	0.217810182451743	0.334911138015332
Slain2	0.310162104595275	0.247627621975405
Slamf9	-0.110383349361488	0.619385914619047
Slbp	0.0917355805243467	NA
Slc10a1	-0.0650445993948434	NA
Slc10a2	-0.697732359268604	0.20435078198991
Slc10a3	0.165950062896586	0.29060983047249
Slc10a4	0.0822986370657217	0.56962055555206
Slc10a7	-0.0776533493122953	0.77269188650285
Slc11a2	0.144400269496769	0.406603651582289
Slc12a1	-0.00915442032075298	NA
Slc12a2	0.430456199308335	0.00674535791327902
Slc12a3	0.0690761146535381	0.719302803240603
Slc12a4	-0.121275698276042	0.766072638051504
Slc12a5	-0.0641172372411765	0.621335683745294
Slc12a6	0.0762600601201955	0.613576117245013
Slc12a7	-0.00175379661575636	0.993108185837797
Slc12a8	0.111313892057858	0.453353325927969
Slc12a9	-0.0529855821027629	0.796054407954501
Slc13a1	-0.0486246419137553	NA
Slc13a2	-0.0969295005892805	0.504222158560082
Slc13a3	0.0326187067443779	NA
Slc13a4	0.0662341521837631	0.731052675858246
Slc13a5	-0.333699109308414	0.167409973429974
Slc14a1	-0.151055898781248	0.208268859656568
Slc14a2	0.0189762436051524	0.950232544102889
Slc15a1	0.0243592258167213	NA
Slc15a2	-0.10710262722248	0.371022656259074
Slc15a3	0.0153669248894657	0.96362003532797
Slc15a4	0.139524469223678	0.235805642520844
Slc16a1	-0.0472658519519111	0.807695418660022
Slc16a10	-0.523186728392361	0.164462866427624
Slc16a12	0.127990277621215	NA
Slc16a13	0.0456108685261061	0.816354252829998
Slc16a3	0.199044162536465	0.484916679092146
Slc16a6	-0.182169798028072	0.413435649655573
Slc16a7	-0.291874842503963	0.142039921072326
Slc16a8	-0.0860971864256479	NA
Slc16a9	0.301339099721813	0.0635605487658589
Slc17a1	0.0262363566320207	0.891485047205789
Slc17a2	-0.0835775324148518	NA
Slc17a3	-0.0285431924395017	NA
Slc17a4	0.0490205752203057	0.836171417043821
Slc17a5	-0.015884955575606	0.950019538589063
Slc17a6	-0.125613902535127	0.355384382868056
Slc17a7	0.019744059815995	0.925568813893382
Slc18a1	-0.0514716987055994	0.791508073930127
Slc18a2	-0.0780196167733997	0.63270839727889
Slc18a3	-0.0179327416922765	0.927590293603895
Slc18b1	0.131914312148476	0.393009313245458
Slc19a1	-0.0546099310004839	0.777653917585467
Slc19a2	-0.0468226113026233	0.856993288752908
Slc1a1	0.292142370230296	0.186774449011708
Slc1a2	0.0404214965659015	NA
Slc1a3	0.0904701394503968	0.53192439860957
Slc1a4	-0.228796478513981	0.376250013275376
Slc1a5	-0.210964475509485	0.123679717594993
Slc1a6	-0.0328050061098306	NA
Slc20a1	-0.429034298551633	0.220050487797546
Slc20a2	0.205804288238736	0.175769453100194
Slc21a4	0.0145631912438366	NA
Slc22a1	0.0360977726491951	0.854835304433584
Slc22a12	-0.0679536386397164	NA
Slc22a13	-0.0932140784950857	NA
Slc22a15	-0.104499981463462	0.496720262099596
Slc22a17	0.0163294963767395	0.953108670730095
Slc22a18	0.136953587240098	0.387058729854269
Slc22a2	0.0582871097713538	0.783295232780487
Slc22a23	-0.12753994945002	0.44489512560846
Slc22a24	0.134462399772564	0.358071666050334
Slc22a25	-0.0970377802530322	NA
Slc22a3	-0.465935324706749	0.115948821701367
Slc22a4	1.08148127078605	0.00314968094508498
Slc22a5	0.145517499276343	0.450660770193296
Slc22a6	0.160694441587925	NA
Slc22a7	0.062757791799168	NA
Slc22a8	-0.0128610952989314	0.955794652023147
Slc23a1	0.126683764276388	NA
Slc23a2	0.293689920048132	0.0470115845193806
Slc23a3	-0.014348756982411	NA
Slc24a1	-0.173226097347009	0.314220281474576
Slc24a2	-0.0592849435124094	0.75683410328183
Slc24a3	-0.113321603574889	0.587022573203259
Slc24a4	-0.0714117335584312	NA
Slc25a1	-0.257095124410677	0.181377247858633
Slc25a10	0.138528328243629	0.398212963118887
Slc25a11	-0.148437432059714	0.326459488334997
Slc25a12	-0.0233062664436066	0.931275085656882
Slc25a13	-0.383892092349051	0.0265778662425103
Slc25a15	0.0293028421639789	0.926726491500172
Slc25a16	-0.140802794649824	0.761757804543853
Slc25a17	-0.198195552006792	0.126200359565023
Slc25a18	-0.0451543582887641	0.772306944686053
Slc25a20	0.0618531446619155	0.800303760176322
Slc25a21	0.0453833660732688	0.7614060708514
Slc25a23	0.0562321695941126	0.764199944283906
Slc25a24	-0.17240883920701	0.197647098189214
Slc25a25	0.0452241988956734	0.874220105026119
Slc25a27	-0.0226789074953517	0.883541626136093
Slc25a28	-0.139235318506865	0.547918962264054
Slc25a29	-0.407661524196107	0.034699671747415
Slc25a3	-0.147754028466275	0.189747691978281
Slc25a30	-0.156145530214996	0.381906411238728
Slc25a31	0.107702895570144	NA
Slc25a32	-0.0303309677570436	NA
Slc25a33	-0.321175156050616	0.1227403603159
Slc25a35	0.15969768083836	0.322556162806446
Slc25a36	0.266696375359158	0.0461735155010733
Slc25a37	0.0457754127466021	0.91447071107343
Slc25a38	-0.260830841584973	0.135944402651949
Slc25a39	-0.170147837587613	0.157266538327935
Slc25a4	-0.187815637106704	0.159324053142875
Slc25a41	0.0891795071366337	0.552512778009525
Slc25a42	-0.208445361033123	0.107883672534796
Slc25a44	-0.237848377783104	0.0591228946652902
Slc25a45	-0.220492283646841	0.183265166268037
Slc25a46	0.00136462932904813	0.994885332106122
Slc25a48	-0.015007983379264	0.936835860971596
Slc25a53	0.0985810003669458	0.631465864044006
Slc26a1	-0.0415268303605565	0.846738658402417
Slc26a10	-0.131841893565732	NA
Slc26a2	0.0751905979334708	0.731052675858246
Slc26a3	0.122328881352992	NA
Slc26a4	0.0805163930210329	0.615517244671373
Slc26a5	-0.0504443425181265	NA
Slc26a6	0.0851778711582316	0.629656427079223
Slc26a8	0.106779437530085	0.773873397707907
Slc27a1	-0.272036979737376	0.219307698850155
Slc27a2	0.029285931028749	0.85780467851359
Slc27a3	0.0221216834605897	0.912460211452725
Slc27a4	-0.0182714031191438	0.914790554437943
Slc27a5	0.057803360640774	NA
Slc28a1	-0.00715080304274096	NA
Slc28a2	0.181604150665655	0.663520802303192
Slc28a3	-0.0665522281069499	0.771796999483778
Slc29a1	0.371545424943548	0.0274900556876944
Slc29a3	-0.113016399589532	0.492760719362264
Slc2a1	-0.0604315440114807	0.815291757239002
Slc2a13	0.280008817562614	0.201831107558036
Slc2a2	0.0898658829013526	NA
Slc2a3	0.157265370846317	0.270957710024792
Slc2a4	-0.0276266354055608	0.8977772139696
Slc2a5	-0.00371998787731886	0.983280952812753
Slc2a6	-0.124934166993072	0.381985607583167
Slc2a8	-0.148984811659776	0.37386448844255
Slc2a9	0.429782078268254	0.202603322452232
Slc30a1	0.0391599399407481	NA
Slc30a10	0.0239771089891851	NA
Slc30a2	-0.0989829310421877	0.498551280125479
Slc30a3	0.161129530885141	0.351413201639042
Slc30a4	0.145711991062938	0.580303504935305
Slc30a5	0.184786012782254	0.564933574054923
Slc30a6	0.107556991713542	0.739206676242131
Slc30a7	0.402967928772137	0.199289834317059
Slc30a9	0.0971386511284127	0.572524062819779
Slc31a1	0.0791677866267442	0.529749716070215
Slc31a2	-0.0114838076767807	0.95276357312225
Slc32a1	-0.0217000097254161	NA
Slc33a1	-0.0954890079348392	0.696925970176215
Slc34a1	0.0486255099587929	0.724357057048539
Slc34a2	0.0685912572926073	NA
Slc34a3	-0.0294961539353045	0.902035635187523
Slc35a1	0.0565679586246652	0.80136674483528
Slc35a2	-0.0790976554577636	0.856833169411291
Slc35a3	0.325363491010076	0.235805642520844
Slc35a4	0.10809862017069	0.431147838508016
Slc35a5	-0.159633292609923	0.595732676434487
Slc35b1	0.256112426575568	0.086750903904204
Slc35b2	-0.275039979570796	0.296934485306436
Slc35b3	-0.0806809353369289	0.669688814359553
Slc35b4	0.0644840675585225	0.707547734266931
Slc35c1	-0.0375327365840157	0.879969131436854
Slc35c2	-0.0930676947045637	0.473031309667045
Slc35d2	-0.0178661901313131	0.933873808920617
Slc35d3	0.0805524332450052	NA
Slc35e1	0.237274420486258	0.193314861974513
Slc35e3	-0.219575460557293	0.215359175346965
Slc35e4	0.281617275633071	0.33046065590175
Slc35f1	0.104053491295485	0.473761908395115
Slc35f2	-1.37146151793606	0.0114085886355575
Slc35f4	0.11665066554891	NA
Slc35f5	0.0489905083403972	0.815877246351936
Slc35f6	0.0796926518286778	0.561664816690235
Slc35g2	-0.119421875879662	NA
Slc36a1	-0.0504425310898737	0.769547082195462
Slc36a2	-0.0520180387381721	0.730652449982599
Slc36a3	-0.0539471642782479	NA
Slc37a1	-0.125758432601784	0.482112129768112
Slc37a4	0.0769505497659804	0.730485360351943
Slc38a1	0.0670457634915618	0.815285813729747
Slc38a10	0.0946456467849401	0.757830545431826
Slc38a2	-0.183755835249199	0.351363617905222
Slc38a3	-0.466947222918545	0.144729896307742
Slc38a4	0.0589983175231419	NA
Slc38a5	0.16822128197887	0.179611903398045
Slc38a6	0.0181363620115107	0.937801007006694
Slc38a7	-0.0232855103734231	0.906374636347181
Slc38a9	0.21850472380484	0.426055282632085
Slc39a1	-0.0564337777980306	0.814848079216647
Slc39a10	0.142191303307843	0.587921053349226
Slc39a11	-0.53489959862315	0.0571921488879855
Slc39a13	0.222121716021791	0.228275317535409
Slc39a14	0.530092981930242	0.00998035376128057
Slc39a2	-0.0282011448054149	0.859034540022442
Slc39a3	-0.198375887533932	0.24719746193064
Slc39a4	-0.212670797997941	0.212430593259012
Slc39a5	0.108715054914422	0.572410074766692
Slc39a6	-0.00420789695261981	0.984320535515772
Slc39a7	-0.0717528725873446	0.837477784071385
Slc39a8	0.164008032541494	0.58345960217037
Slc3a1	-0.23027426514269	0.505675986033688
Slc3a2	0.0872182124197121	0.560130573951565
Slc40a1	0.709517073713914	0.0155729266218388
Slc41a1	-0.014085569178973	0.954044291755057
Slc41a2	-0.220367275119173	0.13343563324152
Slc41a3	0.051249400448766	0.865204572513231
Slc43a1	-0.32446839977923	0.206572468317364
Slc43a2	0.261232494704332	0.172123275334672
Slc44a1	-0.240102158009702	0.220061968317949
Slc44a2	-0.0689205608369043	0.873272610840933
Slc44a4	0.0839704488347586	0.662021437402653
Slc45a1	0.0456467332300994	0.878649419384985
Slc45a3	0.0114999242479064	0.955794652023147
Slc45a4	0.00708432241850332	0.982668981522901
Slc46a1	-0.177351658768708	0.272426145592901
Slc46a3	-0.0483702521984872	0.858417528307362
Slc47a1	0.190135057571986	NA
Slc48a1	-0.810551909176279	0.00314968094508498
Slc49a4	-0.502936655815638	0.0412958642713516
Slc4a1	-0.0694143394518045	0.813169673847161
Slc4a11	-0.0155496823154309	0.940221961357817
Slc4a1ap	-0.0483116092971212	0.814117263386401
Slc4a2	-0.106963906266068	0.702383588613179
Slc4a3	-0.02704529598173	0.949457860145042
Slc4a4	0.177135647700304	0.405910203474149
Slc4a7	0.502638590871708	0.0115578721443992
Slc50a1	-0.138338696231271	0.461327520398899
Slc51a	0.0944485596944871	0.524815449370931
Slc52a2	-0.00266439574696875	0.989391436084273
Slc52a3	0.115085085497714	NA
Slc5a1	-0.0488732268803522	NA
Slc5a11	-0.0356293477458438	NA
Slc5a12	0.0356811773188594	NA
Slc5a2	0.0415335957928571	0.802780030780545
Slc5a3	-0.333162303874475	0.168829018372153
Slc5a5	-0.192388263876948	0.197472252958779
Slc5a6	-0.0346232118637548	0.825594115672767
Slc5a7	-0.0150169484798379	NA
Slc66a1	-0.0714341351326251	0.710013823431411
Slc66a2	0.288621171155951	0.156941048451858
Slc66a3	0.0114303173268695	0.962527159981028
Slc6a1	-0.661571160978182	0.00674535791327902
Slc6a11	0.0515433583480887	0.814948035337069
Slc6a12	-0.0249633301014782	0.954044291755057
Slc6a13	0.0358661223825099	0.815285813729747
Slc6a14	0.00560702057353257	NA
Slc6a15	-0.40039913054968	0.291360635635822
Slc6a17	0.00235943724645349	0.995145290616727
Slc6a18	0.0827899745982394	0.625147100006715
Slc6a2	-0.0496492530116113	0.875977368462885
Slc6a20	0.064756291747142	0.721402881919323
Slc6a3	-0.00379810916928225	0.984320535515772
Slc6a4	0.133175678699505	0.565000334205387
Slc6a5	-0.0440593323856326	0.851722859607041
Slc6a6	-0.635746551938199	0.081886353849735
Slc6a7	-0.0151053371975571	0.926877989770215
Slc6a8	0.018556196056478	0.918217822969043
Slc6a9	-0.0127084700504252	0.953108670730095
Slc7a1	0.0431184517320702	0.898504112404781
Slc7a10	-0.0409251709242904	0.853193443238232
Slc7a11	0.129077367899762	0.679658879637819
Slc7a13	-0.0979887749946116	NA
Slc7a14	0.0416486283051656	NA
Slc7a2	0.0806225688498161	0.662814255894505
Slc7a3	-0.0827355835920782	0.684233723634345
Slc7a4	-0.0977528338248508	NA
Slc7a5	0.0973090804583663	0.508716620733536
Slc7a6	0.24592631650558	0.0675294015351125
Slc7a6os	0.0589422110571896	0.647061955515407
Slc7a7	-0.0836252629497825	0.796518800565277
Slc7a8	-0.00574557340357096	0.98084622145172
Slc7a9	0.0851271891823497	NA
Slc8a1	0.293992096851467	0.302055656124157
Slc8a2	-0.0661552268964165	0.604461274187512
Slc8a3	-0.380393680039921	0.187377940269195
Slc8b1	0.12909931748575	0.489819826154767
Slc9a1	-0.0568180039770452	0.736076162151029
Slc9a2	-0.024850419304304	0.905215605329667
Slc9a3	0.0787796560506679	NA
Slc9a3r1	-0.0624119419720097	0.705482152431123
Slc9a3r2	-0.194126007679567	0.198412332818525
Slc9a4	0.203936052279781	NA
Slc9a5	0.0203082589536248	0.934886551455846
Slc9a6	-0.215167613798995	0.184451975169939
Slc9a8	-0.0530748040092366	0.801182017374857
Slc9a9	0.137997937982161	0.606125250688011
Slc9b2	-0.0841809804647298	0.881922541871059
Slco1a1	-0.0127975750232263	NA
Slco1a2	0.0299488784466604	0.868845909105261
Slco1a5	-0.143337607253005	NA
Slco1a6	0.00762728551465131	NA
Slco1b2	-0.0615756452442726	NA
Slco1c1	0.0186414897757539	NA
Slco2a1	0.0217330358864345	0.944638760983106
Slco2b1	0.102760023843614	0.416542939278708
Slco3a1	0.235937012760957	0.195002963865815
Slco4a1	-0.0902418616494041	0.529749633181954
Slco5a1	-0.00515081292772468	0.977715424538352
Slco6b1	-0.0784795625016148	0.575349102403963
Slf2	-0.259039826693096	0.0581690417708563
Slfn13	0.492802007833459	0.0660255306100221
Slfn2	0.29424917456212	0.419716827098741
Slfn4	0.263805849853513	0.572823237908381
Slfn5	0.468076249323182	0.0816392281712592
Slirp	0.104861336214711	0.381906411238728
Slit1	0.0229957965662546	NA
Slit2	-0.109869267331232	0.492241001754593
Slit3	-0.048528873111354	0.795894936274743
Slitrk1	0.106060013652333	NA
Slitrk3	-0.0723113831061735	NA
Slk	-0.00506613761458397	0.981477432433102
Slmap	0.208014821185836	0.28735408861915
Sln	-0.0228446810363652	0.911179164753816
Slpi	0.256332781946439	0.527583143388728
Sltm	-0.081882794284251	0.755103163247753
Slu7	-0.0750895463179226	0.782408442298495
Slurp1	0.0665232442792627	0.669463409476054
Slurp2	0.0404461928061961	0.849108435789956
Slx1b	-0.09015823442566	0.666462527090003
Slx4	0.123728440201443	0.420526564624946
Slx4ip	-0.237083308581267	0.465037700765876
Smad1	-0.164207108885833	0.350854022155198
Smad2	-0.068325842354092	0.576005646973639
Smad3	-0.210060303332595	0.179611903398045
Smad4	-0.124191665139939	0.370126207040726
Smad5	-0.153883979876813	0.438048543624066
Smad6	-0.0296368853269202	0.844507386439481
Smad7	-0.097863834374996	0.739075968893158
Smad9	-0.302369577867222	0.0286321303473026
Smagp	-0.5306918716853	0.0476169593911663
Smap1	-0.117093643972447	0.459736929347804
Smap2	-0.0861151085031002	NA
Smarca1	-0.270035246013045	0.33046065590175
Smarca2	-0.135209360958326	0.829915952176079
Smarca4	0.265501882857784	0.475081451276114
Smarca5	-0.00356505732179002	0.99126436335322
Smarcad1	-0.0335359813603251	0.890843607352968
Smarcal1	0.0463911455336294	0.787160266879971
Smarcb1	-0.409569519485879	0.0280799082684377
Smarcc1	-0.12494031006003	0.443628057057642
Smarcc2	0.0377542071551762	0.858507666877668
Smarcd1	0.0180893950170375	0.943763527650662
Smarcd2	-0.119455577305601	0.49128697206024
Smarcd3	-0.262515611278985	0.185768943474322
Smarce1	-0.0097654726747809	0.959184684754095
Smc1a	0.152467796747455	0.518520343432831
Smc1b	-0.0610672005395756	0.783292310082715
Smc2	-0.136640425809667	0.690043344701649
Smc3	-0.0811602891711729	0.610941699216084
Smc4	-0.0330770586705178	0.886464209560586
Smc5	0.190714331020425	0.470690084763275
Smc6	0.101437887643462	0.511661061260086
Smchd1	-0.165901863346759	0.389392734956345
Smco4	-0.0779080140557582	0.759431083781949
Smcp	-0.175446971586567	0.167919951795079
Smdt1	-0.183629599673731	0.430714451781389
Smg5	-0.108690829430224	NA
Smg6	-0.0642694536766797	0.804064583925302
Smg7	0.0799649454347984	0.515774872952632
Smg8	-0.126943490648673	0.616167533284639
Smg9	0.10151123915481	0.492760719362264
Smgc	0.0283735473301201	NA
Smim1	-0.110475895568085	0.509628743963507
Smim10l1	-0.197246318250054	0.553583739153551
Smim11a	0.00802567079472283	0.973436638098077
Smim12	-0.180448890707476	0.162978816462127
Smim13	-0.568686520649205	0.0190582777496492
Smim14	0.0237480570516997	0.923037195999638
Smim15	-0.124230237475006	0.652357071415778
Smim18	0.0124812404465828	0.960223571025854
Smim19	0.116382837418339	0.659369532707009
Smim20	-0.235597577607921	0.282983060004734
Smim22	-0.00655846155361139	0.970656776379716
Smim23	-0.0608794286537293	NA
Smim24	0.0405929950033208	0.848668453523028
Smim26	-0.17213335015769	0.447239359254097
Smim29	-0.121091602604585	0.51703318888041
Smim3	-0.136718278149113	0.411298178573118
Smim35	-0.0810753997430806	NA
Smim38	0.0359881273989764	0.832233742965165
Smim4	-0.173446170687031	0.396432607697571
Smim5	0.710708364467358	0.0370925188147029
Smim7	-0.169285409342097	0.501461224654863
Smim8	-0.306028743433936	0.268878268221557
Smlr1	-0.0781971210486692	NA
Smn1	-0.180205628096704	0.205181069034369
Smndc1	0.0675556854880046	0.91011701956299
Smo	-0.35559117614641	0.119432467220298
Smoc1	-0.28660387083209	0.183676066767526
Smoc2	0.0181676617717672	0.950232544102889
Smox	0.0102641752610229	0.971754963365397
Smpd1	-0.126186683688411	0.428338284208448
Smpd2	-0.260103899532353	0.0507071297938059
Smpd3	-0.11801361744755	0.6430333653221
Smpd4	-0.172538369965432	0.381906411238728
Smpdl3a	-0.744688117777015	0.061623958740605
Smpdl3b	-0.481444444683973	0.189432953831898
Smpx	0.0685436000905293	NA
Smr3a	-0.0369440022623619	0.802514292361507
Smr3b	0.0637082409563323	NA
Sms	-0.529727488946799	0.0227238536986466
Smtn	-0.0345996318648725	0.85911671136996
Smtnl1	-0.0552422705049205	NA
Smtnl2	0.103618712382333	0.677260108709837
Smu1	0.00328095483125068	0.986111883886949
Smurf1	-0.0407124820343334	0.785598157442352
Smurf2	0.206568279509545	0.183724404292622
Smyd1	0.0975526698654621	0.522957466818492
Smyd2	-0.205141639655517	0.327218999920347
Smyd3	-0.475533827568195	0.0315496016331893
Smyd4	-0.134928245734365	0.323720428307778
Smyd5	-0.0403398141240974	0.801407732508429
Snai1	0.121928880196852	0.669463409476054
Snap23	0.00269110748262413	0.991157479804028
Snap25	-0.0469678538471907	0.821095963285702
Snap29	0.0406750235422466	NA
Snap91	-0.050888773023952	NA
Snapc1	0.155747516912347	0.515103419340535
Snapc2	-0.13976287529977	0.401197324542335
Snapc3	0.121503229839973	0.655331009342272
Snapc4	-0.0832585732177868	0.552512778009525
Snapc5	-0.0433656641496194	0.865204572513231
Snapin	-0.121446882542241	0.524815449370931
Snca	0.288586208572835	0.0797975861331323
Sncaip	-0.0604792508973766	0.920539712650451
Sncb	0.0546686544341517	0.731721382135222
Sncg	0.46265977862591	0.561664816690235
Snd1	0.091471343594506	0.740610232025007
Sned1	-0.138020535507792	0.756362116466226
Snf8	0.0698500136832489	0.662021437402653
Snhg11	-0.0270853703433209	0.915115163365667
Snhg4	-0.552386434401878	0.053246015708892
Snn	-0.248770161970574	0.246244193791162
Snorc	-0.378118574412206	0.0231206707531113
Snph	-0.0369338910675587	0.833773988427274
Snrk	-0.138694282576991	0.371186214463976
Snrnp200	-0.118229618699438	0.398212963118887
Snrnp25	-0.344778533204224	0.0188220796170131
Snrnp27	-0.0900886187520591	0.542782560847789
Snrnp40	0.118167970360024	0.561964255606945
Snrnp48	0.201893756694043	0.294929264674783
Snrnp70	0.160684233638261	0.5459018408633
Snrpa	-0.221815650836129	0.331692895826195
Snrpa1	0.185635709796186	0.452760986784393
Snrpb	-0.0228197200008786	0.938637292429904
Snrpb2	-0.115631144979361	0.587454820498412
Snrpd1	0.149672364865532	0.376355996936052
Snrpd2	-0.316394251765013	0.145287169772922
Snrpd3	0.150762675673015	0.204161502234481
Snrpe	-0.105866819621076	0.366997715273165
Snrpf	-0.290501766951852	0.0910546755265238
Snrpn	-0.0815341609214428	0.6684304120764
Snta1	-0.189418821815625	0.350854022155198
Sntg2	0.108367436319317	NA
Snupn	-0.0687422153430965	0.693492743175652
Snx1	-0.0511484451760289	0.848298888889934
Snx10	-0.278994830787274	0.480420449397215
Snx11	-0.110899304004045	0.372984058618281
Snx12	0.104275247678385	0.435431413972525
Snx13	0.000158613203303126	0.999398650923719
Snx14	0.12802185546032	0.689104054478902
Snx15	-0.537278820741589	0.00808419303767727
Snx16	0.0802511008818314	0.737519825463204
Snx17	-0.123458724224122	0.549541862675196
Snx18	-0.038340309907178	NA
Snx19	0.113860015410608	0.430714451781389
Snx2	-0.100614124253157	0.621987023339599
Snx21	-0.183787381503274	0.119432467220298
Snx24	-0.448322006262707	0.0196149091098382
Snx25	-0.0479787382412251	0.770682695419546
Snx27	-0.0795629704931962	0.61670765724845
Snx3	-0.0350182143791624	0.830397595672215
Snx32	0.0475247646559129	NA
Snx33	-0.240615905090436	0.0607302202310796
Snx4	0.116207741670136	0.553583739153551
Snx5	0.019002130295922	0.912032053611449
Snx6	0.0823246636987882	0.729358172867577
Snx7	0.337702879581938	0.101820982840926
Snx8	-0.126443707422663	0.528671719421846
Snx9	0.0388862872288485	0.903182206869602
Soat1	-0.335726417752265	0.0423411335280268
Sobp	-0.0484851286796086	0.861412560336854
Socs1	-0.0162983801823167	0.93341804943314
Socs2	-0.1281995546894	0.629656427079223
Socs3	0.00613429131358956	0.973436638098077
Socs5	0.00651359751825353	0.980380582069333
Socs6	-0.0352602083945879	0.890270856362157
Socs7	-0.0704205581209845	0.777330918774007
Sod1	-0.0942795452517888	0.519224673114155
Sod2	0.730530123321135	0.015705511107191
Sod3	0.164181652219698	0.747620521281554
Soga1	0.0610777050841165	0.875994098781694
Sohlh1	-0.0272132761174486	NA
Son	-0.134350294704062	0.509446365899601
Sorbs1	-0.156476841371521	0.624837113077812
Sorbs2	-0.177024887952101	0.441318089394762
Sorbs3	0.00531166848903375	0.980738800844036
Sorcs1	0.0728736971622181	NA
Sorcs2	0.322027223201141	0.10717933614075
Sorcs3	0.0439643430815826	0.827440608353438
Sord	-0.0857449783998616	0.682622681367557
Sorl1	-0.397906184351882	0.182658099324266
Sort1	-0.152263794802693	0.487666849538834
Sos1	-0.127261602843653	0.372353677112009
Sos2	-0.0692269072725029	0.706489564325071
Sost	-0.021122563358805	NA
Sostdc1	-0.0234548885698995	0.904785785493078
Sowaha	0.136363997714827	NA
Sowahb	0.252506742801029	NA
Sowahc	-0.297418108743312	0.203766726530822
Sox10	0.381521544730357	0.0816882232255106
Sox11	-0.100095843777886	NA
Sox12	-0.0752109354566031	NA
Sox13	-0.205598457336158	0.280726789463167
Sox15	0.139682213079287	NA
Sox17	0.0265876485165233	NA
Sox18	0.24548358511099	0.0828796268680552
Sox2	0.119913704157844	NA
Sox21	-0.00184041009977864	NA
Sox3	0.050388606637612	NA
Sox4	0.0799454230539363	0.64976613663445
Sox6	-0.134047672708849	0.527964000065482
Sox7	0.103951377410798	0.7085461557336
Sp1	-0.160080697884066	0.355013115888111
Sp100	0.0219377878515283	0.935344883489363
Sp110	-0.0950002582540295	0.63941461370671
Sp140	0.0223893459004465	0.882244936928429
Sp2	0.0326222208989542	NA
Sp3	-0.0487103430445703	NA
Sp4	0.0656452828073553	NA
Spa17	-0.103782929793707	0.735251696209296
Spaca3	-0.0340727795622486	0.883850526226189
Spaca6	-0.274668757609456	0.086750903904204
Spaca9	0.0747027070280879	NA
Spag11a	-0.0012653115391057	0.996792099969023
Spag16	0.0658659901549266	NA
Spag5	0.0366487595841223	0.885997876224589
Spag7	-0.244768472325335	0.242098270944906
Spag9	0.13734852080769	0.369969061334132
Spam1	-0.00915372216741339	NA
Sparc	-0.0824754905594673	0.572524062819779
Sparcl1	0.507563672424421	0.364003410465546
Spart	-0.186621328506693	0.308966897441289
Spast	0.131531721902666	0.329334649516988
Spata1	-0.115730576178213	0.521520413887068
Spata13	-0.0526335429442044	NA
Spata19	-0.00114379776919282	0.995201200973897
Spata2	-0.0860308466088799	0.541782501313989
Spata20	-0.106946980203218	0.371547033180601
Spata21	0.0129058357855483	0.943369624735481
Spata24	-0.256979517143892	0.0983387666404899
Spata2L	-0.038814178726545	NA
Spata31a5	0.0154644103311217	NA
Spata33	-0.0939347676201558	0.662814255894505
Spata46	0.03020347329982	NA
Spata5	0.283781792972683	0.111659659377684
Spata5l1	-0.098432811850838	0.500549308765222
Spata6	-0.156846813064328	0.378907697113645
Spata7	-0.0502446472478724	0.872498434700546
Spata9	-0.105987700326517	0.589749501999566
Spatc1	0.0946719147315545	NA
Spatc1l	0.107547538307679	0.63941461370671
Spats2	-0.104531146730667	0.490681911115358
Spats2l	-0.220129854178257	0.182777957902365
Spc24	-0.0643305194436001	0.854835304433584
Spc25	0.291294173527802	0.447697867501882
Spcs1	0.0273106497105164	0.854991536481804
Spcs2	0.0434586359487596	0.900845521908507
Spcs3	0.0433407835804829	0.825594115672767
Spdef	0.0684252782466714	NA
Spdl1	-0.0576589475178926	0.802780030780545
Spdya	0.0310641525358077	NA
Specc1	0.0212196933326396	0.908072013193005
Specc1l	-0.249129518088916	0.15641212575487
Spef1	0.142384808847195	0.432782098268285
Spef2	-0.0472278541916893	NA
Speg	0.0240947929725381	0.905328754549611
Spen	-0.0985046743459206	0.618123217054904
Spg21	0.0501831977975229	0.863687320340817
Spg7	-0.0259746464948387	0.881922541871059
Sphk1	0.0952181957739953	0.650166003145233
Sphk2	-0.0002965488262614	0.998872842498439
Sphkap	-0.0858842788162972	0.539858635386793
Spic	-0.151312446577142	NA
Spice1	-0.0610777808830711	0.832014979083334
Spidr	-0.290364285591352	0.324629968794817
Spin4	-0.193366199895227	0.262347981671597
Spindoc	-0.129984716142292	0.334067877815844
