ID	contralateral.osteoarthritis.inductionvssham.surgery_logFC	contralateral.osteoarthritis.inductionvssham.surgery_padjFilter
Tmco4	0.0587779894050557	0.822097634205695
Tmco5a	-0.0191193936591958	0.91983793560337
Tmco6	-0.0437465230286822	0.859435839914759
Tmed1	0.10132163139899	0.397394152050223
Tmed10	0.0772952076908417	0.47767005513327
Tmed2	0.0911866947917392	0.696333605336388
Tmed3	0.00982825790334729	0.973647698787339
Tmed4	0.0214991864884784	0.948352393307363
Tmed5	0.0709078943940273	NA
Tmed6	-0.07727742248683	NA
Tmed7	-0.117263992610782	0.39324965403874
Tmed8	-0.158144668053467	0.437484147919481
Tmed9	-0.0503906977116522	0.84657325688857
Tmeff1	0.0207798149253122	NA
Tmem100	0.437766197498197	0.0211080947037642
Tmem101	-0.0952803568203144	0.504494334564432
Tmem106a	-0.277679114386688	0.111614177496036
Tmem106b	0.253551390576732	0.169843959798706
Tmem106c	-0.048301587605061	NA
Tmem107	-0.00975446982772255	0.970174489219497
Tmem108	0.0029417418718154	0.987837764204135
Tmem109	-0.0312243663806608	0.87914005348376
Tmem11	-0.0311266212498627	0.867565085642931
Tmem110	-0.0175405738962109	0.937008968565121
Tmem115	-0.0693957332888733	0.616946853336388
Tmem116	0.025736386550224	NA
Tmem117	-0.325799835416426	0.23133997107885
Tmem119	0.0374741446291793	0.89774756863304
Tmem120a	-0.23814823049973	0.129617964478028
Tmem120b	-0.0649474681829147	0.607105256776465
Tmem121	-0.032364981691436	NA
Tmem121b	-0.00387641427390228	NA
Tmem123	-0.0352727767108991	0.900755714969122
Tmem126a	-0.0550228744598122	0.793323196837604
Tmem126b	-0.0411107718292589	0.765564807858304
Tmem127	-0.0875055147337438	0.538330479442362
Tmem128	0.0124171917559135	0.96323283795855
Tmem130	0.033461896356255	0.845632212184423
Tmem131	-0.136100128606977	0.228448295360181
Tmem131l	-0.212096640010961	0.105206845788203
Tmem132a	0.132551489973062	0.526131035158104
Tmem132c	-0.0257706982390715	NA
Tmem132e	-0.0080696742693247	0.966397757010482
Tmem134	0.0686193952135952	0.77695825903268
Tmem135	0.00608880768962283	0.971533337310984
Tmem138	0.0670238818297886	0.750455251687773
Tmem139	-0.133573987445494	NA
Tmem140	0.432751660101809	0.110336553786662
Tmem141	0.0508736263356226	0.837500166757834
Tmem143	0.0721886808443735	0.708826816892188
Tmem144	0.0395585896040496	NA
Tmem147	0.0384306491535149	0.842599442226773
Tmem14a	0.0681613909488643	0.797667962943558
Tmem14c	-0.0306151937289343	0.865380554749232
Tmem150a	0.027015095339797	0.860777369748221
Tmem150c	-0.102977226308328	NA
Tmem151a	-0.0431798569884894	0.73731326654833
Tmem158	0.042355982801789	NA
Tmem159	-0.283604583105735	0.130127429881992
Tmem160	-0.18945627177866	0.203994323254576
Tmem161a	0.0347405189342513	0.88583464882249
Tmem161b	0.0501812284524341	0.748251563603796
Tmem163	-0.032312846481779	0.859171451113579
Tmem164	-0.0545228907999542	0.692215374693242
Tmem165	0.121134472809544	0.403809524078659
Tmem167a	0.22192304596412	0.0900174220416605
Tmem167b	-0.00764996454923228	0.985825402406534
Tmem168	0.0801330964163203	0.621599327762548
Tmem17	0.0317280548510137	0.873746326416256
Tmem170a	-0.137159170741113	0.442983172677738
Tmem170b	0.0122031128300524	NA
Tmem171	0.0275294980256531	0.874781387913398
Tmem174	-1.39825326064269e-05	NA
Tmem176a	0.0953770675943879	0.756647394288979
Tmem176b	-0.0440937204438665	0.896352314452362
Tmem177	0.143787799997079	0.430693406411036
Tmem178a	0.118064463298875	0.451181500009053
Tmem178b	-0.055520755511635	NA
Tmem179	0.0640667210770687	0.758115688766515
Tmem179b	0.103396236037224	0.296992537796444
Tmem181	0.0128674229243169	0.937008968565121
Tmem182	0.138288835299645	0.439088615178886
Tmem183a	-0.0146925733200813	0.935202828932528
Tmem184b	-0.0549717778636012	0.857060419144127
Tmem184c	-0.0195002281030465	0.953397574940207
Tmem185a	0.162360350201785	0.496019393287921
Tmem185b	-0.00964829876510365	0.960745444471858
Tmem186	0.110395953836303	0.389490685466108
Tmem189	-0.203998328267756	0.171983082758755
Tmem192	-0.131982842082513	0.542786154570941
Tmem196	-0.196774399118931	NA
Tmem198	-0.0516903900557928	0.798081711421269
Tmem198b	-0.297177142543227	0.053207091472843
Tmem199	0.123053368983719	0.58511651901278
Tmem200a	0.0213813608891797	NA
Tmem200c	0.331590248331509	NA
Tmem201	-0.110099346327641	0.353369190232638
Tmem203	-0.0322334886699238	0.865380554749232
Tmem204	-0.146354746625224	0.463570340421946
Tmem205	-0.0271986547491352	0.938385503760059
Tmem208	0.178928028390619	0.316311705513841
Tmem209	-0.0170560465235798	0.93084892244213
Tmem212	0.0528391459214896	NA
Tmem213	-0.0815962264007135	0.5647103957413
Tmem214	0.326369234457912	0.0556062261051451
Tmem215	0.0298313981419955	NA
Tmem216	0.0188228484297284	0.941303581070508
Tmem218	0.0324027193439402	0.898965881082153
Tmem219	-0.0382891059068324	0.8203517182809
Tmem221	-0.035317138119261	0.895151073257191
Tmem222	-0.154097711591188	0.1778758885697
Tmem223	0.017500743239145	0.953397574940207
Tmem229a	-0.0798884497721621	NA
Tmem229b	-0.0222606322044108	0.883334776013866
Tmem230	0.193135399645367	0.120641629468339
Tmem231	-0.0665246464895839	0.617731345341866
Tmem233	-0.017817933170269	NA
Tmem234	-0.0910941231262719	0.486060652529691
Tmem237	0.166119580249641	NA
Tmem238	-0.205176244033046	0.294698237215271
Tmem240	0.0594805622852128	0.788604721553074
Tmem242	-0.0611304227720613	0.732405704919609
Tmem243	0.0530123018415036	0.76759695172876
Tmem245	-0.0336767696672764	0.849184031319968
Tmem247	0.116069142910005	0.426015238252966
Tmem248	0.0901161051528447	0.822405411568018
Tmem250	-0.119739128678837	0.513554764613145
Tmem252	0.0873634455243213	NA
Tmem254	0.145166552020346	0.285084268338772
Tmem255a	0.0182882507785047	NA
Tmem255b	-1.08097785817875	0.208607522318719
Tmem256	-0.172685125793345	0.456062955924794
Tmem258	0.127010412516809	0.232769910852747
Tmem259	0.0489730426451942	0.860777369748221
Tmem26	-0.0734200296266367	NA
Tmem260	0.277871578342157	0.177624769910713
Tmem263	0.243585425403271	0.434313489626587
Tmem265	-0.143437443125054	0.258861034529775
Tmem268	-0.0261677459559593	0.893553088461715
Tmem270	0.0515184498908443	0.692215374693242
Tmem273	-0.0568439499212179	0.753165046602607
Tmem30a	0.0300869919766278	0.837653550937328
Tmem30b	0.0362940117340775	0.935749323334006
Tmem33	0.325765262815858	0.0801188148565701
Tmem35a	-0.0196327977829585	0.977702880159998
Tmem35b	0.431950241483978	0.126579027107465
Tmem37	0.0446653954740892	0.869007299941115
Tmem38a	-0.0597209841762139	0.7813927204152
Tmem38b	-0.0793528666558778	0.50182926518954
Tmem39a	0.0464419063043078	0.825046196118076
Tmem39b	0.0215472889741539	0.953835582972326
Tmem41a	-0.288151548047368	0.113721390958036
Tmem41b	-0.0300656187407764	0.843807096063598
Tmem42	-0.0775784608815764	NA
Tmem43	0.0383281468128907	0.820409407599435
Tmem44	0.0831906245359368	NA
Tmem45b	0.0347830294945846	0.869264569100501
Tmem47	0.00303842372203178	0.986463809538798
Tmem50a	-0.136006107072788	0.237870330365103
Tmem50b	0.12696085999613	0.186473965155267
Tmem51	-0.0732346545695259	0.498084847006169
Tmem52	0.0509016486733547	NA
Tmem53	-0.0627220923515743	0.738722289639725
Tmem54	-0.142097442100231	0.392666778641071
Tmem59	-0.0570080445686489	0.717584916889747
Tmem59l	0.120590463037344	0.433205067639936
Tmem62	0.164628411298334	0.171983082758755
Tmem63a	0.0797897031088901	0.614836321201552
Tmem63b	-0.064093939387706	NA
Tmem63c	0.0508744716501965	NA
Tmem64	0.0546175277168928	0.790866319817951
Tmem67	0.0691743378635685	0.657198941352
Tmem68	0.194104610833204	0.25730633561366
Tmem69	-0.0502423626423756	0.781340594188664
Tmem70	-0.0251852252773554	NA
Tmem71	0.0520596549465191	NA
Tmem72	0.0579647977473368	NA
Tmem74b	-0.0806896787714102	NA
Tmem79	0.00240116955514935	0.992433548126896
Tmem80	-0.0295515317479822	0.886857260702378
Tmem81	-0.12435927538326	0.266996638888206
Tmem82	0.0892494630047578	NA
Tmem86a	-0.100486100330458	0.426015238252966
Tmem87a	-0.00215451021020741	0.990761722054658
Tmem87b	0.0379169881277122	0.872232360059468
Tmem88	-0.0745259197719452	0.653963395841091
Tmem89	-0.0384385420614413	0.757760483039798
Tmem8a	-0.0263035771868561	0.849209409580067
Tmem9	-0.447093868173519	0.0204151808468768
Tmem91	0.0733525070448175	0.632468576032795
Tmem97	0.311033434560436	0.15584002652845
Tmem98	-0.0985160895925521	0.764699142992867
Tmem9b	0.0442963002428876	0.795775107276837
Tmf1	0.217087411205078	0.452502478437337
Tmie	0.0216560735205613	0.874773962068884
Tmigd1	-0.0132199607489598	NA
Tmlhe	-0.334800415627377	0.149670605663294
Tmod1	-0.0499563738596773	0.764532449261581
Tmod2	0.0463570125899277	NA
Tmod3	0.0528710971072748	0.784696992136119
Tmod4	-0.0261524451412924	NA
Tmpo	0.090263333663736	0.591374386047969
Tmprss11d	-0.0534731152526557	NA
Tmprss2	0.124157273568636	0.434630739580142
Tmsb15b2	-0.155233946109435	NA
Tmsb4x	0.198469189832849	0.708442565063081
Tmtc1	-0.255817884511719	0.231439508284108
Tmtc3	-0.226443703217514	0.288080967354124
Tmub1	-0.111536453039073	0.477792621918415
Tmub2	-0.0366716673485943	0.821751459210906
Tmx1	0.0504514305006332	0.749765539726646
Tmx2	-0.03432790197758	0.81713270949671
Tmx3	-0.0333486671016168	0.899685379654819
Tmx4	0.088486142734812	0.390662182620294
Tnc	-0.141632362340134	0.694011150947112
Tnf	-0.023261157832887	NA
Tnfaip1	0.00132711862837631	0.991530615482387
Tnfaip2	-0.0423201138213836	NA
Tnfaip3	0.338783353053717	0.117476096984003
Tnfaip6	-0.0422479317708087	0.837500166757834
Tnfaip8	0.22177382137	0.191136689897629
Tnfaip8l1	0.222583812292343	NA
Tnfaip8l2	0.0088435588212592	0.977702880159998
Tnfaip8l3	-0.0362501934706589	0.90519969439131
Tnfrsf11a	-0.00635844384628825	NA
Tnfrsf11b	0.137527875716867	0.543756016387399
Tnfrsf12a	0.528050626736299	0.238225522233076
Tnfrsf14	0.166246906437229	0.350719196776888
Tnfrsf17	-0.0393406275129546	NA
Tnfrsf19	0.0878931233205016	NA
Tnfrsf1a	-0.249501371939074	0.170515467654027
Tnfrsf1b	0.0714170161379695	NA
Tnfrsf21	0.0701183457608732	0.863080266075806
Tnfrsf25	0.0863035842820308	NA
Tnfrsf26	-0.257262134118671	0.189935149288344
Tnfrsf4	-0.000760992242390124	0.996815120621561
Tnfrsf8	-0.205268757917441	0.0721627663515384
Tnfrsf9	0.650227341538874	0.111788874954848
Tnfsf11	-0.123545623163229	NA
Tnfsf12	-0.497299792932926	0.0160670534472265
Tnfsf13	-0.0125502613378217	0.945711950678299
Tnfsf4	0.00695751287195012	NA
Tnfsf9	-0.299660313010857	0.22479953211432
Tnik	-0.0554279081333764	NA
Tnip1	-0.000918648038874537	0.997058318830914
Tnip2	-0.0548886011700134	0.752915343994398
Tnk2	0.203218237952793	0.22202288140004
Tnks1bp1	0.0857800516381326	0.709141618779665
Tnmd	-0.735570640982095	0.431162767776819
Tnn	0.5159376074152	0.529384420035807
Tnnc1	-0.035612163657496	NA
Tnnc2	1.40188673696985	0.129191025859442
Tnni1	-0.189616156974864	0.244614628922077
Tnni2	0.393420820426043	0.177624769910713
Tnni3	-0.0293312224926492	0.829908381724962
Tnni3k	0.150400878955865	NA
Tnnt1	-0.33855600550023	NA
Tnnt2	-0.103127949837774	NA
Tnnt3	0.241571674757068	0.296992537796444
Tnp1	-0.014352921610004	NA
Tnp2	0.0360783566037481	NA
Tnpo1	0.0859749248979753	0.640239089436027
Tnpo2	-0.018548539071908	0.945015472997211
Tnpo3	0.00698470299095533	0.968565157579703
Tnr	6.31719644079709e-05	NA
Tnrc18	-0.0120400068645905	0.970718867807251
Tnrc6a	0.0639070596260805	0.644533622174068
Tnrc6b	0.0970981586852204	0.748611236505121
Tnrc6c	-0.103142912082776	0.510512926370553
Tns1	-0.239960195293127	0.296992537796444
Tns2	-0.379186203847078	0.071869018564064
Tns3	0.1651831208044	0.122433909458413
Tns4	-0.0848863784986165	NA
Tob1	-0.210486650665937	0.296884486606621
Tob2	-0.156228404394524	0.257220722650792
Toe1	-0.20905248661757	NA
Togaram1	0.135109103009717	0.326894862138529
Tollip	-0.0817112139270648	NA
Tom1	0.0151048027919876	0.934355902095575
Tom1l1	-0.379212445522812	NA
Tom1l2	-0.00248608115769677	0.989791596996549
Tomm20	0.0879139862550105	0.43140264839432
Tomm22	0.0755726803250774	0.632564869840878
Tomm34	0.0723841640737284	0.534533390292327
Tomm40	-0.0159070466942364	0.938704634956671
Tomm40l	-0.0345819759371633	NA
Tomm5	0.0489251946154141	0.774894840578183
Tomm6	0.0599394579175403	0.784696992136119
Tomm7	0.00248013670326053	0.988945706130522
Tomm70	0.11173483504494	0.305373327268434
Top1	-0.0371520404710211	0.822405411568018
Top1mt	-0.172818938492405	NA
Top2a	0.234468665547158	0.307871022530793
Top2b	0.117042565292191	0.474087776525118
Top3a	-0.0214934968377678	0.93084892244213
Top3b	-0.0475433403251273	0.804312321000143
Topbp1	0.0205832448345484	0.943457809482193
Topors	-0.159669742486521	0.34364176714685
Tor1a	0.042960764959	0.860777369748221
Tor1aip1	0.110436004677537	0.488011959071493
Tor1aip2	-0.205577828889618	0.182284302354399
Tor1b	0.0418208143385961	0.790866319817951
Tor2a	-0.0417769659590412	0.843017839762987
Tor3a	-0.278285276574273	0.67593921569926
Tor4a	-0.322977554305877	0.113063819760781
Tore	0.032298133803855	NA
Tox	0.00981780755252348	NA
Tox3	0.0130442435564628	NA
Tox4	-0.171733331549138	0.119838642692724
Tp53	-0.0784564662184408	0.556166884991352
Tp53bp1	-0.0517677225371518	0.722549930187048
Tp53bp2	-0.0229765258362562	0.929143040960923
Tp53i11	0.0780444588980709	0.757916846215469
Tp53i13	-0.273189522542497	0.326081179835476
Tp53i3	-0.0429698488832617	0.787295170116041
Tp53inp1	0.0105733967177484	NA
Tp53inp2	0.0509788518305676	0.756647394288979
Tp53rk	0.00263699608814427	0.991456365435443
Tp63	0.0854625444345736	NA
Tpbg	-0.0939904520764374	0.916991967301133
Tpbgl	-0.0136592856950841	0.940862861153441
Tpbpa	-0.0524339992054053	0.715874612175443
Tpc1808	-0.0574492028995133	NA
Tpcn1	0.0201923788684262	0.908848384704108
Tpcn2	0.58081735135885	0.0433828312376124
Tpd52	-0.141975822639306	0.583909205114591
Tpd52l1	0.0845845249260204	0.793759431754812
Tpd52l2	-0.0242215886376123	0.93875914074414
Tpgs1	-0.0918914715429242	0.609350592853471
Tpgs2	0.0268348333100601	0.86795203280009
Tpi1	-0.0978155053542249	0.494877008347752
Tpm1	0.388016409014991	0.562938296105139
Tpm2	0.142985166039821	0.579033984447131
Tpm3	-0.318428419238812	0.0151484409529423
Tpm4	0.0681456680056218	0.690968554866669
Tpmt	-0.0362485356250257	0.828966026380276
Tpo	0.027152222761937	NA
Tpp1	0.126991109955055	0.344432212183462
Tpp2	0.0871573584996028	0.463922901744195
Tppp	-0.299712956234471	0.257825430194902
Tppp3	0.160316163826064	0.750974675848532
Tpr	0.215211728609882	0.514120603346844
Tpra1	-0.121430342798	0.371619090377014
Tprg1l	0.00748339301317813	0.969015351028659
Tprkb	0.118066107818992	0.419634401475949
Tprn	-0.0305036856666794	0.889534923010391
Tpsab1	-0.167875987781719	0.379625128444721
Tpsb2	-0.138134065288446	0.346557149246416
Tpst1	0.0330455396515017	0.858221226380173
Tpst2	0.0552890794910628	0.71587738552065
Tpt1	-0.0139019459052161	0.95036892139456
Tra2a	0.270898807744373	0.0707402480126392
Tra2b	0.0613531084499463	0.557250505617928
Trabd	0.173302216780716	0.239470311721029
Trabd2b	-0.149638459241655	0.1439289950209
Tradd	-0.105287913093425	0.640520816505738
Traf1	0.0727791044827946	0.462448093485222
Traf2	0.118908426125746	0.354814939378977
Traf3	0.0534780389982634	0.738679336415665
Traf3ip1	0.0258526733566198	0.876096635448409
Traf3ip2	0.0481484813218227	0.91864261347609
Traf3ip3	0.00936055612946163	NA
Traf4	0.0483258762557401	0.775709364090462
Traf5	-0.0293533793127381	0.876098890574411
Traf6	-0.027088974404343	0.942038143457138
Traf7	-0.0956397551427752	0.514548113155678
Trafd1	-0.197586260413392	0.199693538230761
Traip	0.0391788993455178	NA
Trak1	-0.150193893780154	0.367989274464297
Trak2	-0.33120605247573	0.305373327268434
Tram1	0.0310809583013079	0.910766370347455
Tram1l1	-0.0982819118093472	NA
Tram2	0.0882078594568334	0.547936029912762
Trap1	0.208973675482648	0.0981982342300754
Trappc1	0.0840596545107406	0.72847029950002
Trappc10	0.0131675801343185	0.91983793560337
Trappc11	0.132523968635343	0.412226469731277
Trappc12	0.2036119619861	0.172081315535188
Trappc13	0.0260867944484513	0.948352393307363
Trappc2	0.0972292313108127	0.746122092333308
Trappc3	-0.0883370825334566	0.452557202372152
Trappc4	0.0637239930267643	0.722549930187048
Trappc5	-0.0777430929834555	0.588402004341217
Trappc6a	-0.314465565217482	0.129459221692063
Trappc6b	-0.177325060466895	0.219764587542695
Trappc8	0.095834602226061	0.492929366870688
Trappc9	0.0930681212995861	0.521384719890617
Trarg1	-0.0364807039597634	0.870472161397493
Trat1	-0.00903236248199413	NA
Trdmt1	0.115006224549377	0.72236682051291
Trdn	0.0325220576837069	NA
Treh	-0.0256686045412815	0.922328970228947
Trem2	-0.203405830578482	0.328566673620641
Treml1	0.0346361884416586	0.845632212184423
Trerf1	-0.0202120826466681	NA
Trex1	-0.0142813000381183	0.925703265384053
Trex2	-0.0719958207826998	0.6785641879924
Trh	0.0293093109244689	NA
Trhde	-0.0207589640355001	NA
Trhr	0.0254104920112885	NA
Trib1	-0.152846473976655	NA
Trib2	-0.162810352972285	0.3847082919705
Trib3	-0.12112668702134	NA
Tril	-0.259974689384485	0.205305218476382
Trim11	-0.104900217472242	0.404113125367488
Trim14	0.0276045649643786	NA
Trim16	-0.186465508126859	0.333915259842734
Trim17	-0.0112115433035456	0.958308206886845
Trim2	-0.045684267756199	0.860777369748221
Trim23	0.109333793847077	0.412767523453176
Trim24	0.0369878298358319	0.849649973747409
Trim25	-0.0470225870327798	0.845632212184423
Trim26	0.00293372705710038	0.987766686682283
Trim27	0.0577109130810936	0.754951875276502
Trim28	-0.0221711815866623	0.91864261347609
Trim29	-0.0320018847965819	NA
Trim3	-0.214290293148509	0.375857819812791
Trim30	0.170738769505825	0.207161752685809
Trim32	-0.0499193307825543	0.875465920837576
Trim33	-0.0891635857162445	0.560837536683007
Trim34	0.0150738567252677	0.971706323723477
Trim35	-0.0774811800942494	0.705802561810099
Trim36	-0.0839074083253575	NA
Trim37	-0.209598988655321	0.150135774052419
Trim39	0.00470848108319455	0.978118414510584
Trim41	0.0206692778096134	0.91864261347609
Trim45	-0.000468038052734876	0.997218568516678
Trim46	-0.0267626957354707	0.920314617284445
Trim47	-0.0236908155162929	0.899453104651142
Trim5	0.0701941252083227	0.692215374693242
Trim54	0.214560819885	NA
Trim59	0.235845762371055	0.211125235182484
Trim6	-0.085340854091247	NA
Trim62	0.00462449604949278	0.982496756906993
Trim63	0.0336126775770449	NA
Trim65	0.0247105561332379	0.911108486214689
Trim66	-0.0800093803929931	0.587161513047823
Trim72	0.0207288442792999	0.935361792771014
Trim8	-0.25786138110963	0.137867230268719
Trim9	-0.0600804386140927	NA
Trio	0.0200570073622668	0.948481328077663
Triobp	-0.0358005671887298	0.865380554749232
Trip10	-0.292866158203941	0.111614177496036
Trip11	-0.10506278898676	0.428454151940427
Trip12	-0.0301037631450498	0.847317003918918
Trip13	-0.0467648384977215	0.822097634205695
Trip4	0.0566361191948541	0.784696992136119
Trip6	-0.0618650325433094	0.787024781428808
Trit1	0.0917732711685737	0.438956937255246
Trmo	-0.0865572413678715	0.412563503807084
Trmt1	0.0919568283518597	0.711411730993107
Trmt10a	0.0631053169116722	0.755896863011077
Trmt10b	0.10297837763059	0.445652850988646
Trmt10c	0.0546103794115318	0.785367361743881
Trmt112	-0.204174321886528	0.277485446121011
Trmt12	0.0834775078954788	0.713552998872612
Trmt1l	-0.0915997394589994	0.640239089436027
Trmt2a	0.117610398912741	0.371521225666771
Trmt44	-0.107907405783508	0.296884486606621
Trmt5	0.0782023813892962	0.623228727606265
Trmt6	-0.151233864605867	0.184578583306955
Trmt61a	0.249971147944273	0.120035299725786
Trmt9b	0.00950389391759554	0.960745444471858
Trmu	-0.0556916071567928	0.718829402285797
Trnau1ap	0.0072225250431206	0.966397757010482
Tro	-0.472372457151495	0.458395335664587
Troap	0.0180167901672021	0.914774518508715
Trpc1	-0.15887324104548	0.259358152445021
Trpc2	-0.0516332982597314	0.682492430378796
Trpc3	0.0138850331459279	NA
Trpc4	0.0744555128747448	NA
Trpc4ap	0.0915520767457263	0.46928249725078
Trpc5	-0.118742102807091	NA
Trpc6	-0.120496182746397	NA
Trpm1	-0.031842807668804	NA
Trpm3	0.265778251449892	NA
Trpm4	-0.112778131874485	0.444167524183764
Trpm7	0.00211325703590504	0.992066565132712
Trpm8	0.0348157055556424	NA
Trps1	-0.0766171677740495	0.722549930187048
Trpt1	-0.203077552419408	0.33414606333082
Trpv1	0.0552053956259746	NA
Trpv2	-0.116051750200554	NA
Trpv4	0.0673864927421537	0.82158267287181
Trpv5	0.00837967007659746	0.958175399831886
Trpv6	0.0844297598351682	0.598495138622573
Trrap	-0.0448288048445953	0.823804462013903
Trub1	0.346243760792417	0.113721390958036
Trub2	0.10665190128973	0.686475091886924
Tsc1	-0.126816169552711	0.440840213805185
Tsc2	-0.120709576741099	0.334819429997848
Tsc22d1	-0.0880332322513739	0.531858183022124
Tsc22d2	0.0334176979109753	0.948352393307363
Tsc22d3	-0.473613836535296	0.409320727328524
Tsc22d4	0.199759886748527	0.225158433054068
Tsen15	0.195063994553266	0.143048973894985
Tsen2	0.136273530750013	0.469530490558071
Tsen54	0.0410748640770358	0.781088475599516
Tsfm	-0.225492919719496	0.327625344170485
Tsg101	0.0516136112242993	0.88732670947454
Tsga10	-0.0614996268781978	NA
Tsga13	-0.0047637976615178	NA
Tshb	-0.000450348816800172	NA
Tshr	-0.129368805618454	NA
Tshz1	-0.0520124564784705	0.797667962943558
Tshz2	0.123919515101802	0.508290286423689
Tshz3	-0.15294358422548	0.351319123632836
Tsks	-0.0267641942768027	NA
Tsku	-0.137725794276478	0.333777768827144
Tslp	-0.293808346862385	0.111788874954848
Tsn	0.113044407195567	0.692215374693242
Tsnax	-0.0173506966017083	0.945015472997211
Tsnaxip1	-0.000479865329897855	NA
Tspan1	-0.0340233530277319	NA
Tspan12	0.0330200445218729	0.897699589872999
Tspan13	0.157691946113584	0.594368222260925
Tspan15	-0.183504973770077	0.213425570460309
Tspan17	-0.129282919799281	0.485233402026889
Tspan18	-0.0249262570416171	0.931462479224566
Tspan2	0.31242942253	0.226776177165607
Tspan3	0.0846500902308254	0.445686103439339
Tspan31	0.0562430028288752	0.664593376208966
Tspan32	-0.0799328016318466	NA
Tspan33	-0.0134348336957686	0.95796773436857
Tspan5	-0.188992398840769	0.186500485878637
Tspan6	0.19962988936185	0.23453615166387
Tspan7	0.198620508996584	0.366664584669384
Tspan8	0.298828651660678	0.463922901744195
Tspan9	-0.134467698835125	0.223114173661743
Tspo	-0.333703195811038	0.016175418978184
Tspy1	-0.0770451897707014	NA
Tspyl1	-0.00132800552043832	0.996141481773246
Tspyl2	-0.0419317511951922	0.866351392328068
Tspyl4	0.207692934161493	0.725475165551473
Tsr1	0.0968662555349642	0.605157010798338
Tsr3	0.0670119462996279	0.63705999918729
Tssc4	0.143676024150224	0.316672300347997
Tssk2	-0.00450099473569576	NA
Tst	-0.525494118033558	0.0414040588548384
Tsta3	-0.130585957780044	0.279492296136614
Tstd1	0.194571663852763	0.408754425145059
Tstd2	0.0599906882624124	0.698858945859945
Tstd3	-0.0328454535280152	0.902607101113549
Tsx	0.726959640302817	0.0721627663515384
Ttbk2	-0.143106094602173	NA
Ttc1	0.0335119877003951	0.843599413747494
Ttc12	-0.0197388697721763	0.927041609653194
Ttc13	-0.032403759666682	0.860950949213543
Ttc14	0.0851667780596692	0.759173601303485
Ttc17	-0.0461511106192525	0.764532449261581
Ttc19	0.126418431724385	0.416815712253131
Ttc22	-0.126710653737012	0.419836107230014
Ttc23	0.000416248444750522	0.997245647334377
Ttc25	-0.121939929078267	0.221617709823508
Ttc27	0.105349783435884	0.674114188989301
Ttc28	0.0069387555611673	0.981209853144028
Ttc3	-0.104115791868619	0.432291146535118
Ttc30a	0.210582782022783	0.30365461039177
Ttc30b	0.0343417032917142	0.938519301913844
Ttc32	0.352710066140125	0.15584002652845
Ttc33	0.0939962698514023	0.705694415388923
Ttc34	-0.0235109700393785	NA
Ttc36	-0.15856090541438	NA
Ttc37	0.0930585354828146	0.466082109746853
Ttc38	-0.381068801754171	0.064276779645674
Ttc39b	-0.0534706914122802	0.68430094112425
Ttc39c	0.102399306301565	NA
Ttc4	-0.030365456070629	0.831339207059889
Ttc5	0.123019039821422	0.635437460640211
Ttc7a	-0.154695887106087	0.419490951384117
Ttc7b	0.00255504873413415	0.991456365435443
Ttc8	0.0385251593238216	0.933897154249893
Ttc9	-0.0128131583820004	0.961646814941349
Ttc9b	-0.0133534388634535	NA
Ttc9c	0.188814891996426	0.296992537796444
Ttf1	-0.154777068424355	0.543062511992688
Ttf2	0.0460599786413605	0.756647394288979
Tti1	-0.080094905183433	0.725475165551473
Tti2	0.012213629505899	NA
Ttk	0.0601283616001957	NA
Ttl	-0.129197775411573	0.416443054327706
Ttll1	0.0557851425907314	NA
Ttll11	-0.014385665186099	NA
Ttll13	0.120276177424826	NA
Ttll3	0.0140322442247021	NA
Ttll5	-0.0216826095027463	0.886857260702378
Ttll7	0.0386378405945909	NA
Ttll9	0.0110601690727901	NA
Ttn	0.0081319719917321	0.990915545535923
Ttpa	-0.100530580534221	0.545981348190138
Ttpal	-0.119985879738978	0.538330479442362
Ttr	-0.0704998845263347	0.594691460903171
Ttyh1	-0.00244972795148435	NA
Ttyh3	-0.0841097492922396	NA
Tub	0.0504792782741177	NA
Tuba4a	0.114193515033771	0.719295224244274
Tuba8	0.185752285873447	NA
Tubb2a	-0.0732564199727221	0.537956876283142
Tubb2b	-0.246958590242262	0.490742025847241
Tubb3	0.0122680666220107	NA
Tubb4a	0.0861697383046636	0.43065534580604
Tubb4b	-0.0191163177666027	0.948334973413378
Tubb5	-0.262301243035441	0.101245995195094
Tubb6	-0.0534554339300586	0.806328016772312
Tube1	0.0797295046757407	0.721673819499476
Tubg1	-0.028075990797829	0.913179586804668
Tubgcp2	0.0453633369203619	0.828163542909402
Tubgcp3	0.0253740378061584	0.931498708638189
Tubgcp4	-0.0508180588487406	0.726189669983412
Tubgcp6	0.0325193362864606	0.832199482493011
Tufm	0.0850975660466204	0.5743087520915
Tug1	0.00470388705095814	0.987266638853394
Tulp1	0.0437702997739704	NA
Tulp2	0.0553341892979935	NA
Tulp3	-0.0517840143540376	0.68145197835392
Tusc2	-0.0518754521054419	0.764532449261581
Tusc3	0.0240381325105368	0.935749323334006
Tut1	0.222140783686338	0.111788874954848
Tut4	-0.312508137114225	0.281325471169745
Tut7	-0.145980564096025	0.328566673620641
Tvp23a	-0.0432761650145288	NA
Tvp23b	0.116249911335695	0.39652792281003
Twf1	0.00276263564228074	0.986463809538798
Twf2	-0.0487858080329264	0.87914005348376
Twist1	-0.121813063302847	0.23293750075988
Twist2	-0.129029541161621	NA
