ID	contralateral.osteoarthritis.inductionvsipsilateral.osteoarthritic.induction_logFC	contralateral.osteoarthritis.inductionvsipsilateral.osteoarthritic.induction_padjFilter
S100a5	-0.0107339924843979	0.961084851661976
S100a6	0.0283639577176533	0.918827128781137
S100a7l2	-0.0584196761312805	NA
S100a8	1.28808968238805	0.176740997278779
S100a9	1.04409129420674	0.210279244072597
S100b	0.216085295450476	0.0860322845374029
S100g	0.0128570883154024	0.950658251072989
S100pbp	0.0719632210880388	0.587861932834633
S100vp	0.00441477676562396	NA
S1pr1	-0.268082583847574	0.165418549842172
S1pr2	-0.0183942134208763	0.908431723377752
S1pr3	-0.0854259609120378	0.833667823713251
S1pr5	-0.0135253739995616	0.949741546720327
Saal1	-0.10766686043512	0.457579466828739
Sac3d1	-0.0101774454034524	0.953497856073808
Sacm1l	0.00210736681981238	0.997101547490251
Sacs	-0.0827668405959665	0.581503262933608
Sae1	-0.0686113011922274	0.695311252937159
Safb	-0.266589115278807	0.103306979827662
Safb2	-0.024591817556205	0.91612144798101
Sag	-0.13079292322558	0.353644625713703
Sall1	-0.000982907221212415	NA
Sall2	-0.0889578226762833	0.702747193340787
Sall4	-0.0791017879741442	NA
Samd1	-0.0434422114642752	0.866161204370389
Samd10	0.0629901368513508	0.787260078041905
Samd11	0.0908419786205439	NA
Samd12	-0.0361547845399537	0.821323734003068
Samd13	0.033816453185457	0.755178513666515
Samd14	-0.00644335903125182	0.974689807322234
Samd4b	-0.063190273549484	0.771913934340613
Samd8	0.0708308174262271	0.626430401289951
Samhd1	-0.00411346017177561	0.988331948266271
Samm50	-0.0310360131074887	0.844984449597739
Samsn1	-0.0859345308470916	0.56628587364469
Samt3	-0.00083618010756048	0.998920539569679
Sap130	0.0195802720041165	0.921455207061523
Sap25	0.0926011614137394	0.441885031408037
Sap30bp	0.0744274248384915	0.494820348060904
Sap30l	0.131750583040809	0.550309252156263
Sapcd1	0.263758834970312	0.0783436286378905
Sapcd2	0.000579763199647587	0.999326198958169
Sar1a	-0.223603711849961	0.088961167144157
Sar1b	0.055549159655996	0.686308220320757
Saraf	0.0291307195541197	0.909922698647056
Sardh	0.131255959801306	0.360927302233418
Sarm1	-0.102023140905713	0.396741769876486
Sarnp	0.196765299752373	0.441420074951718
Sars1	-0.0118317617974348	0.959099920807069
Sars2	0.00408328169710348	0.983686616170772
Sart1	0.142506586489853	0.446123463932285
Sart3	0.119157605662716	0.559842574488844
Sash1	-0.160621964427138	0.464597535281263
Sash3	-0.0537944601759852	0.870201464038748
Sass6	0.22799206207909	0.138634002797987
Sat1	-0.227604929983935	0.25317715553671
Sat2	-0.0273421331324624	0.929325325955901
Satb1	0.240001932469569	0.466620679993007
Satb2	0.0864573279922496	0.824638725476945
Sav1	-0.107375069329987	0.343415511760006
Saxo1	0.0130432454268439	0.959224806590092
Saysd1	0.144077616975826	0.182430260389939
Sbds	-0.0308605824457668	0.81515873750776
Sbf1	-0.0536092972886291	0.664137758822322
Sbf2	-0.0603984020729804	NA
Sbk1	0.0181249582657985	0.904392465278477
Sbno1	0.0131171754457622	0.959099920807069
Sbno2	-0.387899153274826	0.179224238618491
Sbp	0.104864534965804	NA
Sbsn	-0.236660686470947	0.519624709225899
Sbspon	-0.0109648720621749	NA
Sc5d	-0.135599974447612	0.226386654448327
Scaf1	0.0324775095238312	NA
Scaf11	0.0745931348544211	0.63227904705104
Scaf4	-0.200107135680408	0.185214778133208
Scaf8	0.0797359531190907	0.514797879237823
Scai	-0.00556519417266355	0.981084138537642
Scamp1	0.0794048527255224	0.604244887196554
Scamp2	-0.0342897918386242	0.873182963273097
Scamp3	-0.0386374995360121	0.870201464038748
Scamp4	0.215811911579722	0.380062624922702
Scamp5	-0.0291107777185831	0.913305776076788
Scand1	0.073409895800399	0.768537289255954
Scap	0.0070048913718912	0.975643219923635
Scaper	0.204141187366705	0.332723945354427
Scara3	0.431854337435267	0.0437382523343393
Scara5	-0.29773343408156	0.289610031971543
Scarb1	0.0296807281100744	0.901641704769316
Scarb2	-0.219057075474089	0.401144118489718
Scarf1	-0.0362745769172461	0.804799640285449
Scarf2	0.0602156806152916	0.665443241332285
Sccpdh	0.0439897010822214	0.718785331559535
Scd	0.102237205777268	0.762773251902646
Scd2	0.0466429733692566	0.727280279121474
Scel	-0.0390298628964345	NA
Scfd1	0.0810163126638557	0.676944971269698
Scfd2	0.0425155188153763	0.857748079326442
Scg2	0.0266635524990892	NA
Scg3	-0.00894152952133798	0.97230650308534
Scg5	0.571388880133072	0.128393495403516
Scgb1a1	0.100998477411188	NA
Scgb1b30	-0.0570408993879745	NA
Scgb1c1	0.106634788844508	0.552140915188556
Scgb1d2	0.000331197648706372	NA
Scgb1d4	-0.0592102350464963	NA
Scgb3a1	-0.131326676899286	0.480902750396336
Schip1	-0.288745074020634	0.175777598659064
Scin	0.064764727514488	0.839385703166023
Sclt1	0.35814211040522	0.00555174746182792
Scly	0.110976406674828	0.364783203216887
Scmh1	0.128578584307116	0.26090724593896
Scn10a	0.086040656314017	0.507137535456272
Scn11a	0.0798322197875292	0.631138492614289
Scn1a	0.510661933014219	0.0264598376509158
Scn1b	-0.0282764207346693	0.872095642157896
Scn2a	-0.0317453255149189	NA
Scn2b	0.201599181604795	0.204531897103912
Scn3a	-0.215442433528931	0.268443981542152
Scn3b	0.00192857336145202	0.992672709461626
Scn4a	0.037027011961988	0.828139111033013
Scn4b	-0.135954898375291	0.633259630104296
Scn5a	0.115483908500142	0.455398286250092
Scn7a	0.598264073981435	0.0885866912701801
Scn8a	0.055698857876874	NA
Scn9a	0.0222211000172985	NA
Scnm1	0.18678838098751	0.354385395930493
Scnn1a	-0.0109028306504717	0.959224806590092
Scnn1b	-0.0468421181340917	0.814258268424171
Scnn1g	-0.0436486995226684	0.834324557543978
Sco1	0.143622400187693	0.553321783753092
Scoc	0.0509218460585501	0.665891615223006
Scp2	-0.0274393086919762	0.857547236369241
Scp2d1	-0.131672465467803	NA
Scpep1	-0.508228374219062	0.00375677399870106
Scrg1	0.118666801083736	0.356571377095526
Scrib	-0.0670026919499307	0.745439134333678
Scrn1	-0.368636353706501	0.350607684639161
Scrn2	0.0918603635003157	0.462726611653161
Scrn3	-0.0355038405000201	0.89001339233633
Sct	-0.026935811505747	NA
Sctr	0.0130285737701783	NA
Scube1	0.161179588370497	0.275202379574578
Scx	-0.283737846461033	0.228013970866162
Scyl1	-0.0480874904381086	0.837462283851858
Scyl2	-0.0850377023426194	0.441047788473971
Scyl3	0.0324572709584308	0.905496900756631
Sdad1	0.158191236652002	0.454329179012288
Sdc1	-0.511314001269081	0.0627950111307438
Sdc2	0.0941216598859036	0.621710210767027
Sdc3	0.126388087972516	0.363603072723118
Sdc4	0.00438701086104487	0.988877709892294
Sdcbp	-0.0100016288002518	0.954664911050077
Sdcbp2	-0.131907132667291	0.277307404910782
Sdccag8	-0.0737222466437464	NA
Sde2	-0.0112787756606387	0.954664911050077
Sdf2	0.132827378075342	0.457579466828739
Sdf2l1	0.123146146206418	0.581154466991862
Sdf4	-0.0448415372933759	0.786054164802492
Sdha	0.0716043879799901	0.768988023934772
Sdhaf2	-0.0506968803975223	0.664395120221913
Sdhaf3	0.299916173353704	0.0388133989868107
Sdhaf4	0.0621050176189755	0.916967950962371
Sdhb	-0.00700365111391932	0.977869775693739
Sdhc	0.0998540609298058	0.659043063878295
Sdhd	0.131797447456483	0.195998326022353
Sdk1	-0.108019244005324	NA
Sdk2	-0.125194819784067	0.383724346565387
Sdr16c5	0.308446859613191	0.170676978221757
Sdr39u1	-0.0458112512401607	NA
Sdr42e1	-0.0970338221139846	0.513953753503126
Sds	0.0937945797719264	0.55462413873632
Sdsl	0.0245659245486918	0.874524819377809
Sebox	-0.0863806794532236	0.616693069223618
Sec1	-0.0148230440149391	0.933447492202529
Sec11a	-0.111787002887468	0.281681056818376
Sec11c	0.194517460492612	0.228390640189654
Sec13	-0.187427585703434	0.136423697957587
Sec14l1	-0.0190525384758047	0.92781149398312
Sec14l2	0.109319128160157	0.478944683786726
Sec14l3	-0.000227597193414475	NA
Sec16a	-0.0721395094929917	0.736678247706283
Sec16b	-0.00357789494735883	0.995067957601949
Sec22a	0.178451227482462	0.473179882881509
Sec22b	0.0105710174803484	0.958915241001345
Sec22c	0.0757569903751474	0.689488741225062
Sec23b	0.156765350280919	0.303849467451353
Sec24b	-0.0603036961966694	0.736177539693717
Sec24c	-0.119061796920965	0.22503716232152
Sec24d	-0.00160804314388585	0.994777207679709
Sec31a	-0.0889671501654945	0.403711970933195
Sec61a1	-0.24667612518444	0.15645733386714
Sec61a2	-0.118481293494305	0.424338651370487
Sec61b	0.0132336343127069	0.953360076165254
Sec61g	0.0439935215774891	0.801230428919881
Sec62	0.0131137575823939	0.957467841553484
Sec63	0.0216517337241147	0.945635060413433
Secisbp2	0.00651637359960056	0.978651393717078
Secisbp2l	0.00213404293010555	0.991250221607526
Sectm1b	-0.85906242727971	0.395986168342541
Sel1l	-0.0645878433989289	0.681393312056488
Sel1l3	0.0238162261933317	NA
Sele	-0.313328610688752	NA
Selenbp1	1.0305843578787	0.00876651141964343
Selenof	-0.0803795816673496	0.558875460013611
Selenoh	0.294841580698959	0.0959015870927575
Selenoi	-0.0857097178488786	0.758363891480164
Selenok	0.016328975543912	0.940890769304888
Selenom	0.206986695063653	0.179224238618491
Selenon	-0.132275845551889	0.289315916544595
Selenop	-0.0163407989344595	0.94307018939658
Selenos	-0.073267851789204	0.629319218514535
Selenot	-0.0529720137543706	0.769549719930654
Selenow	0.0351852165466831	0.900647045324429
Sell	0.108294080724181	0.490807133756028
Selp	-0.199303872468091	NA
Sem1	0.143561322025867	0.489126663549652
Sema3a	0.425134142313593	0.141931509597757
Sema3b	-0.0491203525116157	NA
Sema3c	-0.171991806394034	0.417300823180795
Sema3d	0.15821472456793	0.622078693073001
Sema3f	-0.0965297491574892	0.441906989704474
Sema3g	-0.0537984138256098	0.712202800949513
Sema4a	0.254600845590207	0.176326830653815
Sema4b	0.0142124886747492	0.934916291683109
Sema4d	0.0857520894631412	NA
Sema4f	-0.0214571965788863	0.931784069400413
Sema4g	-0.0393794384952963	NA
Sema5a	0.0522164789946924	NA
Sema6a	-0.0066649282346285	NA
Sema6b	-0.0226581751309558	0.916420404194893
Sema6c	0.110057341643407	NA
Sema6d	0.0120224800934956	0.97855134884729
Semg1	0.0640091213704848	0.615600730739832
Senp1	0.561522518603157	0.028402270849261
Senp2	0.0961100667858998	0.38374420014126
Senp3	0.0387054162357394	0.843581297584686
Senp6	0.0625827121760203	0.734416675501849
Senp7	0.207568922164073	0.104555542249893
Senp8	-0.0388359560567704	0.771232273219875
Sephs1	0.0787069872902038	0.652759588646139
Sephs2	0.234890376012093	0.135035019885465
Sepsecs	0.0387445226959162	0.814258268424171
Septin1	0.244684672169607	0.0863224863311647
Septin10	-0.165925959360063	0.190383433531461
Septin11	-0.204115943847366	0.0856846037733419
Septin2	-0.22257237727624	0.0800648078871724
Septin3	-0.0250826932754524	0.835309131410201
Septin4	-0.233887324061379	0.514797879237823
Septin5	0.194426288033658	0.481503707263785
Septin6	-0.0608127349682004	0.701581545208668
Septin7	0.0300028473105609	0.921093793037519
Septin8	-0.0416780944467821	0.887437595176081
Septin9	-0.0471359180882853	0.785598517050935
Serac1	0.0562602656799971	0.633365017417177
Serbp1	-0.11317278036519	0.284639688765957
Serf1	-0.0766541508883254	0.592473464929952
Serf2	0.0281546082489843	0.897435134519818
Sergef	-0.187983050251351	0.127749526273107
Serhl2	-0.0712772819759708	0.613984329652748
Serinc1	-0.000550933988392899	0.999326198958169
Serinc2	-0.422458158353472	0.234463005830141
Serinc3	0.00848775977449989	0.970852732944896
Serinc5	-0.0837586931936816	0.446992179722347
Serp1	-0.00956674572638683	0.961084851661976
Serp2	0.0219293029151046	0.92829960226585
Serpina1	-1.91897627170686	0.000406910298883573
Serpina11	-0.00799381443359604	NA
Serpina12	-0.120496637789261	0.331659783886208
Serpina3c	0.00595879454948189	0.977756129795521
Serpina3m	-0.128033994896811	0.317963268871402
Serpina3n	-0.93867974752388	0.0110403951712051
Serpina4	-0.171111073709898	0.181340052836434
Serpina5	-0.0266550328983666	NA
Serpina6	-0.14152916216923	NA
Serpina7	-0.048521939071243	NA
Serpinb10	0.781736525468621	0.122112173039067
Serpinb11	-0.113843883497944	0.54812303753949
Serpinb12	0.0715974503259815	0.729992528134199
Serpinb1a	0.129363897877518	0.490843723753506
Serpinb2	0.108154790698892	NA
Serpinb3	0.0400739921202318	0.762748111431959
Serpinb6a	0.222169460126182	0.115845432750865
Serpinb6b	0.12358357419067	0.326852393663032
Serpinb7	0.072156094303665	NA
Serpinb9	0.157017489832283	0.213117758775123
Serpinc1	-0.04945592807747	NA
Serpind1	-0.0562573933824408	0.689000499104264
Serpine1	-0.558067133626859	0.0357332600200464
Serpine2	-0.113054009348561	0.771232273219875
Serpine3	0.0723576882662984	NA
Serpinf1	-0.661086884727773	0.00207941019376452
Serpinf2	0.0288248754826892	0.837983281811011
Serping1	-0.498826052025583	0.042527141320402
Serpinh1	-0.0421858239395707	0.866152277826041
Serpini1	0.114599104811892	NA
Serpini2	-0.00982578065884621	NA
Sert1	0.00728212316838484	0.975016126101251
Sertad1	0.0316422752722563	0.915826833571677
Sertad2	-0.0280434616298901	0.880770976987674
Sertad3	0.08402159701079	0.424338651370487
Sertad4	-0.044064755359603	0.863237919863057
Sertm1	0.0784298548319873	NA
Sesn1	0.208327290205505	0.0716838459524967
Sesn2	-0.00337173742937313	0.991032614209131
Sesn3	0.102638909214924	0.520127129893382
Sestd1	-0.146972107927303	0.545880908807595
Set	0.16781514219157	0.452683437207066
Setd1a	-0.0199730927687725	NA
Setd1b	0.0721948790548801	0.802249671205018
Setd2	-0.0445806265221762	0.863341745170427
Setd4	0.0927988411374425	0.516800978738752
Setd5	-0.0169624543728997	0.966601388559771
Setd6	-0.0223407288400006	0.902273873507163
Setdb1	-0.00694266339673355	0.976429164028189
Setdb2	-0.128930297206169	0.703074797055456
Setmar	0.086078986701061	0.65872650128438
Setx	-0.0541638129753146	0.774147500416676
Sez6	0.00144572475134463	NA
Sez6l	-0.03155621775967	NA
Sez6l2	-0.0246991162554382	0.850186925853754
Sf1	-0.0520293892755532	0.768988023934772
Sf3a1	0.00890863567218059	0.955852444064339
Sf3a2	-0.0655106220893238	0.786827338184938
Sf3a3	0.0124850035176696	0.965972710097872
Sf3b1	0.0656082116131227	0.768988023934772
Sf3b2	-0.00243249014448388	0.993935831624411
Sf3b3	-0.00235518858983852	0.992259690121277
Sf3b4	0.0132097673108618	0.961084851661976
Sf3b5	-0.0150728157319069	0.970988032124975
Sf3b6	0.101591561734676	0.605015987774133
Sfi1	0.0954084841343876	0.701421204599972
Sfmbt1	0.153277535256194	0.186301155262255
Sfmbt2	0.033021345216631	0.819437804160589
Sfn	0.0475135644625553	0.829105677672198
Sfpq	-0.159103439385456	0.541582252706695
Sfr1	0.205780589914921	0.127525317989165
Sfrp1	0.0225345719845889	0.8974033758585
Sfrp2	-0.051472936468465	0.90942918696691
Sfrp4	-0.544275511902256	0.00931580664526512
Sfrp5	0.951677545327239	0.0329241154251341
Sfswap	0.154505444014649	0.22132359689927
Sft2d1	0.0109885855572305	0.964382280097764
Sft2d2	0.0959847509307803	0.546100244933572
Sft2d3	-0.0319950653141792	0.823867123783493
Sfta2	0.104084237880294	NA
Sftpa1	-0.00260117409641669	NA
Sftpb	-0.0470520078130319	NA
Sftpc	-0.0673310253676034	NA
Sftpd	0.0106524349859374	0.954664911050077
Sfxn1	0.221660574803513	0.259941340236645
Sfxn3	-0.0508790136215591	0.794093524814619
Sfxn4	0.0654463420773332	0.712202800949513
Sfxn5	-0.129124524414034	0.390841558154407
Sgca	-0.220468843310704	0.131093039203623
Sgcb	-0.322137860596667	0.365110265624589
Sgce	0.019339886258896	0.945359835421156
Sgcg	-0.867408645827019	0.0668707020935753
Sgf29	0.0313528855016383	0.870676362752397
Sgip1	0.0398928466061559	NA
Sgk1	0.272721051943487	0.341392763608467
Sgk2	-0.058330624679388	0.658678081954512
Sgk3	-0.0162259899176114	0.959224806590092
Sgms1	-0.0761186545033565	0.502551312181406
Sgms2	0.0206401236277278	0.953755953446969
Sgo1	0.12295343389178	0.543579316322981
Sgo2	0.0167876898290098	NA
Sgpl1	-0.160021809132874	0.383445496738497
Sgsm1	-0.0459876515568975	NA
Sgsm2	-0.0209596306634285	0.928529436880602
Sgsm3	0.0415167408321206	0.736624750064377
Sgta	-0.114322412931044	0.501945517702161
Sgtb	0.0429050743557946	0.8483028244364
Sh2b1	-0.0277445869936344	0.870201464038748
Sh2b2	-0.0652602545977681	NA
Sh2b3	-0.192314545382795	0.233944855400044
Sh2d1a	0.0628214627630488	NA
Sh2d2a	-0.00964131282673186	NA
Sh2d3c	0.135499096334878	0.197955496371237
Sh2d4a	-0.080196329216367	0.635755959449033
Sh2d5	0.153523019768141	NA
Sh3bgr	1.18854905709919	0.000406910298883573
Sh3bgrl	0.093738377744252	0.81901849336201
Sh3bgrl3	0.0402059972770346	0.871926349855159
Sh3bp1	0.0477921580669545	0.77074604999106
Sh3bp2	0.0640072683417046	0.761140289933021
Sh3bp4	-0.0325537811005638	0.859126816808335
Sh3bp5	-0.348793025225682	0.154574591010905
Sh3bp5l	0.0464912803651032	0.867577370012375
Sh3d19	-0.0082266005056173	0.981553182289317
Sh3d21	-0.0403272938964623	NA
Sh3gl1	0.0132361961550131	0.953043178649762
Sh3gl2	0.0315862024415319	NA
Sh3gl3	0.0306883945571874	0.84792193478896
Sh3glb1	-0.0434852773556411	0.847135139727993
Sh3glb2	0.0143708076933766	0.944399068555705
Sh3kbp1	0.126963026480365	0.509031720663099
Sh3pxd2b	-0.0156641053046593	0.951156234606953
Sh3rf1	0.0568719913310982	0.820337262909603
Sh3rf3	-0.0680356588670188	0.642387254293651
Sh3tc1	0.065451869742879	0.659043063878295
Sh3tc2	-0.0576448866227812	0.801895587929132
Sh3yl1	0.216799888751497	0.468809283698324
Shank1	-0.00619683345281263	0.967393127188974
Shank2	-0.0655552555249379	0.700798337237787
Shank3	-0.212858233169814	0.219560437238814
Sharpin	0.0250913521886851	0.91433656705651
Shb	0.0688613794665782	0.64647373165129
Shbg	0.0173529498461535	0.943166717631583
Shc1	-0.0793761293996909	0.642071466010084
Shc2	-0.0394284571300911	NA
Shc3	0.0380125357157652	0.841181022997007
Shc4	0.0193505754897902	0.957563192449824
Shcbp1	-0.0053119965877837	NA
Shd	-0.132726060875795	0.39185826482714
She	-0.128425991618722	0.233296592481308
Shf	-0.0443986608528313	0.820671946783032
Shfl	0.107160495088808	0.812035756583165
Shh	0.143062197301312	NA
Shisa3	0.004261556686604	NA
Shisa4	0.00317223353281015	0.990289455490418
Shisa5	0.0576305640699086	0.793928530232201
Shisa7	-0.0956307908118781	0.524219509495154
Shisa8	-0.0711749721928854	0.64973009688532
Shisa9	0.0450529180228409	NA
Shisal1	-0.0543245951643989	0.609259644353984
Shisal2b	-0.0201502798570008	NA
Shkbp1	0.0620884248586151	0.816891411776309
Shld1	0.167673880408638	0.459233022089979
Shld2	-0.0154931302899577	0.959224806590092
Shmt1	0.084237325605196	0.541582252706695
Shmt2	-0.0343452263481421	0.918827128781137
Shoc2	-0.0874155562266683	0.641466353831924
Shox2	0.234187516914907	0.23180902570959
Shpk	-0.194337742530344	0.275202379574578
Shprh	0.0436612164423451	0.814258268424171
Shq1	0.453211555230227	0.0529544052120073
Shroom1	-0.0616741654205866	NA
Shroom2	0.223993991732449	0.0923098237972274
Shroom3	0.0553180266839757	0.713187351676035
Shtn1	0.0128150189555898	0.974689807322234
Si	-0.0503282927428694	NA
Siae	0.0948235785345641	0.422065384560669
Siah1	-0.0192286980879572	NA
Siah2	0.155101946313759	0.480902750396336
Sidt1	0.137905526297549	0.329395938780183
Sidt2	-0.00481153550051161	0.980018008188835
Sigirr	-0.138497881408142	0.364783203216887
Siglec10	-0.243078556699115	0.130344916159571
Siglec5	0.500118294530255	NA
Sigmar1	-0.02761139546576	0.933448116128251
Sik1	-0.0430671835988408	0.771232273219875
Sik2	0.0533771716755709	0.752892630334123
Sik3	-0.000663989564115397	0.999326198958169
Sike1	-0.00530886559597032	0.981553182289317
Sil1	0.0177634440751984	0.959224806590092
Sim1	0.0195117085155783	NA
Sim2	0.179742422617396	0.485624685526935
Simc1	0.185628822102672	0.57179593584845
Sin3a	-0.063580939027676	NA
Sin3b	0.0434765161326069	0.838573278559447
Sipa1	0.0177146107675092	0.912462787031464
Sipa1l1	0.0683371170272062	0.663987401721941
Sipa1l2	0.0369288594581123	0.879955997225047
Sipa1l3	-0.0149585120807956	0.966345439224374
Sirpa	-0.00856551036979525	0.964364106549057
Sirt2	-0.0122214174242874	0.957563192449824
Sirt3	0.00864203179255263	0.982819684516146
Sirt4	-0.0322408973762593	0.867713030711454
Sirt5	0.276367144714651	0.0257188123089255
Sirt6	0.00552479138072037	0.984935320439862
Sirt7	0.0231616798532706	0.915826833571677
Sit1	0.120305724895702	0.533242855227571
Siva1	0.183551286302386	0.155659475680745
Six1	-0.487089834342386	0.0759618911847251
Six3	-0.0517683519885361	NA
Six4	0.0485931696698323	0.816891411776309
Six5	-0.163450189868551	0.181964901323205
Six6	0.0267294495402925	NA
Ska1	-0.0459186811201766	NA
Ska2	0.220297764895073	0.0499360620013406
Ska3	0.00689558217462949	0.984415841245862
Skap1	0.392043018256092	0.0696221835776617
Skap2	-0.265205790715223	0.0858833914091478
Skida1	0.0689845298731786	0.635752213450894
Skil	-0.0346596104985171	0.805272677635199
Skiv2l	-0.0190788186555171	0.943684951257181
Skor1	-0.1598278853353	NA
Skp1	0.0128930598421206	0.96763383335031
Skp2	0.049966946947424	0.9131974663109
Slain1	-0.116587792497013	0.580682912874447
Slain2	-0.116637245351146	0.65872650128438
Slamf9	0.0539546044485455	0.810094608041491
Slbp	0.0794622686954396	NA
Slc10a1	0.164313517183055	NA
Slc10a2	0.88175880791738	0.0657175089745853
Slc10a3	-0.105706697329175	0.450488723752911
Slc10a4	-0.123200447732581	0.281161685555372
Slc10a7	-0.191844133947163	0.31750041748365
Slc11a2	-0.000147982179070638	0.999326198958169
Slc12a1	-0.0525456413330367	NA
Slc12a2	-0.337605447181886	0.00839729380481749
Slc12a3	-0.175043090380703	0.208998919162754
Slc12a4	0.00960798248481431	0.984516205229657
Slc12a5	-0.0658773085122704	0.546047613291112
Slc12a6	0.001785907568852	0.99386191228798
Slc12a7	-0.0629149140784246	0.616495106142238
Slc12a8	-0.0442840219818237	0.769545021664164
Slc12a9	-0.0614250611160916	0.71612537240558
Slc13a1	0.0467228572699137	NA
Slc13a2	-0.0521060311339072	0.70534729205916
Slc13a3	-0.0913557132007732	NA
Slc13a4	-0.0387141262780624	0.837462283851858
Slc13a5	0.00253246125377871	0.995551081453123
Slc14a1	0.0937758011380456	0.378617126909058
Slc14a2	0.00269187529349146	0.993980019484453
Slc15a1	-0.00427881547695108	NA
Slc15a2	-0.0235985867437494	0.863950371282855
Slc15a3	-0.081153509691231	0.738418272037289
Slc15a4	0.00228610024281295	0.990190062466317
Slc16a1	-0.0477246302815626	0.776552970694095
Slc16a10	0.481539121687234	0.129747075268641
Slc16a12	-0.241915510089058	NA
Slc16a13	-0.0856116631029842	0.56628587364469
Slc16a3	-0.166937163624691	0.498133242334881
Slc16a6	0.0454922403147116	0.856567815124489
Slc16a7	0.317288450076703	0.0646787979792191
Slc16a8	-0.027191903222775	NA
Slc16a9	-0.386188181318473	0.0113476201217795
Slc17a1	0.0189147960286169	0.918212442853215
Slc17a2	0.0570011703751927	NA
Slc17a3	0.00833813115249882	NA
Slc17a4	-0.0112125572484816	0.966345439224374
Slc17a5	-0.059647688771026	0.746163969883303
Slc17a6	0.0932255693010555	0.432632963189505
Slc17a7	-0.0416505723414122	0.80249999326523
Slc18a1	0.129168665719579	0.353437826783957
Slc18a2	0.011355584503586	0.95639896863958
Slc18a3	-0.0526943097934414	0.712202800949513
Slc18b1	-0.0382895785329289	0.818916953522696
Slc19a1	-0.0137894667784879	0.951156234606953
Slc19a2	-0.0616568555831165	0.774427996671596
Slc1a1	-0.243984121861136	0.192288743002782
Slc1a2	-0.0224048563288646	NA
Slc1a3	-0.00928721052064496	0.961301088314472
Slc1a4	0.0572002001016951	0.843294732003208
Slc1a5	-0.0316871518424335	0.839722430150069
Slc1a6	0.059676757117658	NA
Slc20a1	-0.121907207095001	0.738500821169374
Slc20a2	-0.138532426681335	0.289688612010653
Slc21a4	0.027774612472534	NA
Slc22a1	0.0355342269793759	0.839216286927277
Slc22a12	0.109366428785475	NA
Slc22a13	0.00178633107164572	NA
Slc22a15	0.00502737040621959	0.981553182289317
Slc22a17	0.176095825359004	0.292819789965552
Slc22a18	-0.055508036191938	0.723408200611417
Slc22a2	-0.0301052842091734	0.887112267809273
Slc22a23	0.243410752014805	0.0753541429193676
Slc22a24	0.0125015340627481	0.950666999907474
Slc22a25	0.0962122716500646	NA
Slc22a3	0.859678105784881	0.0050446330169536
Slc22a4	-0.821138333053049	0.00287882090307554
Slc22a5	-0.114127932953583	0.498133242334881
Slc22a6	-0.138412246393988	NA
Slc22a7	-0.0498742577638129	NA
Slc22a8	-0.0228632451875388	0.915550443051528
Slc23a1	-0.0538425709393735	NA
Slc23a2	-0.116882670873727	0.342009261781193
Slc23a3	0.046457446960841	NA
Slc24a1	0.129786229285004	0.385765476249059
Slc24a2	0.0550454673428211	0.741466944504623
Slc24a3	0.0651115757196248	0.743396776291924
Slc24a4	-0.0190058794233634	NA
Slc25a1	-0.036562878739435	0.872663009878564
Slc25a10	-0.110178259843353	0.438737702143974
Slc25a11	0.112112144208393	0.395986168342541
Slc25a12	-0.113042523938939	0.531755766269714
Slc25a13	0.227035118325819	0.0910870615199699
Slc25a15	0.0730694939089922	0.762084158252687
Slc25a16	0.101757599424831	0.814887724427851
Slc25a17	0.167612921260638	0.1238357971542
Slc25a18	0.0880434266178671	0.447734757865031
Slc25a20	-0.182781526421214	0.279270034193424
Slc25a21	0.0114362291441292	0.947865147478818
Slc25a23	-0.137189800120107	0.307113214288162
Slc25a24	0.0634804693490896	0.626430401289951
Slc25a25	-0.0977970916910413	0.645827607911852
Slc25a27	-0.0221995561586459	0.872108325542888
Slc25a28	0.122955569833699	0.538331351457714
Slc25a29	0.19482105044641	0.196513837088287
Slc25a3	0.126057845196089	0.186363580083188
Slc25a30	0.0623690280118705	0.724276528449035
Slc25a31	-0.00703929107612211	NA
Slc25a32	0.114559980625114	NA
Slc25a33	0.263171738114569	0.131306427976057
Slc25a35	-0.0540620670931888	0.744586353070742
Slc25a36	-0.152958711887425	0.154105681412016
Slc25a37	-0.0801506809031594	0.816891411776309
Slc25a38	0.115173701760933	0.465868667497388
Slc25a39	0.0237167571290664	0.867725405754406
Slc25a4	0.184566903078874	0.102938943318548
Slc25a41	-0.052334057997494	0.709954598760549
Slc25a42	0.0403141783008252	0.769736126045634
Slc25a44	0.197581257729937	0.0600445917808024
Slc25a45	0.109615688394198	0.466780905955326
Slc25a46	0.0552372611443186	0.707622363018877
Slc25a48	-0.0210217221820255	0.904049756488554
Slc25a53	-0.105216818399928	0.539436494958567
Slc26a1	0.0490873271930763	0.789373711748274
Slc26a10	0.100644829849589	NA
Slc26a2	-0.108927776790335	0.529352145583657
Slc26a3	-0.174774993444522	NA
Slc26a4	-0.153280691439833	0.211103834400395
Slc26a5	-0.0565606521036806	NA
Slc26a6	-0.147160182852556	0.279151118311285
Slc26a8	-0.0759069512364157	0.825648012826369
Slc27a1	0.15991609047763	0.420878931959492
Slc27a2	-0.0567699660313217	0.64647373165129
Slc27a3	-0.0562426605213506	0.701581545208668
Slc27a4	-0.0170348723334968	0.915626922773598
