ID	OA.Subchondral.bone.from.medial.tibialvsOA.Subchondral.bone.from.lateral.tibial_logFC	OA.Subchondral.bone.from.medial.tibialvsOA.Subchondral.bone.from.lateral.tibial_padjFilter
RNPC3	-0.434740816393342	0.000366181569407666
RNPEP	0.0923100195722046	0.32804635823221
RNPEPL1	-0.354543330323667	1.80546335233094e-05
RNPS1	-0.191331039583471	0.00396123393095148
RNU105B	0.00531420548840877	0.952454156140491
RNU105C	0.286512313909074	0.0137186650435577
RNU11	0.00947806491085412	0.884471482492414
RNU12	0.402768200724612	0.0386560465168862
RNU2-2P	0.156565275796678	0.652878653265806
RNU4ATAC	-0.107213657184542	0.657396547138026
RNVU1-18	-0.104898232389898	0.62159156487101
RO60	-0.252426029607497	3.00932656241917e-05
ROBO1	0.356048346410134	0.000139371159025993
ROBO2	0.0888022959829788	0.392994256927139
ROBO3	-0.173317855297439	0.00394109629052889
ROBO4	-0.775524299581749	1.29495401558038e-07
ROCK1	-0.141976803273987	0.00265945479057921
ROCK2	-0.23395620975117	0.00541492007430092
ROGDI	0.298804391578841	0.0120389635934946
ROM1	0.0801476145510716	0.436237519990237
ROMO1	0.299631320024032	1.37325098315269e-05
ROPN1	0.40176562466907	6.01232316084538e-05
ROPN1L	0.444373503337044	1.17256342429884e-05
ROR1	0.385002671954625	1.09837698921456e-05
ROR2	0.493008940099387	6.59061775994675e-07
RORA	-0.0705789496789802	0.458386827519004
RORB	-0.0896958857623638	0.271665777148589
RORB-AS1	0.0183425298076108	0.75835086828085
RORC	-0.979313026195775	8.1186972570222e-08
ROS1	0.00260995672329223	0.966565375691471
RP1	-0.11676184874136	0.377972018000682
RP1L1	-0.0818697410674831	0.337626544681879
RP2	0.200147395308772	0.0012034032338773
RP9	0.0824721037215141	0.184496821918567
RP9P	0.198868217105653	0.0356220215621322
RPA1	0.288730827385892	0.0152727327565333
RPA2	0.0170741042419209	0.75256627379583
RPA3	0.278986519121377	0.000251400656412279
RPA4	1.82962538030496	0.000100342768419557
RPAIN	-0.167531790605111	0.0165885766048349
RPAP1	-0.0943709240549619	0.0126544228538
RPAP2	0.0208156579244978	0.750020669785494
RPAP3	0.206504935008446	5.23085761788864e-05
RPE	0.354738365313123	5.30987725439479e-06
RPE65	0.00908453557451416	0.874727474063934
RPEL1	0.0538253406406195	0.676817287723216
RPF1	0.269567952416441	2.83707047671858e-06
RPF2	0.104356689133077	0.177406588647495
RPGR	-0.332267053882188	0.00117420736723439
RPGRIP1	-0.46689070403491	0.000114484515758837
RPGRIP1L	0.201323016979726	0.00268608264912298
RPH3A	-0.0254370186240465	0.691909389409257
RPH3AL	-0.800557750468563	1.0998100932519e-05
RPIA	-0.122192391129467	0.0965751716084138
RPL10	0.010788794577909	0.886170812780952
RPL10A	0.2222602873508	0.00223720433476922
RPL10L	0.171500847848336	0.0185383852479578
RPL11	0.00650485191344785	0.934550997079786
RPL12	0.194847870730793	0.00663659075574838
RPL12P16	0.260192428300796	0.000496880841502648
RPL13	0.0460634857617492	0.470207722931192
RPL13A	0.0537890601539992	0.416794396787789
RPL13AP17	0.0773894763212315	0.176165171492785
RPL13AP3	0.149050459023606	0.128521355508632
RPL13P5	0.0656368656300508	0.296859013980631
RPL14	0.0502644471004423	0.384088591940543
RPL15	0.178986718134583	0.00951931496389019
RPL17	0.162690682947687	0.0118007007016183
RPL18	0.133563056673587	0.0420611859437507
RPL18A	0.22435535539749	0.00666134413287683
RPL19	0.111524318436981	0.16974180642741
RPL19P12	0.0446220746679771	0.590766594420029
RPL21	0.0576896487470808	0.366733689973283
RPL21P44	0.0839090592341307	0.118755884896767
RPL22	0.0774412165731775	0.294376707463384
RPL22L1	0.704784898900432	1.65497035881722e-08
RPL23	0.0696821681467412	0.376518112324039
RPL23A	0.113732247887285	0.119379446106414
RPL23AP32	-0.982445835584871	4.16546935693331e-08
RPL23AP53	0.0537848590095606	0.367889445125339
RPL23AP64	0.00224024532817246	0.982801972871572
RPL23AP7	-0.15322430469967	0.0619511494144735
RPL23AP87	0.0869541822235895	0.34172274579243
RPL23P8	0.122912939557967	0.0593522352747155
RPL24	0.0731381895438723	0.359482622022323
RPL26	0.0813198280276701	0.298381623950289
RPL26L1	0.522331466972952	1.39540048572364e-08
RPL27	0.131142235680166	0.0432409891665913
RPL27A	0.210850911042129	0.0521318845291116
RPL28	0.148858162989267	0.0315371605554061
RPL29	0.230960150432361	0.000676473754874362
RPL29P2	0.351442820168144	8.49629547108864e-05
RPL3	0.00402844815114634	0.96132352588897
RPL30	-0.0019119253608384	0.981062455746866
RPL31	-0.0483455134768782	0.506962368308249
RPL31P11	-0.0941632229769764	0.128983213349631
RPL32	0.0378192814054188	0.587662456669396
RPL32P3	0.0586152469983876	0.212229326172347
RPL34	0.12916007761357	0.110679933274421
RPL34-AS1	-0.00266580065771738	0.963841125465321
RPL35	0.0798750283791048	0.238034669358551
RPL35A	0.00685087033854614	0.946290181188954
RPL36	0.147980778689861	0.0172933596445952
RPL36A	0.164160823755608	0.00560788836293994
RPL36AL	0.144836159644461	0.0384918871071648
RPL36AP33	-0.0456758147963292	0.761991900641292
RPL37	0.0509225678132257	0.36818204613976
RPL37A	0.0882351958082452	0.119120251222189
RPL38	0.0396118655368838	0.726926332504755
RPL39	0.217818854355755	0.00411527939796692
RPL39L	1.1717290868365	7.14243144891937e-07
RPL39P5	-0.081034263600241	0.435220370368036
RPL3L	0.435950963752427	7.76718614861165e-06
RPL4	0.123855588588505	0.192377374088889
RPL41	0.114049412752664	0.141847722218885
RPL5	0.0576709517537246	0.47164761364331
RPL6	0.231196651138212	0.00052912823260551
RPL7	0.114589766667281	0.0612890228032775
RPL7A	0.0617056738463013	0.428385177630648
RPL7L1	-0.0357458627846921	0.62159156487101
RPL8	0.184917120285615	0.00469591032216557
RPL9	-0.0666099957627786	0.321796912876656
RPLP0	0.467523912269478	9.36758865928656e-07
RPLP1	0.0913055050350096	0.267552525611303
RPLP2	-0.0443919824228516	0.725631296596391
RPN1	0.369599507617931	0.000252567945577247
RPN2	0.227538152010133	0.00139114643932297
RPP14	0.039813174709229	0.586668498011216
RPP21	0.256417697908965	2.68485502578084e-05
RPP25	0.199586629453284	0.0523089223511506
RPP25L	0.0455577417346102	0.544852285916855
RPP30	-0.236445282390783	0.000959225267262604
RPP38	0.111431001918	0.0124194157433653
RPP38-DT	-0.118879175426944	0.00654962010598867
RPP40	0.450120113777645	1.40582991829847e-07
RPPH1	0.284509243860139	0.00131377130586846
RPRD1A	-0.367155431662418	1.12343299285868e-05
RPRD1B	-0.228306847116613	0.0269539295756732
RPRD2	-0.411044854179922	6.16262947069027e-09
RPRM	-0.246046569849469	0.0165424313570104
RPRML	0.206750004665271	0.0033710121355072
RPS10	0.156466405357714	0.0272142247175453
RPS10P7	0.120640075818439	0.180116806383456
RPS11	-0.00682874141551792	0.948243139571581
RPS12	0.154800797271804	0.0188201192261844
RPS13	0.16465230962396	0.0468948682538292
RPS14	0.110362836533952	0.232254469566687
RPS15	0.124761009467825	0.0707695888343778
RPS15A	0.243903093803956	0.000439372379112962
RPS15AP10	-0.249845349215068	0.0175380773424568
RPS16	0.0836271242185482	0.138300205513084
RPS16P5	-0.727362859209199	0.000147287624254979
RPS17	0.125947149815349	0.0703057096188911
RPS18	0.136978214008419	0.107139243364031
RPS19	0.227078080227423	3.59314867659279e-05
RPS19BP1	0.0260485060154441	0.770997755501775
RPS2	0.578831023265737	4.07698177237422e-06
RPS20	-0.0613565500194646	0.546595188071122
RPS21	0.231134508097139	0.00280710129881722
RPS23	0.145137318969672	0.0921723203430311
RPS24	0.249654040845591	0.00209279677851693
RPS25	-0.0419477929484806	0.611187386583159
RPS26	0.277325188233698	0.226493497516304
RPS27	-0.0354401507406159	0.750800844365111
RPS27A	-0.0285794588762442	0.683290926030162
RPS27L	0.352117206926446	0.000125784508266188
RPS28	0.231868069969508	0.00901013182706406
RPS29	0.0495512388161252	0.457475762427275
RPS2P32	0.691079433038022	2.07935876969577e-09
RPS2P47	0.772741335030055	5.47280429781623e-10
RPS3	0.124672975918831	0.254166698171347
RPS3A	0.232759737588037	0.00262729841920121
RPS4X	0.192616162086114	0.00901654430497831
RPS4Y1	-0.201062130319867	0.312377110344658
RPS4Y2	-0.0833160627303808	0.692575788473182
RPS5	0.233923098199611	0.0145179775683165
RPS6	0.0502434347163927	0.448477417397065
RPS6KA1	0.00123162912820973	0.985048228963013
RPS6KA2	-0.0233493527743569	0.807444194864162
RPS6KA3	0.449548539964427	2.19723830639409e-08
RPS6KA4	-0.0906898381301851	0.116807879629935
RPS6KA5	-0.0968878122632946	0.208295382943359
RPS6KA6	0.50047045324165	2.36686594320234e-07
RPS6KB1	-0.139533554854378	0.0100898941211208
RPS6KB2	0.225145267286344	0.00148511596406265
RPS6KC1	0.144904329379191	0.00608687891939874
RPS6KL1	-0.183507565959024	0.00173230875892385
RPS7	0.158652905746504	0.0092847052903877
RPS7P5	0.256631315351017	0.00108233795154865
RPS8	0.135001974799241	0.0797987409873948
RPS9	0.250467805592374	0.00269616561043152
RPSA	0.438648186788244	4.68645546179919e-07
RPSAP36	0.325167286108828	5.80746413716806e-05
RPSAP52	0.373555755268113	4.08671619938965e-06
RPTN	-0.00773475128542689	0.901299603793678
RPTOR	-0.44123516794841	1.6082710220129e-07
RPUSD1	0.182476205655593	0.00535095181410155
RPUSD2	0.139183638055652	0.0383051296782674
RPUSD3	-0.293189406313973	0.000232113944449405
RPUSD4	-0.0825838476787002	0.217104618195587
RRAD	-0.073758490319765	0.712953386709266
RRAGA	0.000560288771863426	0.993169783702689
RRAGB	-0.0115257241867992	0.87675070553993
RRAGC	-0.244616852862839	0.00451111833518877
RRAGD	-0.272669919692051	0.00806905023170556
RRAS	-0.508686487827712	2.68915449994127e-06
RRAS2	-0.749861215535722	3.35368488316767e-08
RRBP1	0.443578184863879	0.000753093965054149
RREB1	-0.251246801195983	0.000465239841693577
RRH	0.124747429495535	0.0635945434088269
RRM1	0.337251040610496	5.53403371462356e-07
RRM2	0.484084733648412	0.000208210301959392
RRM2B	0.17284904045806	0.0140835017966581
RRN3	-0.236327528675842	0.00551645121278712
RRN3P1	-0.131858312108854	0.182202539921609
RRN3P2	0.00878199289145254	0.939125391763257
RRNAD1	-0.112311573280483	0.0594599406889769
RRP1	-0.0246990278377224	0.775401237629173
RRP12	0.130911780347024	0.252533514949987
RRP15	-0.0507625890537415	0.319941552139563
RRP1B	-0.262543006871095	0.000120150840882335
RRP36	0.26501383060849	8.36408688826391e-06
RRP7A	-0.0792793221782677	0.451403845313446
RRP7BP	0.049720385946431	0.534527625105465
RRP8	0.0313197737143067	0.623201844415229
RRP9	0.0655599863059368	0.541058997485844
RRS1	0.23701167327666	0.00798384866198667
RS1	0.206845043521528	0.000568712312403389
RSAD1	0.04783930268845	0.38682148706416
RSAD2	-0.331562143076157	0.349904303658233
RSBN1	-0.0339823949390325	0.653205335426693
RSBN1L	-0.026956819733126	0.616496457036267
RSC1A1	-0.194289533733427	0.00606627861057559
RSF1	-0.134774397496869	0.00295014772261844
RSKR	-0.290190464044874	0.00398294867316757
RSL1D1	0.0218322886438482	0.743377247943553
RSL24D1	0.358381211013111	5.09321516147191e-06
RSPH1	0.127424119023792	0.0318016521609442
RSPH10B	0.0581394141812579	0.294751726821725
RSPH14	0.0234194471650904	0.845976085653504
RSPH3	0.226945615023405	0.00584534531524565
RSPH4A	-0.285878964364729	0.0072398996639753
RSPH6A	0.0390405753496346	0.596384913127615
RSPH9	0.10494906839136	0.0182344655368214
RSPO1	-0.793550153071522	2.79268098984205e-05
RSPO2	0.155931461453946	0.442989704598541
RSPO3	-1.72765775697897	7.82811178511741e-11
RSPO4	1.0156729852196	4.83259633955014e-08
RSPRY1	0.302142517784892	4.0793703440444e-07
RSRC1	0.354329232340838	1.76860634926874e-06
RSRC2	-0.0975944684879355	0.13263229177065
RSRP1	-0.0361292928799184	0.728453959220662
RSU1	0.0878842383095186	0.23689223342922
RSU1P2	0.0471250659939981	0.467062483129067
RTBDN	0.019894056540128	0.821371473750033
RTCA	0.108369411794117	0.0292550746409318
RTCB	0.0269374236627336	0.711126836842203
RTEL1	0.258126292478536	0.00165885455995197
RTF1	-0.0708132422761931	0.10210572163489
RTF2	0.00956756110002388	0.877944260320198
RTKN	0.685734494246599	2.31739524315014e-06
RTKN2	0.32842024525928	0.000750296417923071
RTL1	0.148249118397808	0.112551376925942
RTL10	0.157088802785264	0.0200126523982799
RTL3	0.363655682501003	0.00120433220020015
RTL4	0.0327421903055232	0.652362136215123
RTL5	-0.326282245827356	0.000578630288980969
RTL6	-0.045820549332964	0.499949421811846
RTL8A	0.0410152131200103	0.684882855118944
RTL8B	0.309378409853201	2.18450693271423e-05
RTL9	-0.00100339263014604	0.988104910348351
RTN1	-0.537521674964288	3.10385578721243e-05
RTN2	0.231912374892612	0.00181020436287418
RTN3	-0.367091883486497	8.98120143092803e-05
RTN4	-0.5595304847325	8.63704376982926e-07
RTN4IP1	0.230957718378752	6.53369504319502e-05
RTN4R	0.116436337547058	0.25144659522179
RTN4RL1	-0.189662193016861	0.0216618996722373
RTN4RL2	0.109808586544215	0.106728494396592
RTP1	0.147081130817135	0.079641119863192
RTP2	0.205630478448136	0.183001396838904
RTP3	-0.0613946202964577	0.310947927124594
RTP4	0.209940465490121	0.140123171524828
RTP5	0.0395530097845525	0.513440045164143
RTRAF	0.386626599917028	2.50491246432667e-08
RTTN	-0.270803989814805	3.11271400789227e-05
RUBCN	-0.243124683821629	1.11459543617857e-05
RUBCNL	-0.108213893204923	0.508899098474869
RUFY1	-0.100984639097778	0.0531527154786008
RUFY2	-0.285196991060232	0.0017619666766155
RUFY3	-0.101255475599335	0.134339717683027
RUFY4	0.305235956392803	0.0518408616423209
RUNDC1	-0.326624293382391	2.1429667983046e-06
RUNDC3A	0.0918661367418299	0.280918995946031
RUNDC3B	0.607577516360225	2.81491291868131e-06
RUNX1	0.0522686423395413	0.630790944917986
RUNX1-IT1	-0.911101824260554	4.8103207736977e-08
RUNX1T1	-0.428402498980198	0.000701202707830534
RUNX2	0.377297863874	0.000590929318097498
RUNX3	-0.105431968783609	0.232477876894134
RUSC1	0.18559064037486	0.000650632977334841
RUSC1-AS1	0.211436487995485	0.02222848536107
RUSC2	0.0496589656505133	0.52832204053274
RUVBL1	0.184869040746535	0.0481470440564806
RUVBL2	0.209802998560951	0.0050285456400994
RWDD1	0.271328279411208	0.000159907492473147
RWDD2A	0.282934515634754	0.000172799473428111
RWDD2B	0.505147874675112	8.08371556781234e-07
RWDD3	-0.0414090497331721	0.661356995239139
RWDD4	0.208830814596891	0.338554058984478
RXFP1	0.178469781224609	0.454928742701894
RXFP2	-0.0373105267498586	0.537963154691671
RXFP3	-0.0153653553381261	0.811196896744386
RXFP4	0.207572905489856	0.0287380988276155
RXRA	-0.755325955131354	1.16688473158795e-10
RXRB	-0.103621947132964	0.186076899199901
RXRG	-0.243570995107939	0.000662948963408343
RXYLT1	0.352164031898083	1.83843424156443e-05
RYBP	0.0127761537456568	0.897481287237187
RYK	-0.0180430250827506	0.865525819997574
RYR1	-0.418678463349859	4.45064830277174e-06
RYR2	0.21167782925218	0.00139866768863772
RYR3	-0.559554337264234	0.000204000304398482
S100A1	-0.349369347375047	0.131499014883488
S100A10	0.381745287897262	0.000140534857052779
S100A11	-0.164578640440938	0.181890830179621
S100A12	-0.976260859989697	0.139087331525173
S100A13	0.308941056998178	0.000182059906215141
S100A14	-0.131755456069149	0.0473405408985749
S100A16	0.307799155697015	0.000539574422918201
S100A2	0.450841888019083	1.16281826888771e-05
S100A3	1.40888426501464	1.90744013734948e-08
S100A4	1.60842494037021	3.07239335560196e-11
S100A5	0.580023598113081	0.00323814855433876
S100A6	0.498855386661662	1.38103635762348e-06
S100A7	0.131150222625542	0.0115774262257347
S100A7A	0.14962682853236	0.548149495264627
S100A7L2	-0.0233435579062311	0.664494384677261
S100A8	-1.74894838777728	0.00128679221116617
S100A9	-0.606523631929326	0.267817203142532
S100B	-0.758434726372236	0.00208112309862938
S100G	0.0624860753331546	0.164796007675223
S100P	-0.384282826192106	0.421954144099283
S100PBP	-0.220100089488643	0.000497621006864668
S100Z	-0.168270983922824	0.118305787654331
S1PR1	-0.263010819395268	0.0120199067579468
S1PR2	0.549380909914378	4.66461457522573e-07
S1PR3	1.97507368086518	1.04213307453041e-09
S1PR4	-0.630170188870515	0.000703197965118393
S1PR5	-0.271574531387857	0.000381823551347284
SAA1	-0.377949692710205	0.380598374348157
SAA2	0.0881006261598412	0.623287228200668
SAA3P	0.026624856219847	0.695628727539825
SAA4	-0.03284868962856	0.36029288668414
SAAL1	0.19892432258508	0.00408514304290226
SAC3D1	0.509754615092461	1.61804848789874e-08
SACM1L	0.0476835844163688	0.580627917059254
SACS	0.0204167316820136	0.73790119251836
SAE1	0.23341076984792	0.00050768706376138
SAFB	-0.16163023224258	0.0309335780429519
SAFB2	-0.101672980169328	0.147456326969899
SAG	0.0104402839492748	0.887779703282414
SAGE1	0.0484189266863417	0.363921978682569
SALL1	-0.0266989087904257	0.812168037948719
SALL2	-0.194488596092183	0.0628132610371263
SALL3	0.224504630365393	0.00432959070857827
SALL4	0.223927576819564	0.260378474058129
SAMD1	-0.190363699753599	0.0253525100091907
SAMD10	-0.237045078122181	0.0357138281940936
SAMD11	0.868387426445496	1.35603966731701e-10
SAMD12	-0.378774617331944	0.000210907793313657
SAMD12-AS1	0.301454908483378	0.00248086642470747
SAMD13	0.204579997079657	2.84613263088889e-05
SAMD14	0.229407453726904	0.000346615787633149
SAMD15	0.0251063959689937	0.694165837578255
SAMD3	-0.297712454786382	0.0017608669544856
SAMD4A	0.256777627944832	0.0306161003660042
SAMD4B	-0.138232092639893	0.0177206655188155
SAMD5	0.33378932411906	0.00012690683064681
SAMD7	-0.0246448292791186	0.724175492482707
SAMD8	-0.0614940039890186	0.322947066920951
SAMD9	0.122456631154763	0.319237111113807
SAMD9L	-0.141492398179704	0.404638408791543
SAMHD1	0.148107259804522	0.0208691812518187
SAMM50	-0.0736419927875644	0.0869958964549105
SAMSN1	-0.0205385875192388	0.929918777554894
SAP130	-0.284108746014688	4.22525178735919e-06
SAP18	-0.58823559165875	4.77337482386888e-07
SAP30	0.267690640047736	0.00798988027361704
SAP30BP	-0.204069981951234	0.00010205643667885
SAP30L	-0.180164592405454	0.00102134325274002
SAP30L-AS1	-0.0667039716446007	0.494321334349976
SAPCD1	-0.436556598697853	0.00095147482815373
SAPCD2	0.877177706106156	2.58985992383409e-09
SAR1A	0.28081616113076	0.00012922660391084
SAR1B	0.367852113741845	7.17246161277121e-06
SARAF	-0.0725868387474371	0.340726904845527
SARDH	0.29711968270245	0.0111842748582853
SARM1	-0.0725516158445831	0.087958378182735
SARNP	0.339806696793808	3.01327197066423e-06
SARS1	0.189269942016875	5.3243905849843e-05
SARS2	0.269832573144114	0.000129218987380772
SART1	0.00538390618583939	0.944302985247742
SART3	0.164616512027166	0.0314888345254263
SASH1	-0.0593626925346875	0.439297410570392
SASH3	-0.432916814243271	0.000482389134072061
SASS6	0.0793824617081986	0.251963113703461
SAT1	0.251593841235133	0.0593512770738676
SAT2	-0.110189837225914	0.073687843293974
SATB1	-0.00648939094686263	0.935140053716438
SATB2	0.82334159370701	7.4689666871151e-08
SATB2-AS1	0.995444462210914	2.71437094899082e-10
SATL1	0.0190952807299523	0.653205335426693
SAV1	-0.192706564079645	0.126095258004212
SAXO1	-0.0977006170751631	0.235033503559285
SAXO2	0.0274298883071475	0.671858304695741
SAYSD1	0.350507320031044	0.0112109493391156
SBDS	-0.449685260843719	1.156141596315e-07
SBDSP1	-0.436774118990973	8.81755889436462e-08
SBF1	-0.0791361203775711	0.203551412742301
SBF1P1	-0.137429746035645	0.00454233096463212
SBF2	-0.38827268802706	2.78993973972616e-06
SBK1	0.0264667438357691	0.846065875514527
SBK2	0.110821349463436	0.191870217939493
SBNO1	0.031481370481492	0.559685214739824
SBNO2	0.0978471241883021	0.209372647351686
SBSN	1.15468174749721	0.000130885386618852
SBSPON	0.222062473893638	0.209312676684788
SC5D	-0.206066822765785	0.00142713393824582
SCAF1	-0.526007753102068	9.70605335128327e-08
SCAF11	-0.249468341489145	0.000123391472972439
SCAF4	-0.245462840074696	0.000268509909364886
SCAF8	-0.186412099375152	0.000403504073450217
SCAI	-0.322499568434161	3.04844747434646e-05
SCAMP1	0.0082510147750412	0.904713249335303
SCAMP1-AS1	-0.192776890071574	0.0212775371443777
SCAMP2	-0.348051945304736	1.85742180754335e-05
SCAMP3	0.0465682356314865	0.356834197166743
SCAMP4	-0.000625718534426056	0.996063002881291
SCAMP5	-0.109627396130676	0.501831275910502
SCAND1	0.0426292822079528	0.66112403924471
SCAND2P	0.0237794335063182	0.821378144230058
SCAP	-0.104154176562941	0.0390034422274725
SCAPER	-0.439984807261737	0.000196125126914041
SCARA3	0.571198095661101	1.37240860356209e-05
SCARA5	0.974655716432581	8.70643562860144e-09
SCARB1	-0.455930102718915	3.8389355021986e-06
SCARB2	0.0868335660273818	0.238691094030814
SCARF1	-0.111238015342439	0.133036683232731
SCARF2	0.219705531094441	0.0119728465731029
SCARNA1	0.0921618972007661	0.270982826853742
SCARNA10	0.219855008989978	0.114053445401736
SCARNA12	0.0879518818028799	0.303974377909942
SCARNA13	0.257763295475389	0.0290317828530588
SCARNA16	-0.0900908335920239	0.627280106259377
SCARNA17	-0.790728612055801	1.05796058146062e-05
SCARNA2	0.0201919054465964	0.907227246529868
SCARNA22	-0.0737136330254033	0.333462481530033
SCARNA23	-0.318353066318299	0.00574723878298273
SCARNA4	-0.0224315096016579	0.838779559289303
SCARNA5	0.310737832105772	0.000817724429683234
SCARNA6	0.0553297239634514	0.788008366942701
SCARNA7	0.197538100368943	0.0146468350063866
SCARNA9	-0.643035961959386	4.42288563820743e-05
SCARNA9L	-0.0494884567066531	0.595342066781304
SCART1	0.0496589232337854	0.588874773045949
SCCPDH	-0.031866107603479	0.624265553794744
SCD	-0.22571530188071	0.463690233235761
SCD5	0.126843470102055	0.00293987413979779
SCEL	-0.529769053640516	0.000527362991200136
SCFD1	0.152432439104439	0.00464363222874239
SCFD2	0.169689922692152	0.0171690154891342
SCG2	0.291680892567689	0.0389662043052474
SCG3	0.0633723172983398	0.640207066640785
SCG5	0.95787508693046	9.56872845987763e-09
SCGB1A1	0.210046040015097	0.135499143476524
SCGB1B2P	0.0392856272678221	0.510641060047739
SCGB1C1	0.136933071262348	0.182956955912398
SCGB1D1	0.519263387376136	0.0382426520185775
SCGB1D2	0.468846027580091	0.0527006372238495
SCGB1D4	-0.0778219928843917	0.604026577169491
SCGB2A1	0.0369169773059035	0.654357368072337
SCGB2A2	0.143463803547669	0.0987322725934722
SCGB2B2	-0.00876889445172324	0.912956457638831
SCGB3A1	0.206409819095233	0.0252224039806204
SCGB3A2	0.279529115708183	0.00449763537827251
SCGN	0.222774476283523	0.00647073088820048
SCHIP1	0.624734593082227	1.38859516689743e-08
SCIMP	-0.283753822836688	0.00413245984348989
SCIN	-0.336959512447278	0.0886414323181298
SCLT1	0.143675793488129	0.0226446612388948
SCLY	0.161960215240692	0.00601057380842308
SCMH1	-0.275462930790843	1.45300507571993e-07
SCML1	0.0444098955480694	0.639086401261843
SCML2	-0.442419219471629	8.11721228977044e-09
SCML4	-0.320022172491893	8.53115906786303e-05
SCN10A	-0.0072136735523971	0.951296303590637
SCN11A	-0.232448953390869	8.44562199800122e-05
SCN1A	0.0678067832843086	0.502515465818723
SCN1B	-0.118764422097673	0.200542440392845
SCN2A	-0.0611877352894732	0.369066424154581
SCN2B	0.965171279181465	4.67256446898297e-09
SCN3A	0.403943140912462	0.0534650717714548
SCN3B	-0.417654135880806	0.0112168993268631
SCN4A	-0.888536762419076	1.48747875532016e-10
SCN4B	0.564470235019298	0.00011254294109005
SCN5A	0.101023803883836	0.0682880601159374
SCN7A	-0.0139338273255536	0.841403059603097
SCN8A	-0.0565938512326456	0.394057627555401
SCN9A	-0.420241914164283	2.0202256368502e-06
SCNM1	0.11228120704442	0.0485328360922642
SCNN1A	-0.361583855165993	0.000533469871367412
SCNN1B	-1.10659124112943	1.47268883349405e-06
SCNN1D	-0.286483689714524	4.36472956814239e-05
SCNN1G	-0.214570304542042	0.0518431126543501
SCO1	-0.022705722421648	0.680751659303777
SCO2	0.205786340500531	0.21968420262788
SCOC	0.21277901133722	0.00144610655739819
SCOC-AS1	0.362288183098699	0.197696182457397
SCP2	0.0396343629261793	0.606955945985789
SCP2D1	-0.115794077241842	0.361169037222616
SCPEP1	-0.244129265362025	0.00348493256746541
SCRG1	0.463370514566918	0.0680865180911064
SCRIB	-0.2380174768836	0.000387861961364792
SCRN1	-0.293766822703674	2.70313524425425e-05
SCRN2	-0.926738090769771	1.09117355583808e-07
SCRN3	0.00719500179397947	0.914309926769474
SCRT1	0.0115413288197397	0.757281132758819
SCRT2	0.118508437064027	0.542614717096569
SCT	0.465612515733336	2.78444147951198e-06
SCTR	0.0811192506012341	0.143060162765503
SCUBE1	-0.360214929546881	0.00106815294835812
SCUBE2	-0.197380826400154	0.150497018308544
SCUBE3	0.154056227756159	0.147179009903777
SCX	0.231679073258071	0.0196822081825537
SCYL1	0.0650786904472245	0.280306381493201
SCYL2	0.1315772724901	0.0422584876315776
SCYL3	-0.00779521418892948	0.910109436624654
SDAD1	-0.0938743191473126	0.201676134135797
SDC1	0.696213042977973	6.83923331818104e-05
SDC2	0.429997393407795	4.56536356445768e-07
SDC3	-0.0444225649001773	0.581562328414649
SDC4	0.0600706094068642	0.604094840058769
SDC4P	0.0230934208553055	0.750800844365111
SDCBP	0.0692739429148013	0.36686173279993
SDCBP2	-0.342798758849832	6.69465227228296e-05
SDCBPP2	0.00769374316885241	0.931992536750039
SDCCAG8	-0.0815459359196975	0.26571457224973
SDE2	-0.0068724746472677	0.928762892716392
SDF2	0.190969422920315	0.0413902402845275
SDF2L1	0.441598876115791	0.000320379142639102
SDF4	0.274129481495416	0.000392220233602091
SDHA	-0.35597766059319	1.05106186800398e-07
SDHAF1	0.238024741195616	0.00013441914690911
SDHAF2	0.15077796643936	0.00201448734637826
SDHAF3	0.255038016157826	0.000476684880383061
SDHAF4	-0.193355474803768	0.0311247058827515
SDHB	-0.000323190337120138	0.997331490793567
SDHC	-0.0295121594918282	0.8064999276893
SDHD	0.0952746442708374	0.139901336367407
SDK1	-0.114992123464946	0.531537144210902
SDK2	0.287624818818331	0.00668099946361778
SDR16C5	0.0196887383377433	0.821862658893045
SDR16C6P	0.0774515330879062	0.602323760304913
SDR39U1	-0.305055451397365	0.000563297726121654
SDR42E1	-0.160604565497345	0.0162875032195135
SDR9C7	0.0378455081975426	0.509033193652252
SDS	0.709906247833418	0.00381387752979443
SDSL	0.922719822816306	2.78733616320088e-09
SEBOX	-0.152441717344932	0.00859926165598112
SEC11A	0.309456222380085	2.07657140921426e-06
SEC11C	0.0407321887112726	0.71960732025662
SEC13	0.29593125546222	0.00275681164969028
SEC14L1	-0.272068041988028	0.00604452220940669
SEC14L1P1	-0.254698300594407	0.000126671495962906
SEC14L2	0.758350749779403	1.35528763267511e-09
SEC14L3	-0.0167778334200532	0.658071632456172
SEC14L4	-0.170226721012941	0.222044691415706
SEC14L5	-0.0409976260514897	0.450365854187287
SEC16A	-0.165761877903833	0.00195995076527455
SEC16B	0.244972575805027	0.000554794157474791
SEC1P	-0.255697857572683	0.217886190605603
SEC22A	0.485675806179636	5.58162541637816e-09
SEC22B	0.204217108333223	0.000923154573276676
SEC22C	-0.186494736297616	0.0156649007552741
SEC23A	0.448549563416522	1.62585061808465e-07
SEC23B	0.161028123639319	0.010834897092168
SEC23IP	0.202561990530398	0.00169479515779822
