gene_name	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury_log2FoldChange	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury_padj
Taf6l	-0.207939856034451	0.328497069585581
Insig2	0.381722209806451	0.12552804888825
Kpna6	-0.130010219389306	0.771128434647116
Man1a	0.0898540940762016	0.710733257371087
Itpkc	-0.0334063097938795	0.98552372536608
Coq8b	0.118108049579643	0.664174536559306
Brd8	-0.133202008977024	0.473409587763964
Kif20a	-0.351031644148753	0.0361423143203123
Farsa	-0.0985527015167315	0.659703345725184
Gcdh	-0.1851778845305	0.404210694021397
Mast2	-0.0388399632850084	0.938654010352706
Dnase2a	-0.172068665953338	0.637992412688782
Rad23a	-0.163042084897592	0.419009886861428
Calr	0.124583319883061	0.533591573132999
Syce2	-0.344521451777158	0.248131472781153
Nfat5	0.0615753573504875	0.731859384408129
Nob1	0.0367019742691045	0.922122824721117
Nqo1	-0.0269054599440387	0.962519973197575
Ppfia3	0.158232384927681	NA
Gys1	-0.0165366938280672	0.985788666915324
Ruvbl2	0.132493914464476	0.630222380381446
Lin7b	-0.23002422697531	NA
Bax	-0.271791294653798	0.454838796068491
Il7r	-0.278905969086708	0.357613083098458
Tfam	-0.0519757830918537	0.885741200744025
Zfp81	-0.0422106272835634	0.884815776774312
Efnb3	-0.169375712656115	0.797475827930352
Mmd	-0.172398761899502	0.350098519832444
Hlf	-0.0400921147158109	0.990783143294064
Fam162a	0.249928530004396	0.201824222871841
Rpl8	-0.0542918544255482	0.837007463240185
Grm3	0	NA
Ssbp2	0.0241142192651354	0.961426420938835
Fancl	-0.379144179139316	0.241270857352512
Brinp2	-0.383266372281259	0.591249254906214
Gstm5	0.059610281850785	0.910200795835647
Gstm7	0.425223135661359	0.566915935064437
Gstm3	-0.00442625339041274	NA
Stat3	-0.0123976246039133	0.985617317725407
Stat5a	-0.233422625024998	0.292678462868194
Cavin1	0.341512033173568	0.121157778334156
Map3k11	-0.114924919720426	0.634184943385285
Akt2	-0.00737752476051998	0.981687752882943
Dnaja3	0.113298461822423	0.709123839709799
Hmox2	-0.0377519916350998	0.923670368744318
Cdip1	-0.0262788711751958	0.959407162607656
Map3k20	0.0280625761440334	0.981087426047749
Cwc15	0.0533319982031861	0.844972453613643
Col5a3	0.6974701560754	0.0985680434554764
Dnmt1	-0.3410702189318	0.0830165122405905
Ppan	-0.135545116376896	0.703448193326897
Angptl2	0.929709479600531	0.0365309647024882
Cacna1e	-0.315761899119605	0.412703609667175
Cacna1b	0.322433319110136	0.948275670769601
Trmt10a	-0.0373975788058818	0.930884667911655
Etv1	0.293122097343788	0.707505185953651
Kifc2	0.428614516377238	0.271073332029902
Psap	-0.0759120679365684	0.444979577818851
Ikbkg	-0.296635063154711	0.233197562925131
Pax2	-0.065663425626188	NA
Wars2	-0.256713216124618	0.804911290974429
Atn1	-0.402434216799293	0.0389055737094722
Phb2	-0.0256673939013161	0.91746279112921
Ptpn6	-0.327316395164056	0.126104134513331
Eno2	1.15676613446267	0.00205858809048863
Emg1	-0.0485859266268288	0.873380211990664
Lpcat3	-0.00657344547918228	1
Atp6v1f	-0.0127727118845662	0.955647649215457
Il12b	0.116005856833553	NA
Clcn5	-0.0629287113354321	0.989442271095986
Clcn3	-0.177021586386347	0.48521445908003
Hif3a	0.0249717192391943	0.991933856647639
Gpx6	0	NA
Gpx5	-0.0162138593602505	NA
Pde1c	-0.41546119005253	0.467145758757781
Utp20	0.0325041447347456	0.973977830251338
Spic	-0.49949627291916	0.0439105699802725
9330159F19Rik	-0.13049392975485	0.810819945716081
Cul3	-0.0450311859230539	0.90474149341278
Sst	0	NA
Il11	1.62126593751348	0.0224718810015494
Large1	0.132021244806186	0.678816020581509
Ddx56	-0.104816576632472	0.801972216193532
Tmed4	0.0217647575195218	0.986500885517265
Col26a1	0.457907200853476	0.708147181400813
Bid	-0.462161362187414	0.0439105699802725
Ralb	-0.014271908806408	0.979275287319194
Ppp1cc	-0.0996365534693168	0.810819945716081
Dnajb11	0.013929857504146	0.981221421744357
Tbccd1	-0.24689918257964	0.319996431640345
Clec11a	0.57854403777026	0.0229900826152522
Zfp324	0.0997869817212857	0.874834023092945
Gab2	-0.0495240641012108	0.778512839586703
Coro1c	0.0716173994317081	0.808990078571198
Tax1bp1	-0.169344585046908	0.00492313258101414
Psg17	-0.425902161278166	NA
Psg19	0.708013267668848	NA
Ctse	-0.394510746734407	0.147068913922702
Ndrg2	0.0300970888994403	0.986820796686321
Mettl17	0.0463273907348773	0.937617681839011
Arhgef40	-0.0034822501127572	0.946113418270017
Pnpla6	-0.17660824165652	0.664726324000917
Mcoln1	-0.147072743222528	0.436530684212465
Arhgef18	-0.15406004905918	0.509202826788096
Pkn2	-0.0980457410764704	0.5550641373734
Cd33	-0.146197261158444	0.499848515709632
Etfb	0.0757717418867188	0.931263386476826
Nkg7	-0.392719701034465	0.247781320643848
Stxbp2	-0.292099942995826	0.235963125337458
Pcp2	-0.6736149397138	0.400716269766474
Sgce	0.233349779123944	0.368630950821518
Chn2	-0.0503473091213757	0.948667812114833
Wwox	0.29700643088761	0.157086327689852
Slbp	-0.224794195426619	0.294339305400865
Tyr	0.392283775400725	NA
Ghrhr	-0.0810011117692637	NA
Aqp1	-0.0463637643204444	0.904240091554477
Arid3b	-0.0726570686449421	0.907902484175121
Cnn2	-0.281688737654978	0.123468752735879
Polr2e	-0.0250695666300792	0.969428227695589
Abca13	-0.310664589902195	0.153403801386568
Myo9b	-0.17920182862741	0.339697645256249
Hdac9	-0.184483851467964	0.477886466417484
Ly9	-0.232642287795358	0.35768570781847
Cd244a	0.0215556158844367	0.959407162607656
Adgre1	0.0129309679364321	0.986820796686321
Mtfp1	0.211423657134808	0.672750560830456
Rab23	-0.0452873334461784	0.960286638235956
Rab11a	-0.0687202293586947	0.744108293601769
Eif2b2	0.125781131320464	0.852737858426932
Dlst	0.00382985895192209	0.998081922219215
Pgf	0.139712528477856	0.838084376356355
Ulk2	0.0306545848865178	0.966082202273951
Ccl24	0.398062248880591	0.735647187034309
Dgkq	-0.0345947692939777	0.967352100437901
Tmed11	NA	NA
Grap	-0.117570857382534	0.73762285167765
Pou1f1	0.648854354081901	NA
Chmp2b	0.0593565137276136	0.766213211704995
Plod3	0.220068511408561	0.423745105615022
Ap1s1	0.221951087078839	0.289630858246845
Mapk13	-0.206793334486718	0.539235549388951
Srpk1	-0.122963515259385	0.580840445763146
Pax3	-0.142447125099939	NA
Lbr	-0.273222216761136	0.107477506706297
Crabp2	1.78355276188306	0.00825811013164643
Nes	0.354144513116525	0.19231687618151
Bcan	0.0412838564863153	0.967699449043628
Hapln2	0.0669150817127045	NA
Prcc	0.0212100573578194	0.923474578299653
Rrnad1	-0.0202285763715244	0.95053145666808
Hdgf	-0.123171011837413	0.191463551084666
Slc25a18	0.445740451701941	0.53178351021621
Thop1	-0.105580032521539	0.858482501395135
Apba3	-0.208494443703578	0.704841203151459
Matk	-0.16899431261	0.811320912764191
Pias4	0.194318922692453	0.522544466452404
Map2k1	-0.0975074237036355	0.421297836965302
Sgta	0.039852023207396	0.885741200744025
Nmrk2	-0.138159338472952	0.888145633758816
Tmem242	0.0657922977964208	0.853489412569343
Dtx2	-0.0526990362380637	0.963614745224773
Zp3	0	NA
Hspb1	-0.00115222496129401	1
Rasa4	-0.0380993289123793	0.942818637583239
Syt5	0.873025690309158	NA
Hnrnpa2b1	-0.0960164336620466	0.392526846017119
Fxyd4	0.947194420383843	NA
Ccdc130	-0.137095811426886	0.838142519101797
Mri1	0.010964882522408	0.991500336950187
Prkacb	0.0320668912413431	0.953968730164673
Sgsh	-0.255590152399881	0.402635823049096
Chd5	-0.0625633537925985	0.937625565455385
Cstb	0.0454100375140634	0.875257416362819
Sh2b2	-0.0343452026140188	0.986406331965742
Pex5	-0.0142622282352763	0.994086907463196
Jkamp	0.195581964506048	0.300461840559995
Cd44	-0.0876158295337248	0.766900782380358
Slc1a2	0.0432897997588129	0.997191763218355
Eif2ak4	0.0380540994105292	0.953745194269112
Wdr1	-0.157051517723201	0.314824700401496
Slc2a9	-0.435991054294551	0.279069905441844
Wisp1	0.20890915626052	0.392363769173512
Ndrg1	0.042807716489019	0.864892310845265
4930550C14Rik	0.427152448125421	0.562777575038153
Man2b1	-0.264930673171924	0.114389676891078
Klf5	-0.11462161644839	0.691447775533236
Wdr83	-0.107206992094003	0.768240058080866
Prdx2	-0.268753305517846	0.281271619997083
Polr2a	-0.123615141539616	0.329581227523758
Shbg	-0.251138377538211	NA
Senp3	-0.0519175517940229	0.86301392075261
Corin	-0.337580096282759	0.687591608740429
Plekha8	0.173574459406794	0.568135150630836
G6pc2	0	NA
Spc25	-0.379257661758776	0.0646827536209977
Dnah2	-0.416047017443297	0.68611156047414
Ripk4	-0.550468154479485	NA
Ufd1	-0.0632003622635469	0.796196224098602
Zfp287	0.121769683103299	0.87319866936207
Prlr	-0.208634272231618	0.859953670040479
Letm1	-0.07580138358434	0.779728991415708
Ubqln1	-0.04619493553231	0.742579197002276
Fgfr4	0.278912744889319	0.795894175641157
Cadm3	0.417758302227636	0.215411773432503
Fcer1a	-0.267230695907599	0.652559744120155
Txn2	-0.0687870993097348	0.839595319983577
Casp14	0.00578498152928095	NA
Slc1a6	0.3103414043327	NA
Slc1a3	0.670054369021357	0.00855037147487312
Crbn	-0.0878589021106399	0.715694714040642
Il5ra	-0.313133331470761	0.407948304176801
Msh6	-0.248600926926934	0.122849147322039
Fbxo11	0.120510723258216	0.465400095346393
Mlxipl	-0.13202458557971	0.808525923236169
Tbl2	0.0132603605932344	0.993875960350323
Bud23	-0.232822616617514	0.415856614142309
Nid1	0.428620392056343	0.112855881887187
Mcm5	-0.270180950969696	0.135824722053626
Hmox1	0.0176294256338619	0.964609656607239
Mprip	0.169718725237787	0.211839028937091
Cic	-0.159498244406611	0.445525906936336
Pafah1b3	-0.0832924926954915	0.913558321738382
Il27ra	-0.0386071362088255	1
Prkaca	0.0242509300210821	0.947858822625043
Asf1b	-0.271252419647478	0.259955379790027
Myl10	0.0311055510080064	0.990783143294064
Ddx39	-0.193610037098057	0.179626196286257
Dnajb1	-0.182164739177893	0.412706591695738
Msh4	-0.138551026264281	NA
Usp40	0.224873018628279	0.547323201835665
Evx1	0.0241664439794806	NA
Kbtbd4	0.0539693552391056	0.997191763218355
Celf1	-0.168397300202677	0.543973173890136
Ndufs3	0.102226103513454	0.77990103910971
Por	-0.132618821838345	0.44521152861746
Igf1r	-0.115989827605923	0.49010088429512
Insr	-0.205497137494679	0.155852655865153
Fcer2a	-0.510917392506262	0.421251448889731
Cyp2a5	0	NA
Atp4a	0.957585501013394	NA
Trim28	-0.115612923475275	0.587698273075655
Ube2m	0.0125944785765248	0.936729148494458
Adcy9	-0.0036352315700991	0.997191763218355
Mef2c	0.28101602471439	0.387697308187879
Ctr9	-0.0143235637370731	0.933567863809916
Eif4g2	0.0777575582614232	0.656671322230777
Mrvi1	-0.398233607351757	0.145121165805854
Pcyt1a	-0.0984654441008283	0.568321021807346
Zfp592	0.0527528077454264	0.946450373394526
Psmd4	-0.0677812949193414	0.79118512827211
Tmod4	0.164558351537592	0.811320912764191
Insrr	-0.404088484564495	NA
Cabp5	-0.277129552031192	NA
Snx6	-0.0358389039215928	0.91746279112921
Mthfd2	-0.0382711891865887	0.910200795835647
Kit	-0.297601458124777	0.368630950821518
Tomm40l	0.129341910620577	0.878213559165535
Nr1i3	0.0236018862380856	NA
Apoa2	-0.402692518653006	NA
Pan2	-0.194125928752873	0.101869926005084
Cs	0.0644570948755705	0.908442911735849
Ampd3	-0.14662454824304	0.539410617934065
Bcas2	-0.17974422109951	0.0983754550804224
Sh2d1a	-0.683449517395257	NA
Ctcf	-0.158516267755907	0.265159314481831
Pard6a	-0.167994062663266	0.823700870154171
Agrp	-0.251602859700529	NA
Pvalb	0.269321649423084	0.603635923083737
Tfap4	-0.0492695724475882	0.955323897348659
Ranbp1	-0.0385732782157917	0.896134315836924
Cd247	0.105869855798915	0.954959576845029
Rfx5	-0.080335681268323	0.917543804777375
Psmb4	-0.00764511140217033	0.997191763218355
Mmp8	-0.295528350437825	0.124376287414396
Slc30a4	0.233200587733585	0.153692918264869
Sqor	-0.145605281256765	0.421251448889731
Bloc1s6	-0.0109191160173859	0.998642808381713
Metap1	-0.0874213993304582	0.705520268422299
Gpr108	-0.00856830701282015	0.982768379898536
Tnfsf14	-0.308210973294258	0.217095011469598
Gata6	0.5127238128468	NA
Rsl1d1	-0.0710125800164221	0.716540815729698
Cnga2	0.320107585491415	NA
Apc	-0.0323525200055382	0.937026150511496
Reep5	0.203363510964921	0.0318292203554139
Ergic3	0.19054718208586	0.328120883031899
Uqcc1	-0.0581626716712091	0.917331643739468
Spo11	0.0631190448844548	NA
Ncoa2	-0.119801905670165	0.565619103912305
Prl4a1	NA	NA
Trh	0	NA
Nr2c2	-0.12402803889914	0.621319109136086
Nr2c1	0.090228396455399	0.85432459216151
Smpd4	-0.128772952305722	0.707739793502919
Pex1	-0.284178793775763	0.564000467065696
Otx1	-0.035756212054995	NA
Kctd20	-0.224632164201191	0.108209068181488
Itgae	-0.227145734641879	0.854658153426596
Ctns	0.134648951698135	0.420639950916251
P2rx5	-0.121837127174212	0.785761235083328
Shpk	0.0828243458859008	0.886616842986692
Trpv1	0.676199432760317	NA
Ephb3	0.805039702185605	0.107427377188471
Tuft1	0.584256260915842	0.351300188708065
Rcn1	0.435362117762707	0.0967422028105615
Dnase1	-0.317126080881945	0.704995647177854
Trap1	0.0211595506684188	0.995028332961558
Naa60	0.0605885109650111	0.822450832389012
1700037C18Rik	-0.0803285618048935	0.902378443683122
Ankrd13d	-0.17659802513986	0.886460773381878
Tyrp1	0.252915110489561	NA
Tpr	-0.319062021807048	0.0034704413713884
Pdc	-0.356653281519502	NA
Odr4	-0.139619754869111	0.524206214244922
Prg4	1.26173654490491	0.00233545731635657
Dhx34	-0.011879289205542	0.998967589869586
Kptn	0.0933067189718244	0.847055623434945
Napa	-0.14055456950898	0.545464176454784
Sra1	0.173387738305301	0.299544601889341
Calcoco2	0.00578876176963953	NA
Atp5g1	0.0452504930999876	0.952977345842338
Snf8	0.0113883343046376	0.949364376625297
Tbcb	-0.00911562381496075	0.992024995958972
Inpp5k	-0.0691544201078333	0.806807435496382
Crkl	-0.104571640240122	0.51398319839984
Upk3bl	-0.39430557044362	NA
Eps8l1	0.330235538506221	0.845685257333411
Clint1	-0.0695063170732524	0.445525906936336
Prss16	-0.43317389279613	0.422805698173667
Cdkal1	-0.0201209581585203	0.964409696252615
Rhox6	NA	NA
5430419D17Rik	-0.497548173512642	NA
Htra1	1.00892917543632	0.00165091509728194
Zbtb17	0.00225640225780578	0.985022768205271
Clcnkb	0.143295066116569	NA
Fam131c	0.676842728752853	NA
Fblim1	0.106369034800171	0.834059627089095
Hspb7	-0.230890483938502	0.68748699590733
Epor	-0.391249135152313	0.254036723168807
Ccdc159	0.0769433457441585	0.966978637375702
Mob1b	-0.0947241253288693	0.760550891014979
Atp6v1b1	-0.0355210354802604	NA
Vax1	0	NA
Atp6v1b2	-0.105724531347883	0.514931950466625
Eps15l1	-0.0671164980128291	0.661990426113597
Tep1	-0.111743560130838	0.772029088564664
Ttc5	0.0541322860736519	0.942818637583239
Osgep	-0.0183384480936551	0.942532660124138
Aamp	-0.0397380649696253	0.863908296082178
Tmbim1	0.385340232589993	0.163123637521856
Arpc2	-0.124847018989226	0.188286278256605
Kmt2b	-0.123989620027247	0.713489741319459
Zbtb32	-0.244262814615245	0.94270738875948
Etv2	0	NA
Upk1a	0.459300125051216	NA
Tmem147	-0.0601128229208603	0.901520075608468
Rps9	-0.0878988284807062	0.82109485709375
Tfpt	0.231228015536503	0.31659912013011
Susd2	0.329062903197205	0.158089386484417
Ggt5	-0.141211941703571	0.863580215744797
Ggt1	-0.511824489829979	0.542635667031393
Crip2	0.471610337470487	0.0605725198704839
Crip1	0.640408487577352	0.0778000717207791
Cbfa2t3	-0.104604634455989	0.857319277314294
Fbln1	0.486757835183911	0.0234299568177033
Pgrmc1	0.20842588618037	0.0765963119832544
Gcat	-0.542636163555206	0.356032972098902
Tek	0.0996704330237259	0.700633973453997
Mpl	-0.430185942916315	0.155861821186509
Elovl1	-0.113576909048753	0.69590416982269
Med8	-0.155574771178456	0.298239980584302
Hyi	0.199967729261486	0.490125517311561
Cdc20	-0.280474723415658	0.283030138386764
Adamts4	0.547389353504723	0.305731357041197
Nectin4	-0.205186474062512	0.650520867368826
Pfdn2	-0.0446944728434783	0.829189101844395
Rnf114	-0.203328233471231	0.211839028937091
C330007P06Rik	-0.110026058229328	0.326349432730879
Neurl1a	0.0613696422495194	0.931699238770307
Srm	0.109320839872228	0.726187479826301
Epha2	-0.111511509770289	0.890922912891728
Rbm14	-0.216729184138987	0.837866753548259
Actn3	0.219139761974185	0.683354532526903
Zdhhc24	-0.170665013405545	0.524729088089357
Bbs1	0.0186880978163771	0.991500336950187
Slc34a3	0	NA
Ndor1	-0.103337660354135	0.877902018034221
Nsmf	0.185045333108375	0.709175215460342
Prl7a1	NA	NA
Prl8a9	NA	NA
Pdk1	0.0018170513776167	1
Ptbp1	-0.241359358740838	0.143338389504952
Mvd	-0.134873942401137	0.704841203151459
Cyba	-0.235584465370943	0.286535960865418
Itih3	1.08076814986465	NA
Tmem110	0.00462463291987213	0.998496350208021
Sfmbt1	-0.137182211141187	0.563978422934909
Itih1	0.00578842654179563	NA
Ihh	-0.121936613339325	0.87052167660279
Prkag3	0.360012214850595	0.429385092243648
Cryba2	0.171280279677126	NA
Atp7b	-0.261227306185199	0.568117328446071
Defb2	NA	NA
Slc4a1	-0.35942646528524	0.372222837824169
Rundc3a	-0.0243465642930462	0.994144120703334
Slc4a3	0.381488589525442	0.451440883693099
Cdt1	-0.481750529317427	0.0571411639425296
Runx1t1	0.928512127693092	0.00583931085858028
Snai3	0.105214634449652	0.842319814367173
Aprt	-0.0834611248435758	0.90664864466336
Gtf2h1	-0.109565037221188	0.562312513726657
Hfe	0.159221941098777	0.671001767142517
Slc5a6	0.0544986676549152	0.959502470209085
Tcf23	0.698980802897659	0.455507798074251
Nphs1	-0.125572546547349	1
Aplp1	0.362138225258652	0.548685087744526
Qrich1	0.0657402027582309	0.7588490001064
P4htm	0.512491230254709	0.603635923083737
Usp19	-0.089819766042155	0.778562859021407
Pola1	-0.245704027883505	0.389301729317532
Cdc42	-0.0451455859131688	0.640576763894325
Pknox1	-0.21408973532307	0.276957528396568
D130043K22Rik	-0.193297155918101	NA
Gmnn	-0.159639920540082	0.561434194945858
Acot13	-0.0157076584659024	0.946438416447376
Zfp184	-0.574675750995717	0.477349557466948
Cyp27b1	0.98093547685838	NA
Cdk4	-0.16726577845391	0.575535082712991
B4galnt1	-0.30218311551099	0.101869926005084
Mettl1	0.218173480483144	0.452376882686256
Tspan31	0.249859356335968	0.343367969267112
Kif5b	0.0829692494181122	0.716556072249362
Saal1	-0.179514207099955	0.496931180293022
Tph2	0.338437026642946	NA
Krt23	-0.00155171068574126	NA
Cnp	-0.290851317870922	0.173824145556103
Ttc25	0.247194756784147	0.841890184674314
Sulf2	1.00040714829785	0.0121085204206312
Sod2	0.134098345268448	0.729507261902439
Tmco6	0.00301739218340966	0.994990772489543
Stambp	0.0452449647192919	0.865347301569357
Ezh1	-0.0866821081507577	0.851922900710884
Hap1	-0.591213823435465	0.360125094793226
P3h4	0.878481981332452	0.00727395011075418
Ctnnb1	0.118101287860266	0.467592342570825
Eif1b	-0.0278436219373165	0.933615784674602
Klk4	-0.136915337358209	NA
Chrd	0.490315985510897	0.142252809801008
Psmd2	-0.0591119712081805	0.756003820652057
Syngr3	-0.403716070265481	NA
Vars	-0.124556678344041	0.6669051292258
Vwa7	-0.0840185506745232	0.90035504856187
Hspa1l	-0.278749956161127	0.482972817376156
Slc44a4	0.118385183365957	NA
Msh5	-0.345771190329385	0.589574186938809
Abhd16a	0.0912364450758823	0.766831968466458
Neu1	-0.168767775069224	0.459379208540562
Ddah2	0.340620805163545	0.289020785425924
Clic1	-0.0598203873033483	0.85961312636197
Lsm2	-0.201154634162397	0.498243193395763
Pole	-0.336934956266805	0.153692918264869
Atp1a2	-0.0181984007806967	0.97998618329488
Atp1a4	-0.0567168797531002	NA
Casq1	0.383499813924142	0.400810125344338
Stx1a	0.127874920262165	0.928090935071198
Ceacam9	0	NA
Zfp775	0.0268474113543657	0.980566798308071
Scube2	0.250180075658761	0.715131506683731
Mrpl49	-0.200760276184651	0.119919128207835
Dennd2c	-0.24869400507404	0.333468371693515
Mark3	-0.122224426635125	0.748403026953983
Gatad1	-0.134930988110929	0.233197562925131
Pcdha11	0.0833539320809052	NA
2310003L06Rik	0	NA
M6pr	-0.169540298484359	0.065387429563284
Lrrc8a	0.0740555827286654	0.738251418473888
Mc5r	0.301455609858181	0.65154882994456
Ppp2r1a	0.0840507476305253	0.667568324991104
Fance	0.0109148966918247	0.994100519938206
Tinf2	-0.0970236304487701	0.823683540579279
Tssk4	-0.237556065976344	0.874655153205268
Hapln4	0.688643857971498	0.218018708373887
Dus3l	0.0398153435052775	0.881108225920516
Gtpbp3	-0.212397644394365	0.518163472459008
Tgfbr1	0.0199407749754592	0.955512482573581
Homer1	0.0324836741799583	0.982995240414364
Rad51c	-0.0277357586357678	0.985788666915324
Gabrb2	0.411848362576893	NA
Cav1	0.315766272034994	0.395095805963078
Arpp19	-0.0213404019844266	0.955290819856681
Bcl2l1	-0.224668021217668	0.436472168764114
Khsrp	-0.209118310598621	0.153815247978653
