gene_name	OsteoarthritisvsNormal_log2FoldChange	OsteoarthritisvsNormal_padj
AL512288.2	0.00186749384360672	NA
HCG22	NA	NA
TSPY11P	NA	NA
MTCYBP14	-0.101146474682125	NA
MCCD1	0.0157474631604524	NA
CCR12P	0.190555859149511	NA
OR2W3	-0.028770469965972	NA
GABARAPL3	0.0367809646643152	NA
MYO5BP2	-0.0361152107212315	NA
AC006210.2	0.00528974516276693	NA
CR933540.4	NA	NA
HMGN2P17	0.15404611423842	NA
AL133477.1	0.00188685202577021	NA
AC008496.1	0.00884811310034715	NA
RPL7P4	0.00870796550077267	NA
MTND5P20	NA	NA
AP000244.1	NA	NA
AC067940.1	-0.00151845395768428	NA
RPL21P88	0.00876408826218618	NA
AC104850.1	0.0018191394927387	NA
PAGE2B	-0.0319890541699562	NA
IFNWP19	-0.315579218479141	0.351865128597766
HOMER2P2	NA	NA
ALG1L6P	-0.0996980229917479	NA
TBC1D3P1	-0.118316452340899	NA
MRPL50P2	0.00515498164833592	NA
SLC35E1P1	0.0668120584548194	NA
MTND3P23	-0.00495401946361614	NA
MICB	0.0234374517018212	NA
RNA5SP103	NA	NA
RNA5SP233	-0.0156417641681213	NA
RNA5SP311	0.00228865976422156	NA
RNA5SP489	0.00528974516276693	NA
RNA5SP57	NA	NA
RNA5SP484	NA	NA
RNA5SP351	0.00528974516276693	NA
RNA5SP246	0.00186653936665744	NA
RNA5SP310	0.00570172558691155	NA
RNA5SP269	NA	NA
RPL5P22	-0.00162770005401275	NA
RPL21P6	NA	NA
RPL22P20	NA	NA
RPL21P106	-0.00162427370822175	NA
GAPDHP39	-0.00165894103607156	NA
RPS26P55	-0.00165894103607156	NA
RPL6P7	NA	NA
RPL27P12	-0.00165894103607156	NA
RPS20P22	-0.0114961233985491	0.991323020393634
RPL34P31	0.00876408826218619	NA
MRPS17P3	NA	NA
AC069439.1	NA	NA
MEMO1P3	NA	NA
AC008026.1	-0.0434018992932407	NA
RPS4XP23	NA	NA
AC009220.2	-0.0182795292346103	NA
AC007620.1	NA	NA
RPL35AP35	0.00876408826218618	NA
RPL23AP1	-0.0290815210345843	NA
RPL31P41	-0.00165894103607156	NA
RBM43P1	NA	NA
TXNDC5	0.00681549451912777	0.976755027366679
RPSAP4	-0.00787004362464088	NA
RPL21P10	-0.129544926783649	NA
AC108693.1	0.024533787576247	NA
RPS29P2	NA	NA
CASTOR1	0.105428354307547	0.768470306941882
LY6G5B	-0.0338978192571806	NA
AC063923.1	NA	NA
AC002558.1	-0.0106031423982867	NA
OR9P1P	NA	NA
DNM1P48	NA	NA
RNF103	0.17542341657247	0.395289341776769
RBM14	-0.120471562419375	0.417198745624087
RPL19P13	NA	NA
AC091959.1	0.00528974516276693	NA
RPS29P26	NA	NA
AL163973.1	-0.00165894103607156	NA
AL163195.1	0.00528974516276693	NA
HLA-DMB	-0.0528950214555253	NA
AC090686.1	-0.0120819703343293	NA
HNRNPA1P26	-0.00513328413549081	NA
AC105265.1	0.00198142040338594	NA
NPM1P29	-0.0929080926666342	NA
RPS17P15	NA	NA
RPS26P49	-0.00847015308360727	NA
AC090013.1	-0.0356814449407312	NA
ALKBH6	-0.119637266028029	0.714653270908986
AC108724.1	NA	NA
ASB14	-0.0493158241568781	0.911816483237373
PCDHA13	0.000167461219760767	NA
AL354989.2	0.0122566529209945	NA
AC146507.1	0.044452636766961	NA
AC118470.1	NA	NA
AC084878.1	0.00531207148909574	NA
CYP4F62P	0.245520037809809	0.368598848287286
TMED10P2	0.0815922561081684	NA
AC108751.1	0.00876408826218618	NA
RPL21P71	NA	NA
RPS27P23	NA	NA
OR8F1P	NA	NA
GM2AP2	0.00189177924076224	NA
AF274854.1	NA	NA
AF186996.1	NA	NA
KCNMB3P1	0.0122496077284832	NA
RPS26P48	NA	NA
RFKP2	NA	NA
PABPC1P10	NA	NA
AC074043.1	0.0122384313616054	NA
HLA-DOB	0.0742728810908953	NA
HLA-DMA	0.110950796320444	0.819934209571248
AC090543.1	-0.0017128386649746	NA
AC011979.1	0.0427456520710749	NA
RPL7P38	-0.119240247541998	NA
KLHL41	-0.0225867664838308	0.890632406623284
RPS3AP41	NA	NA
RPS15AP16	0.111404344853332	NA
AC091390.3	-0.0227663283244157	NA
RPS4XP18	NA	NA
LY6G5B	-0.0338978192571806	NA
MARK2P8	0.032092391958217	NA
RPL9P5	-0.0190745294643762	NA
POM121L7P	-0.000254404331274334	NA
FLYWCH1P1	0.0018034017709812	NA
AC116337.2	-0.00165894103607156	NA
CASTOR3	-0.0633167739538295	0.826824340057925
RPL32P34	0.0122282960874992	NA
RPL30P5	NA	NA
RPS23P7	NA	NA
RPS14P8	0.0119913588014144	NA
AC108022.1	0.00524332494567565	NA
GOLGA2P2Y	NA	NA
HMGN1P20	NA	NA
AL442663.1	-0.00848405562036267	NA
AC004951.2	-0.00317731875829368	0.99785642015666
AC092045.1	0.0606760207934084	NA
RPL37P2	0.00876408826218618	NA
AC104435.1	NA	NA
SETP11	NA	NA
IGKV2D-30	0.00528974516276693	NA
COX6CP14	NA	NA
MTND1P16	NA	NA
OR1J4	-0.00165894103607156	NA
AP000797.1	0.00528974516276693	NA
AC091959.2	0.00882515351368723	NA
STPG4	-0.234739823558177	0.653656783209438
HMGN1P7	0.00872604340974761	NA
AC104109.1	-0.00853697888194356	NA
AC073610.1	-0.434540503214745	0.132437784122317
HLA-L	-0.275723994535698	0.56824046230283
PRR20G	0.00749113546776342	NA
AC005165.2	NA	NA
RPSAP41	0.223700437731152	NA
RPL12P20	0.00528974516276693	NA
MTND4LP3	0.00528974516276693	NA
MEIKIN	0.0539191712318951	NA
MTND1P3	0.0157465499323631	NA
MYADML	0.00528974516276693	NA
GUSBP4	0.0237597548934238	NA
RPL9P31	NA	NA
AL355864.2	-0.321507055324359	NA
AC100793.1	0.00532163697783102	NA
NME1	-0.238348289863388	0.40058022675861
AC007998.1	-0.00165894103607156	NA
PTGER4P3	NA	NA
AL158801.1	0.00859715674380584	NA
RPL17P46	NA	NA
RPSAP38	NA	NA
AC092104.1	0.093693278165662	NA
TNFSF12	0.221588192723955	0.618113148590426
HNRNPA3P8	NA	NA
AC006512.1	-0.117565877315248	NA
CDRT4	-0.352798309478077	0.312011547745927
AC117392.1	NA	NA
APOBEC3G	0.11139328249677	0.78620365354409
AC004890.1	0.00361441873289157	NA
IMP3P2	0.0157127744610247	NA
TLR9	0.0312635085138385	0.923743153639362
CEACAMP3	NA	NA
LY6G6F	0.00527152008877548	NA
CFB	0.0983127025211652	0.707726569030468
AC009120.1	-0.164686722808289	NA
WBP1	0.0694145344161709	0.780744099376772
RPLP0P11	NA	NA
AL121776.1	NA	NA
RPL23AP1	-0.0290815210345843	NA
MRPS17	-0.268715926526642	0.273021673579734
C2orf27AP2	0.00528974516276693	NA
AC098818.1	-0.00165894103607156	NA
RPL21P39	0.0306046966025689	NA
AC092902.1	0.00876408826218618	NA
AC007547.2	0.00185658985299997	NA
AC008026.2	NA	NA
PRAMEF11	NA	NA
IGKV1D-8	0.00533668845733881	NA
SUGT1P3	0.0164898271850983	0.989332327086079
KRT8P25	-0.00165894103607156	NA
RPS4XP22	-0.017039344711893	NA
RNF7P1	-0.0120819703343293	NA
AC092910.1	0.00529134644568321	NA
PSMB9	0.00736168071155884	0.996695475014484
DEFA3	-0.0419947927590423	0.952184932541688
RPL23AP72	-0.00513328413549081	NA
IGKV1-6	-0.00162286284396974	NA
GET4	-0.102088418724124	0.37082852644534
AP001486.1	-0.0596841385263637	NA
IGKV1-37	NA	NA
RPP21	-0.177499821713912	0.706973262823684
AC112206.1	-0.00165894103607156	NA
RPL35AP19	0.00528974516276694	NA
GAPDHP27	0.0291290693330865	NA
AC068760.1	0.0226736607757804	NA
RPS27P25	0.225974439509482	NA
CYP21A1P	-0.0142005842184518	0.98346315923058
PARGP1	0.0827095336152236	0.798619405282616
KRTAP9-2	NA	NA
C1orf226	0.00401044545194025	0.981330312986895
ZNF736P9Y	-0.00399942913980409	NA
ADSL	-0.100229578796219	0.567243138207896
RPL39P36	0.0111179643210397	NA
RPS10P16	-0.0016844312971192	NA
SNRPGP3	-0.00487990683766213	NA
AC104389.4	-0.0311629543572515	0.93696290422196
RPL29P22	NA	NA
PRDX3P4	0.157434054787748	NA
RPP21	-0.125912145430369	0.719834985825108
RPSAP34	NA	NA
TRBV8-2	NA	NA
IGKV3-20	-0.0396169760086606	NA
ENPP7P2	0.0372367520133244	NA
LILRA4	-0.00165894103607156	NA
OR2A41P	NA	NA
AC091390.4	-0.119758876919948	0.784139430948937
EGFL8	-0.227951469872416	0.617371800065755
IGKV1D-33	-0.000999732077886752	NA
OR7E53P	NA	NA
OR2A15P	-0.00165894103607156	NA
AC016687.1	NA	NA
AC073210.2	NA	NA
AL445584.1	NA	NA
RPL31P60	NA	NA
AC008132.2	NA	NA
TRBVA	NA	NA
TPT1P11	0.00528974516276694	NA
FCF1P3	NA	NA
LILRA2	0.145152649332313	0.751282699148983
YBX1P3	0.0017924707397267	NA
RPL7P24	-0.180469208601615	NA
LY6G6F	0.00527152008877548	NA
TEX35	-0.0377681442883276	0.932928378996536
AL133163.1	0.305926500948436	0.387049591906595
LINC00888	0.0243707723959562	0.949310220026182
AC084357.1	NA	NA
OR9A3P	0.00409807643657982	NA
MTND6P6	NA	NA
AC104563.1	-0.148507891053319	NA
AMY2B	-0.261190224532852	0.226348113956291
IGHJ4	0.0117295952129393	NA
AC098789.1	-0.00163154075892793	NA
RPS27P26	NA	NA
DWORF	7.20160385283577e-05	NA
RPS3AP32	0.00528974516276693	NA
DDX50P2	-0.00165894103607156	NA
RPL23AP10	0.00181926826336178	NA
AC108114.1	NA	NA
LY6G5B	-0.246760764858605	0.417198745624087
ARGFXP1	0.000115859566617562	NA
PSMB9	0.0293995705608209	0.949310220026182
RPL21P42	NA	NA
GPAA1P1	-0.143631636071052	NA
RPL9P30	0.00881860492690638	NA
RPS3AP22	0.00182890483204102	NA
MTND4LP10	NA	NA
RPSAP12	-0.00710921783631897	NA
BMS1P3	0.0562731556637406	0.906768252482731
AL132838.1	0.0215427837728319	NA
AC104164.2	NA	NA
AC083806.1	NA	NA
AC132825.1	NA	NA
AC046144.1	0.00181345152177018	NA
NCOR1P1	-0.00383917717535753	NA
PSMB9	-0.0336401630885618	0.84981900493378
RPS27P20	-0.00513328413549081	NA
FABP5P11	-0.00178767723781227	NA
RPL23AP75	0.00877055566166945	NA
KRT18P43	0.0192044422101854	NA
AL049829.1	NA	NA
ETF1P2	0.0424302015651811	NA
PSMD12P	0.00876408826218618	NA
EEF1GP4	-0.0144350582057953	NA
COX6CP6	NA	NA
AC079080.1	0.00531175099229272	NA
AC087385.1	0.026579535982302	0.976755027366679
RPS7P7	NA	NA
AP000852.1	NA	NA
RPL26P3	NA	NA
RPL12P28	-0.0631865324145417	NA
PCDHGC3	-0.0368634720151401	0.894267770159556
CYMP	-0.00860762723491005	NA
AC245884.5	NA	NA
AL133372.1	-0.00165894103607156	NA
SMKR1	0.109598414962143	0.818488523957789
AL122013.1	-0.00165894103607156	NA
TRBV25OR9-2	NA	NA
CPHL1P	-0.2671537738185	0.338242288290574
UGT1A5	NA	NA
ZNF542P	-0.232831733246352	0.165349836531058
COX19	-0.111298759649544	0.491415709718246
RPS27P29	0.0318891109607614	NA
HNRNPA1P23	0.00876408826218617	NA
AF305872.1	0.00192287572468276	NA
AC092754.1	NA	NA
GAPDHP33	0.0599310682889844	0.870588976517961
AC108751.2	NA	NA
DEFA1B	-0.0453175662932079	NA
FAR2P3	0.0834387605403534	0.808840365606491
PSMC1P6	NA	NA
AC099328.1	NA	NA
MOXD2P	-0.00513328413549081	NA
RPL12P37	-0.066830170582219	NA
AC090142.1	NA	NA
TCAM1P	-0.291947913932411	0.50446556886395
AC034222.1	NA	NA
MEAF6P1	NA	NA
AC245052.5	-0.00163154075892793	NA
RPL36AP40	-0.00165894103607156	NA
ACAD11	-0.0553084829414383	0.839150013914848
AC091152.1	-0.00858527303679152	NA
MTCO1P6	NA	NA
AC004224.1	0.00609058582873047	NA
RPS29P27	0.00528974516276693	NA
AC091805.1	0.00528974516276693	NA
AC009078.2	0.0662932245633738	NA
RPS2P5	0.0420614460618701	0.989210236222757
PPIL3	-0.105670727168045	0.55303435247602
RPL23AP7	-0.0686305872701398	0.823314791396503
UBL5P3	NA	NA
OR4G11P	NA	NA
RPL31P59	NA	NA
RPL36AP45	0.00177621105050974	NA
RPL13P5	0.0526548971174295	0.854669468248943
RPS4XP13	0.00876408826218618	NA
VPS26AP1	NA	NA
AC010343.1	0.0837679540240625	NA
IGKV1-17	-0.0014886180852056	NA
RPS29P20	0.00192755835572276	NA
LCE1F	NA	NA
AC008799.1	-0.0120819703343293	NA
EGFL8	-0.227951469872416	0.617371800065755
RPL9P3	-0.00165894103607156	NA
AC092691.2	NA	NA
RPL5P23	-0.0151971411279152	NA
AC004801.2	-0.333779900550587	NA
KIR3DL2	NA	NA
AC017015.1	0.00497643901719707	NA
MTATP8P1	-0.00513328413549081	NA
RPL5P16	NA	NA
RPL5P15	NA	NA
CYCSP20	NA	NA
AC020917.1	-0.0226648896873392	NA
AC022206.1	NA	NA
AC092824.1	NA	NA
AC096743.1	NA	NA
RPS26P34	NA	NA
LRRFIP1P1	0.0728346485927384	0.8623886194381
KRTAP13-3	NA	NA
LY6G5B	0.00868952764776008	NA
RPS12P27	-0.00513328413549081	NA
AC114982.1	0.00541815307487058	NA
OFD1P5Y	NA	NA
AC007622.1	-0.0720515733887129	NA
RPS10P20	-0.0016978106323173	NA
FOXO3B	0.133811454623285	0.69290747245106
MTCO1P29	0.00191838236060403	NA
RPL39P26	0.0122384313616054	NA
AC072046.1	NA	NA
AC093663.1	0.00876408826218619	NA
RPS19P3	-0.0249650326496044	NA
PHBP8	NA	NA
AC022494.1	-0.00165894103607156	NA
RPL29P2	0.0044068195231666	NA
AC091544.1	-0.00507701619084043	NA
RPL23AP54	NA	NA
AC093010.1	-0.00166087325853158	NA
SETP14	-0.0707734161619345	NA
RPS12P28	-0.0342187662944992	NA
TNFRSF13B	-0.106173703235711	NA
PSMB9	-0.304345038713447	0.525804667906894
RPL34P18	-0.00165894103607156	NA
MED28P2	NA	NA
AL049830.2	NA	NA
AC116353.1	NA	NA
AC091675.1	NA	NA
UOX	-0.0653020495226608	NA
RPL7AP10	-0.0140841744773329	NA
RPL21P123	-0.00854487894517405	NA
RPL34P17	NA	NA
RPL3P9	-0.0153956087709649	NA
KRTAP9-1	NA	NA
RPL7AP58	-0.00165894103607156	NA
L1TD1	0.0214992371251213	NA
AC010153.1	NA	NA
AC107626.1	NA	NA
AC107297.1	NA	NA
TRBV22-1	NA	NA
AC006529.1	0.005287321161979	NA
AQP1	0.727612299542738	0.00507104331511897
RPSAP48	0.128918098543812	NA
EGFL8	-0.198983350823786	0.677394258918727
RPL9P15	NA	NA
AADACP1	0.0312724669404437	NA
AC010307.1	-0.00165894103607156	NA
RPS6P25	0.204485250256641	NA
OR2AO1P	-0.00513328413549081	NA
RPL7P15	0.0395774391626312	NA
AL138976.1	0.0523882272004738	NA
AC026798.1	NA	NA
RPL30P12	NA	NA
SPATA31D5P	0.00529083480283216	NA
AC145285.1	-0.0390225591454111	NA
SEPT7P4	NA	NA
AP001024.1	0.00528974516276693	NA
C1QTNF9	0.0688770808924591	NA
AC063952.1	0.199078191342289	0.502680431086737
LSP1P2	NA	NA
NBPF18P	-0.135002170505796	NA
KRT8P36	0.0425123126004382	NA
AC023424.1	NA	NA
IGKV1-8	0.00528974516276693	NA
AC006539.1	0.00174948709865618	NA
AC106872.2	0.022531445617509	NA
MYL6P4	NA	NA
AC016831.3	-0.0469989765896001	NA
ISY1	-0.0687781398039538	0.672750444914717
PNMA2	0.485052512426501	0.129446469242913
AC117382.1	-0.0729648272557206	0.951238854461798
RPS2P39	0.00528974516276693	NA
KLF7P1	-0.00165037067836593	NA
LRRD1	-0.115193605840382	0.78686438483773
RPS4XP15	NA	NA
RPS12P15	NA	NA
AC146507.2	0.000284662593651843	NA
AF279873.2	0.00179773382779888	NA
AC006511.1	0.0157127744610247	NA
KRBOX1	-0.13947879095946	0.732967001199296
AC026348.1	-0.0732378689020323	NA
AC055731.1	NA	NA
ERLEC1P1	-0.102899174798441	NA
RPS27P21	0.00552481097269771	NA
RPL31P56	NA	NA
AC098831.1	0.0129056931901853	NA
PCDHGC5	0.356206064705549	0.230503711140101
ARHGEF25	0.0406562402943013	0.909492607507669
AC126182.1	NA	NA
AC021205.1	-0.193768890538632	0.653888669456655
AC079944.1	-0.00178053102193955	NA
RPL36AP21	0.00528974516276693	NA
AC092916.2	NA	NA
MTND4LP7	-0.00151147549748759	NA
UBA52P8	-0.116776515219184	NA
MTND2P14	NA	NA
NPM1P28	-0.00163514669627637	NA
AC126389.1	0.00364512519620335	NA
AC026877.1	0.294022111169202	0.425671892958005
AC015908.1	-0.00165894103607156	NA
RPL9P25	0.0794932543700497	NA
MTND3P7	NA	NA
AC021660.1	NA	NA
RPL21P4	-0.0120819703343293	NA
RPL23AP1	-0.0290815210345843	NA
RPS15P9	-0.00165894103607156	NA
TMEM189	-0.0132192296318305	0.964905171316852
AC117409.1	-0.00166256653104578	NA
RDH14	-0.124890918956751	0.600453454510652
AC009153.1	NA	NA
IGKV1-16	0.0102661114133183	NA
RPL19P14	NA	NA
KRTAP4-7	NA	NA
RPS29P22	-0.0120274810165129	NA
AC025271.1	-0.00168722238987857	NA
AC068472.1	NA	NA
AC063952.2	0.109135182847754	NA
AC020633.1	0.00528974516276693	NA
PLCXD2	0.300961341862804	0.467616604906984
AC132942.1	-0.0861025936804366	NA
APOOP2	NA	NA
AC092896.1	NA	NA
RPL15P2	-0.00513590656206545	NA
AC022034.2	0.00528974516276693	NA
RPS20P31	0.00414668146396677	NA
HIST2H2BB	0.00385136580722512	0.997999371666258
AC066616.1	NA	NA
PLGLA	-0.0399987970637807	NA
AC021074.1	-0.314911275548275	NA
MTCO2P6	NA	NA
RPL4P1	0.00528974516276693	NA
LY6G6F	0.00527152008877548	NA
ST13P14	NA	NA
AC082651.2	-0.00165894103607156	NA
RPL23AP64	0.0532953498242984	NA
MIF	-0.0839269577105323	0.798563377661311
RPS27AP10	0.0153472825271764	NA
AC021723.1	0.101604121961376	NA
AL353813.1	-0.189326830918874	0.539344952408031
AC090311.1	NA	NA
RPL23AP67	-0.103911676940488	NA
RPS23P4	NA	NA
AC069454.1	0.00530496196949431	NA
AC017007.3	0.00877650971190452	NA
AC108860.1	NA	NA
SEPT7P6	-0.00167966544983342	NA
AC044810.1	NA	NA
AC108073.2	0.00528974516276693	NA
AC114490.1	-0.240595575701295	0.27314504483424
TPM3P9	-0.111532072544178	0.662729010916514
RCC2P5	NA	NA
AP000873.1	0.228992951088561	0.39322611802705
NIPA2P2	NA	NA
AC105910.1	0.049235321513061	0.924579564697955
RPL29P24	0.0283610510219385	NA
AL161747.1	-0.00167526866908708	NA
RPL7P43	-0.00165894103607156	NA
RPL23AP70	-0.0051051406577675	NA
AC004951.3	-0.0920798805171937	0.833006645116274
NSUN6	-0.194856057352758	0.308136703398272
RPL5P1	0.0156846832470568	NA
RPL17P40	-0.00499891610797157	NA
AC125388.1	0.00472046601117966	NA
RPL22P2	0.0911879075912212	NA
RPL17P44	0.00528974516276693	NA
CYP51A1P1	0.00872643577579619	NA
AP001324.2	NA	NA
AC011005.2	NA	NA
AC109925.1	NA	NA
CEACAMP10	-0.00320328722356121	NA
AC022730.1	-0.00513328413549081	NA
HLA-DOB	0.00809205145378798	NA
RPL29P14	0.0502559696267968	NA
AC008280.2	0.00179101111438787	NA
UGT1A9	NA	NA
HMGN1P8	-0.0955488589536915	NA
KRTAP10-5	NA	NA
YAE1	-0.188956013620981	0.397374824802982
OR14A2	NA	NA
RPL22P19	-0.0117018143974228	NA
AC012100.1	0.00524103999792074	NA
LY6G5B	-0.0128449145345164	0.990384361046458
BET1P1	0.00528974516276693	NA
PAICSP6	0.0157127744610247	NA
RPL32P9	0.00502498321090999	NA
RPL7P41	0.103776093747441	NA
AC115220.1	NA	NA
AC104763.1	-0.00940009437264566	NA
HLA-L	-0.0111670954715853	0.987794378427046
AP001992.1	-0.280548763595164	0.398439557955486
AC010301.1	-0.00513328413549081	NA
AC009022.1	-0.00507338553446168	NA
AC005410.1	-0.0441609163009132	NA
TDGF1	-0.0513802509105639	NA
AC008379.1	NA	NA
ZNF736P7Y	NA	NA
HMGN2P26	NA	NA
AC022730.2	NA	NA
AC245047.8	NA	NA
SNAPC5P1	-0.00171884865348372	NA
AC063944.2	-0.187534995778442	NA
MTND4LP17	NA	NA
C3orf85	-0.00513328413549081	NA
NMTRS-TGA3-1	NA	NA
RPL12P31	-0.00179099720774243	NA
KRTAP5-8	0.0319762814922253	NA
KRTAP4-16	-0.00512130052230112	NA
IGKV1D-16	0.00862439179760294	NA
RPL17P20	-0.00165894103607156	NA
AC090525.1	NA	NA
CFB	-0.150457836536075	0.567243138207896
AL136126.1	-0.141666321352472	NA
AC124945.1	NA	NA
CRCP	0.0352308275298832	0.867558724945402
RPL17P19	NA	NA
ENPP7P4	-0.123834910128176	NA
AC010683.1	0.00528974516276693	NA
RPL34P33	0.00528974516276693	NA
RPL29P25	0.0186797447027119	NA
PPATP1	NA	NA
IGKV2-24	0.00795306381048534	NA
HLA-DMB	-0.0295569256029219	NA
ACTG1P13	NA	NA
AC104472.2	-0.0138154593982379	NA
WDR82P2	0.153153478125202	NA
SETP6	0.00526835617664699	NA
CDRT1	-0.0537514213992829	0.89924854705446
RPL35AP33	NA	NA
RPL36A	-0.20354751627947	0.396155647123951
RPL21P47	NA	NA
SNRPCP11	-0.00513328413549081	NA
PMS2P11	-0.0121273696450585	NA
IGKV3-11	-0.00934528849536131	NA
AC007688.1	-0.167299911534221	NA
PPP1R2P4	0.00879247723914546	NA
AL049874.1	0.00179976760162088	NA
OR5G3	NA	NA
AC069528.1	-0.0729575666852566	NA
PDXP	0.0770403110521916	0.737055443491157
SLC25A24P1	0.0339598064926285	NA
RPL36AP43	-0.0138259722935451	NA
RPL7AP23	0.00528974516276693	NA
RPP21	0.0095709333860589	0.997318262220648
AC023245.1	NA	NA
HLA-DOB	-0.0298409000269267	NA
HLA-DMA	-0.15862471540961	0.682303546664975
CD302	0.127130500233755	0.75736716251114
AC022215.1	0.00858823941302071	NA
EGFL8	-0.19582383080803	0.660046545039517
AC104619.1	0.0120847489183217	NA
KRT8P13	-0.0100300933770837	NA
MCRIP2P1	0.00876408826218618	NA
RPL21P103	NA	NA
EEF1A1P25	-0.116716077683153	NA
RPL37P6	-0.00106110934030584	NA
AC022137.1	0.00474530341822728	NA
TDGF1P6	-0.00516675014615449	NA
AC092903.1	0.00188036355932398	NA
RPS27P22	-0.00154412845764971	NA
RPL7P19	0.144640903001565	0.769990377281334
AC100832.1	NA	NA
RPL39P38	0.00272421812051744	NA
ATP5MF	-0.214524470308395	0.348878093693693
AC108734.2	NA	NA
SSX2	0.00839896845669388	NA
HSPA8P9	-0.00164892343424633	NA
ARHGAP8	-0.0411859499092778	0.929254601946435
AC244197.3	0.121935391155677	0.651868872170236
AC018638.3	0.0876308195023655	NA
AL355032.1	0.00855064541555651	NA
AL132838.2	NA	NA
PSMC1P1	0.177984799633823	0.581933463735127
RPS15AP24	0.0018867618207548	NA
AC112771.1	NA	NA
CA15P1	0.0392952848440186	NA
AGGF1P3	0.00528974516276693	NA
CFB	0.0916126730532996	0.72693685699407
CBX5P1	0.0156995207131878	NA
AC134050.1	0.00302350098957074	NA
AC079804.1	-0.00859020807215756	NA
AC092910.2	0.00182044784360557	NA
ACTG1P20	0.19321296297695	0.62824999971569
GUSBP2	-0.0649419394080437	0.888975593197903
ARPC4	-0.0118713051840658	0.937033982995268
AC018475.1	0.0741900372083723	NA
RPL7P5	-0.00161378854838008	NA
CORT	-0.277554136264855	0.487472404615066
IGKV2D-24	NA	NA
ATP5F1AP7	NA	NA
AC011005.3	NA	NA
RPL23AP8	0.0154058005413447	NA
RPL17P37	NA	NA
AC021074.2	0.123031762275219	NA
KRTAP9-4	NA	NA
AC022121.1	-0.0360875673822099	NA
KRTAP5-4	0.0157037406169132	NA
AC245096.1	-0.076162591279731	NA
AC114728.1	-0.0665247058848113	NA
GOLGA2P6	0.00528974516276693	NA
RARRES2P1	-0.00860762723491005	NA
UBQLN4P1	-0.194234545049174	NA
AC069499.1	-0.155411093635595	NA
UGT1A1	-0.0670005878200823	0.890632406623284
AC092757.1	-0.00513328413549081	NA
RPS23P6	0.000924341928368131	NA
INMT	0.328506429894416	0.388082935736637
AC099340.1	0.00881297237434225	NA
RPL19P18	NA	NA
UBA52P7	NA	NA
PPP1R2P6	0.025288267895458	NA
RPL19P11	NA	NA
AC117394.1	0.0122384313616054	NA
RPS27P12	0.00876408826218618	NA
HLA-DMB	-0.132690585463355	NA
AC091564.1	-0.117797797235846	NA
RPL31P49	-0.0224635577655231	NA
ARPC1A	-0.162574010689492	0.32510277824838
AL035460.1	NA	NA
GM2AP1	NA	NA
TMEFF1	0.156352268267545	0.675939426541105
LY6G5B	-0.0754961610483633	0.810765273678831
VWFP1	0.00178533987148243	NA
SUMO1P1	-0.00513328413549081	NA
AC083795.1	NA	NA
AC074276.1	0.00530250519113978	NA
FABP5P3	-0.0122614675279899	NA
ZNF90P1	-0.206757296319776	NA
AC010469.2	-0.00512201085751043	NA
RPL7AP30	-0.0188731604483473	NA
AC079953.1	NA	NA
AC104212.2	NA	NA
RPSAP52	0.388336361595645	0.242732751201003
IGKV1-9	-0.00512508550090012	NA
RPS26P45	-0.00165894103607156	NA
AC117482.1	NA	NA
AC092185.1	NA	NA
RPP21	-0.0642810368495755	0.965982491344513
AP002812.1	0.0472645229970393	NA
MTND4P16	NA	NA
COX6B1P2	NA	NA
ENO1P4	-0.0133134099220052	NA
SPRR2A	-0.0180224656896934	NA
AC126121.1	NA	NA
RPS15AP34	NA	NA
AC022133.1	NA	NA
HMGN2P13	-0.00165202323708803	NA
AC107015.1	NA	NA
LY6G6F	0.00528774267110225	NA
RPL7P42	0.0317466956268986	NA
AC006517.1	0.00174045870692601	NA
RPL21P54	0.00620736040667658	NA
ATP5PO	-0.0913276798542889	0.741382487207622
AP000529.1	0.00182131723318505	NA
PLEKHO2	-0.0600714201968988	0.836371517754727
AC092451.1	0.00876408826218618	NA
C8orf58	-0.192150032697569	0.262747050845113
AC097484.1	-0.00165894103607156	NA
ANOS2P	0.18523236653025	0.671719229637387
GAPDHP50	NA	NA
RPP21	0.0111672475700662	0.995015535433417
AC008620.1	NA	NA
TOMM22P6	NA	NA
AC095041.1	0.00528974516276694	NA
PISD	-0.0523489734535942	0.835752701376153
KLF3P2	NA	NA
RPL23AP1	-0.0290815210345843	NA
RPSAP37	NA	NA
AC079944.2	0.208919109594069	NA
RPL13P4	0.022634337554096	NA
RPL9P6	NA	NA
TPT1P3	NA	NA
NDUFS6P1	NA	NA
RPS20P4	-0.00152656937103585	NA
HLA-DOB	-0.0105378812856584	NA
TRBVB	NA	NA
RPS29P21	-0.00421503677911738	NA
AC084398.1	0.00876408826218618	NA
RPL14P3	-0.0760864645153974	NA
MTCO1P55	0.00528974516276693	NA
AC108751.3	-0.0364107430361675	NA
AC092324.1	NA	NA
HOGA1	0.35000668766637	0.352879360967199
RPL32P26	0.0497359660039256	NA
RPS20P20	NA	NA
PWP2	0.0266147889965016	0.918092426774579
AC068298.1	NA	NA
HNRNPA1P24	-0.00165894103607156	NA
RPL29P23	-0.0095417870086477	NA
AC011037.1	-0.00165894103607156	NA
AC079447.1	0.092141518756831	0.835752701376153
RPS2P25	NA	NA
PI4KA	0.0150978474273664	0.96083220426171
ELOCP19	-0.00241666310862911	NA
