ID	osteoarthritisvsnormal_logFC	osteoarthritisvsnormal_padjFilter
VANGL1	0.0925023518707384	0.70888199024116
VANGL2	0.592560650515286	0.0162552137359115
VAPA	-0.128065547853627	0.63039773437752
VAPB	0.018682130567651	0.943489847659825
VARS1	-0.358404072941132	0.145300733941581
VARS2	-0.134005103331347	0.753847397866953
VASH1	0.0220988228779646	0.965319339003496
VASH2	0.259335891931229	0.13924323143943
VASN	0.610943762802016	0.0415615085683162
VASP	-0.0722632952306395	0.847460252460956
VAT1	-0.651332690910893	0.00294268782704178
VAT1L	0.586222538513708	0.368018706539065
VAV1	-0.513924496213667	0.0643387314946451
VAV2	1.11320614046566	0.00463685100609825
VAV3	0.0293953706026695	0.92256462134434
VAX1	-0.0489298443564934	NA
VAX2	0.63821114526227	0.227949030774758
VBP1	-0.0874714221274431	0.716727450429567
VCAM1	-0.0358214519653224	0.937222356003515
VCAN	0.940312922207388	0.01940683700931
VCL	0.0775237665964283	0.8633052179035
VCP	-0.505436186540759	0.0122572786781915
VCPIP1	-0.209757380000511	0.377686711109809
VCPKMT	0.101916801977241	0.732756843603237
VCX2	0.159549434555717	0.739330378998005
VCY	-0.172745088540264	0.778990483046163
VDAC1	-0.136308532797763	0.550866933455582
VDAC2	0.115804046739395	0.553623205021019
VDAC3	0.0778998656650618	0.707667691990359
VDR	1.49521271731004	0.00267764529853034
VEGFA	-0.342659870378421	0.365400012370508
VEGFB	-0.0564579044926319	0.800414966695493
VEGFC	-0.203614165049901	0.54472613241526
VEGFD	0.709848529397498	0.0701733690744953
VENTX	-0.00727783554175332	0.988559580733936
VENTXP1	0.0963520664429938	NA
VENTXP7	-0.0689581161859865	0.783611202731971
VEPH1	0.147169304795224	0.717569330419915
VEZF1	-0.0723856329126509	0.791831563514074
VEZT	0.0377464906973284	0.829533911179816
VGF	-0.151680590979486	0.470803559162188
VGLL1	-0.341053192303583	NA
VGLL2	0.276734476450071	NA
VGLL3	-0.104561076397543	0.695824670696182
VGLL4	-0.023511579209142	0.914026012031884
VHL	0.684937893087739	0.067789116146372
VHLL	-0.046330393796767	0.848811469580374
VIL1	-0.0436507192315743	NA
VILL	-0.200057569752458	0.418325733036153
VIM	-0.0277342548065107	0.885604517364637
VIP	0.0924706020426003	0.865950921230315
VIPAS39	-0.0368351735888908	0.858716200735735
VIPR1	-0.413706496707961	0.319661172950657
VIPR2	-0.0434084282356233	0.853309086970198
VIRMA	-0.00817211813037133	0.972930419823643
VIT	0.436985251166377	0.297939795984741
VKORC1	0.115357518705672	0.703772114972855
VKORC1L1	-0.381446143587915	0.123822369225582
VLDLR	-0.578199517085634	0.0152391935191279
VLDLR-AS1	-0.654975122823821	0.00664353440016232
VMA21	-0.0774285524640828	0.710369192536328
VMAC	0.406539072927167	0.0970585087071019
VMO1	0.667300330014555	0.287551199978525
VMP1	-0.0212393885529814	0.955740954033871
VN1R1	0.0184668286072123	0.955527123416644
VN1R10P	-0.233975406750731	NA
VN1R2	0.196901908083721	NA
VN1R4	0.0688411888592562	NA
VN1R5	-0.0107127832804244	NA
VNN1	0.24449035099266	0.575108477370492
VNN2	-1.55494720921603	0.00506029726019943
VOPP1	-0.501726426718301	0.0352176962072942
VPREB1	0.0699640355808588	0.929096055397816
VPREB3	0.177603923724703	0.620696794276799
VPS11	-0.231741834802962	0.179342893373477
VPS13A	-0.178356873532305	0.286032880256723
VPS13B	-0.00429324327113534	0.986447380857249
VPS13C	0.0532258890097719	0.781612082340798
VPS13D	0.0562886614337916	0.880493689132015
VPS16	-0.0315241799592503	0.90531000302633
VPS18	-1.01054890877552	0.134481606894268
VPS25	0.0448483171768412	0.85036539396691
VPS26A	0.00459928603882531	0.985710117525808
VPS26B	-0.187795330995016	0.363308537515755
VPS26C	0.0254397475698394	0.911114877079514
VPS28	-0.134762854128521	0.43849383399203
VPS29	-0.0921539315351882	0.768866059763566
VPS33A	-0.172825220352104	0.391205150999611
VPS33B	-0.268365573107378	0.130322240143154
VPS35	0.0408640585436633	0.914732928522733
VPS35L	-0.202856895467932	0.440733833836683
VPS36	-0.136369332416908	0.572888853499268
VPS37A	-0.185856140930879	0.410521093453688
VPS37B	-0.529645688267715	0.0317355345572121
VPS37C	-0.215166592679653	0.263939637410363
VPS37D	0.293380799464462	0.155932524577701
VPS39	-0.371712148286035	0.103983238493861
VPS41	0.0498960028988176	0.865970329432142
VPS45	0.0795255161674504	0.831080406862879
VPS4A	-0.628482895187878	0.00938827723505824
VPS4B	-0.184470378224836	0.27501500926104
VPS50	0.101560742744981	0.712728277296871
VPS51	-0.490447255239799	0.0223599245998312
VPS52	-0.343891766952162	0.21105124600066
VPS53	0.0677540615261645	0.769653407841084
VPS54	0.283574306829603	0.1708418788238
VPS72	-0.243210783290701	0.265554432617058
VPS8	-0.112798664708437	0.779756509196859
VPS9D1	0.0431351654203578	0.870787866748739
VPS9D1-AS1	-0.330574924264428	NA
VRK1	0.000646937295522676	0.998173534870249
VRK2	-0.0161426374768983	0.946845461518748
VRK3	-0.469437159305631	0.0856031787781719
VRTN	-0.271820762610028	0.224255499281854
VSIG1	-0.580147744749889	0.343637065977653
VSIG10	-0.092946956893579	0.734578843289606
VSIG10L	0.0525566300068263	0.853289241128623
VSIG2	0.0411671473229767	0.925759048573733
VSIG4	-0.638342925630058	0.283590667794734
VSIG8	0.828540146433486	0.0358875543176307
VSIR	-1.23756658720435	0.00206962872068673
VSNL1	0.197018249865282	NA
VSTM1	-1.97635470722846	0.00857166738747694
VSTM2A	-0.110310269632591	NA
VSTM2A-OT1	0.062237190853101	NA
VSTM2B	-0.547530006354584	NA
VSTM2L	0.324061638032028	0.283399949981462
VSTM4	0.0899435788672545	0.837532770051982
VSTM5	-0.016105200622607	NA
VSX1	-0.441752897347745	0.120369041559418
VSX2	0.131640577276499	NA
VTA1	-0.152828619307746	0.412780464864842
VTCN1	0.0781107872875699	NA
VTI1A	0.0866945517329363	0.676834092521337
VTI1B	-0.189324686660388	0.264426209848156
VTN	0.0787561904599663	0.862170397048635
VTRNA1-1	-0.576601309537204	0.30385641991731
VTRNA1-2	-0.710029133146072	0.256282273728473
VTRNA1-3	-0.876093481392166	0.206726015382998
VTRNA2-1	-0.165894737201295	0.829278530398767
VWA1	-1.10315972560086	0.0657064225283507
VWA2	-0.266680514306154	0.169897092330821
VWA3A	0.122100539645281	NA
VWA3B	-0.0864278224365336	NA
VWA5A	0.17105889519882	0.856436195317168
VWA5B1	0.114403080286686	NA
VWA5B2	-0.269671881627131	0.242213844669483
VWA7	-0.31026387061871	0.695098878855998
VWA8	0.266936018014126	0.142003864015625
VWA8-AS1	-0.0997109169708157	NA
VWC2	0.893110452872796	0.273031924805557
VWC2L	0.673809707827927	0.298314744178325
VWCE	-0.249890811233707	0.255767335082661
VWDE	-0.321006943156516	NA
VWF	-0.859482510025218	0.00596029508977131
VXN	0.40263483202942	0.453853517749665
WAC	-0.056340954018351	0.765965150390455
WAC-AS1	-0.0334303321998313	0.940125502962158
WAPL	0.00172872163126137	0.991896412698188
WARS1	-0.400458784847304	0.112172754020242
WARS2	0.158675551135431	0.633296910209315
WAS	-0.570374680958431	0.123359912192843
WASF1	0.317485141770174	0.167020617147523
WASF2	-0.860561011152681	0.00281600807611709
WASF3	0.211726228865988	0.653959573772139
WASH5P	-0.620081588691405	0.0555617844542473
WASHC1	-0.671807798032034	0.0431662892932084
WASHC2C	0.132788376130744	0.562778431766961
WASHC3	0.249563169262757	0.120186630454362
WASHC4	0.200196843412236	0.336358536682831
WASHC5	0.0558615380755807	0.814656692205733
WASL	0.115974408108908	0.57387589164844
WBP1	-0.30157251408766	0.130777080924968
WBP11	0.110781205362594	0.605070285608374
WBP1L	0.19988284430592	0.444801811137183
WBP2	-0.026997353821578	0.951727112848272
WBP2NL	0.0401844940907052	NA
WBP4	0.181124789770701	0.392165141379376
WDCP	-0.282333117241636	0.269521872300016
WDFY1	0.0227584850045481	0.935440981363189
WDFY2	0.390755757397088	0.0922657832121786
WDFY3	0.152901987946626	0.495553302290698
WDFY3-AS2	-0.198588873492573	0.374186532323447
WDFY4	0.194344468155467	0.391209593543183
WDHD1	0.0211571533934194	0.930866191544539
WDPCP	0.0256108262988501	0.923301627074699
WDR1	-0.576612815269671	0.0516189404476215
WDR11	0.018678006954822	0.95334299645269
WDR11-AS1	-0.139731144878109	NA
WDR12	0.0111424680431238	0.970227371660205
WDR13	-0.516544354423591	0.0056363087992297
WDR17	0.0759556012877542	NA
WDR18	0.167926837986563	0.544548083951641
WDR19	0.0221518248930472	0.931054750561011
WDR20	-0.0721278727904693	0.768866059763566
WDR24	-0.112034074626965	0.590956567081099
WDR25	-0.529093995304603	0.0142136891773999
WDR26	0.122190847926429	0.483185931964065
WDR27	0.279707607452563	0.357489112940837
WDR3	0.0157592897692727	0.933984707841345
WDR31	0.100290758914253	0.804464047934582
WDR33	-1.01057673946275	0.0336981913844312
WDR34	-0.325634963085065	0.101886509156714
WDR35	0.21660977332038	0.366969192994109
WDR36	-0.136559414017174	0.470862660535
WDR37	0.0100450331045714	0.972930419823643
WDR38	-0.103194948919687	NA
WDR4	-0.386841234153236	0.286386261956207
WDR41	0.18533943305226	0.507617009781154
WDR43	-0.0578472938261658	0.781737007579724
WDR44	0.00858185405402523	0.970890516767164
WDR45	-0.197845498910727	0.411854923161429
WDR45B	-0.0867489535565529	0.700873876554278
WDR46	-0.222492831075273	0.22552744963791
WDR47	0.241886053551886	0.364320669825069
WDR48	0.0496671193165934	0.918160251025052
WDR49	0.238316903600254	NA
WDR5	0.324194363721274	0.398338440412195
WDR53	0.0102412934950618	0.95935775487985
WDR54	-0.489427625990684	0.05742531846269
WDR55	-0.101310480172796	0.669287323641539
WDR59	0.0568617867808801	0.857439195649582
WDR5B	0.00501157299652366	0.985638629560706
WDR6	-0.128504779557813	0.598492733133654
WDR60	0.187148479289934	0.510609151980805
WDR61	0.124323793210539	0.568517860735851
WDR62	-0.0508992884479138	0.882835193764454
WDR63	0.309402974655019	0.217737782207092
WDR64	-0.127776944080755	NA
WDR66	-0.725584814761462	0.0121461436327698
WDR7	0.404400510886832	0.0511924661355474
WDR70	-0.038750773978359	0.818077610239025
WDR72	0.0707954353926556	0.915168498688064
WDR73	0.00835323670145627	0.972829312533896
WDR74	-0.593816883965498	0.00422523929444351
WDR75	0.213409934992161	0.409390994705767
WDR76	-0.0550225060899541	0.847740227251225
WDR77	0.0109773503380612	0.972511987514071
WDR78	0.258297795448675	0.235427681192972
WDR81	-0.104557330665017	0.653810795051381
WDR82	0.0143764708613983	0.945225046896225
WDR83	-0.198909958302497	0.318419565165879
WDR83OS	-0.417593193079282	0.0413736923479669
WDR86	-0.351750084123614	0.416549327017665
WDR86-AS1	-0.841093609856694	0.0242159139725377
WDR87	-0.0470771368627085	NA
WDR88	-0.0933903526480444	NA
WDR89	0.112312170733178	0.619824141551595
WDR90	0.0137151420482482	0.972559255335479
WDR91	0.23136900929924	0.353372353615803
WDR92	-0.111939875293476	0.492448533094007
WDR93	-0.580832480539092	0.490615311969592
WDR97	-0.171964961854748	0.67282253979203
WDSUB1	-0.210863968678741	0.213081727383514
WDTC1	0.11755951629692	0.774393923194861
WDYHV1	0.0852677522935732	0.792903355911984
WEE1	-0.252002022613386	0.263356662432946
WEE2	-0.0947183483472651	NA
WEE2-AS1	0.15205942676045	0.67282253979203
WFDC1	0.921146168098584	0.0256838413261858
WFDC10A	-0.00802553891624491	NA
WFDC10B	0.104844355775109	0.798715892016124
WFDC11	0.122213961529584	NA
WFDC12	-0.0916385453970179	NA
WFDC13	0.113157232750602	NA
WFDC2	-0.255827059291699	0.296470155339749
WFDC21P	0.63605256623817	0.140109203508799
WFDC3	-0.528469772522845	0.454156977915609
WFDC5	0.217122325422322	0.735041233748532
WFDC6	0.244377256177021	NA
WFDC8	0.404418821943922	NA
WFDC9	0.288282001817796	NA
WFIKKN1	-0.167866256055434	0.669527410084236
WFIKKN2	0.482155453073839	0.0160571840517286
WFS1	-0.920835320043865	0.00276917366091659
WHAMM	0.241893750265163	0.263456883947917
WHAMMP1	0.0410177302995614	0.897783021281269
WHAMMP2	-0.196347465515618	0.391805766237624
WHAMMP3	0.109889007930571	0.568569058174504
WHRN	0.0554609736949381	0.889671727841162
WI2-2373I1.2	0.00533122223045357	NA
WIF1	1.02364594093168	0.0143643794856191
WIPF1	-0.00507951530449446	0.984285135191915
WIPF2	-0.12443760301632	0.560340078952547
WIPF3	-0.335218608877415	0.337263184099152
WIPI1	0.346393437839541	0.252761889169445
WIPI2	-0.144361409775838	0.431398622788221
WIZ	-0.0594918383636518	0.746381100699476
WLS	0.205011664429803	0.275075596983052
WNK1	-0.360526202616819	0.161097869961752
WNK2	0.4023152065574	0.0713600371173603
WNK3	0.158510788846193	NA
WNK4	-0.309484762814728	0.221089375221995
WNT1	0.00593518087444433	0.983453748359472
WNT10A	-0.0137487833013061	0.970133349510322
WNT10B	0.411935860713934	0.316919905919482
WNT11	-1.03845331788143	0.043695758450375
WNT16	0.195372342979075	NA
WNT2	0.145150981111862	NA
WNT2B	-1.82797098803179	0.0442176673851939
WNT3	1.04544313557994	0.00116769695659489
WNT3A	0.101476558612026	0.746436798545348
WNT4	0.17387686264518	0.734578843289606
WNT5A	0.0709666513509912	0.899582997255275
WNT5B	-0.227913861908435	0.456604639839722
WNT6	-0.183089742978781	0.649457869177897
WNT7A	-0.23618105401612	NA
WNT7B	0.192646926821333	NA
WNT8A	-0.0611168211245579	NA
WNT8B	0.0682786075020241	NA
WNT9A	-0.106019013668822	NA
WNT9B	0.178648939486863	NA
WRAP53	-0.113920113343497	0.657965434332648
WRAP73	-0.400755332633944	0.0603901782416584
WRN	0.128714312363028	0.53612787628282
WRNIP1	0.0213629536755882	0.945225046896225
WSB1	0.319828500108743	0.39477459077292
WSB2	0.395389391782389	0.141811730123043
WSCD1	-0.799661917555272	0.0375162132607592
WSCD2	0.102652179369358	0.770248315823025
WT1	-0.0199438883049012	NA
WT1-AS	-0.306294559250458	NA
WTAP	0.18128969936566	0.489884276037094
WTAPP1	0.0377184007927589	0.92256462134434
WTIP	0.349998417760144	0.18477757855608
WWC1	1.64187179161518	0.000663242456243376
WWC2	0.0963357345765443	0.703170961866938
WWC2-AS2	0.232668368283232	0.218335550897048
WWC3	-0.41332224332837	0.0295321134923468
WWOX	0.281956876213656	0.230115504088181
WWP1	0.353592139385295	0.0996790591042677
WWP2	-0.233560733951659	0.353372353615803
WWTR1	-0.503122193059207	0.0364753964392032
WWTR1-AS1	-0.101721068467052	0.762807640271638
XAB2	-0.469865605311518	0.0879916161687783
XAF1	-0.0197389761116114	0.95921503360316
XAGE1A	0.14072898162271	NA
XAGE3	-0.015185325508881	0.953579502458527
XAGE5	-0.202733701451037	NA
XBP1	-0.36906304526258	0.365104054520515
XCL1	0.42773016125464	0.367630649419904
XCR1	-0.00246519158041192	0.994047240376383
XDH	0.245444393258216	NA
XG	0.225485437295111	0.732456001277505
XGY2	0.0402559452508831	NA
XIAP	0.204857444516026	0.352919189694825
XIRP1	0.09546371522831	0.829533911179816
XIRP2	-0.132358202711422	NA
XIST	2.00216606206252	0.112894231968341
XK	-1.09642795315832	0.0121461436327698
XKR3	1.63277185912038	0.0964479463684197
XKR4	0.00819036420299302	0.98901565326105
XKR5	0.0280154051264443	NA
XKR6	-0.0489500069534001	0.895535385245952
XKR7	-0.0303679301116206	NA
XKR8	-0.152833714990395	0.506664756437396
XKR9	-0.0508802436289599	0.937429402729445
XKRX	-0.30274609932912	NA
XKRY2	-0.164626517629286	NA
XPA	0.251702000201895	0.224997516983361
XPC	-0.225728204171634	0.232550208567811
XPNPEP1	-0.0967596195206326	0.792903355911984
XPNPEP2	1.24596795701461	0.122801555659231
XPNPEP3	0.363954197910802	0.220774680768128
XPO1	0.125469966756265	0.687659923687789
XPO4	0.324002927108284	0.258217619693481
XPO5	-0.420533102179013	0.0726323875547738
XPO6	-0.727431393142767	0.00730744807744961
XPO7	-0.114839852361486	0.666113356908722
XPOT	0.073959392648721	0.864647030076497
XPR1	0.413216638225261	0.169857217929853
XRCC1	-0.0442416556830736	0.868392679773527
XRCC2	0.598369462999187	0.0895803715696637
XRCC3	-0.246422981600244	0.271066596071335
XRCC4	0.237993049754122	0.308411040965824
XRCC5	-0.129783914547142	0.603230130704638
XRCC6	-0.340398616134646	0.066805744781142
XRCC6P5	0.126915992413888	NA
XRN1	0.160172607767505	0.614126588911017
XRN2	-0.238482628686503	0.305180935365676
XRRA1	-0.196207625991969	0.645045019451784
XXYLT1	0.112141522627889	0.61457455157043
XYLB	0.23724740764699	0.291830467485596
XYLT1	-0.368960460725861	0.45370773435597
XYLT2	0.276984860113405	0.255175226141513
YAE1	0.143656890921493	0.599735198799629
YAF2	-0.0546021605257572	0.771795515174027
YAP1	0.127279955881004	0.585337229040652
YARS1	-0.502486796948922	0.0171028722788937
YARS2	0.0732787502234835	0.738631540479776
YBEY	0.112420073134549	0.693339391843661
YBX1	-0.323269114782988	0.11908512103633
YBX2	-0.476715029728574	0.0959371355671544
YBX3	-0.317625411820556	0.402812689667482
YDJC	-0.42840156091771	0.0314432615147126
YEATS2	0.24298119257781	0.397270187621673
YEATS4	-0.053038134933356	0.845049077738526
YES1	0.14881496744705	0.677350869329057
YIF1A	-0.275035037134076	0.134103672192724
YIF1B	-0.270658969811857	0.3150546251437
YIPF1	0.133967342229342	0.457392796362193
YIPF2	0.247015785971854	0.3054005409832
YIPF3	-0.498262238727829	0.134433909340197
YIPF4	0.125265374032219	0.599411815458893
YIPF5	0.0569171895668887	0.794923325244864
YIPF6	-0.163701928385333	0.514794618966286
YIPF7	-0.131394153039887	NA
YJEFN3	0.450942999265052	0.10271786707208
YJU2	-0.182695929799227	0.33913776950644
YKT6	-0.193501965406032	0.401568509692858
YLPM1	0.40318564299859	0.147522991835448
YME1L1	0.244761368605579	0.176386499082585
YOD1	-0.179023985281635	0.518446612506089
YPEL1	-0.112735209743523	0.458564236171636
YPEL2	0.232227089576066	0.216153781635906
YPEL3	-0.211351807394356	0.450104667552701
YPEL4	-0.249256199266113	0.452012839479424
YPEL5	-0.0941276145080288	0.711430768901463
YRDC	0.252852493987705	0.682039880313807
YTHDC1	-0.0323027922959795	0.943940522555571
YTHDC2	0.199414539976907	0.511691469760172
YTHDF1	-0.205855171592297	0.855079102192241
YTHDF2	-0.0236343987004997	0.927401538542069
YTHDF3	-0.16643544890003	0.455612463902041
YWHAB	-0.0919157105274646	0.599735198799629
YWHAE	-0.11923734881495	0.707461201746858
YWHAEP1	-0.279383596554682	0.319766595539552
YWHAEP7	-0.0945482081663895	NA
YWHAG	0.0848450112556804	0.738023376265778
YWHAH	-0.118227020023751	0.756080695900858
YWHAQ	-0.246763359183616	0.37240800933122
YWHAZ	0.249245613372389	0.19994950766143
YY1	-0.202988215958557	0.329713191531743
YY1AP1	-0.00289878453561165	0.992002397697491
YY1P2	-0.350681789199423	NA
YY2	-0.122103086845877	0.60254461682146
ZACN	0.0474112622158129	0.852095260328751
ZADH2	-0.126418684819459	0.548658496239348
ZAN	0.136446466752421	0.755166227604904
ZAP70	-0.495822453444688	0.383128645791384
ZAR1	0.569117003299725	0.147132565986361
ZAR1L	0.484565670556947	0.153062088811934
ZBBX	0.0248147180482183	NA
ZBED1	-0.19894679410047	0.267187190741034
ZBED2	-0.022850429389436	NA
ZBED3	-0.282690172254442	0.218335550897048
ZBED3-AS1	0.259468670754839	0.62717643808899
ZBED4	-0.0376366864909254	0.874809795460032
ZBED5	-0.00807109607391787	0.977357259435978
ZBED5-AS1	0.0826369547950812	0.643650827903126
ZBED6	0.216571591587631	0.4824190713193
ZBED6CL	0.0546738102865092	0.882707415027736
ZBED8	0.27535142037264	0.43290882832234
ZBED9	-0.172745889645977	NA
ZBP1	-0.166849766313509	0.78023588376694
ZBTB1	0.542568624843	0.0129296406787919
ZBTB10	-0.14638029409818	0.462520100737175
ZBTB11	0.175100909120898	0.302286919029455
ZBTB11-AS1	0.210158383706625	0.326354680945131
ZBTB12	0.255117515912507	NA
ZBTB14	0.478484815722602	0.0264277953587387
ZBTB16	-1.35205860282288	0.135344457892752
ZBTB17	-0.22251514387848	0.188380695021254
ZBTB18	-0.208639504881637	0.408988972260638
ZBTB2	0.139880169372665	0.582690639076942
ZBTB20	-0.0682565748283466	0.791314142191612
ZBTB20-AS1	0.427893518362428	0.41600044679549
ZBTB21	-0.372823329772356	0.0581999649780406
ZBTB22	-0.0121361699433962	0.971357028915697
ZBTB24	0.133801493492586	0.589158391451116
ZBTB25	0.0255479544983732	0.92723056623074
ZBTB26	-0.177066809109637	0.582315530257912
ZBTB3	-0.310222434874303	0.0820625896526631
ZBTB32	0.175592066977791	0.607890721490223
ZBTB33	0.313627256935558	0.0685974336920864
ZBTB34	0.204841699399879	0.307152412351849
ZBTB37	-0.016988643405309	0.942754407471622
ZBTB38	0.191748947555148	0.42775789302399
ZBTB39	0.229222399260484	0.527022287207354
ZBTB4	0.378494597351857	0.0413736923479669
ZBTB40	-0.0616467405682624	0.735593749405998
ZBTB41	0.312311427377338	0.198002472210819
ZBTB42	-0.214447740173691	0.215543411777824
ZBTB43	0.141632109244771	0.420453784359066
ZBTB44	-0.357926534551835	0.218335550897048
ZBTB45	-0.140662088823134	0.406749629718875
ZBTB46	0.0575447633833583	0.857924227026746
ZBTB47	-0.132384490538771	0.584480064964068
ZBTB48	-0.0784176957877776	0.800251659384957
ZBTB49	0.772247464748606	0.0663983201680456
ZBTB5	-0.00479552973285458	0.986350893694569
ZBTB6	-0.155659886701762	0.400092216605924
ZBTB7A	-0.28904841809568	0.382090432978305
ZBTB7C	0.663212433928841	0.051116768299134
ZBTB8A	-0.0967531954017371	0.759646547321667
ZBTB8B	-0.0683977146339876	NA
ZBTB8OS	-0.0930832522290235	0.59268197102917
ZBTB9	-0.334259211973071	0.0655570068211187
ZC2HC1A	0.470834251383424	0.0337516351863958
ZC2HC1B	0.344569426877169	0.232813448776602
ZC2HC1C	-0.006126123681093	0.986447380857249
ZC3H10	-0.178504289795264	0.486226744857956
ZC3H11A	0.116825747419512	0.40437174163311
ZC3H12A	-0.56729335732839	0.150543602912915
ZC3H12B	0.591781513960534	0.0148079445214442
ZC3H12C	0.209435651754253	0.580311451221539
ZC3H12D	0.080294554348777	0.599481399627971
ZC3H13	-0.012174473366791	0.964549657397773
ZC3H14	-0.187354705331824	0.364438750971907
ZC3H15	-0.176692779297657	0.452527453875244
ZC3H18	-0.316363015691174	0.117811482091953
ZC3H3	-0.199136086604595	0.506664756437396
ZC3H4	0.0937144985726555	0.612720889907069
ZC3H6	0.294090913416444	0.190711979257958
ZC3H7A	-0.0638334344514551	0.798209946230489
ZC3H7B	0.138430679313203	0.704819862966141
ZC3H8	0.592523980335852	0.0911488760475463
ZC3HAV1	0.0910841518630097	0.630406777638269
ZC3HAV1L	0.0826291478924155	0.783154358911437
ZC3HC1	-0.106947342273214	0.603873952547039
ZC4H2	0.406486600732961	0.022311664507237
ZCCHC10	0.0207726648209263	0.941452232720431
ZCCHC12	0.171760347608651	NA
ZCCHC13	-1.69844121873914	0.0550142693060474
ZCCHC14	0.287698272791856	0.222862583935131
ZCCHC17	-0.00144296886043094	0.994498990318522
ZCCHC18	0.131211809682003	0.478815504938274
ZCCHC2	-0.337177994631768	0.148554664749241
ZCCHC24	0.147169149607043	0.635308071099523
ZCCHC3	-0.0646606694298484	0.787502503171823
ZCCHC4	0.525968401003269	0.0526090944315956
ZCCHC7	0.196939589252716	0.433744370544819
ZCCHC8	0.259699575598614	0.280603112707386
ZCCHC9	-0.0600594652831283	0.807829995367378
ZCRB1	0.544286590477173	0.0251537959722526
ZCWPW1	0.348911484568974	0.0658401095455673
ZCWPW2	0.286008849380179	0.110523238633464
ZDBF2	0.0521217042187327	0.912803119980208
ZDHHC1	-0.282837086922511	0.216232877030269
ZDHHC11	-0.0861906676091477	0.844589651143782
ZDHHC12	-0.169821142269139	0.391791334267275
ZDHHC13	-0.185973640121444	0.416455897875366
ZDHHC14	0.214674106973467	0.372512325794753
ZDHHC15	0.209258971547782	0.367630649419904
ZDHHC16	0.206382766454288	0.409125533992478
ZDHHC17	0.245698286324506	0.155981441167807
ZDHHC18	-0.613912362361667	0.0422573865755195
ZDHHC19	0.0992603789874185	NA
ZDHHC2	0.0104799111779297	0.974350618827711
ZDHHC20	-0.01296368216323	0.965802100145401
ZDHHC21	0.348153509505895	0.104616351671152
ZDHHC22	-0.0475744098318298	NA
ZDHHC23	-0.386677889787652	0.131933328779268
ZDHHC24	0.188859458903021	0.208357585531176
ZDHHC3	-0.166797236461589	0.264782443047163
ZDHHC4	-0.228591358994038	0.100003538033508
ZDHHC5	-0.0459241268885897	0.808832831972106
ZDHHC6	-0.00460462659223637	0.988559580733936
ZDHHC7	-0.383537128922482	0.0733755027059211
ZDHHC8	-0.158072140882071	0.53811365260112
ZDHHC8P1	0.0663333346122501	NA
ZDHHC9	-0.32524530379597	0.365690755556951
ZEB1	-0.126507951209302	0.533524404724995
ZEB1-AS1	0.303544327737377	0.162499225725446
ZEB2	0.319550872038262	0.152198023224436
ZER1	-0.127917089057309	0.728131520596019
ZFAND1	0.0346539519420972	0.878440365221481
ZFAND2A	-0.406396580767391	0.162601762500472
ZFAND2B	-0.278757791589303	0.12299610363837
ZFAND3	-0.0517152881452922	0.847405858188371
ZFAND4	0.0601255149887585	0.770222913337724
ZFAND5	0.214667753300651	0.595270390742679
ZFAND6	-0.0510318302616284	0.873444914997843
ZFAS1	0.298387976609783	0.14057471669056
ZFAT	0.586562408857029	0.0901932299887768
ZFAT-AS1	0.772745001767503	0.0203416682013774
ZFC3H1	0.208250713167308	0.200862893204893
ZFHX2	-0.133699328369199	0.751187593737799
ZFHX3	0.186789165952952	0.624915616184111
ZFHX4	0.211455832514057	0.426914873501732
ZFHX4-AS1	0.273267762371175	0.352922801160337
ZFP1	0.166472834421445	0.378426599831174
ZFP14	0.46120476065434	0.0616297548183602
ZFP2	0.0302302028324242	0.916120107651747
ZFP28	0.320074177931281	0.106454951288024
ZFP3	0.234331447889472	0.0894746509815515
ZFP30	0.0437282154436005	0.899224775204726
ZFP36	-0.401207571597004	0.684669886746866
ZFP36L1	0.337592965381511	0.0464703771920122
ZFP36L2	0.736798014555504	0.0536977747460277
ZFP37	0.218864152752518	0.397775969061805
ZFP41	0.124865811159562	0.600711684967107
ZFP42	0.277023291343486	0.474840141251284
ZFP57	0.0499815545428444	0.944806171365759
ZFP62	-0.146481451696541	0.389099216607338
ZFP64	0.273687723161189	0.0825464222425733
ZFP69	0.402711611558995	0.0546849466327528
ZFP69B	0.375876924013079	0.11264704338037
ZFP82	-0.23083032262115	0.337621895124161
ZFP90	0.44037817945418	0.143853458874876
ZFP91	-0.146370612935694	0.508580581960741
ZFP92	-0.543152092722549	0.483959729606145
ZFPL1	-0.592634500794011	0.0127080575296739
ZFPM1	-0.265818407484357	0.256500947082854
ZFPM2	-0.464317950711294	0.157102878964208
ZFR	-0.129949101177569	0.568298414123596
ZFR2	0.0611381241456934	0.843604851059173
ZFX	0.140437914477342	0.546665434083554
ZFY	-0.316267352178044	NA
ZFYVE1	-0.20718279522813	0.419475574709984
ZFYVE16	0.278572538356451	0.232566562252509
ZFYVE19	-0.231254745707387	0.18380618897304
ZFYVE21	-0.426172536270903	0.0677484962066426
ZFYVE26	0.426782842960867	0.097991957116079
ZFYVE27	0.0213678459354938	0.95935775487985
ZFYVE28	-0.120842171424791	0.650173436208883
ZFYVE9	0.43667410251124	0.18721561196253
ZG16	-0.341858562178699	NA
ZG16B	-0.164720372448335	0.712159202978059
ZGLP1	0.223102264595045	0.541457914695923
ZGPAT	-0.0530736519551809	0.850882953559697
